500 41 11
3.40036370091 3.41191261604 3.42346153117 3.43501044629 3.44655936142 3.45810827655 3.46965719167 3.4812061068 3.49275502193 3.50430393705 3.51585285218 3.52740176731 3.53895068243 3.55049959756 3.56204851269 3.57359742781 3.58514634294 3.59669525807 3.60824417319 3.61979308832 3.63134200344 3.64289091857 3.6544398337 3.66598874882 3.67753766395 3.68908657908 3.7006354942 3.71218440933 3.72373332446 3.73528223958 3.74683115471 3.75838006984 3.76992898496 3.78147790009 3.79302681522 3.80457573034 3.81612464547 3.8276735606 3.83922247572 3.85077139085 3.86232030598 3.8738692211 3.88541813623 3.89696705136 3.90851596648 3.92006488161 3.93161379674 3.94316271186 3.95471162699 3.96626054212 3.97780945724 3.98935837237 4.00090728749 4.01245620262 4.02400511775 4.03555403287 4.047102948 4.05865186313 4.07020077825 4.08174969338 4.09329860851 4.10484752363 4.11639643876 4.12794535389 4.13949426901 4.15104318414 4.16259209927 4.17414101439 4.18568992952 4.19723884465 4.20878775977 4.2203366749 4.23188559003 4.24343450515 4.25498342028 4.26653233541 4.27808125053 4.28963016566 4.30117908079 4.31272799591 4.32427691104 4.33582582617 4.34737474129 4.35892365642 4.37047257155 4.38202148667 4.3935704018 4.40511931692 4.41666823205 4.42821714718 4.4397660623 4.45131497743 4.46286389256 4.47441280768 4.48596172281 4.49751063794 4.50905955306 4.52060846819 4.53215738332 4.54370629844 4.55525521357 4.5668041287 4.57835304382 4.58990195895 4.60145087408 4.6129997892 4.62454870433 4.63609761946 4.64764653458 4.65919544971 4.67074436484 4.68229327996 4.69384219509 4.70539111022 4.71694002534 4.72848894047 4.7400378556 4.75158677072 4.76313568585 4.77468460097 4.7862335161 4.79778243123 4.80933134635 4.82088026148 4.83242917661 4.84397809173 4.85552700686 4.86707592199 4.87862483711 4.89017375224 4.90172266737 4.91327158249 4.92482049762 4.93636941275 4.94791832787 4.959467243 4.97101615813 4.98256507325 4.99411398838 5.00566290351 5.01721181863 5.02876073376 5.04030964889 5.05185856401 5.06340747914 5.07495639427 5.08650530939 5.09805422452 5.10960313965 5.12115205477 5.1327009699 5.14424988503 5.15579880015 5.16734771528 5.1788966304 5.19044554553 5.20199446066 5.21354337578 5.22509229091 5.23664120604 5.24819012116 5.25973903629 5.27128795142 5.28283686654 5.29438578167 5.3059346968 5.31748361192 5.32903252705 5.34058144218 5.3521303573 5.36367927243 5.37522818756 5.38677710268 5.39832601781 5.40987493294 5.42142384806 5.43297276319 5.44452167832 5.45607059344 5.46761950857 5.4791684237 5.49071733882 5.50226625395 5.51381516908 5.5253640842 5.53691299933 5.54846191445 5.56001082958 5.57155974471 5.58310865983 5.59465757496 5.60620649009 5.61775540521 5.62930432034 5.64085323547 5.65240215059 5.66395106572 5.67549998085 5.68704889597 5.6985978111 5.71014672623 5.72169564135 5.73324455648 5.74479347161 5.75634238673 5.76789130186 5.77944021699 5.79098913211 5.80253804724 5.81408696237 5.82563587749 5.83718479262 5.84873370775 5.86028262287 5.871831538 5.88338045313 5.89492936825 5.90647828338 5.9180271985 5.92957611363 5.94112502876 5.95267394388 5.96422285901 5.97577177414 5.98732068926 5.99886960439 6.01041851952 6.02196743464 6.03351634977 6.0450652649 6.05661418002 6.06816309515 6.07971201028 6.0912609254 6.10280984053 6.11435875566 6.12590767078 6.13745658591 6.14900550104 6.16055441616 6.17210333129 6.18365224642 6.19520116154 6.20675007667 6.2182989918 6.22984790692 6.24139682205 6.25294573718 6.2644946523 6.27604356743 6.28759248256 6.29914139768 6.31069031281 6.32223922793 6.33378814306 6.34533705819 6.35688597331 6.36843488844 6.37998380357 6.39153271869 6.40308163382 6.41463054895 6.42617946407 6.4377283792 6.44927729433 6.46082620945 6.47237512458 6.48392403971 6.49547295483 6.50702186996 6.51857078509 6.53011970021 6.54166861534 6.55321753047 6.56476644559 6.57631536072 6.58786427585 6.59941319097 6.6109621061 6.62251102123 6.63405993635 6.64560885148 6.65715776661 6.66870668173 6.68025559686 6.69180451198 6.70335342711 6.71490234224 6.72645125736 6.73800017249 6.74954908762 6.76109800274 6.77264691787 6.784195833 6.79574474812 6.80729366325 6.81884257838 6.8303914935 6.84194040863 6.85348932376 6.86503823888 6.87658715401 6.88813606914 6.89968498426 6.91123389939 6.92278281452 6.93433172964 6.94588064477 6.9574295599 6.96897847502 6.98052739015 6.99207630528 7.0036252204 7.01517413553 7.02672305066 7.03827196578 7.04982088091 7.06136979603 7.07291871116 7.08446762629 7.09601654141 7.10756545654 7.11911437167 7.13066328679 7.14221220192 7.15376111705 7.16531003217 7.1768589473 7.18840786243 7.19995677755 7.21150569268 7.22305460781 7.23460352293 7.24615243806 7.25770135319 7.26925026831 7.28079918344 7.29234809857 7.30389701369 7.31544592882 7.32699484395 7.33854375907 7.3500926742 7.36164158933 7.37319050445 7.38473941958 7.39628833471 7.40783724983 7.41938616496 7.43093508009 7.44248399521 7.45403291034 7.46558182546 7.47713074059 7.48867965572 7.50022857084 7.51177748597 7.5233264011 7.53487531622 7.54642423135 7.55797314648 7.5695220616 7.58107097673 7.59261989186 7.60416880698 7.61571772211 7.62726663724 7.63881555236 7.65036446749 7.66191338262 7.67346229774 7.68501121287 7.696560128 7.70810904312 7.71965795825 7.73120687338 7.7427557885 7.75430470363 7.76585361876 7.77740253388 7.78895144901 7.80050036414 7.81204927926 7.82359819439 7.83514710951 7.84669602464 7.85824493977 7.86979385489 7.88134277002 7.89289168515 7.90444060027 7.9159895154 7.92753843053 7.93908734565 7.95063626078 7.96218517591 7.97373409103 7.98528300616 7.99683192129 8.00838083641 8.01992975154 8.03147866667 8.04302758179 8.05457649692 8.06612541205 8.07767432717 8.0892232423 8.10077215743 8.11232107255 8.12386998768 8.13541890281 8.14696781793 8.15851673306 8.17006564819 8.18161456331 8.19316347844 8.20471239356 8.21626130869 8.22781022382 8.23935913894 8.25090805407 8.2624569692 8.27400588432 8.28555479945 8.29710371458 8.3086526297 8.32020154483 8.33175045996 8.34329937508 8.35484829021 8.36639720534 8.37794612046 8.38949503559 8.40104395072 8.41259286584 8.42414178097 8.4356906961 8.44723961122 8.45878852635 8.47033744148 8.4818863566 8.49343527173 8.50498418686 8.51653310198 8.52808201711 8.53963093224 8.55117984736 8.56272876249 8.57427767762 8.58582659274 8.59737550787 8.60892442299 8.62047333812 8.63202225325 8.64357116837 8.6551200835 8.66666899863 8.67821791375 8.68976682888 8.70131574401 8.71286465913 8.72441357426 8.73596248939 8.74751140451 8.75906031964 8.77060923477 8.78215814989 8.79370706502 8.80525598015 8.81680489527 8.8283538104 8.83990272553 8.85145164065 8.86300055578 8.87454947091 8.88609838603 8.89764730116 8.90919621629 8.92074513141 8.93229404654 8.94384296167 8.95539187679 8.96694079192 8.97848970704 8.99003862217 9.0015875373 9.01313645242 9.02468536755 9.03623428268 9.0477831978 9.05933211293 9.07088102806 9.08242994318 9.09397885831 9.10552777344 9.11707668856 9.12862560369 9.14017451882 9.15172343394 9.16327234907 
-2.30258509299 -2.07944154168 -1.89711998489 -1.74296930506 -1.60943791243 -1.49165487678 -1.38629436112 -1.29098418132 -1.20397280433 -1.12393009665 -1.0498221245 -0.980829253012 -0.916290731874 -0.855666110058 -0.798507696218 -0.744440474947 -0.69314718056 -0.644357016391 -0.597837000756 -0.553385238185 -0.510825623766 -0.470003629246 -0.430782916092 -0.39304258811 -0.356674943939 -0.321583624127 -0.287682072452 -0.254892249629 -0.223143551314 -0.192371892647 -0.162518929498 -0.133531392625 -0.105360515658 -0.0779615414697 -0.0512932943875 -0.0253178079843 4.4408920985e-16 0.0246926125904 0.0487901641694 0.0723206615796 0.0953101798043 
-2.007964938547e+02 1.585168037282e+01 1.541455776630e+01 -5.123220457056e+01 1.430881175546e+01 -5.217870624651e+01 1.191528966747e+01 1.351059546623e+01 -5.289120071509e+01 1.214663228487e+01 -9.617428446973e+01 -6.907755278982e+02 -9.643569911190e+01 -2.816111204140e+01 -2.827482378964e+01 -2.836774716739e+01 -2.844631736926e+01 -2.851437847575e+01 -2.857441133027e+01 -2.862811051213e+01 -2.867668506017e+01 -2.872102788872e+01 -2.876181720545e+01 -2.879958026210e+01 -2.883473507120e+01 -2.886761863942e+01 -2.889850663113e+01 -2.892762740562e+01 -2.895517225575e+01 -2.898130301832e+01 -2.900615782649e+01 -2.902985552314e+01 -2.905249909277e+01 -2.907417836264e+01 -2.909497215226e+01 -2.911495000115e+01 -2.913417357046e+01 -2.915269778953e+01 -2.917057180129e+01 -2.918783974722e+01 -2.920454142370e+01 -2.922071283400e+01 -2.923638665544e+01 -2.925159263666e+01 -2.926635793739e+01 -2.928070742033e+01 -2.929466390297e+01 -2.930824837587e+01 -2.932148019261e+01 -2.933437723559e+01 -2.934695606149e+01 -2.935923202901e+01 -2.937121941179e+01 -2.938293149818e+01 
-1.983666019767e+02 1.585168037282e+01 1.541455776630e+01 -5.049338638591e+01 1.430881175546e+01 -5.143988806186e+01 1.191528966747e+01 1.351059546623e+01 -5.215238253044e+01 1.214663228487e+01 -9.498998222197e+01 -6.907755278982e+02 -9.525139686414e+01 -2.816663602817e+01 -2.828037266455e+01 -2.837331593085e+01 -2.845190259616e+01 -2.851997768558e+01 -2.858002265137e+01 -2.863373248689e+01 -2.868231652451e+01 -2.872666789377e+01 -2.876746496450e+01 -2.880523511344e+01 -2.884039645140e+01 -2.887328606359e+01 -2.890417967807e+01 -2.893330570646e+01 -2.896085548508e+01 -2.898699088721e+01 -2.901185007686e+01 -2.903555192327e+01 -2.905819943361e+01 -2.907988245474e+01 -2.910067982324e+01 -2.912066109360e+01 -2.913988794011e+01 -2.915841530379e+01 -2.917629233788e+01 -2.919356319312e+01 -2.921026767413e+01 -2.922644179163e+01 -2.924211822962e+01 -2.925732674279e+01 -2.927209449640e+01 -2.928644635812e+01 -2.930040515000e+01 -2.931399186679e+01 -2.932722586587e+01 -2.934012503319e+01 -2.935270592862e+01 -2.936498391386e+01 -2.937697326531e+01 -2.938868727386e+01 
-1.959653643180e+02 1.585168037282e+01 1.541455776630e+01 -4.976305166806e+01 1.430881175546e+01 -5.070955334400e+01 1.191528966747e+01 1.351059546623e+01 -5.142204781258e+01 1.214663228487e+01 -9.381927870392e+01 -6.907755278982e+02 -9.408069334607e+01 -2.817215769522e+01 -2.828591946318e+01 -2.837888280781e+01 -2.845748609074e+01 -2.852557529217e+01 -2.858563247973e+01 -2.863935306517e+01 -2.868794667744e+01 -2.873230666346e+01 -2.877311155682e+01 -2.881088886053e+01 -2.884605678459e+01 -2.887895249353e+01 -2.890985177973e+01 -2.893898310761e+01 -2.896653785738e+01 -2.899267793910e+01 -2.901754154797e+01 -2.904124757982e+01 -2.906389906467e+01 -2.908558586918e+01 -2.910638684717e+01 -2.912637156820e+01 -2.914560171988e+01 -2.916413225495e+01 -2.918201233709e+01 -2.919928612636e+01 -2.921599343573e+01 -2.923217028339e+01 -2.924784936011e+01 -2.926306042670e+01 -2.927783065394e+01 -2.929218491457e+01 -2.930614603523e+01 -2.931973501488e+01 -2.933297121476e+01 -2.934587252434e+01 -2.935845550678e+01 -2.937073552678e+01 -2.938272686350e+01 -2.939444281042e+01 
-1.935911941136e+02 1.585168037282e+01 1.541455776630e+01 -4.904110300575e+01 1.430881175546e+01 -4.998760468169e+01 1.191528966747e+01 1.351059546623e+01 -5.070009915027e+01 1.214663228487e+01 -9.266201776840e+01 -6.907755278982e+02 -9.292343241054e+01 -2.817767702547e+01 -2.829146417017e+01 -2.838444778422e+01 -2.846306784005e+01 -2.853117128344e+01 -2.859124080405e+01 -2.864497223636e+01 -2.869357550894e+01 -2.873794418830e+01 -2.877875697343e+01 -2.881654149480e+01 -2.885171606263e+01 -2.888461792150e+01 -2.891552292871e+01 -2.894465960201e+01 -2.897221936587e+01 -2.899836416754e+01 -2.902323223364e+01 -2.904694248685e+01 -2.906959798028e+01 -2.909128860054e+01 -2.911209321885e+01 -2.913208142000e+01 -2.915131490499e+01 -2.916984863843e+01 -2.918773179455e+01 -2.920500854277e+01 -2.922171870449e+01 -2.923789830547e+01 -2.925358004327e+01 -2.926879368490e+01 -2.928356640671e+01 -2.929792308653e+01 -2.931188655566e+01 -2.932547781728e+01 -2.933871623654e+01 -2.935161970648e+01 -2.936420479353e+01 -2.937648686545e+01 -2.938848020419e+01 -2.940019810584e+01 
-1.912373571406e+02 1.585168037282e+01 1.541455776630e+01 -4.832744410624e+01 1.430881175546e+01 -4.927394578218e+01 1.191528966747e+01 1.351059546623e+01 -4.998644025076e+01 1.214663228487e+01 -9.151804506120e+01 -6.907755278982e+02 -9.177945970331e+01 -2.818319400150e+01 -2.829700676984e+01 -2.839001084574e+01 -2.846864783081e+01 -2.853676564705e+01 -2.859684761275e+01 -2.865058998956e+01 -2.869920300873e+01 -2.874358045856e+01 -2.878440120508e+01 -2.882219300749e+01 -2.885737427716e+01 -2.889028233952e+01 -2.892119311739e+01 -2.895033518237e+01 -2.897790000361e+01 -2.900404956586e+01 -2.902892212750e+01 -2.905263663828e+01 -2.907529617460e+01 -2.909699064322e+01 -2.911779893291e+01 -2.913779064384e+01 -2.915702749053e+01 -2.917556444954e+01 -2.919345070574e+01 -2.921073043804e+01 -2.922744347629e+01 -2.924362585390e+01 -2.925931027533e+01 -2.927452651378e+01 -2.928930175126e+01 -2.930366087072e+01 -2.931762670815e+01 -2.933122027102e+01 -2.934446092839e+01 -2.935736657691e+01 -2.936995378634e+01 -2.938223792748e+01 -2.939423328512e+01 -2.940595315797e+01 
-1.889178109992e+02 1.585168037282e+01 1.541455776630e+01 -4.762197978248e+01 1.430881175546e+01 -4.856848145842e+01 1.191528966747e+01 1.351059546623e+01 -4.928097592700e+01 1.214663228487e+01 -9.038720800046e+01 -6.907755278982e+02 -9.064862264255e+01 -2.818870860486e+01 -2.830254724553e+01 -2.839557197713e+01 -2.847422604892e+01 -2.854235836986e+01 -2.860245289353e+01 -2.865620631319e+01 -2.870482916588e+01 -2.874921546389e+01 -2.879004424194e+01 -2.882784338923e+01 -2.886303141927e+01 -2.889594573908e+01 -2.892686233766e+01 -2.895600984093e+01 -2.898357976317e+01 -2.900973412697e+01 -2.903461122273e+01 -2.905833002756e+01 -2.908099364135e+01 -2.910269199121e+01 -2.912350398360e+01 -2.914349923420e+01 -2.916273947119e+01 -2.918127968319e+01 -2.919916906579e+01 -2.921645180746e+01 -2.923316774664e+01 -2.924935292442e+01 -2.926504005218e+01 -2.928025890942e+01 -2.929503668383e+01 -2.930939826356e+01 -2.932336648929e+01 -2.933696237283e+01 -2.935020528720e+01 -2.936311313269e+01 -2.937570248239e+01 -2.938798871020e+01 -2.939998610376e+01 -2.941170796442e+01 
-1.866035178397e+02 1.585168037282e+01 1.541455776630e+01 -4.692461594039e+01 1.430881175546e+01 -4.787111761634e+01 1.191528966747e+01 1.351059546623e+01 -4.858361208492e+01 1.214663228487e+01 -8.926935575636e+01 -6.907755278982e+02 -8.953077039841e+01 -2.819422081631e+01 -2.830808557991e+01 -2.840113116250e+01 -2.847980247970e+01 -2.854794943818e+01 -2.860805663355e+01 -2.866182119518e+01 -2.871045396897e+01 -2.875484919347e+01 -2.879568607375e+01 -2.883349263027e+01 -2.886868747965e+01 -2.890160811131e+01 -2.893253058104e+01 -2.896168356959e+01 -2.898925863679e+01 -2.901541784341e+01 -2.904029951221e+01 -2.906402264787e+01 -2.908669037400e+01 -2.910839263823e+01 -2.912920836489e+01 -2.914920718531e+01 -2.916845084143e+01 -2.918699433406e+01 -2.920488686960e+01 -2.922217264618e+01 -2.923889151087e+01 -2.925507951251e+01 -2.927076936952e+01 -2.928599086769e+01 -2.930077120049e+01 -2.931513526125e+01 -2.932910589546e+01 -2.934270411927e+01 -2.935594930969e+01 -2.936885937068e+01 -2.938145087870e+01 -2.939373921077e+01 -2.940573865742e+01 -2.941746252264e+01 
-1.843546187924e+02 1.585168037282e+01 1.541455776630e+01 -4.623525956635e+01 1.430881175546e+01 -4.718176124229e+01 1.191528966747e+01 1.351059546623e+01 -4.789425571087e+01 1.214663228487e+01 -8.816433923096e+01 -6.907755278982e+02 -8.842575387297e+01 -2.819973061829e+01 -2.831362175711e+01 -2.840668838733e+01 -2.848537710973e+01 -2.855353883950e+01 -2.861365882110e+01 -2.866743462450e+01 -2.871607740761e+01 -2.876048163746e+01 -2.880132669116e+01 -2.883914072171e+01 -2.887434244984e+01 -2.890726944813e+01 -2.893819783981e+01 -2.896735636098e+01 -2.899493661741e+01 -2.902110070846e+01 -2.904598698949e+01 -2.906971449304e+01 -2.909238636664e+01 -2.911409257862e+01 -2.913491207135e+01 -2.915491449196e+01 -2.917416159626e+01 -2.919270839737e+01 -2.921060411261e+01 -2.922789294980e+01 -2.924461476477e+01 -2.926080561419e+01 -2.927649822351e+01 -2.929172238495e+01 -2.930650529774e+01 -2.932087186050e+01 -2.933484492352e+01 -2.934844550734e+01 -2.936169299301e+01 -2.937460528817e+01 -2.938719897271e+01 -2.939948942678e+01 -2.941149094381e+01 -2.942321683049e+01 
-1.821127905438e+02 1.585168037282e+01 1.541455776630e+01 -4.555381871473e+01 1.430881175546e+01 -4.650032039068e+01 1.191528966747e+01 1.351059546623e+01 -4.721281485926e+01 1.214663228487e+01 -8.707201103836e+01 -6.907755278982e+02 -8.733342568030e+01 -2.820523799136e+01 -2.831915575961e+01 -2.841224363559e+01 -2.849094992415e+01 -2.855912655997e+01 -2.861925944320e+01 -2.867304658894e+01 -2.872169947022e+01 -2.876611278490e+01 -2.880696608378e+01 -2.884478765367e+01 -2.887999632040e+01 -2.891292974056e+01 -2.894386410539e+01 -2.897302820687e+01 -2.900061369718e+01 -2.902678271458e+01 -2.905167364735e+01 -2.907540555613e+01 -2.909808161260e+01 -2.911979180600e+01 -2.914061509688e+01 -2.916062114829e+01 -2.917987173008e+01 -2.919842186774e+01 -2.921632078962e+01 -2.923361271337e+01 -2.925033750360e+01 -2.926653122489e+01 -2.928222660981e+01 -2.929745345701e+01 -2.931223897158e+01 -2.932660805746e+01 -2.934058356979e+01 -2.935418653353e+01 -2.936743633381e+01 -2.938035088199e+01 -2.939294676139e+01 -2.940523935535e+01 -2.941724296022e+01 -2.942897088538e+01 
-1.798895624683e+02 1.585168037282e+01 1.541455776630e+01 -4.488020249570e+01 1.430881175546e+01 -4.582670417164e+01 1.191528966747e+01 1.351059546623e+01 -4.653919864022e+01 1.214663228487e+01 -8.599222548498e+01 -6.907755278982e+02 -8.625364012685e+01 -2.821074291725e+01 -2.832468757090e+01 -2.841779689213e+01 -2.849652090895e+01 -2.856471258655e+01 -2.862485848763e+01 -2.867865707697e+01 -2.872732014596e+01 -2.877174262550e+01 -2.881260424182e+01 -2.885043341683e+01 -2.888564908249e+01 -2.891858898013e+01 -2.894952936969e+01 -2.897869909956e+01 -2.900628986872e+01 -2.903246385470e+01 -2.905735947903e+01 -2.908109583068e+01 -2.910377610570e+01 -2.912549031442e+01 -2.914631743576e+01 -2.916632714883e+01 -2.918558123762e+01 -2.920413474014e+01 -2.922203689583e+01 -2.923933193228e+01 -2.925605972294e+01 -2.927225634038e+01 -2.928795452435e+01 -2.930318408001e+01 -2.931797221834e+01 -2.933234384863e+01 -2.934632183093e+01 -2.935992719467e+01 -2.937317932907e+01 -2.938609614926e+01 -2.939869424203e+01 -2.941098899391e+01 -2.942299470419e+01 -2.943472468501e+01 
