# In the file there is: z, J_T, J_y, J_mu, E_i (i=1-6)
# The first line contains the number of lines and the number of columns.
400 6
1.020000e+03 5.048791e-05 2.501214e-01 -2.348973e-04 2.827819e-05 -7.498066e-05 1.292514e-04 -1.383452e-04 1.045313e-03 -1.022135e-03
1.041956e+03 6.670846e-05 2.501184e-01 -3.131794e-04 3.698676e-05 -9.757400e-05 1.765287e-04 -2.154339e-04 1.171295e-03 -1.190419e-03
1.064384e+03 8.629015e-05 2.501149e-01 -4.083635e-04 4.774595e-05 -1.255909e-04 2.349660e-04 -3.112507e-04 1.325712e-03 -1.402256e-03
1.087295e+03 1.090573e-04 2.501107e-01 -5.193894e-04 6.048532e-05 -1.586758e-04 3.041175e-04 -4.246279e-04 1.507588e-03 -1.655181e-03
1.110699e+03 1.348343e-04 2.501060e-01 -6.451965e-04 7.513448e-05 -1.964721e-04 3.835400e-04 -5.544210e-04 1.715808e-03 -1.946309e-03
1.134607e+03 1.634454e-04 2.501006e-01 -7.847244e-04 9.162287e-05 -2.386240e-04 4.727904e-04 -6.994638e-04 1.949343e-03 -2.272947e-03
1.159029e+03 1.947149e-04 2.500946e-01 -9.369120e-04 1.098801e-04 -2.847751e-04 5.714215e-04 -8.586073e-04 2.207179e-03 -2.632293e-03
1.183978e+03 2.284335e-04 2.500881e-01 -1.100532e-03 1.298188e-04 -3.345175e-04 6.788919e-04 -1.030513e-03 2.487947e-03 -3.021386e-03
1.209463e+03 2.640635e-04 2.500811e-01 -1.272737e-03 1.511865e-04 -3.869336e-04 7.936889e-04 -1.212169e-03 2.787614e-03 -3.432937e-03
1.235497e+03 3.008817e-04 2.500736e-01 -1.449760e-03 1.736381e-04 -4.408191e-04 9.137501e-04 -1.399594e-03 3.100687e-03 -3.857989e-03
1.262091e+03 3.381628e-04 2.500659e-01 -1.627825e-03 1.968269e-04 -4.949656e-04 1.037008e-03 -1.588809e-03 3.421574e-03 -4.287133e-03
1.289258e+03 3.750533e-04 2.500580e-01 -1.802534e-03 2.203380e-04 -5.479838e-04 1.161021e-03 -1.775182e-03 3.743777e-03 -4.710117e-03
1.317009e+03 4.103295e-04 2.500502e-01 -1.967689e-03 2.435583e-04 -5.979581e-04 1.282264e-03 -1.952269e-03 4.057929e-03 -5.112677e-03
1.345358e+03 4.427015e-04 2.500426e-01 -2.116769e-03 2.658392e-04 -6.428789e-04 1.397016e-03 -2.113287e-03 4.354219e-03 -5.479827e-03
1.374317e+03 4.708916e-04 2.500356e-01 -2.243320e-03 2.865376e-04 -6.807566e-04 1.501591e-03 -2.251528e-03 4.622857e-03 -5.797029e-03
1.403899e+03 4.939128e-04 2.500293e-01 -2.342396e-03 3.051410e-04 -7.100689e-04 1.593081e-03 -2.361816e-03 4.856137e-03 -6.052631e-03
1.434118e+03 5.110670e-04 2.500238e-01 -2.410553e-03 3.212660e-04 -7.297577e-04 1.669349e-03 -2.440513e-03 5.048367e-03 -6.238462e-03
1.464988e+03 5.216681e-04 2.500192e-01 -2.444409e-03 3.345348e-04 -7.387848e-04 1.728293e-03 -2.484041e-03 5.193973e-03 -6.346444e-03
1.496522e+03 5.252527e-04 2.500157e-01 -2.441691e-03 3.446872e-04 -7.364510e-04 1.768468e-03 -2.489979e-03 5.289114e-03 -6.370986e-03
1.528735e+03 5.225749e-04 2.500131e-01 -2.406195e-03 3.521061e-04 -7.239169e-04 1.792045e-03 -2.462235e-03 5.339505e-03 -6.320629e-03
1.561641e+03 5.148047e-04 2.500112e-01 -2.343788e-03 3.573941e-04 -7.029777e-04 1.802427e-03 -2.406855e-03 5.354132e-03 -6.208986e-03
1.595255e+03 5.031110e-04 2.500097e-01 -2.260333e-03 3.611537e-04 -6.754268e-04 1.803014e-03 -2.329912e-03 5.341962e-03 -6.049149e-03
1.629593e+03 4.885805e-04 2.500086e-01 -2.161245e-03 3.639574e-04 -6.429201e-04 1.797017e-03 -2.237009e-03 5.311471e-03 -5.853977e-03
1.664670e+03 4.721553e-04 2.500075e-01 -2.051162e-03 3.663264e-04 -6.068721e-04 1.787308e-03 -2.133000e-03 5.270276e-03 -5.634263e-03
1.700503e+03 4.547629e-04 2.500064e-01 -1.934640e-03 3.687762e-04 -5.686730e-04 1.776727e-03 -2.022642e-03 5.225863e-03 -5.401337e-03
1.737106e+03 4.372842e-04 2.500051e-01 -1.815999e-03 3.717992e-04 -5.296399e-04 1.767976e-03 -1.910465e-03 5.185403e-03 -5.165064e-03
1.774498e+03 4.200818e-04 2.500034e-01 -1.696941e-03 3.756288e-04 -4.902848e-04 1.762281e-03 -1.798277e-03 5.152030e-03 -4.929866e-03
1.812694e+03 4.031979e-04 2.500014e-01 -1.577545e-03 3.803383e-04 -4.506212e-04 1.759945e-03 -1.686212e-03 5.126425e-03 -4.695873e-03
