 4.000e0     1.000e1     7.500e0    -7.500e0     6.750e1     5.625e0
 1.000e0     2.350e1     1.279e2     3.131e2     2.373e2    -2.348e2
 0.000e0     8.400e0     1.736e2     1.419e3     6.239e3     1.446e4
 0.000e0     7.000e-1    6.580e1     1.425e3     1.537e4     9.943e4
 0.000e0     0.000e0     8.800e0     5.313e2     1.244e4     1.657e5
 0.000e0     0.000e0     3.667e-1    8.614e1     4.446e3     1.131e5
