-4.000e-1   -2.000e-1    2.907e0    -1.296e1     5.215e1    -2.223e2
-1.600e0    -4.800e0    -6.657e0     1.671e1    -5.426e1     2.195e2
-4.000e-1   -1.320e1    -7.452e1    -1.951e2    -1.159e2     3.033e1
 0.000e0    -4.800e0    -1.104e2    -9.301e2    -4.157e3    -9.612e3
 0.000e0    -4.000e-1   -4.323e1    -9.838e2    -1.081e4    -7.065e4
 0.000e0     0.000e0    -5.829e0    -3.762e2    -9.066e3    -1.225e5
