# In the file there is: nu, G_T, Y_SZ, M_mu, S_i (i=1-8)
970 12 8
30.0 0.736552835021 -1.43900420169 -1.05849603723 0.147499300179 0.039390146764 0.00982303205294 0.00225414399208 0.000499807608508 0.000108468990387 2.32551021133e-05 4.63104148118e-06
31.0 0.785237869287 -1.5316693798 -1.08051210503 0.147741032791 0.0382834415965 0.00911516756908 0.00195884134716 0.000397665740005 7.68670645439e-05 1.40566408899e-05 2.2252139593e-06
32.0 0.835357523011 -1.62674073595 -1.10165629928 0.147769505441 0.0371245083978 0.00841617661364 0.00168011570875 0.000305838957815 4.99905085388e-05 6.74541043588e-06 4.67482973717e-07
33.0 0.88689665848 -1.72416007011 -1.12192923933 0.147592068623 0.0359191634756 0.00772828348508 0.0014179859374 0.000223756037346 2.73734803954e-05 1.05293662496e-06 -7.64745122527e-07
34.0 0.93983973539 -1.8238677914 -1.14133179506 0.147215985136 0.034672932594 0.00705345951327 0.0011723647915 0.000150842846341 8.58042572015e-06 -3.25949651381e-06 -1.57539404472e-06
35.0 0.99417081779 -1.92580295811 -1.15986508547 0.146648429598 0.0333910634774 0.00639344301719 0.000943073933516 8.65280205764e-05 -6.79431555987e-06 -6.40350436096e-06 -2.05221026066e-06
36.0 1.04987358117 -2.02990331836 -1.17753047708 0.145896487843 0.0320785375292 0.00574975762588 0.000729857207684 3.02475833472e-05 -1.91272094645e-05 -8.56609313226e-06 -2.26894917614e-06
37.0 1.10693131974 -2.1361053516 -1.19432958227 0.144967156222 0.0307400808434 0.00512372912447 0.000532392402527 -1.85513290177e-05 -2.87664404142e-05 -9.91198231223e-06 -2.28726422996e-06
38.0 1.16532695379 -2.24434431086 -1.21026425752 0.143867340835 0.0293801745858 0.00451650098496 0.000350301665537 -6.04074893142e-05 -3.60330077524e-05 -1.05857550252e-05 -2.15839425183e-06
39.0 1.22504303728 -2.35455426559 -1.2253366015 0.14260385671 0.0280030647997 0.00392904869746 0.000183160736037 -9.58432351361e-05 -4.12219240901e-05 -1.07138360433e-05 -1.92461669236e-06
40.0 1.28606176547 -2.4666681453 -1.23954895309 0.141183426938 0.0266127717022 0.00336219302075 3.05071267974e-05 -0.000125362671535 -4.46035002886e-05 -1.04063353171e-05 -1.62054900467e-06
41.0 1.34836498282 -2.58061778368 -1.25290388935 0.139612681788 0.0252130985087 0.00281661224972 -0.000108152615608 -0.000149450310594 -4.64246427272e-05 -9.75870152504e-06 -1.27422162559e-06
42.0 1.41193419086 -2.69633396338 -1.26540422328 0.137898157804 0.0238076398325 0.00229285358542 -0.000233336491081 -0.000168570110013 -4.69102025368e-05 -8.85327483379e-06 -9.08086406337e-07
43.0 1.4767505563 -2.81374646136 -1.27705300162 0.1360462969 0.0223997896938 0.00179134368611 -0.000345581352324 -0.000183164823288 -4.62642929284e-05 -7.76068016387e-06 -5.39836670709e-07
44.0 1.54279491924 -2.93278409464 -1.28785350242 0.134063445463 0.0209927491705 0.00131239846748 -0.000445437877856 -0.000193655629068 -4.46716111904e-05 -6.54111822999e-06 -1.83166406352e-07
45.0 1.61004780144 -3.05337476659 -1.29780923263 0.131955853462 0.0195895337204 0.000856232218807 -0.000533466125144 -0.000200441972532 -4.22987107613e-05 -5.24550950427e-06 1.51613436925e-07
46.0 1.67848941476 -3.17544551368 -1.30692392557 0.129729673583 0.0181929801992 0.000422966084429 -0.00061023161028 -0.000203901598232 -3.92952380037e-05 -3.9165374544e-06 4.57038777415e-07
47.0 1.74809966966 -3.29892255254 -1.31520153825 0.127390960384 0.016805753595 1.26359551089e-05 -0.000676301867778 -0.000204390759879 -3.57951500886e-05 -2.58963769123e-06 7.27967871023e-07
48.0 1.81885818388 -3.42373132741 -1.32264624869 0.124945669484 0.0154303534996 -0.000374800170693 -0.000732243425187 -0.000202244530358 -3.19178611969e-05 -1.29383714188e-06 9.61184731468e-07
49.0 1.89074429104 -3.54979655793 -1.32926245312 0.122399656785 0.014069120344 -0.000739455326071 -0.000778619145351 -0.000197777223834 -2.77693161378e-05 -5.25171315324e-08 1.15509096708e-06
50.0 1.96373704957 -3.67704228711 -1.33505476307 0.119758677728 0.0127242413934 -0.00108150718765 -0.000815985929719 -0.000191282926878 -2.34430613684e-05 1.1158414179e-06 1.30934034489e-06
51.0 2.03781525147 -3.80539192969 -1.34002800247 0.117028386599 0.0113977565389 -0.00140119210111 -0.00084489270978 -0.000183036061648 -1.9021217708e-05 2.19706204819e-06 1.42461935685e-06
52.0 2.11295743137 -3.93476832052 -1.34418720453 0.114214335869 0.0100915638797 -0.00169879951734 -0.000865878722508 -0.000173292026852 -1.45754249825e-05 3.18068638669e-06 1.50240283157e-06
