 1.000e-1   -6.000e-1    2.614e0    -1.073e1     4.570e1    -2.106e2
 0.000e0     4.000e-1   -7.143e-1    1.035e1    -4.532e1     2.104e2
 0.000e0     1.000e-1    4.107e0     2.059e1     8.510e1    -5.764e1
 0.000e0     0.000e0     1.771e0     4.400e1     3.802e2     1.802e3
 0.000e0     0.000e0     1.428e-1    1.900e1     4.620e2     5.240e3
 0.000e0     0.000e0     0.000e0     2.629e0     1.890e2     4.773e3
