# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4
# for k=1.04437e-05 to 8.47366 h/Mpc,
# number of wavenumbers equal to 612
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                
       2.257351088475e-04      -1.474164620002e-01      -1.167842280676e-01      -1.167860129457e-01      -1.471070966585e-01      -1.165695110079e-01      -1.168113626583e-01       5.983258260336e-01       5.977646358077e-01 
       2.436561506599e-04      -1.701925081656e-01      -1.360533370833e-01      -1.360557518543e-01      -1.697754257773e-01      -1.355992834336e-01      -1.360829538307e-01       5.982681544924e-01       5.977136979605e-01 
       2.623712508693e-04      -1.953241283608e-01      -1.577435044784e-01      -1.577467389543e-01      -1.947676594704e-01      -1.569517687560e-01      -1.577752563095e-01       5.982034127642e-01       5.976564556450e-01 
       2.819667873218e-04      -2.229930365350e-01      -1.821692399917e-01      -1.821735364106e-01      -2.222571417249e-01      -1.809110997415e-01      -1.822025696065e-01       5.981307278785e-01       5.975921152535e-01 
       3.025372245862e-04      -2.533860861916e-01      -2.096968589540e-01      -2.097025261258e-01      -2.524202526250e-01      -2.078043372656e-01      -2.097309295736e-01       5.980490927042e-01       5.975197571914e-01 
       3.241858778616e-04      -2.866893597977e-01      -2.407531472643e-01      -2.407605791465e-01      -2.854299079413e-01      -2.380074544902e-01      -2.407867521789e-01       5.979573471282e-01       5.974383184222e-01 
       3.470256610625e-04      -3.230793659856e-01      -2.758354262017e-01      -2.758451256496e-01      -3.214461127704e-01      -2.719518958316e-01      -2.758668702444e-01       5.978541555778e-01       5.973465691482e-01 
       3.711797818235e-04      -3.627104655014e-01      -3.155231584950e-01      -3.155357672137e-01      -3.606026447299e-01      -3.101316018739e-01      -3.155501027699e-01       5.977379848613e-01       5.972430896928e-01 
       3.967823320131e-04      -4.056976022586e-01      -3.604912012132e-01      -3.605075386312e-01      -4.029887889997e-01      -3.531102928783e-01      -3.605104615083e-01       5.976070785919e-01       5.971262439829e-01 
       4.239787054162e-04      -4.520929612514e-01      -4.115247552580e-01      -4.115458678297e-01      -4.486249370923e-01      -4.015286656719e-01      -4.115320405032e-01       5.974594315582e-01       5.969941509811e-01 
       4.529257550406e-04      -5.018554697674e-01      -4.695359589580e-01      -4.695631827283e-01      -4.974308896235e-01      -4.561109738819e-01      -4.695255341281e-01       5.972927652766e-01       5.968446561213e-01 
       4.837915823589e-04      -5.548120862606e-01      -5.355819225391e-01      -5.356169613439e-01      -5.491859793987e-01      -5.176702257761e-01      -5.355461767001e-01       5.971045055181e-01       5.966753025255e-01 
       5.167548321797e-04      -6.106110924826e-01      -6.108837825314e-01      -6.109288087613e-01      -6.034808404229e-01      -5.871109513125e-01      -6.108126842413e-01       5.968917652838e-01       5.964833057223e-01 
       5.520033538042e-04      -6.686666885039e-01      -6.968460889033e-01      -6.969038604115e-01      -6.596620209172e-01      -6.654281807817e-01      -6.967264968891e-01       5.966513388783e-01       5.962655348921e-01 
       5.897320873923e-04      -7.281011146476e-01      -7.950754453163e-01      -7.951494559914e-01      -7.167729706394e-01      -7.537009855371e-01      -7.948902662025e-01       5.963797059551e-01       5.960185027523e-01 
       6.301400513409e-04      -7.876873472301e-01      -9.073969838953e-01      -9.074916364967e-01      -7.734984133042e-01      -8.530787294576e-01      -9.071241463640e-01       5.960730590306e-01       5.957383736282e-01 
       6.734263498083e-04      -8.458059104754e-01      -1.035866795230e+00      -1.035987602713e+00      -8.281238883910e-01      -9.647581860422e-01      -1.035478038363e+00       5.957273516819e-01       5.954209899828e-01 
       7.197851957643e-04      -9.004309806484e-01      -1.182778146509e+00      -1.182931952581e+00      -8.785278577225e-01      -1.089950037127e+00      -1.182237625240e+00       5.953383774289e-01       5.950619278391e-01 
       7.694000560484e-04      -9.491694069630e-01      -1.350659139994e+00      -1.350854356783e+00      -9.222291959758e-01      -1.229834138779e+00      -1.349921887105e+00       5.949018803710e-01       5.946565849864e-01 
       8.224371645858e-04      -9.893755975273e-01      -1.542259646360e+00      -1.542506479661e+00      -9.565159069521e-01      -1.385504432300e+00      -1.541269943139e+00       5.944136975104e-01       5.942003059314e-01 
       8.790388005590e-04      -1.018368716628e+00      -1.760525841165e+00      -1.760836492868e+00      -9.786783045189e-01      -1.557906492080e+00      -1.759215610692e+00       5.938699218595e-01       5.936885381165e-01 
       9.393168607785e-04      -1.033761756218e+00      -2.008561758235e+00      -2.008950560958e+00      -9.863576789061e-01      -1.747773217113e+00      -2.006849102873e+00       5.932670820063e-01       5.931170215235e-01 
       1.003347333412e-03      -1.033893063148e+00      -2.289578607963e+00      -2.290062052787e+00      -9.779966943060e-01      -1.955566621806e+00      -2.287366641675e+00       5.926023142824e-01       5.924819936972e-01 
       1.071166270046e-03      -1.018315361275e+00      -2.606834210472e+00      -2.607430846105e+00      -9.533403433089e-01      -2.181435338934e+00      -2.604010343326e+00       5.918735065096e-01       5.917803927383e-01 
       1.142767736947e-03      -9.882505668539e-01      -2.963566419371e+00      -2.964296583263e+00      -9.138921619213e-01      -2.425197539597e+00      -2.960002180192e+00       5.910793912706e-01       5.910100358790e-01 
       1.218104013123e-03      -9.468856424698e-01      -3.362925405390e+00      -3.363810796115e+00      -8.631926535448e-01      -2.686356871967e+00      -3.358476829408e+00       5.902195749920e-01       5.901697528660e-01 
       1.297088030040e-03      -8.993653098969e-01      -3.807909982568e+00      -3.808973094961e+00      -8.067742389751e-01      -2.964154598999e+00      -3.802418462125e+00       5.892944919517e-01       5.892594497308e-01 
       1.379597773116e-03      -8.523654924447e-01      -4.301307328363e+00      -4.302570888305e+00      -7.516767459365e-01      -3.257653185052e+00      -4.294600802648e+00       5.883045772940e-01       5.882793775001e-01 
       1.465482147216e-03      -8.132104914240e-01      -4.845652854831e+00      -4.847139281555e+00      -7.054955685381e-01      -3.565845373829e+00      -4.837546972464e+00       5.872508471023e-01       5.872307722870e-01 
       1.554567688694e-03      -7.886121651876e-01      -5.443220668475e+00      -5.444951499860e+00      -6.750677131984e-01      -3.887778684959e+00      -5.433519444377e+00       5.861368567587e-01       5.861178195012e-01 
       1.646665496857e-03      -7.832499162781e-01      -6.095981725369e+00      -6.097977732816e+00      -6.650118526583e-01      -4.222653355776e+00      -6.084478218279e+00       5.849649016192e-01       5.849437956571e-01 
       1.741577841598e-03      -7.985151717416e-01      -6.805611481865e+00      -6.807893000682e+00      -6.764954485331e-01      -4.569903900351e+00      -6.792087893147e+00       5.837374027683e-01       5.837123340606e-01 
       1.839104046123e-03      -8.318101451132e-01      -7.573497842471e+00      -7.576085750862e+00      -7.065910569029e-01      -4.929234842524e+00      -7.557725670576e+00       5.824568368368e-01       5.824271885871e-01 
       1.939045405158e-03      -8.766593991965e-01      -8.400757280237e+00      -8.403674337967e+00      -7.485099751355e-01      -5.300606660625e+00      -8.382497722425e+00       5.811257279063e-01       5.810920439162e-01 
       2.041209047508e-03      -9.237823409342e-01      -9.288256099534e+00      -9.291528759405e+00      -7.927996948641e-01      -5.684172686577e+00      -9.267261378687e+00       5.797466833459e-01       5.797103872384e-01 
       2.145410768168e-03      -9.629666928914e-01      -1.023663476633e+01      -1.024029511335e+01      -8.293284691175e-01      -6.080176290836e+00      -1.021265059073e+01       5.783224371263e-01       5.782854386218e-01 
       2.251476932713e-03      -9.853678741504e-01      -1.124633298336e+01      -1.125042069638e+01      -8.496256021913e-01      -6.488824327997e+00      -1.121910230844e+01       5.768558671808e-01       5.768201290702e-01 
       2.359245598051e-03      -9.856667313888e-01      -1.231761617119e+01      -1.232217989049e+01      -8.489867486261e-01      -6.910157470329e+00      -1.228688360038e+01       5.753500494716e-01       5.753171960719e-01 
       2.468567006640e-03      -9.634875327543e-01      -1.345059751707e+01      -1.345569609797e+01      -8.277395795890e-01      -7.343934978294e+00      -1.341611419215e+01       5.738081299026e-01       5.737791686465e-01 
       2.579303604901e-03      -9.236533430353e-01      -1.464526159944e+01      -1.465096442957e+01      -7.912822451837e-01      -7.789555953360e+00      -1.460678903753e+01       5.722333080097e-01       5.722085074872e-01 
       2.691329719073e-03      -8.750884027880e-01      -1.590148478890e+01      -1.590787112271e+01      -7.487684207073e-01      -8.246025027192e+00      -1.585879667209e+01       5.706287299344e-01       5.706076653629e-01 
       2.804530999458e-03      -8.286189745182e-01      -1.721905227483e+01      -1.722621051185e+01      -7.107550889454e-01      -8.711968772036e+00      -1.717193426394e+01       5.689973711717e-01       5.689791106303e-01 
       2.918803721038e-03      -7.941911339236e-01      -1.859767203426e+01      -1.860569779582e+01      -6.864034278190e-01      -9.185698182118e+00      -1.854591836528e+01       5.673418889690e-01       5.673252654246e-01 
       3.034054007417e-03      -7.782697340254e-01      -2.003699142138e+01      -2.004598606560e+01      -6.810201324837e-01      -9.665313304701e+00      -1.998039999826e+01       5.656647135393e-01       5.656486134783e-01 
       3.150197027005e-03      -7.821308564969e-01      -2.153660326329e+01      -2.154667185177e+01      -6.946260805740e-01      -1.014882436354e+01      -2.147496932725e+01       5.639678803063e-01       5.639514822164e-01 
       3.267156195714e-03      -8.015708443879e-01      -2.309605904840e+01      -2.310730899536e+01      -7.220050998502e-01      -1.063428443040e+01      -2.302916970284e+01       5.622532101940e-01       5.622361234473e-01 
       3.384862409045e-03      -8.281319764724e-01      -2.471487223311e+01      -2.472741226106e+01      -7.542259729510e-01      -1.111990674372e+01      -2.464250280968e+01       5.605222663936e-01       5.605045496909e-01 
       3.503253317780e-03      -8.515386925920e-01      -2.639252800016e+01      -2.640646813861e+01      -7.812330678360e-01      -1.160415978448e+01      -2.631444179957e+01       5.587765399518e-01       5.587586085856e-01 
       3.622272655202e-03      -8.626625692282e-01      -2.812848202723e+01      -2.814393380338e+01      -7.947459394581e-01      -1.208582333643e+01      -2.804443306057e+01       5.570173754268e-01       5.569998327009e-01 
       3.741869619321e-03      -8.561566655396e-01      -2.992217319321e+01      -2.993925062946e+01      -7.906253276878e-01      -1.256401252716e+01      -2.983191193042e+01       5.552462086897e-01       5.552296522619e-01 
       3.861998310469e-03      -8.320019300007e-01      -3.177301703623e+01      -3.179183882418e+01      -7.699994397581e-01      -1.303815670498e+01      -3.167629842508e+01       5.534643875717e-01       5.534492419347e-01 
       3.982617222655e-03      -7.955015387816e-01      -3.368041656458e+01      -3.370110777551e+01      -7.388244349729e-01      -1.350795564208e+01      -3.357700739572e+01       5.516732989783e-01       5.516597137201e-01 
       4.103688785824e-03      -7.557071174681e-01      -3.564375881985e+01      -3.566645260925e+01      -7.060091125279e-01      -1.397330978638e+01      -3.553344341891e+01       5.498742208304e-01       5.498620537104e-01 
       4.225178955423e-03      -7.227548487713e-01      -3.766242943215e+01      -3.768727005796e+01      -6.806900120470e-01      -1.443424943638e+01      -3.754501373753e+01       5.480684864274e-01       5.480573659637e-01 
       4.347056845410e-03      -7.048753980534e-01      -3.973579353466e+01      -3.976293696912e+01      -6.694723163008e-01      -1.489085285135e+01      -3.961110428566e+01       5.462570867476e-01       5.462465295214e-01 
       4.469294400732e-03      -7.059911185416e-01      -4.186322269796e+01      -4.189283897355e+01      -6.744919622939e-01      -1.534319481136e+01      -4.173110561051e+01       5.444410506691e-01       5.444305960799e-01 
       4.591866105418e-03      -7.245987871437e-01      -4.404407556395e+01      -4.407634845082e+01      -6.928700016289e-01      -1.579129452062e+01      -4.390439016204e+01       5.426211134041e-01       5.426104382534e-01 
       4.714748722622e-03      -7.542811734061e-01      -4.627771693261e+01      -4.631284441648e+01      -7.177161720248e-01      -1.623509935392e+01      -4.613033231906e+01       5.407979909764e-01       5.407869751185e-01 
       4.837921063216e-03      -7.856880499592e-01      -4.856350840227e+01      -4.860170272074e+01      -7.403469251098e-01      -1.667447789753e+01      -4.840830039934e+01       5.389722711241e-01       5.389610015230e-01 
       4.961363779812e-03      -8.093737626116e-01      -5.090081304917e+01      -5.094229820958e+01      -7.530118723346e-01      -1.710923340937e+01      -5.073766172536e+01       5.371444803824e-01       5.371331989357e-01 
       5.085059183374e-03      -8.186417891315e-01      -5.328899279351e+01      -5.333400509764e+01      -7.512818853535e-01      -1.753912270421e+01      -5.311778508780e+01       5.353151128240e-01       5.353041278626e-01 
       5.208991079894e-03      -8.115223824457e-01      -5.572741857125e+01      -5.577620333549e+01      -7.353510826496e-01      -1.796389852072e+01      -5.554804957757e+01       5.334847161199e-01       5.334743057442e-01 
       5.333144624820e-03      -7.912825388101e-01      -5.821545507343e+01      -5.826826568085e+01      -7.098595766391e-01      -1.838331531557e+01      -5.802783183565e+01       5.316537579617e-01       5.316440928135e-01 
       5.457506193240e-03      -7.653380071000e-01      -6.075249238125e+01      -6.080958928341e+01      -6.823346531889e-01      -1.879717008986e+01      -6.055653671448e+01       5.298229069129e-01       5.298140117147e-01 
       5.582063263989e-03      -7.428855501149e-01      -6.333789725938e+01      -6.339954640778e+01      -6.607412485618e-01      -1.920530285392e+01      -6.313354630179e+01       5.279925556476e-01       5.279843165059e-01 
       5.706804316112e-03      -7.320144576776e-01      -6.597105415802e+01      -6.603752759866e+01      -6.509556249808e-01      -1.960760264972e+01      -6.575826003465e+01       5.261631915009e-01       5.261554021031e-01 
       5.831718736247e-03      -7.371728868620e-01      -6.865135830383e+01      -6.872293339299e+01      -6.549465110421e-01      -2.000401242523e+01      -6.843008449146e+01       5.243352893996e-01       5.243277190621e-01 
       5.956796735702e-03      -7.577649913803e-01      -7.137817196993e+01      -7.145513394898e+01      -6.702387576295e-01      -2.039449475151e+01      -7.114839134667e+01       5.225089954988e-01       5.225014574285e-01 
       6.082029276119e-03      -7.883183261564e-01      -7.415092258718e+01      -7.423356529077e+01      -6.908068704558e-01      -2.077905486105e+01      -7.391261363212e+01       5.206848629852e-01       5.206772628639e-01 
       6.207408002756e-03      -8.201272181319e-01      -7.696897870156e+01      -7.705760436663e+01      -7.090768153770e-01      -2.115768584222e+01      -7.672212279183e+01       5.188629343836e-01       5.188552872440e-01 
       6.332925184544e-03      -8.438835885324e-01      -7.983172381904e+01      -7.992665036601e+01      -7.183893609093e-01      -2.153038623586e+01      -7.957631076767e+01       5.170433688178e-01       5.170357817165e-01 
       6.458573660149e-03      -8.524526153124e-01      -8.273855920047e+01      -8.284011585828e+01      -7.151123373849e-01      -2.189712716274e+01      -8.247458524929e+01       5.152263900182e-01       5.152190194261e-01 
       6.584346789399e-03      -8.429566500967e-01      -8.568890059155e+01      -8.579743295855e+01      -6.997578201190e-01      -2.225773673143e+01      -8.541637562880e+01       5.134123134077e-01       5.134053199686e-01 
       6.710238409469e-03      -8.175205805651e-01      -8.868212448106e+01      -8.879799532549e+01      -6.768771072871e-01      -2.261173875854e+01      -8.840107587903e+01       5.116012101425e-01       5.115947466048e-01 
       6.836242795317e-03      -7.824990586882e-01      -9.171765245233e+01      -9.184124116568e+01      -6.534180099967e-01      -2.293456919913e+01      -9.142801793042e+01       5.097929619109e-01       5.097875632045e-01 
       6.962354623925e-03      -7.464216728543e-01      -9.479489041683e+01      -9.492659332335e+01      -6.363289758619e-01      -2.321756908884e+01      -9.449659297362e+01       5.079873937076e-01       5.079829356830e-01 
       7.088568941917e-03      -7.173700145372e-01      -9.791321821278e+01      -9.805344699780e+01      -6.303265698796e-01      -2.346193754604e+01      -9.760620962266e+01       5.061846211543e-01       5.061808889215e-01 
       7.214881136221e-03      -7.005741723259e-01      -1.010720930552e+02      -1.012212758563e+02      -6.364200731227e-01      -2.366819688497e+01      -1.007563487922e+02       5.043851135599e-01       5.043818807779e-01 
       7.341286907449e-03      -6.970128714851e-01      -1.042709012097e+02      -1.044294793473e+02      -6.516657638018e-01      -2.383680727152e+01      -1.039464141086e+02       5.025888962718e-01       5.025859718258e-01 
       7.467782245706e-03      -7.034016333530e-01      -1.075090932732e+02      -1.076775170851e+02      -6.701983924189e-01      -2.396837059674e+01      -1.071758666263e+02       5.007962474070e-01       5.007935050477e-01 
       7.594363408599e-03      -7.135545792960e-01      -1.107861091504e+02      -1.109648435418e+02      -6.852012460036e-01      -2.406366482809e+01      -1.104441597134e+02       4.990073602984e-01       4.990047500216e-01 
       7.721026901212e-03      -7.206486464634e-01      -1.141013746739e+02      -1.142908902975e+02      -6.911484522555e-01      -2.412368886142e+01      -1.137507257930e+02       4.972222972913e-01       4.972198358331e-01 
       7.847769457842e-03      -7.196040824097e-01      -1.174542936813e+02      -1.176550742045e+02      -6.855805025934e-01      -2.414970242027e+01      -1.170949842254e+02       4.954410434575e-01       4.954387879830e-01 
       7.974588025348e-03      -7.088256350983e-01      -1.208443742136e+02      -1.210569086944e+02      -6.698527627916e-01      -2.414327630232e+01      -1.204764560541e+02       4.936639896922e-01       4.936620034443e-01 
       8.101479747930e-03      -6.907188853311e-01      -1.242710290796e+02      -1.244958173843e+02      -6.486172659410e-01      -2.410627085184e+01      -1.238945769579e+02       4.918911283730e-01       4.918894490872e-01 
       8.228441953207e-03      -6.708283731606e-01      -1.277336809306e+02      -1.279712341771e+02      -6.282370518313e-01      -2.404086565116e+01      -1.273487969622e+02       4.901224972536e-01       4.901211175237e-01 
       8.355472139485e-03      -6.558881241162e-01      -1.312318330242e+02      -1.314826741987e+02      -6.146645346704e-01      -2.394957031316e+01      -1.308386493183e+02       4.883584302214e-01       4.883572948366e-01 
       8.482567964073e-03      -6.514275700447e-01      -1.347649230764e+02      -1.350295888455e+02      -6.114914563204e-01      -2.383518947246e+01      -1.343636039153e+02       4.865989820155e-01       4.865980017629e-01 
       8.609727232581e-03      -6.597512385716e-01      -1.383324189462e+02      -1.386114540029e+02      -6.188136727208e-01      -2.370082391228e+01      -1.379231544233e+02       4.848442731849e-01       4.848433495748e-01 
       8.736947889087e-03      -6.789603901466e-01      -1.419337447659e+02      -1.422277201782e+02      -6.332622030456e-01      -2.354984113774e+01      -1.415167640034e+02       4.830942938923e-01       4.830933462936e-01 
       8.864228007095e-03      -7.033604113387e-01      -1.455683641645e+02      -1.458778682090e+02      -6.491762216768e-01      -2.338585914253e+01      -1.451439252484e+02       4.813491198162e-01       4.813481063007e-01 
       8.991565781234e-03      -7.251687960175e-01      -1.492357774337e+02      -1.495614082075e+02      -6.605202409562e-01      -2.321271367164e+01      -1.488041601899e+02       4.796088990623e-01       4.796078246123e-01 
       9.118959519597e-03      -7.369206140809e-01      -1.529354219472e+02      -1.532778019143e+02      -6.628681640177e-01      -2.303440836002e+01      -1.524969415531e+02       4.778735965110e-01       4.778725068127e-01 
       9.246407636696e-03      -7.340760828708e-01      -1.566667927099e+02      -1.570265566332e+02      -6.549207050667e-01      -2.285508947033e+01      -1.562217924215e+02       4.761433159638e-01       4.761422783624e-01 
       9.373908646961e-03      -7.159215556824e-01      -1.604293497355e+02      -1.608071559694e+02      -6.385476860960e-01      -2.267897854683e+01      -1.599782142770e+02       4.744180950398e-01       4.744171772160e-01 
       9.501461158736e-03      -6.883818037107e-01      -1.642225905402e+02      -1.646191086164e+02      -6.195052360000e-01      -2.251033854902e+01      -1.637657413028e+02       4.726979644603e-01       4.726972014677e-01 
       9.629063868741e-03      -6.530780493632e-01      -1.680459436581e+02      -1.684618603884e+02      -5.996428299889e-01      -2.235334610413e+01      -1.675838403738e+02       4.709831056319e-01       4.709825293715e-01 
       9.756715556949e-03      -6.505116992968e-01      -1.718992277046e+02      -1.723352322398e+02      -6.050056608968e-01      -2.221231753428e+01      -1.714323875437e+02       4.692730317779e-01       4.692724547638e-01 
       9.884415081846e-03      -6.599388440773e-01      -1.757816009718e+02      -1.762384120087e+02      -6.131619007790e-01      -2.209097704219e+01      -1.753105701001e+02       4.675683993856e-01       4.675677771043e-01 
       1.001216137605e-02      -6.539481841351e-01      -1.796923994934e+02      -1.801707412782e+02      -6.081640247417e-01      -2.199280102210e+01      -1.792177238189e+02       4.658694168924e-01       4.658688462005e-01 
       1.013995344226e-02      -6.524514474569e-01      -1.836314358194e+02      -1.841320333297e+02      -6.065657146235e-01      -2.192126336591e+01      -1.831536965039e+02       4.641756985079e-01       4.641751481460e-01 
       1.026779034945e-02      -6.501076286863e-01      -1.875980839938e+02      -1.881216850376e+02      -6.043837614277e-01      -2.187911764228e+01      -1.871178925362e+02       4.624871993235e-01       4.624866713328e-01 
       1.039567122945e-02      -6.477396278480e-01      -1.915919713326e+02      -1.921393128246e+02      -6.021821484515e-01      -2.186864106885e+01      -1.911099432676e+02       4.608041239588e-01       4.608036157965e-01 
       1.052359527365e-02      -6.453797820204e-01      -1.956125247572e+02      -1.961843764166e+02      -5.999882026841e-01      -2.189145677476e+01      -1.951293137423e+02       4.591262861411e-01       4.591257952782e-01 
       1.065156173003e-02      -6.430280887117e-01      -1.996592677473e+02      -2.002564069530e+02      -5.978019229767e-01      -2.194848905787e+01      -1.991755406914e+02       4.574536743357e-01       4.574531984837e-01 
       1.077956990033e-02      -6.406845793828e-01      -2.037317763338e+02      -2.043549869513e+02      -5.956233287970e-01      -2.203989919901e+01      -2.032482086380e+02       4.557863756960e-01       4.557859127943e-01 
       1.090761913753e-02      -6.383488906366e-01      -2.078295142458e+02      -2.084796056350e+02      -5.934520660714e-01      -2.216503049511e+01      -2.073468026407e+02       4.541242418524e-01       4.541237900590e-01 
       1.103570884337e-02      -6.360205771660e-01      -2.119520164650e+02      -2.126298050223e+02      -5.912876782247e-01      -2.232240387094e+01      -2.114708593595e+02       4.524672390669e-01       4.524667967511e-01 
       1.116383846614e-02      -6.336997494481e-01      -2.160988396437e+02      -2.168051602039e+02      -5.891302778335e-01      -2.250973577069e+01      -2.156199429074e+02       4.508153850879e-01       4.508149508235e-01 
       1.129200749860e-02      -6.313863003874e-01      -2.202695125862e+02      -2.210052132779e+02      -5.869797643835e-01      -2.272394482991e+01      -2.197935817325e+02       4.491686143470e-01       4.491681869068e-01 
       1.142021547607e-02      -6.290799476937e-01      -2.244635277773e+02      -2.252294856699e+02      -5.848358639263e-01      -2.296121030375e+01      -2.239912779237e+02       4.475268058040e-01       4.475263841537e-01 
       1.154846197458e-02      -6.267805485838e-01      -2.286804463840e+02      -2.294775493047e+02      -5.826984318740e-01      -2.321706690237e+01      -2.282125836591e+02       4.458899385500e-01       4.458895218420e-01 
       1.167674660921e-02      -6.244879879747e-01      -2.329198419351e+02      -2.337489923119e+02      -5.805673493638e-01      -2.348650862250e+01      -2.324570641677e+02       4.442580103759e-01       4.442575979413e-01 
       1.180506903257e-02      -6.222019328265e-01      -2.371812046803e+02      -2.380433233917e+02      -5.784422954549e-01      -2.376410782882e+01      -2.367242031585e+02       4.426308589358e-01       4.426304502761e-01 
       1.193342893331e-02      -6.199222829899e-01      -2.414641143348e+02      -2.423601342203e+02      -5.763231669557e-01      -2.404417722078e+01      -2.410135666812e+02       4.410084786946e-01       4.410080734710e-01 
       1.206182603478e-02      -6.176489601812e-01      -2.457681616499e+02      -2.466990225401e+02      -5.742098823911e-01      -2.432091653976e+01      -2.453247270715e+02       4.393908684691e-01       4.393904664902e-01 
       1.219026009379e-02      -6.153815697042e-01      -2.500927880173e+02      -2.510594610205e+02      -5.721020671022e-01      -2.458856279906e+01      -2.496571286869e+02       4.377777955346e-01       4.377773967425e-01 
       1.231873089943e-02      -6.131202336924e-01      -2.544376670385e+02      -2.554411161426e+02      -5.699998286398e-01      -2.484158950342e+01      -2.540104156609e+02       4.361693824316e-01       4.361689868861e-01 
       1.244723827200e-02      -6.108646190858e-01      -2.588022524320e+02      -2.598434691007e+02      -5.679028528877e-01      -2.507483148724e+01      -2.583840441506e+02       4.345654188262e-01       4.345650266880e-01 
       1.257578206201e-02      -6.086149490699e-01      -2.631862525578e+02      -2.642662199202e+02      -5.658113446020e-01      -2.528367296479e+01      -2.627776960020e+02       4.329660766822e-01       4.329656881950e-01 
       1.270436214921e-02      -6.063709281884e-01      -2.675891209532e+02      -2.687088479681e+02      -5.637250282710e-01      -2.546413857400e+01      -2.671908312483e+02       4.313711497028e-01       4.313707651758e-01 
