# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.04437e-05 to 8.47366 h/Mpc,
# number of wavenumbers equal to 612
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                
       1.454912521628e-04      -2.343181334883e+00      -1.775859432097e+00      -1.775860654784e+00      -2.342474935214e+00      -1.775969311296e+00      -1.775959623088e+00       4.716493683706e-01       4.715730705348e-01 
       1.605056280722e-04      -2.387019419211e+00      -1.817355452414e+00      -1.817357257728e+00      -2.385991992486e+00      -1.817271430369e+00      -1.817455662856e+00       4.716184031516e-01       4.715445062412e-01 
       1.759782261780e-04      -2.434221967136e+00      -1.864371359985e+00      -1.864373969129e+00      -2.432767743851e+00      -1.864019384689e+00      -1.864471065792e+00       4.715842496918e-01       4.715130034512e-01 
       1.919656267993e-04      -2.484504140394e+00      -1.917485339972e+00      -1.917489004459e+00      -2.482493112911e+00      -1.916769059301e+00      -1.917583791515e+00       4.715467000300e-01       4.714783615273e-01 
       2.085290804757e-04      -2.537482494545e+00      -1.977375969777e+00      -1.977381047002e+00      -2.534755918015e+00      -1.976170836110e+00      -1.977472194114e+00       4.715034755491e-01       4.714383090233e-01 
       2.257351088475e-04      -2.592641534546e+00      -2.044825082638e+00      -2.044832009227e+00      -2.589008599502e+00      -2.042970534784e+00      -2.044917784809e+00       4.714553484997e-01       4.713936220502e-01 
       2.436561506599e-04      -2.649315045456e+00      -2.120745574238e+00      -2.120754933060e+00      -2.644548744174e+00      -2.118035659002e+00      -2.120833102141e+00       4.714021312014e-01       4.713441143715e-01 
       2.623712508693e-04      -2.706651690017e+00      -2.206203147814e+00      -2.206215646015e+00      -2.700485923853e+00      -2.202373764069e+00      -2.206283357240e+00       4.713422990059e-01       4.712882595173e-01 
       2.819667873218e-04      -2.763577644944e+00      -2.302434554735e+00      -2.302451101773e+00      -2.755704662104e+00      -2.297146954166e+00      -2.302504731850e+00       4.712755942683e-01       4.712257924312e-01 
       3.025372245862e-04      -2.818773911039e+00      -2.410882449829e+00      -2.410904196415e+00      -2.808844383761e+00      -2.403702419947e+00      -2.410939171245e+00       4.712008804345e-01       4.711555620739e-01 
       3.241858778616e-04      -2.870650436783e+00      -2.533225597455e+00      -2.533253999117e+00      -2.858276864129e+00      -2.523596552783e+00      -2.533264573680e+00       4.711178736128e-01       4.710772605847e-01 
       3.470256610625e-04      -2.917330004524e+00      -2.671421784509e+00      -2.671458682396e+00      -2.902095034587e+00      -2.658629004689e+00      -2.671437667551e+00       4.710248035699e-01       4.709890828935e-01 
       3.711797818235e-04      -2.956679056687e+00      -2.827749923497e+00      -2.827797641529e+00      -2.938152449475e+00      -2.810875795563e+00      -2.827736085548e+00       4.709216751344e-01       4.708909838821e-01 
       3.967823320131e-04      -2.986346231761e+00      -3.004866329713e+00      -3.004927761432e+00      -2.964111802502e+00      -2.982730643801e+00      -3.004814562435e+00       4.708061275282e-01       4.707805369813e-01 
       4.239787054162e-04      -3.003893621077e+00      -3.205858729124e+00      -3.205937720216e+00      -2.977591406433e+00      -3.176942542561e+00      -3.205759130560e+00       4.706774475736e-01       4.706569435100e-01 
       4.529257550406e-04      -3.006984995206e+00      -3.434315580877e+00      -3.434416635119e+00      -2.976371752256e+00      -3.396662334612e+00      -3.434155791368e+00       4.705334788483e-01       4.705179415076e-01 
       4.837915823589e-04      -2.993695486782e+00      -3.694393926157e+00      -3.694522826378e+00      -2.958726113674e+00      -3.645483085592e+00      -3.694159051128e+00       4.703731837609e-01       4.703623674892e-01 
       5.167548321797e-04      -2.962908587144e+00      -3.990894123855e+00      -3.991058445091e+00      -2.923838417131e+00      -3.927477522071e+00      -3.990566453235e+00       4.701938428728e-01       4.701873596224e-01 
       5.520033538042e-04      -2.914841211422e+00      -4.329338048561e+00      -4.329546832451e+00      -2.872342712537e+00      -4.247234087831e+00      -4.328895958155e+00       4.699933942322e-01       4.699907037355e-01 
       5.897320873923e-04      -2.851583007889e+00      -4.716041255456e+00      -4.716305892728e+00      -2.806863425779e+00      -4.609875398371e+00      -4.715458961986e+00       4.697700294505e-01       4.697704422329e-01 
       6.301400513409e-04      -2.777538227765e+00      -5.158178034891e+00      -5.158512329731e+00      -2.732424324858e+00      -5.021059037950e+00      -5.157424438060e+00       4.695213986776e-01       4.695240977914e-01 
       6.734263498083e-04      -2.699554192000e+00      -5.663828131196e+00      -5.664248735679e+00      -2.656499715041e+00      -5.486951290606e+00      -5.662865650693e+00       4.692445938944e-01       4.692486806366e-01 
       7.197851957643e-04      -2.626446013946e+00      -6.241996617859e+00      -6.242524600530e+00      -2.588400277434e+00      -6.014166893406e+00      -6.240780534958e+00       4.689360581574e-01       4.689406242855e-01 
       7.694000560484e-04      -2.567650691524e+00      -6.902626277676e+00      -6.903285005310e+00      -2.537718982086e+00      -6.609701830465e+00      -6.901100381293e+00       4.685940808239e-01       4.685983038946e-01 
       8.224371645858e-04      -2.530850716994e+00      -7.656510277730e+00      -7.657328298727e+00      -2.511722873486e+00      -7.280760463377e+00      -7.654605929460e+00       4.682141747466e-01       4.682174237540e-01 
       8.790388005590e-04      -2.519013948579e+00      -8.515212035049e+00      -8.516223520970e+00      -2.512192120356e+00      -8.034613538766e+00      -8.512844400740e+00       4.677927150225e-01       4.677946428661e-01 
       9.393168607785e-04      -2.527754547334e+00      -9.490943327747e+00      -9.492184210680e+00      -2.532755195518e+00      -8.878438788297e+00      -9.488003383515e+00       4.673281128730e-01       4.673287048221e-01 
       1.003347333412e-03      -2.544649155567e+00      -1.059631241317e+01      -1.059782249242e+01      -2.558488084025e+00      -9.819057835176e+00      -1.059266384334e+01       4.668167297970e-01       4.668162780388e-01 
       1.071166270046e-03      -2.552167913156e+00      -1.184409480776e+01      -1.184591929992e+01      -2.569504241947e+00      -1.086275449870e+01      -1.183957119978e+01       4.662549771889e-01       4.662539695354e-01 
       1.142767736947e-03      -2.534577085359e+00      -1.324703240475e+01      -1.324921563313e+01      -2.548797071157e+00      -1.201517189277e+01      -1.324142951567e+01       4.656422185950e-01       4.656411619107e-01 
       1.218104013123e-03      -2.486609903673e+00      -1.481746952289e+01      -1.482005963287e+01      -2.491747251237e+00      -1.328108852136e+01      -1.481054901934e+01       4.649760483759e-01       4.649752846972e-01 
       1.297088030040e-03      -2.419050554772e+00      -1.656719036126e+01      -1.657023398910e+01      -2.411925955401e+00      -1.466443898599e+01      -1.655867694332e+01       4.642564693566e-01       4.642560634065e-01 
       1.379597773116e-03      -2.355728800376e+00      -1.850716736535e+01      -1.851070624125e+01      -2.337289832390e+00      -1.616825713459e+01      -1.849674791866e+01       4.634841287553e-01       4.634838869127e-01 
       1.465482147216e-03      -2.320509442901e+00      -2.064728796718e+01      -2.065136865339e+01      -2.295508999161e+00      -1.779458717472e+01      -2.063462037501e+01       4.626576737941e-01       4.626572926378e-01 
       1.554567688694e-03      -2.320557976941e+00      -2.299652856765e+01      -2.300118938004e+01      -2.295519327690e+00      -1.954476544981e+01      -2.298122889051e+01       4.617806720281e-01       4.617799373710e-01 
       1.646665496857e-03      -2.338018617618e+00      -2.556262379411e+01      -2.556790134105e+01      -2.318517409659e+00      -2.141920126596e+01      -2.554426905429e+01       4.608549436636e-01       4.608538607068e-01 
       1.741577841598e-03      -2.339911317662e+00      -2.835214702971e+01      -2.835807773484e+01      -2.328689491952e+00      -2.341745152677e+01      -2.833027546019e+01       4.598824375150e-01       4.598812087394e-01 
       1.839104046123e-03      -2.302784552541e+00      -3.137055716129e+01      -3.137717724405e+01      -2.299575060089e+00      -2.553820839727e+01      -3.134467117058e+01       4.588655056196e-01       4.588643748436e-01 
       1.939045405158e-03      -2.233944420260e+00      -3.462224162093e+01      -3.462959102286e+01      -2.236511599682e+00      -2.777925161903e+01      -3.459181734906e+01       4.578068143528e-01       4.578058929099e-01 
       2.041209047508e-03      -2.169097198714e+00      -3.811056372269e+01      -3.811869349080e+01      -2.174204362194e+00      -3.013739491752e+01      -3.807506262808e+01       4.567084803773e-01       4.567076856967e-01 
       2.145410768168e-03      -2.143996376187e+00      -4.183814078642e+01      -4.184710357658e+01      -2.147681103818e+00      -3.260864530922e+01      -4.179700152641e+01       4.555748801682e-01       4.555740276069e-01 
       2.251476932713e-03      -2.162389828284e+00      -4.580664549863e+01      -4.581651098254e+01      -2.160353336680e+00      -3.518801009924e+01      -4.575929122918e+01       4.544074368109e-01       4.544064015934e-01 
       2.359245598051e-03      -2.190654051080e+00      -5.001714834594e+01      -5.002800185193e+01      -2.179896888083e+00      -3.786982663497e+01      -4.996297887812e+01       4.532091365838e-01       4.532079485656e-01 
       2.468567006640e-03      -2.187400344943e+00      -5.447013468004e+01      -5.448207321241e+01      -2.168619142524e+00      -4.064784651428e+01      -5.440852188310e+01       4.519825022407e-01       4.519813015657e-01 
       2.579303604901e-03      -2.142215686200e+00      -5.916554966426e+01      -5.917868659829e+01      -2.120520278847e+00      -4.351542365599e+01      -5.909584753833e+01       4.507297945361e-01       4.507287012144e-01 
       2.691329719073e-03      -2.085453621725e+00      -6.410292270182e+01      -6.411738518327e+01      -2.067455264035e+00      -4.646575804898e+01      -6.402447353853e+01       4.494533103819e-01       4.494523311802e-01 
       2.804530999458e-03      -2.057561487027e+00      -6.928141692268e+01      -6.929734183133e+01      -2.046302913707e+00      -4.949208980703e+01      -6.919355156925e+01       4.481552137465e-01       4.481542631953e-01 
       2.918803721038e-03      -2.068070793695e+00      -7.469989696985e+01      -7.471742862219e+01      -2.060295006637e+00      -5.258787485139e+01      -7.460192990003e+01       4.468375635627e-01       4.468365626851e-01 
       3.034054007417e-03      -2.086820932353e+00      -8.035699556504e+01      -8.037628275584e+01      -2.075828067455e+00      -5.574691837963e+01      -8.024821816062e+01       4.455023727082e-01       4.455013217842e-01 
       3.150197027005e-03      -2.077034752199e+00      -8.625113171237e+01      -8.627231917442e+01      -2.059104139885e+00      -5.896341039381e+01      -8.613080668117e+01       4.441513442271e-01       4.441503051538e-01 
       3.267156195714e-03      -2.034580864860e+00      -9.238041576002e+01      -9.240366063191e+01      -2.002105732740e+00      -6.223121601594e+01      -9.224779663453e+01       4.427855725298e-01       4.427846478738e-01 
       3.384862409045e-03      -1.990386755134e+00      -9.874305002499e+01      -9.876849044309e+01      -1.923739429997e+00      -6.554009952641e+01      -9.859734186525e+01       4.414070930335e-01       4.414063993058e-01 
       3.503253317780e-03      -1.973872633550e+00      -1.053370092238e+02      -1.053647844097e+02      -1.871888103980e+00      -6.888580043805e+01      -1.051774133597e+02       4.400173298684e-01       4.400167765825e-01 
       3.622272655202e-03      -1.979604759344e+00      -1.121600673578e+02      -1.121903158033e+02      -1.862719624751e+00      -7.226503265195e+01      -1.119857791559e+02       4.386172017737e-01       4.386167319246e-01 
       3.741869619321e-03      -1.975815496049e+00      -1.192100362647e+02      -1.192428980776e+02      -1.863932033564e+00      -7.567478360818e+01      -1.190202435743e+02       4.372080861303e-01       4.372076995294e-01 
       3.861998310469e-03      -1.944574776745e+00      -1.264846548169e+02      -1.265202638413e+02      -1.839989128468e+00      -7.911200276785e+01      -1.262785339200e+02       4.357911125572e-01       4.357908307442e-01 
       3.982617222655e-03      -1.905536885093e+00      -1.339816967293e+02      -1.340201961692e+02      -1.795952030700e+00      -8.257356029221e+01      -1.337584314882e+02       4.343676569654e-01       4.343674731075e-01 
       4.103688785824e-03      -1.893857779794e+00      -1.416983933498e+02      -1.417399548107e+02      -1.766489158764e+00      -8.605577858261e+01      -1.414571939826e+02       4.329374254085e-01       4.329372953187e-01 
       4.225178955423e-03      -1.917643642373e+00      -1.496328808654e+02      -1.496776470899e+02      -1.768946693266e+00      -8.955526359022e+01      -1.493729281395e+02       4.315029316382e-01       4.315028112936e-01 
       4.347056845410e-03      -1.945991837400e+00      -1.577822366588e+02      -1.578304024730e+02      -1.781502118114e+00      -9.306772129166e+01      -1.575027440514e+02       4.300635159703e-01       4.300633987014e-01 
       4.469294400732e-03      -1.943399512269e+00      -1.661443734988e+02      -1.661961430257e+02      -1.771987384416e+00      -9.658909051617e+01      -1.658445475581e+02       4.286209171423e-01       4.286208283372e-01 
       4.591866105418e-03      -1.910515028471e+00      -1.747167301227e+02      -1.747723022454e+02      -1.738585481283e+00      -1.001147774153e+02      -1.743957643510e+02       4.271753989654e-01       4.271753575469e-01 
       4.714748722622e-03      -1.706677043677e+00      -1.834964905896e+02      -1.835561328943e+02      -1.702906274885e+00      -1.036399313111e+02      -1.831536030988e+02       4.257265687213e-01       4.257264737382e-01 
       4.837921063216e-03      -1.700860645577e+00      -1.924813819533e+02      -1.925453404710e+02      -1.697102679447e+00      -1.071598251240e+02      -1.921158261104e+02       4.242756698618e-01       4.242755904363e-01 
       4.961363779812e-03      -1.695039761434e+00      -2.016689299661e+02      -2.017374783138e+02      -1.691294608178e+00      -1.106695937708e+02      -2.012799375392e+02       4.228236520444e-01       4.228235853327e-01 
       5.085059183374e-03      -1.689215567801e+00      -2.110567274144e+02      -2.111301592988e+02      -1.685483233666e+00      -1.141645236615e+02      -2.106435370396e+02       4.213708084164e-01       4.213707521200e-01 
       5.208991079894e-03      -1.683390124290e+00      -2.206424090043e+02      -2.207210028527e+02      -1.679670613443e+00      -1.176399389848e+02      -2.202042364293e+02       4.199176533608e-01       4.199176056218e-01 
       5.333144624820e-03      -1.677563889557e+00      -2.304234613130e+02      -2.305075036437e+02      -1.673857203418e+00      -1.210913440405e+02      -2.299595205523e+02       4.184643008544e-01       4.184642601673e-01 
       5.457506193240e-03      -1.671737038267e+00      -2.403971903183e+02      -2.404869892175e+02      -1.668043179286e+00      -1.245143909920e+02      -2.399067065004e+02       4.170107948215e-01       4.170107599609e-01 
       5.582063263989e-03      -1.665914060082e+00      -2.505616018999e+02      -2.506574537104e+02      -1.662233020822e+00      -1.279054607463e+02      -2.500437832751e+02       4.155582552056e-01       4.155582251728e-01 
       5.706804316112e-03      -1.660090599352e+00      -2.609134649033e+02      -2.610156967706e+02      -1.656422381585e+00      -1.312607421916e+02      -2.603675435508e+02       4.141055953961e-01       4.141055693744e-01 
       5.831718736247e-03      -1.654275910889e+00      -2.714516152927e+02      -2.715605047208e+02      -1.650620496202e+00      -1.345779519794e+02      -2.708767767023e+02       4.126551240505e-01       4.126551013709e-01 
       5.956796735702e-03      -1.648464002926e+00      -2.821725571085e+02      -2.822884241249e+02      -1.644821385908e+00      -1.378542209888e+02      -2.815680259582e+02       4.112053464770e-01       4.112053265902e-01 
       6.082029276119e-03      -1.642657243508e+00      -2.930740812153e+02      -2.931972507041e+02      -1.639027413579e+00      -1.410879467076e+02      -2.924390893957e+02       4.097568533947e-01       4.097568358487e-01 
       6.207408002756e-03      -1.636859772811e+00      -3.041543930281e+02      -3.042851775712e+02      -1.633242710333e+00      -1.442783715346e+02      -3.034881670945e+02       4.083106775833e-01       4.083106620049e-01 
       6.332925184544e-03      -1.631071359843e+00      -3.154109560289e+02      -3.155496827977e+02      -1.627467045769e+00      -1.474250814011e+02      -3.147127448470e+02       4.068667614422e-01       4.068667475231e-01 
       6.458573660149e-03      -1.625288507312e+00      -3.268404984618e+02      -3.269875701621e+02      -1.621696930713e+00      -1.505280442786e+02      -3.261096296206e+02       4.054242326782e-01       4.054242201631e-01 
       6.584346789399e-03      -1.619517477159e+00      -3.384418723619e+02      -3.385976364924e+02      -1.615938612744e+00      -1.535889202042e+02      -3.376776399530e+02       4.039846531859e-01       4.039846418623e-01 
       6.710238409469e-03      -1.613756906081e+00      -3.502123253630e+02      -3.503771801847e+02      -1.610190731773e+00      -1.566093169045e+02      -3.494140863590e+02       4.025476829432e-01       4.025476726342e-01 
       6.836242795317e-03      -1.608005724752e+00      -3.621491633596e+02      -3.623235157219e+02      -1.604452221008e+00      -1.595915247364e+02      -3.613163049786e+02       4.011130552521e-01       4.011130458103e-01 
       6.962354623925e-03      -1.602268471129e+00      -3.742509357240e+02      -3.744352377694e+02      -1.598727608441e+00      -1.625390029110e+02      -3.733829057304e+02       3.996819021103e-01       3.996818934121e-01 
       7.088568941917e-03      -1.596543680205e+00      -3.865149936443e+02      -3.867096660463e+02      -1.593015432334e+00      -1.654551535794e+02      -3.856112411951e+02       3.982538580835e-01       3.982538500256e-01 
       7.214881136221e-03      -1.590828337232e+00      -3.989381388710e+02      -3.991436984241e+02      -1.587312684631e+00      -1.683436328940e+02      -3.979982254976e+02       3.968281711578e-01       3.968281636530e-01 
       7.341286907449e-03      -1.585127081165e+00      -4.115191527896e+02      -4.117360902737e+02      -1.581623994034e+00      -1.712092128003e+02      -4.105426454801e+02       3.954059985086e-01       3.954059914835e-01 
       7.467782245706e-03      -1.579441313156e+00      -4.242561365546e+02      -4.244849143460e+02      -1.575950758581e+00      -1.740565329289e+02      -4.232426083430e+02       3.939876896452e-01       3.939876830378e-01 
       7.594363408599e-03      -1.573767585627e+00      -4.371458268296e+02      -4.373869761967e+02      -1.570289538294e+00      -1.768897409127e+02      -4.360949427662e+02       3.925723845736e-01       3.925723783313e-01 
       7.721026901212e-03      -1.568108742157e+00      -4.501867352672e+02      -4.504407546385e+02      -1.564643170432e+00      -1.797135682633e+02      -4.490981612060e+02       3.911607926080e-01       3.911607866860e-01 
       7.847769457842e-03      -1.562464139409e+00      -4.633763897798e+02      -4.636438227731e+02      -1.559011013059e+00      -1.825320829846e+02      -4.622498595885e+02       3.897527532648e-01       3.897527476250e-01 
       7.974588025348e-03      -1.556835899481e+00      -4.767132464200e+02      -4.769945865276e+02      -1.553395183465e+00      -1.853492607630e+02      -4.755484770805e+02       3.883487958663e-01       3.883487904761e-01 
       8.101479747930e-03      -1.551222325631e+00      -4.901945674119e+02      -4.904903477204e+02      -1.547793988637e+00      -1.881680283605e+02      -4.889913353003e+02       3.869484971592e-01       3.869484919905e-01 
       8.228441953207e-03      -1.545623923140e+00      -5.038183146385e+02      -5.041290835903e+02      -1.542207932613e+00      -1.909908424476e+02      -5.025764297352e+02       3.855519831533e-01       3.855519781821e-01 
       8.355472139485e-03      -1.540040109127e+00      -5.175821060691e+02      -5.179084376419e+02      -1.536636433751e+00      -1.938191450498e+02      -5.163014175397e+02       3.841591084378e-01       3.841591036433e-01 
       8.482567964073e-03      -1.534473486223e+00      -5.314847244586e+02      -5.318271471375e+02      -1.531082088792e+00      -1.966537953841e+02      -5.301650528379e+02       3.827705221980e-01       3.827705175623e-01 
       8.609727232581e-03      -1.528922238624e+00      -5.455233974665e+02      -5.458825080121e+02      -1.525543085895e+00      -1.994940103325e+02      -5.441646301651e+02       3.813857714736e-01       3.813857669812e-01 
       8.736947889087e-03      -1.523388228739e+00      -5.596967462663e+02      -5.600731149669e+02      -1.520021283198e+00      -2.023383376792e+02      -5.582987483505e+02       3.800053207994e-01       3.800053164368e-01 
       8.864228007095e-03      -1.517870627478e+00      -5.740023887639e+02      -5.743966280788e+02      -1.514515853406e+00      -2.051837856570e+02      -5.725650584032e+02       3.786289633515e-01       3.786289591069e-01 
       8.991565781234e-03      -1.512367220132e+00      -5.884374113961e+02      -5.888502099921e+02      -1.509024586526e+00      -2.080260078555e+02      -5.869607048404e+02       3.772561466316e-01       3.772561424949e-01 
       9.118959519597e-03      -1.506881589794e+00      -6.030012005730e+02      -6.034331828117e+02      -1.503551057677e+00      -2.108602836898e+02      -6.014850015386e+02       3.758877644192e-01       3.758877603816e-01 
       9.246407636696e-03      -1.501411095757e+00      -6.176906875197e+02      -6.181425634243e+02      -1.498092631852e+00      -2.136800271773e+02      -6.161349363443e+02       3.745231579631e-01       3.745231540169e-01 
       9.373908646961e-03      -1.495957436528e+00      -6.325045924414e+02      -6.329770403412e+02      -1.492651003754e+00      -2.164782804079e+02      -6.309091773467e+02       3.731627509386e-01       3.731627470772e-01 
       9.501461158736e-03      -1.490519618184e+00      -6.474405111198e+02      -6.479342633797e+02      -1.487225181574e+00      -2.192469455851e+02      -6.458053403995e+02       3.718062953936e-01       3.718062916112e-01 
       9.629063868741e-03      -1.485098074746e+00      -6.624967511451e+02      -6.630125347907e+02      -1.481815598236e+00      -2.219775667005e+02      -6.608216982893e+02       3.704538995591e-01       3.704538958508e-01 
       9.756715556949e-03      -1.479691243728e+00      -6.776705962908e+02      -6.782092020213e+02      -1.476420694734e+00      -2.246609954716e+02      -6.759555596751e+02       3.691051736836e-01       3.691051700451e-01 
       9.884415081846e-03      -1.474301632197e+00      -6.929612790631e+02      -6.935234216346e+02      -1.471042972711e+00      -2.272884569525e+02      -6.912060571216e+02       3.677607431777e-01       3.677607396055e-01 
       1.001216137605e-02      -1.468927665857e+00      -7.083663771516e+02      -7.089528187418e+02      -1.465680860406e+00      -2.298512063442e+02      -7.065707799873e+02       3.664202151016e-01       3.664202115924e-01 
       1.013995344226e-02      -1.463568739707e+00      -7.238834997465e+02      -7.244950376618e+02      -1.460333755179e+00      -2.323404377740e+02      -7.220473383741e+02       3.650834387947e-01       3.650834353461e-01 
       1.026779034945e-02      -1.458227233607e+00      -7.395120308508e+02      -7.401493977196e+02      -1.455004031300e+00      -2.347488720123e+02      -7.376350318699e+02       3.637510078249e-01       3.637510044346e-01 
       1.039567122945e-02      -1.452900858992e+00      -7.552488810490e+02      -7.559128766432e+02      -1.449689405401e+00      -2.370693722989e+02      -7.533308097186e+02       3.624223513503e-01       3.624223480164e-01 
       1.052359527365e-02      -1.447589766158e+00      -7.710921875914e+02      -7.717836214295e+02      -1.444390027534e+00      -2.392963717507e+02      -7.691328009235e+02       3.610975068834e-01       3.610975036044e-01 
       1.065156173003e-02      -1.442292497374e+00      -7.870397362115e+02      -7.877594109580e+02      -1.439104443374e+00      -2.414258988951e+02      -7.850387778893e+02       3.597761108435e-01       3.597761076183e-01 
       1.077956990033e-02      -1.437012042682e+00      -8.030906675706e+02      -8.038394006234e+02      -1.433835636151e+00      -2.434548767036e+02      -8.010478837749e+02       3.584589090377e-01       3.584589058652e-01 
       1.090761913753e-02      -1.431747944550e+00      -8.192433086018e+02      -8.200219061808e+02      -1.428583149282e+00      -2.453837634688e+02      -8.171584460545e+02       3.571457873205e-01       3.571457841996e-01 
       1.103570884337e-02      -1.426498817068e+00      -8.354958673985e+02      -8.363052002415e+02      -1.423345598259e+00      -2.472131111439e+02      -8.333687379730e+02       3.558363995648e-01       3.558363964947e-01 
       1.116383846614e-02      -1.421265277215e+00      -8.518451830818e+02      -8.526861194550e+02      -1.418123602482e+00      -2.489450895109e+02      -8.496756212485e+02       3.545309006206e-01       3.545308976007e-01 
       1.129200749860e-02      -1.416046156580e+00      -8.682904396486e+02      -8.691638769431e+02      -1.412915992292e+00      -2.505853933622e+02      -8.660783339675e+02       3.532289980729e-01       3.532289951023e-01 
       1.142021547607e-02      -1.410842333516e+00      -8.848288899875e+02      -8.857357611701e+02      -1.407723647523e+00      -2.521397554273e+02      -8.825741977778e+02       3.519309118806e-01       3.519309089589e-01 
       1.154846197458e-02      -1.405655014355e+00      -9.014601845173e+02      -9.024013901181e+02      -1.402547770741e+00      -2.536167864039e+02      -8.991628764450e+02       3.506369426852e-01       3.506369398116e-01 
       1.167674660921e-02      -1.400480320941e+00      -9.181797618175e+02      -9.191562810065e+02      -1.397384493129e+00      -2.550240578988e+02      -9.158399303548e+02       3.493461232822e-01       3.493461204560e-01 
       1.180506903257e-02      -1.395323617367e+00      -9.349897397915e+02      -9.360025295218e+02      -1.392239165253e+00      -2.563740839847e+02      -9.326075054178e+02       3.480597913132e-01       3.480597885338e-01 
       1.193342893331e-02      -1.390184970063e+00      -9.518873253185e+02      -9.529373618499e+02      -1.387111855989e+00      -2.576768952043e+02      -9.494628832637e+02       3.467779639974e-01       3.467779612641e-01 
       1.206182603478e-02      -1.385058797751e+00      -9.688694035019e+02      -9.699576701071e+02      -1.381996991773e+00      -2.589427484213e+02      -9.664030159480e+02       3.454992479433e-01       3.454992452549e-01 
       1.219026009379e-02      -1.379946907505e+00      -9.859334068880e+02      -9.870609351668e+02      -1.376896381277e+00      -2.601817548999e+02      -9.834254344667e+02       3.442240953193e-01       3.442240926754e-01 
       1.231873089943e-02      -1.374851682374e+00      -1.003079726962e+03      -1.004247513280e+03      -1.371812399680e+00      -2.614056092372e+02      -1.000530551775e+03       3.429530999200e-01       3.429530973195e-01 
       1.244723827200e-02      -1.369771193077e+00      -1.020305352001e+03      -1.021514448073e+03      -1.366743122096e+00      -2.626232850428e+02      -1.017715457439e+03       3.416857805241e-01       3.416857779659e-01 
       1.257578206201e-02      -1.364707686342e+00      -1.037609021697e+03      -1.038860440121e+03      -1.361690793190e+00      -2.638428088426e+02      -1.034978900521e+03       3.404226982974e-01       3.404226957808e-01 
       1.270436214921e-02      -1.359657422917e+00      -1.054990074505e+03      -1.056284868139e+03      -1.356651674367e+00      -2.650719788744e+02      -1.052320291717e+03       3.391629185917e-01       3.391629161152e-01 
