# Matter power spectrum P(k) at redshift z=4
# for k=1.045e-05 to 8.48764 h/Mpc,
# number of wavenumbers equal to 612
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045004358465e-05       3.336234233410e+00 
       2.333031646003e-05       7.438111225805e+00 
       3.625588232309e-05       1.100752646554e+01 
       4.926151484748e-05       1.489239856200e+01 
       6.238256282054e-05       1.867350104693e+01 
       7.565526530539e-05       2.252743444015e+01 
       8.911707687974e-05       2.643707958754e+01 
       1.028070072767e-04       3.031404454921e+01 
       1.167659797859e-04       3.424681266181e+01 
       1.310372128073e-04       3.826214663290e+01 
       1.456666289547e-04       4.235937861038e+01 
       1.607032960497e-04       4.653684528815e+01 
       1.761999041630e-04       5.084141281023e+01 
       1.922132824965e-04       5.527695308228e+01 
       2.088049592348e-04       5.983868469175e+01 
       2.260417664219e-04       6.458051704404e+01 
       2.439964902501e-04       6.949670468977e+01 
       2.627485646742e-04       7.461247062841e+01 
       2.823848027128e-04       7.995225843772e+01 
       3.030001548299e-04       8.553989462226e+01 
       3.246984770434e-04       9.140476368587e+01 
       3.475932824573e-04       9.757012249965e+01 
       3.718084384017e-04       1.040641829707e+02 
       3.974787570252e-04       1.109284928607e+02 
       4.247504100439e-04       1.181946994420e+02 
       4.537810789379e-04       1.258997302302e+02 
       4.847397315668e-04       1.340833929362e+02 
       5.178058974855e-04       1.427886301915e+02 
       5.531683013105e-04       1.520581272996e+02 
       5.910227121702e-04       1.619351294934e+02 
       6.315688849627e-04       1.724635965331e+02 
       6.750065137884e-04       1.836844685987e+02 
       7.215301959429e-04       1.956367436003e+02 
       7.713235180257e-04       2.083531033227e+02 
       8.245525173319e-04       2.218612204015e+02 
       8.813589235833e-04       2.361813063760e+02 
       9.418537183337e-04       2.513201864634e+02 
       1.006111625261e-03       2.672771957385e+02 
       1.074167130425e-03       2.840386955206e+02 
       1.146012510269e-03       3.015790680801e+02 
       1.221598126720e-03       3.198616858555e+02 
       1.300834972303e-03       3.388404826970e+02 
       1.383599172303e-03       3.584598386741e+02 
       1.469737934874e-03       3.786573340337e+02 
       1.559076324033e-03       3.993703476243e+02 
       1.651424225675e-03       4.205317544131e+02 
       1.746582964833e-03       4.420741465026e+02 
       1.844351177716e-03       4.639319171775e+02 
       1.944529704896e-03       4.860415509846e+02 
       2.046925420592e-03       5.083427474096e+02 
       2.151354028418e-03       5.307807975344e+02 
