# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5
# for k=1.05328e-05 to 7.02536 h/Mpc,
# number of wavenumbers equal to 695
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       2.468369751047e-04      -1.743760969961e+00      -1.313849791472e+00      -1.313850465855e+00      -1.743635763169e+00      -1.314604457635e+00       5.994356903778e-01       5.984339960048e-01 
       2.658962651699e-04      -1.765274769343e+00      -1.332040418090e+00      -1.332041329909e+00      -1.765107511757e+00      -1.332801084165e+00       5.993658701666e-01       5.983770874032e-01 
       2.858709475261e-04      -1.789073818360e+00      -1.352556992877e+00      -1.352558197412e+00      -1.788852463373e+00      -1.353323625456e+00       5.992859068394e-01       5.983115416162e-01 
       3.068600518077e-04      -1.815340352044e+00      -1.375704257622e+00      -1.375705849668e+00      -1.815049535088e+00      -1.376476639336e+00       5.991985596173e-01       5.982402685469e-01 
       3.289719745091e-04      -1.844286316855e+00      -1.401858741028e+00      -1.401860833388e+00      -1.843906696474e+00      -1.402636378121e+00       5.990999048746e-01       5.981595362548e-01 
       3.523252583612e-04      -1.876112895307e+00      -1.431449648022e+00      -1.431452385103e+00      -1.875620098625e+00      -1.432231669772e+00       5.989887946347e-01       5.980684058384e-01 
       3.770493056339e-04      -1.911020472151e+00      -1.464981050305e+00      -1.464984613452e+00      -1.910383876500e+00      -1.465766079909e+00       5.988630447693e-01       5.979649084283e-01 
       4.032849667053e-04      -1.949171915035e+00      -1.503030026228e+00      -1.503034601989e+00      -1.948353325551e+00      -1.503815959198e+00       5.987236005338e-01       5.978502332890e-01 
       4.311849263080e-04      -1.990721795035e+00      -1.546293711082e+00      -1.546299761426e+00      -1.989672276289e+00      -1.547077715733e+00       5.985631172849e-01       5.977172968219e-01 
       4.609137886795e-04      -2.035725241465e+00      -1.595553002726e+00      -1.595560608306e+00      -2.034386397771e+00      -1.596330645737e+00       5.983838073039e-01       5.975685641555e-01 
       4.926477411136e-04      -2.084164581573e+00      -1.651736225174e+00      -1.651746270892e+00      -2.082460305302e+00      -1.652502079368e+00       5.981795911197e-01       5.973982285956e-01 
       5.265736562465e-04      -2.135867361672e+00      -1.715902721086e+00      -1.715915872577e+00      -2.133706266432e+00      -1.716649002446e+00       5.979492576610e-01       5.972053178070e-01 
       5.628874817112e-04      -2.190474167722e+00      -1.789276609860e+00      -1.789293393251e+00      -2.187746276835e+00      -1.789992625388e+00       5.976895528964e-01       5.969867869462e-01 
       6.017917683896e-04      -2.247374774173e+00      -1.873259537225e+00      -1.873281163757e+00      -2.243945460965e+00      -1.873931624747e+00       5.973955007653e-01       5.967378155758e-01 
       6.434922137203e-04      -2.305640760742e+00      -1.969437582918e+00      -1.969465155616e+00      -2.301352175013e+00      -1.970047561169e+00       5.970643840786e-01       5.964557346823e-01 
       6.881931529088e-04      -2.363970355263e+00      -2.079598780744e+00      -2.079633928339e+00      -2.358638778770e+00      -2.080123472942e+00       5.966914587428e-01       5.961357190546e-01 
       7.360920245471e-04      -2.420641876057e+00      -2.205733212830e+00      -2.205778639842e+00      -2.414057716517e+00      -2.206143819588e+00       5.962712668206e-01       5.957720495219e-01 
       7.873729679868e-04      -2.473505973992e+00      -2.350024645898e+00      -2.350082209314e+00      -2.465445255278e+00      -2.350284041074e+00       5.958018235773e-01       5.953622362318e-01 
       8.421998673975e-04      -2.520033545176e+00      -2.514843257100e+00      -2.514917049757e+00      -2.510259544618e+00      -2.514907596652e+00       5.952772290731e-01       5.948996167970e-01 
       9.007093182056e-04      -2.557451837469e+00      -2.702715371990e+00      -2.702808543511e+00      -2.545738322126e+00      -2.702530727686e+00       5.946958338282e-01       5.943814636482e-01 
       9.630041199809e-04      -2.582969437021e+00      -2.916288167666e+00      -2.916405087035e+00      -2.569117841224e+00      -2.915792118829e+00       5.940545503734e-01       5.938033156261e-01 
       1.029147955289e-03      -2.594129776891e+00      -3.158285634564e+00      -3.158432370090e+00      -2.577994464381e+00      -3.157408143720e+00       5.933501084844e-01       5.931602569878e-01 
       1.099161863790e-03      -2.589236852856e+00      -3.431449099379e+00      -3.431632392116e+00      -2.570755616502e+00      -3.430112972026e+00       5.925825697070e-01       5.924505091256e-01 
       1.173022954524e-03      -2.567836593924e+00      -3.738487539809e+00      -3.738713494397e+00      -2.547051581580e+00      -3.736609570584e+00       5.917526654249e-01       5.916729014327e-01 
       1.250665538385e-03      -2.531118107039e+00      -4.082009674541e+00      -4.082288128361e+00      -2.508184475518e+00      -4.079507397379e+00       5.908600189559e-01       5.908252715127e-01 
       1.331984558723e-03      -2.482191368447e+00      -4.464484863508e+00      -4.464824552388e+00      -2.457364612168e+00      -4.461276078963e+00       5.899078538118e-01       5.899093620560e-01 
       1.416840917448e-03      -2.426029986314e+00      -4.888176000485e+00      -4.888587382405e+00      -2.399623719305e+00      -4.884184758837e+00       5.888967541574e-01       5.889247875631e-01 
       1.505068096713e-03      -2.369104021855e+00      -5.355148265818e+00      -5.355641842908e+00      -2.341411010443e+00      -5.350306367056e+00       5.878310953173e-01       5.878756219188e-01 
       1.596479395556e-03      -2.318563867709e+00      -5.867210642033e+00      -5.867803513600e+00      -2.289761621245e+00      -5.861464738670e+00       5.867130124665e-01       5.867644605500e-01 
       1.690875136461e-03      -2.281188003290e+00      -6.425947587077e+00      -6.426650562967e+00      -2.251224288968e+00      -6.419247973346e+00       5.855472251548e-01       5.855972375217e-01 
       1.788049319934e-03      -2.262115975058e+00      -7.032667050806e+00      -7.033498645779e+00      -2.230623732642e+00      -7.024977016060e+00       5.843349758592e-01       5.843770555658e-01 
       1.887795373344e-03      -2.263786759719e+00      -7.688459299005e+00      -7.689439255703e+00      -2.230040730170e+00      -7.679745277416e+00       5.830781950367e-01       5.831081392166e-01 
       1.989910812467e-03      -2.285221266524e+00      -8.394181031239e+00      -8.395335135058e+00      -2.248165841099e+00      -8.384411096686e+00       5.817783920841e-01       5.817944451426e-01 
       2.094200780843e-03      -2.321933038441e+00      -9.150504277101e+00      -9.151858674238e+00      -2.280311621441e+00      -9.139637614170e+00       5.804367813991e-01       5.804394839986e-01 
       2.200480538617e-03      -2.366556157127e+00      -9.957912858357e+00      -9.959498211049e+00      -2.319115356643e+00      -9.945898692609e+00       5.790550270170e-01       5.790467816345e-01 
       2.308577036999e-03      -2.410129381302e+00      -1.081671168680e+01      -1.081857091852e+01      -2.355878186400e+00      -1.080349351912e+01       5.776330136514e-01       5.776174417682e-01 
       2.418329743136e-03      -2.443831767291e+00      -1.172709900208e+01      -1.172927526755e+01      -2.382295828612e+00      -1.171260507679e+01       5.761734481199e-01       5.761546450193e-01 
       2.529590882590e-03      -2.460775561124e+00      -1.268914584819e+01      -1.269168521419e+01      -2.392185341458e+00      -1.267329516388e+01       5.746782832823e-01       5.746600919706e-01 
       2.642225252598e-03      -2.457499374137e+00      -1.370278093961e+01      -1.370574722872e+01      -2.382829939530e+00      -1.368550205912e+01       5.731488284714e-01       5.731342461320e-01 
       2.756109736919e-03      -2.434764242066e+00      -1.476792477288e+01      -1.477136982987e+01      -2.355621749060e+00      -1.474913808281e+01       5.715894603355e-01       5.715802640476e-01 
       2.871132628056e-03      -2.397440653504e+00      -1.588436015211e+01      -1.588834726176e+01      -2.315759243449e+00      -1.586400484942e+01       5.700022596355e-01       5.699988911375e-01 
       2.987192838671e-03      -2.353466486232e+00      -1.705178506385e+01      -1.705639634304e+01      -2.271096561960e+00      -1.702983062582e+01       5.683890630683e-01       5.683907665079e-01 
       3.104199062840e-03      -2.312122034186e+00      -1.826995231610e+01      -1.827525394389e+01      -2.230377981210e+00      -1.824637110557e+01       5.667546433616e-01       5.667598012633e-01 
       3.222068930369e-03      -2.281907622080e+00      -1.953847369450e+01      -1.954454686818e+01      -2.201201016527e+00      -1.951326568791e+01       5.651004433818e-01       5.651070282466e-01 
       3.340728183486e-03      -2.268627025592e+00      -2.085696513635e+01      -2.086389435244e+01      -2.188287309671e+00      -2.083014317208e+01       5.634287762328e-01       5.634348174594e-01 
       3.460109894698e-03      -2.274048763037e+00      -2.222500180540e+01      -2.223287833125e+01      -2.192409279070e+00      -2.219658756639e+01       5.617412396806e-01       5.617452148085e-01 
       3.580153736781e-03      -2.295523978409e+00      -2.364220595142e+01      -2.365110953329e+01      -2.210277212605e+00      -2.361220695849e+01       5.600405596568e-01       5.600416419365e-01 
       3.700805310288e-03      -2.326617252857e+00      -2.510800792525e+01      -2.511806113055e+01      -2.235382856402e+00      -2.507645747718e+01       5.583257388560e-01       5.583238689414e-01 
       3.822015530103e-03      -2.358688648392e+00      -2.662199516103e+01      -2.663330376654e+01      -2.259661390054e+00      -2.658889837277e+01       5.565989580161e-01       5.565947465031e-01 
       3.943740069986e-03      -2.382950972267e+00      -2.818367071662e+01      -2.819635242797e+01      -2.275474461664e+00      -2.814902904597e+01       5.548610216730e-01       5.548555230647e-01 
       4.065938862426e-03      -2.392595095347e+00      -2.979255499533e+01      -2.980674131040e+01      -2.277486073726e+00      -2.975637148703e+01       5.531134401470e-01       5.531078612755e-01 
       4.188575650197e-03      -2.384398944960e+00      -3.144807057283e+01      -3.146390881286e+01      -2.263931464780e+00      -3.141035802483e+01       5.513558199148e-01       5.513512321980e-01 
       4.311617585486e-03      -2.359477500534e+00      -3.314980589871e+01      -3.316742740445e+01      -2.236983605679e+00      -3.311056706602e+01       5.495909569222e-01       5.495880754620e-01 
       4.435034872377e-03      -2.322947502905e+00      -3.489707563390e+01      -3.491667316520e+01      -2.202099671710e+00      -3.485637550241e+01       5.478177863002e-01       5.478168543282e-01 
       4.558800448460e-03      -2.282628629756e+00      -3.668952223697e+01      -3.671124235535e+01      -2.166592146270e+00      -3.664740080476e+01       5.460395548641e-01       5.460403485254e-01 
       4.682889701582e-03      -2.247058207940e+00      -3.852654064088e+01      -3.855056401133e+01      -2.137699934280e+00      -3.848308177992e+01       5.442562969201e-01       5.442582347285e-01 
       4.807280217985e-03      -2.223377686379e+00      -4.040764321906e+01      -4.043415256727e+01      -2.120760073858e+00      -4.036294462878e+01       5.424694647805e-01       5.424717857854e-01 
       4.931951558391e-03      -2.215567446140e+00      -4.233224801170e+01      -4.236143843754e+01      -2.117876599128e+00      -4.228642448707e+01       5.406790295143e-01       5.406809918512e-01 
       5.056885058908e-03      -2.223501157871e+00      -4.429982373467e+01      -4.433190590087e+01      -2.127461768278e+00      -4.425300286032e+01       5.388857823938e-01       5.388868351474e-01 
       5.182063653938e-03      -2.243056138352e+00      -4.630995236182e+01      -4.634512396729e+01      -2.144743487713e+00      -4.626224382229e+01       5.370912989587e-01       5.370911899181e-01 
       5.307471718565e-03      -2.267202552934e+00      -4.836203820052e+01      -4.840050477024e+01      -2.163069636359e+00      -4.831354726540e+01       5.352950453103e-01       5.352938470925e-01 
       5.433094928180e-03      -2.287850712919e+00      -5.045549566427e+01      -5.049751177796e+01      -2.175700689091e+00      -5.040635678594e+01       5.334970587828e-01       5.334951154401e-01 
       5.558920133350e-03      -2.297942499429e+00      -5.258988364704e+01      -5.263567078647e+01      -2.177576601107e+00      -5.254019318428e+01       5.316981937419e-01       5.316960085685e-01 
       5.684935248168e-03      -2.293253742344e+00      -5.476467521454e+01      -5.481448948689e+01      -2.166602480739e+00      -5.471455377471e+01       5.298990275578e-01       5.298971246792e-01 
       5.811129150525e-03      -2.273456302129e+00      -5.697926422757e+01      -5.703337712427e+01      -2.144125884315e+00      -5.692884708466e+01       5.280990619643e-01       5.280978570458e-01 
       5.937491592941e-03      -2.242190148634e+00      -5.923327386228e+01      -5.929195476378e+01      -2.114511859507e+00      -5.918270207635e+01       5.263000947366e-01       5.262998047858e-01 
       6.064013122735e-03      -2.206083412829e+00      -6.152596673928e+01      -6.158951175999e+01      -2.083896477418e+00      -6.147541648923e+01       5.245005188973e-01       5.245011288453e-01 
       6.190685010472e-03      -2.173061693342e+00      -6.385714044664e+01      -6.392585413622e+01      -2.058545044869e+00      -6.380680809454e+01       5.227036429249e-01       5.227049316042e-01 
       6.317499185762e-03      -2.150262453998e+00      -6.622603680032e+01      -6.630022049695e+01      -2.043142692166e+00      -6.617612809139e+01       5.209075575420e-01       5.209091712377e-01 
       6.444448179561e-03      -2.142231365164e+00      -6.863221868636e+01      -6.871219312644e+01      -2.039608892701e+00      -6.858296258595e+01       5.191131768811e-01       5.191147280326e-01 
       6.571525072279e-03      -2.149747134318e+00      -7.107519194826e+01      -7.116132428797e+01      -2.046634093537e+00      -7.102685731268e+01       5.173211168833e-01       5.173222816784e-01 
       6.698723447031e-03      -2.169636208776e+00      -7.355455531516e+01      -7.364717069886e+01      -2.060106246534e+00      -7.350737002636e+01       5.155319077082e-01       5.155324986110e-01 
       6.826037347469e-03      -2.195563819599e+00      -7.606960033040e+01      -7.616904949640e+01      -2.074263585379e+00      -7.602380440021e+01       5.137442117954e-01       5.137442099676e-01 
       6.953461239715e-03      -2.219667821306e+00      -7.862009791224e+01      -7.872675675384e+01      -2.083300934141e+00      -7.857594065613e+01       5.119601266330e-01       5.119596694194e-01 
       7.080989977936e-03      -2.234495332459e+00      -8.120530337815e+01      -8.131956101193e+01      -2.082909138931e+00      -8.116303575270e+01       5.101779881624e-01       5.101773189000e-01 
       7.208618773181e-03      -2.234852541927e+00      -8.382475501535e+01      -8.394696312323e+01      -2.071416473840e+00      -8.378459062534e+01       5.083978680155e-01       5.083972640368e-01 
       7.336343165138e-03      -2.219052294089e+00      -8.647815873229e+01      -8.660876935204e+01      -2.050197067437e+00      -8.644039558668e+01       5.066216694788e-01       5.066213704134e-01 
       7.464158996502e-03      -2.189185097116e+00      -8.916499952785e+01      -8.930441265175e+01      -2.023247889373e+00      -8.912989767261e+01       5.048489123406e-01       5.048490585880e-01 
       7.592062389690e-03      -2.150501113055e+00      -9.188461156706e+01      -9.203324045348e+01      -1.996062574399e+00      -9.185245279138e+01       5.030787002317e-01       5.030793057556e-01 
       7.720049725661e-03      -2.109981185341e+00      -9.463655974966e+01      -9.479488255043e+01      -1.974099847648e+00      -9.460769249940e+01       5.013117678559e-01       5.013127266328e-01 
       7.848117624623e-03      -2.074504136307e+00      -9.742064892265e+01      -9.758909304205e+01      -1.961289123106e+00      -9.739538913121e+01       4.995494962180e-01       4.995506186398e-01 
       7.976262928453e-03      -2.049107800080e+00      -1.002360903687e+02      -1.004151475550e+02      -1.958975760514e+00      -1.002148158176e+02       4.977904892286e-01       4.977915568689e-01 
       8.104482684648e-03      -2.035819793466e+00      -1.030824304208e+02      -1.032725935777e+02      -1.965617478847e+00      -1.030655216582e+02       4.960349254376e-01       4.960357488710e-01 
       8.232774131655e-03      -2.033322757134e+00      -1.059594274241e+02      -1.061611838670e+02      -1.977262849731e+00      -1.059472565078e+02       4.942838998650e-01       4.942843644755e-01 
       8.361134685466e-03      -2.037494698217e+00      -1.088664848342e+02      -1.090803646149e+02      -1.988664413703e+00      -1.088594528789e+02       4.925368812104e-01       4.925369705163e-01 
       8.489561927338e-03      -2.042733000637e+00      -1.118030663458e+02      -1.120296091591e+02      -1.994753184792e+00      -1.118015740954e+02       4.907935202067e-01       4.907933121192e-01 
       8.618053592532e-03      -2.043617276995e+00      -1.147687306598e+02      -1.150084611025e+02      -1.992024515226e+00      -1.147731587622e+02       4.890538201976e-01       4.890534593836e-01 
       8.746607559999e-03      -2.036484121150e+00      -1.177632143143e+02      -1.180166770536e+02      -1.979478073705e+00      -1.177739562931e+02       4.873186835955e-01       4.873183386541e-01 
       8.875221842891e-03      -2.020452916847e+00      -1.207859695103e+02      -1.210537536091e+02      -1.958832388050e+00      -1.208034576179e+02       4.855878267754e-01       4.855876445304e-01 
       9.003894579849e-03      -1.997671974680e+00      -1.238366621535e+02      -1.241193091391e+02      -1.934017992662e+00      -1.238612941790e+02       4.838615369473e-01       4.838616055687e-01 
       9.132624026991e-03      -1.972660417884e+00      -1.269145617309e+02      -1.272126838192e+02      -1.910041611033e+00      -1.269468046492e+02       4.821389325247e-01       4.821392626781e-01 
       9.261408550524e-03      -1.950995098413e+00      -1.300192488716e+02      -1.303334740310e+02      -1.891597205496e+00      -1.300595928311e+02       4.804202251422e-01       4.804207526610e-01 
       9.390246619949e-03      -1.937659736491e+00      -1.331506445391e+02      -1.334815516483e+02      -1.881777792395e+00      -1.331995458055e+02       4.787066310369e-01       4.787072390229e-01 
       9.519136801783e-03      -1.935525542773e+00      -1.363080373741e+02      -1.366562908599e+02      -1.881232673956e+00      -1.363660290652e+02       4.769973739082e-01       4.769979273505e-01 
       9.648077753772e-03      -1.944422618832e+00      -1.394910265540e+02      -1.398572712932e+02      -1.888045388957e+00      -1.395586244494e+02       4.752924866106e-01       4.752928695702e-01 
       9.777068219540e-03      -1.961033352266e+00      -1.426991602026e+02      -1.430840691720e+02      -1.898304237550e+00      -1.427768983313e+02       4.735919443153e-01       4.735920898819e-01 
       9.906107023647e-03      -1.979657802468e+00      -1.459319658425e+02      -1.463362350186e+02      -1.907213683438e+00      -1.460203891122e+02       4.718956204591e-01       4.718955261664e-01 
       1.003519306702e-02      -1.993683493413e+00      -1.491892318280e+02      -1.496135311807e+02      -1.910442748016e+00      -1.492888536173e+02       4.702040868598e-01       4.702038122631e-01 
       1.016432532270e-02      -1.997343043707e+00      -1.524704348554e+02      -1.529154633407e+02      -1.905314268571e+00      -1.525817860101e+02       4.685170277582e-01       4.685166758262e-01 
       1.029350283197e-02      -1.987310104940e+00      -1.557750969494e+02      -1.562415925682e+02      -1.891518409583e+00      -1.558987384176e+02       4.668343253632e-01       4.668340134918e-01 
       1.042272470066e-02      -1.963698057204e+00      -1.591029289585e+02      -1.595916129495e+02      -1.871172538108e+00      -1.592394096923e+02       4.651562974486e-01       4.651561260202e-01 
       1.055199009581e-02      -1.930193905683e+00      -1.624533452829e+02      -1.629649740638e+02      -1.848213763964e+00      -1.626032515802e+02       4.634825063999e-01       4.634825330389e-01 
       1.068129824257e-02      -1.893890166544e+00      -1.658259411268e+02      -1.663613006373e+02      -1.827773007337e+00      -1.659898959122e+02       4.618130727778e-01       4.618132927823e-01 
       1.081064842124e-02      -1.894001925509e+00      -1.692205412287e+02      -1.697803853210e+02      -1.835597212911e+00      -1.693991998107e+02       4.601485471899e-01       4.601486120956e-01 
       1.094003996464e-02      -1.893070421135e+00      -1.726391358084e+02      -1.732242798232e+02      -1.833601516781e+00      -1.728331358185e+02       4.584882320763e-01       4.584882369793e-01 
       1.106947225555e-02      -1.886689263139e+00      -1.760770184829e+02      -1.766882437614e+02      -1.827314614512e+00      -1.762869764013e+02       4.568326596704e-01       4.568326599051e-01 
       1.119894472444e-02      -1.879891550870e+00      -1.795348197322e+02      -1.801729567345e+02      -1.820726548466e+00      -1.797614004569e+02       4.551816371164e-01       4.551816371164e-01 
       1.132845684726e-02      -1.873090819240e+00      -1.830126377515e+02      -1.836785249514e+02      -1.814140010946e+00      -1.832565134319e+02       4.535350027364e-01       4.535350027364e-01 
       1.145800814347e-02      -1.866309622804e+00      -1.865104130614e+02      -1.872048891985e+02      -1.807572399768e+00      -1.867722562134e+02       4.518930999421e-01       4.518930999421e-01 
       1.158759817414e-02      -1.859546223813e+00      -1.900276228970e+02      -1.907515473762e+02      -1.801022037776e+00      -1.903081243821e+02       4.502555094439e-01       4.502555094439e-01 
       1.171722654026e-02      -1.852800865835e+00      -1.935637778232e+02      -1.943180594881e+02      -1.794489142399e+00      -1.938636710643e+02       4.486222855998e-01       4.486222855998e-01 
       1.184689288107e-02      -1.846075509170e+00      -1.971187584073e+02      -1.979042594507e+02      -1.787975613812e+00      -1.974387376896e+02       4.469939034531e-01       4.469939034531e-01 
       1.197659687257e-02      -1.839367404157e+00      -2.006919465792e+02      -2.015095849534e+02      -1.781478807241e+00      -2.010327543015e+02       4.453697018103e-01       4.453697018103e-01 
       1.210633822617e-02      -1.832679111763e+00      -2.042831693026e+02      -2.051338516985e+02      -1.775001180267e+00      -2.046455386723e+02       4.437502950667e-01       4.437502950667e-01 
       1.223611668733e-02      -1.826009030403e+00      -2.078918505138e+02      -2.087765349894e+02      -1.768541184084e+00      -2.082765590756e+02       4.421352960210e-01       4.421352960210e-01 
       1.236593203439e-02      -1.819355673593e+00      -2.115175449785e+02      -2.124371924797e+02      -1.762097399670e+00      -2.119253734913e+02       4.405243499176e-01       4.405243499176e-01 
       1.249578407744e-02      -1.812723652005e+00      -2.151603838147e+02      -2.161158991562e+02      -1.755674269334e+00      -2.155920654678e+02       4.389185673335e-01       4.389185673335e-01 
       1.262567265724e-02      -1.806109205656e+00      -2.188194918180e+02      -2.198118838511e+02      -1.749268153614e+00      -2.192758490863e+02       4.373170384036e-01       4.373170384036e-01 
       1.275559764434e-02      -1.799512592375e+00      -2.224946619767e+02      -2.235249035264e+02      -1.742879321299e+00      -2.229764873099e+02       4.357198303247e-01       4.357198303247e-01 
       1.288555893810e-02      -1.792934699460e+00      -2.261855341297e+02      -2.272546333134e+02      -1.736508611396e+00      -2.266936503805e+02       4.341271528489e-01       4.341271528489e-01 
       1.301555646588e-02      -1.786376068533e+00      -2.298918272286e+02      -2.310007878751e+02      -1.730156548535e+00      -2.304270541264e+02       4.325391371337e-01       4.325391371337e-01 
       1.314559018230e-02      -1.779834811655e+00      -2.336129914929e+02      -2.347628482553e+02      -1.723821322239e+00      -2.341761757292e+02       4.309553305597e-01       4.309553305597e-01 
       1.327566006849e-02      -1.773312143213e+00      -2.373488372709e+02      -2.385406067167e+02      -1.717504094980e+00      -2.379408106161e+02       4.293760237449e-01       4.293760237449e-01 
       1.340576613147e-02      -1.766807414629e+00      -2.410989062140e+02      -2.423336456747e+02      -1.711204235638e+00      -2.417205356271e+02       4.278010589095e-01       4.278010589095e-01 
       1.353590840350e-02      -1.760321656890e+00      -2.448630175971e+02      -2.461417659878e+02      -1.704922740846e+00      -2.455151548210e+02       4.262306852114e-01       4.262306852114e-01 
       1.366608694156e-02      -1.753847740026e+00      -2.486403331444e+02      -2.499641124634e+02      -1.698652784801e+00      -2.493238171111e+02       4.246631962003e-01       4.246631962003e-01 
       1.379630182682e-02      -1.747395610017e+00      -2.524310797836e+02      -2.538009910548e+02      -1.692403876917e+00      -2.531468157028e+02       4.231009692291e-01       4.231009692291e-01 
       1.392655316417e-02      -1.740960655026e+00      -2.562346312149e+02      -2.576517522882e+02      -1.686171596600e+00      -2.569835058406e+02       4.215428991500e-01       4.215428991500e-01 
       1.405684108181e-02      -1.734544380851e+00      -2.600508042716e+02      -2.615162607304e+02      -1.679957413950e+00      -2.608337449448e+02       4.199893534875e-01       4.199893534875e-01 
       1.418716573084e-02      -1.728146394110e+00      -2.638791798228e+02      -2.653941377449e+02      -1.673760956516e+00      -2.646971487776e+02       4.184402391289e-01       4.184402391289e-01 
       1.431752728491e-02      -1.721765927961e+00      -2.677192481967e+02      -2.692849611899e+02      -1.667581499820e+00      -2.685732823928e+02       4.168953749551e-01       4.168953749551e-01 
       1.444792593994e-02      -1.715404881313e+00      -2.715710141245e+02      -2.731886633200e+02      -1.661420847023e+00      -2.724620893814e+02       4.153552117557e-01       4.153552117557e-01 
       1.457836191377e-02      -1.709066768586e+00      -2.754343146085e+02      -2.771051341207e+02      -1.655282348680e+00      -2.763634517299e+02       4.138205871701e-01       4.138205871701e-01 
       1.470883544596e-02      -1.702742768102e+00      -2.793084192201e+02      -2.810335265243e+02      -1.649157482196e+00      -2.802765418885e+02       4.122893705491e-01       4.122893705491e-01 
       1.483934679756e-02      -1.696450877383e+00      -2.831937489691e+02      -2.849746367435e+02      -1.643064063152e+00      -2.842020966507e+02       4.107660157881e-01       4.107660157881e-01 
       1.496989625089e-02      -1.690161804102e+00      -2.870887755718e+02      -2.889261855042e+02      -1.636972786865e+00      -2.881379568879e+02       4.092431967162e-01       4.092431967162e-01 
       1.510048410943e-02      -1.683879603672e+00      -2.909929560694e+02      -2.928879337056e+02      -1.630888444373e+00      -2.920838369113e+02       4.077221110933e-01       4.077221110933e-01 
