# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.05328e-05 to 7.02536 h/Mpc,
# number of wavenumbers equal to 695
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       2.468369751047e-04      -2.643501078067e+00      -2.119548903410e+00      -2.119555745571e+00      -2.639782607474e+00      -2.119707656074e+00       4.735708619646e-01       4.734771170756e-01 
       2.658962651699e-04      -2.701037742689e+00      -2.206352638499e+00      -2.206361783182e+00      -2.696213667382e+00      -2.206504634191e+00       4.735006893281e-01       4.734138432481e-01 
       2.858709475261e-04      -2.758043110471e+00      -2.304231061539e+00      -2.304243158721e+00      -2.751863898382e+00      -2.304373421114e+00       4.734212278609e-01       4.733417300114e-01 
       3.068600518077e-04      -2.813145704042e+00      -2.414684352149e+00      -2.414700247744e+00      -2.805325332612e+00      -2.414813516767e+00       4.733344508232e-01       4.732627204855e-01 
       3.289719745091e-04      -2.864683107605e+00      -2.539472031388e+00      -2.539492785457e+00      -2.854900255506e+00      -2.539583616910e+00       4.732378131058e-01       4.731742260540e-01 
       3.523252583612e-04      -2.910702773799e+00      -2.680643356693e+00      -2.680670306559e+00      -2.898606089326e+00      -2.680732037836e+00       4.731303457361e-01       4.730752114880e-01 
       3.770493056339e-04      -2.948987747435e+00      -2.840590350773e+00      -2.840625177360e+00      -2.934206961744e+00      -2.840649740700e+00       4.730107974980e-01       4.729643329965e-01 
       4.032849667053e-04      -2.977119809244e+00      -3.022100031807e+00      -3.022144801155e+00      -2.959285373260e+00      -3.022122544952e+00       4.728793289101e-01       4.728416271811e-01 
       4.311849263080e-04      -2.992598460715e+00      -3.228422328979e+00      -3.228479870047e+00      -2.971371186311e+00      -3.228399344114e+00       4.727316284608e-01       4.727026260474e-01 
       4.609137886795e-04      -2.993108029058e+00      -3.463333188774e+00      -3.463406502584e+00      -2.968226634089e+00      -3.463254455668e+00       4.725691403071e-01       4.725485775293e-01 
       4.926477411136e-04      -2.976797246992e+00      -3.731210240342e+00      -3.731303890240e+00      -2.948138328120e+00      -3.731065021174e+00       4.723879405415e-01       4.723753289319e-01 
       5.265736562465e-04      -2.942788821146e+00      -4.037114950627e+00      -4.037234116146e+00      -2.910448249934e+00      -4.036891315435e+00       4.721876411386e-01       4.721822338439e-01 
       5.628874817112e-04      -2.891697115507e+00      -4.386868900099e+00      -4.387019622750e+00      -2.856082133252e+00      -4.386554159640e+00       4.719666623672e-01       4.719674420690e-01 
       6.017917683896e-04      -2.826188056786e+00      -4.787122839224e+00      -4.787313068807e+00      -2.788112989170e+00      -4.786704798238e+00       4.717220251592e-01       4.717277169999e-01 
       6.434922137203e-04      -2.751420113843e+00      -5.245430744440e+00      -5.245669657020e+00      -2.712180940135e+00      -5.244897599801e+00       4.714525591122e-01       4.714616796751e-01 
       6.881931529088e-04      -2.675027876415e+00      -5.770283735220e+00      -5.770582541104e+00      -2.636423299132e+00      -5.769625211627e+00       4.711556179896e-01       4.711665705038e-01 
       7.360920245471e-04      -2.606414113495e+00      -6.371124875764e+00      -6.371497492905e+00      -2.570664175967e+00      -6.370333023861e+00       4.708277503704e-01       4.708389677649e-01 
       7.873729679868e-04      -2.555050696981e+00      -7.058352311340e+00      -7.058813335013e+00      -2.524567096363e+00      -7.057419505666e+00       4.704681736354e-01       4.704782993850e-01 
       8.421998673975e-04      -2.527700934116e+00      -7.843206868305e+00      -7.843774715450e+00      -2.504692843774e+00      -7.842127376460e+00       4.700724103143e-01       4.700804879338e-01 
       9.007093182056e-04      -2.525244773564e+00      -8.737706710327e+00      -8.738400024013e+00      -2.511185026968e+00      -8.736471641400e+00       4.696390265725e-01       4.696446496334e-01 
       9.630041199809e-04      -2.540248806089e+00      -9.754428464744e+00      -9.755267971508e+00      -2.535328894392e+00      -9.753024675309e+00       4.691647501919e-01       4.691681130803e-01 
       1.029147955289e-03      -2.557235802076e+00      -1.090629511708e+01      -1.090730362806e+01      -2.560015235164e+00      -1.090470271345e+01       4.686457362367e-01       4.686475375595e-01 
       1.099161863790e-03      -2.557192935011e+00      -1.220634752613e+01      -1.220754820616e+01      -2.564676116684e+00      -1.220453734159e+01       4.680804275263e-01       4.680816187073e-01 
       1.173022954524e-03      -2.526017125749e+00      -1.366745879123e+01      -1.366887316312e+01      -2.534287633825e+00      -1.366539226286e+01       4.674676170514e-01       4.674690567681e-01 
       1.250665538385e-03      -2.463607536738e+00      -1.530201499359e+01      -1.530366703683e+01      -2.468890972011e+00      -1.529965199446e+01       4.668052836873e-01       4.668074241120e-01 
       1.331984558723e-03      -2.387636025680e+00      -1.712175874146e+01      -1.712366956166e+01      -2.387378277966e+00      -1.711905859918e+01       4.660943257734e-01       4.660970763790e-01 
       1.416840917448e-03      -2.326699901071e+00      -1.913745020889e+01      -1.913964101692e+01      -2.320136429564e+00      -1.913437777711e+01       4.653337716952e-01       4.653366238872e-01 
       1.505068096713e-03      -2.303629932431e+00      -2.135889249948e+01      -2.136138341890e+01      -2.291587567003e+00      -2.135541571852e+01       4.645258194301e-01       4.645281810702e-01 
       1.596479395556e-03      -2.318261130323e+00      -2.379466762874e+01      -2.379748552999e+01      -2.302458633921e+00      -2.379075768393e+01       4.636708269379e-01       4.636723818124e-01 
       1.690875136461e-03      -2.343645100275e+00      -2.645229007600e+01      -2.645545615623e+01      -2.326120648129e+00      -2.644790330737e+01       4.627720337040e-01       4.627729070925e-01 
       1.788049319934e-03      -2.342868051359e+00      -2.933796605990e+01      -2.934151200797e+01      -2.325936049102e+00      -2.933305507752e+01       4.618298286445e-01       4.618304555610e-01 
       1.887795373344e-03      -2.297409803359e+00      -3.245683922881e+01      -3.246080176428e+01      -2.283786800080e+00      -3.245135401162e+01       4.608463931666e-01       4.608471908554e-01 
       1.989910812467e-03      -2.224393582676e+00      -3.581296269257e+01      -3.581738945751e+01      -2.216633715243e+00      -3.580686625395e+01       4.598236740001e-01       4.598247633527e-01 
       2.094200780843e-03      -2.164942453954e+00      -3.940946736030e+01      -3.941441136216e+01      -2.163878606093e+00      -3.940273816442e+01       4.587642749755e-01       4.587654536724e-01 
       2.200480538617e-03      -2.149676451536e+00      -4.324867047031e+01      -4.325419404348e+01      -2.152940714461e+00      -4.324130276439e+01       4.576718139548e-01       4.576727789836e-01 
       2.308577036999e-03      -2.170956931711e+00      -4.733195976371e+01      -4.733814184208e+01      -2.173360283496e+00      -4.732395883668e+01       4.565467436837e-01       4.565473593254e-01 
       2.418329743136e-03      -2.189531483535e+00      -5.166027026326e+01      -5.166719198727e+01      -2.185854556311e+00      -5.165163149717e+01       4.553923438233e-01       4.553927290483e-01 
       2.529590882590e-03      -2.171958050632e+00      -5.623390339414e+01      -5.624164896779e+01      -2.160265463693e+00      -5.622461527179e+01       4.542106457427e-01       4.542110302818e-01 
       2.642225252598e-03      -2.123298851601e+00      -6.105255971676e+01      -6.106123045010e+01      -2.105789700532e+00      -6.104262723631e+01       4.530030566573e-01       4.530035637228e-01 
       2.756109736919e-03      -2.081160155092e+00      -6.611579999278e+01      -6.612548084154e+01      -2.061588257226e+00      -6.610522566324e+01       4.517726617826e-01       4.517732238002e-01 
       2.871132628056e-03      -2.075601075412e+00      -7.142264762529e+01      -7.143343092014e+01      -2.055808383275e+00      -7.141144904430e+01       4.505214218897e-01       4.505218876337e-01 
       2.987192838671e-03      -2.096518692754e+00      -7.697169216874e+01      -7.698368513750e+01      -2.075778152908e+00      -7.695989666555e+01       4.492498733282e-01       4.492501762222e-01 
       3.104199062840e-03      -2.104227724441e+00      -8.276172419849e+01      -8.277501232604e+01      -2.082063801891e+00      -8.274932949894e+01       4.479611746151e-01       4.479613893469e-01 
       3.222068930369e-03      -2.072861941121e+00      -8.879095133779e+01      -8.880563243386e+01      -2.050561293234e+00      -8.877795874115e+01       4.466561706893e-01       4.466563785273e-01 
       3.340728183486e-03      -2.019095897325e+00      -9.505754962518e+01      -9.507372301683e+01      -1.980926979279e+00      -9.504396509142e+01       4.453364197264e-01       4.453366691293e-01 
       3.460109894698e-03      -1.983577356181e+00      -1.015595141798e+02      -1.015772862321e+02      -1.908400672180e+00      -1.015453614558e+02       4.440032282889e-01       4.440034900408e-01 
       3.580153736781e-03      -1.985382207805e+00      -1.082950141447e+02      -1.083144806492e+02      -1.875188545917e+00      -1.082803169365e+02       4.426589456622e-01       4.426591340216e-01 
       3.700805310288e-03      -2.001204905055e+00      -1.152614462240e+02      -1.152827515471e+02      -1.876004250825e+00      -1.152462653671e+02       4.413030437839e-01       4.413031340747e-01 
       3.822015530103e-03      -1.993360270606e+00      -1.224567953114e+02      -1.224800700053e+02      -1.869976980593e+00      -1.224411691457e+02       4.399375379619e-01       4.399375935812e-01 
       3.943740069986e-03      -1.954046525436e+00      -1.298787232027e+02      -1.299041145484e+02      -1.835047436679e+00      -1.298627008929e+02       4.385633354351e-01       4.385634290019e-01 
       4.065938862426e-03      -1.913992602607e+00      -1.375249985243e+02      -1.375526722047e+02      -1.792922384808e+00      -1.375086533511e+02       4.371818590656e-01       4.371819936167e-01 
       4.188575650197e-03      -1.905331066027e+00      -1.453928871148e+02      -1.454230276663e+02      -1.776990579457e+00      -1.453763186452e+02       4.357929140495e-01       4.357930336795e-01 
       4.311617585486e-03      -1.923178395683e+00      -1.534804235509e+02      -1.535131990802e+02      -1.788182314504e+00      -1.534637173144e+02       4.343987112654e-01       4.343987763142e-01 
       4.435034872377e-03      -1.932195616297e+00      -1.617844987619e+02      -1.618201417069e+02      -1.794689578330e+00      -1.617677856177e+02       4.329981292592e-01       4.329981614249e-01 
       4.558800448460e-03      -1.910362082667e+00      -1.703033000185e+02      -1.703419911249e+02      -1.773288535785e+00      -1.702866610974e+02       4.315935638184e-01       4.315936137157e-01 
       4.682889701582e-03      -1.876553107459e+00      -1.790340529116e+02      -1.790760051692e+02      -1.738205711223e+00      -1.790176023655e+02       4.301848723080e-01       4.301849571623e-01 
       4.807280217985e-03      -1.718902377810e+00      -1.879742924153e+02      -1.880197165998e+02      -1.715073105936e+00      -1.879581269546e+02       4.287682764840e-01       4.287682764840e-01 
       4.931951558391e-03      -1.713223492443e+00      -1.971214267815e+02      -1.971705427631e+02      -1.709406877078e+00      -1.971056999561e+02       4.273517192695e-01       4.273517192695e-01 
       5.056885058908e-03      -1.707535314236e+00      -2.064729574330e+02      -2.065259980432e+02      -1.703731375005e+00      -2.064578060765e+02       4.259328437513e-01       4.259328437513e-01 
       5.182063653938e-03      -1.701847455280e+00      -2.160271031727e+02      -2.160842852195e+02      -1.698056186640e+00      -2.160126511069e+02       4.245140466600e-01       4.245140466600e-01 
       5.307471718565e-03      -1.696153707585e+00      -2.257808568208e+02      -2.258424044992e+02      -1.692375123389e+00      -2.257672349867e+02       4.230937808472e-01       4.230937808472e-01 
       5.433094928180e-03      -1.690454602444e+00      -2.357315838582e+02      -2.357977741229e+02      -1.686688715109e+00      -2.357189685373e+02       4.216721787773e-01       4.216721787773e-01 
       5.558920133350e-03      -1.684753242154e+00      -2.458771759449e+02      -2.459482524087e+02      -1.681000055471e+00      -2.458657158711e+02       4.202500138677e-01       4.202500138677e-01 
       5.684935248168e-03      -1.679051720730e+00      -2.562151859143e+02      -2.562914316807e+02      -1.675311235382e+00      -2.562050638987e+02       4.188278088455e-01       4.188278088455e-01 
       5.811129150525e-03      -1.673348628317e+00      -2.667427534467e+02      -2.668244708433e+02      -1.669620848262e+00      -2.667341693770e+02       4.174052120654e-01       4.174052120654e-01 
       5.937491592941e-03      -1.667648944639e+00      -2.774581020549e+02      -2.775455941422e+02      -1.663933862394e+00      -2.774512569598e+02       4.159834655984e-01       4.159834655984e-01 
       6.064013122735e-03      -1.661948033527e+00      -2.883578536478e+02      -2.884514535705e+02      -1.658245651724e+00      -2.883529749573e+02       4.145614129311e-01       4.145614129311e-01 
       6.190685010472e-03      -1.656256288830e+00      -2.994410515202e+02      -2.995411024458e+02      -1.652566588512e+00      -2.994383754145e+02       4.131416471279e-01       4.131416471279e-01 
       6.317499185762e-03      -1.650565889396e+00      -3.107041338869e+02      -3.108109749820e+02      -1.646888865495e+00      -3.107038942068e+02       4.117222163736e-01       4.117222163736e-01 
       6.444448179561e-03      -1.644884117036e+00      -3.221448528653e+02      -3.222588422143e+02      -1.641219750999e+00      -3.221473000929e+02       4.103049377498e-01       4.103049377498e-01 
       6.571525072279e-03      -1.639208794433e+00      -3.337611128085e+02      -3.338826549433e+02      -1.635557072944e+00      -3.337665372757e+02       4.088892682359e-01       4.088892682359e-01 
       6.698723447031e-03      -1.633542095856e+00      -3.455508503470e+02      -3.456803018869e+02      -1.629903001162e+00      -3.455595025161e+02       4.074757502905e-01       4.074757502905e-01 
       6.826037347469e-03      -1.627880318716e+00      -3.575107290211e+02      -3.576484701835e+02      -1.624253841760e+00      -3.575228802648e+02       4.060634604399e-01       4.060634604399e-01 
       6.953461239715e-03      -1.622227072300e+00      -3.696402094066e+02      -3.697866439924e+02      -1.618613186987e+00      -3.696561511789e+02       4.046532967468e-01       4.046532967468e-01 
       7.080989977936e-03      -1.616582065277e+00      -3.819354567824e+02      -3.820910000958e+02      -1.612980755389e+00      -3.819554913776e+02       4.032451888472e-01       4.032451888472e-01 
       7.208618773181e-03      -1.610943901126e+00      -3.943939928323e+02      -3.945590195271e+02      -1.607355152963e+00      -3.944183889301e+02       4.018387882407e-01       4.018387882407e-01 
       7.336343165138e-03      -1.605319173545e+00      -4.070147342340e+02      -4.071897250753e+02      -1.601742959835e+00      -4.070438504716e+02       4.004357399587e-01       4.004357399587e-01 
       7.464158996502e-03      -1.599656763017e+00      -4.197848025678e+02      -4.199701848668e+02      -1.596093185271e+00      -4.198189561826e+02       3.990232963176e-01       3.990232963176e-01 
       7.592062389690e-03      -1.594049253000e+00      -4.327216461338e+02      -4.329178629979e+02      -1.590498167796e+00      -4.327611626253e+02       3.976245419489e-01       3.976245419489e-01 
       7.720049725661e-03      -1.588452077903e+00      -4.458132050655e+02      -4.460207706721e+02      -1.584913462861e+00      -4.458584734880e+02       3.962283657152e-01       3.962283657152e-01 
       7.848117624623e-03      -1.582869612440e+00      -4.590583965980e+02      -4.592777742820e+02      -1.579343435751e+00      -4.591097633750e+02       3.948358589378e-01       3.948358589378e-01 
       7.976262928453e-03      -1.577297473827e+00      -4.724536113091e+02      -4.726853343894e+02      -1.573783713759e+00      -4.725114830385e+02       3.934459284398e-01       3.934459284398e-01 
       8.104482684648e-03      -1.571736780218e+00      -4.859969109290e+02      -4.862415150327e+02      -1.568235412230e+00      -4.860616967268e+02       3.920588530576e-01       3.920588530576e-01 
       8.232774131655e-03      -1.566193445425e+00      -4.996867127526e+02      -4.999447272681e+02      -1.562704438103e+00      -4.997588169297e+02       3.906761095257e-01       3.906761095257e-01 
       8.361134685466e-03      -1.560651773710e+00      -5.135220075020e+02      -5.137940055285e+02      -1.557175099378e+00      -5.136018715850e+02       3.892937748446e-01       3.892937748446e-01 
       8.489561927338e-03      -1.555125466243e+00      -5.274985012167e+02      -5.277850633893e+02      -1.551661099096e+00      -5.275865743596e+02       3.879152747740e-01       3.879152747740e-01 
       8.618053592532e-03      -1.549612399016e+00      -5.416143010826e+02      -5.419159890040e+02      -1.546160312993e+00      -5.417110169153e+02       3.865400782483e-01       3.865400782483e-01 
       8.746607559999e-03      -1.544115831234e+00      -5.558681440764e+02      -5.561855370591e+02      -1.540675993974e+00      -5.559739515599e+02       3.851689984934e-01       3.851689984934e-01 
       8.875221842891e-03      -1.538635084564e+00      -5.702574630949e+02      -5.705911839921e+02      -1.535207466019e+00      -5.703728487230e+02       3.838018665047e-01       3.838018665047e-01 
       9.003894579849e-03      -1.533160995428e+00      -5.847820810723e+02      -5.851326999911e+02      -1.529745562935e+00      -5.849074868304e+02       3.824363907338e-01       3.824363907338e-01 
       9.132624026991e-03      -1.527704389852e+00      -5.994380150706e+02      -5.998061744039e+02      -1.524301110728e+00      -5.995739451773e+02       3.810752776820e-01       3.810752776820e-01 
       9.261408550524e-03      -1.522258610633e+00      -6.142219200784e+02      -6.146082789324e+02      -1.518867463835e+00      -6.143688938484e+02       3.797168659588e-01       3.797168659588e-01 
       9.390246619949e-03      -1.516830366055e+00      -6.291339824021e+02      -6.295391489117e+02      -1.513451315574e+00      -6.292924760393e+02       3.783628288936e-01       3.783628288936e-01 
       9.519136801783e-03      -1.511416232053e+00      -6.441712603470e+02      -6.445959342941e+02      -1.508049248266e+00      -6.443418283347e+02       3.770123120664e-01       3.770123120664e-01 
       9.648077753772e-03      -1.506017131967e+00      -6.593315923421e+02      -6.597764551156e+02      -1.502662184749e+00      -6.595147742594e+02       3.756655461873e-01       3.756655461873e-01 
       9.777068219540e-03      -1.500633120435e+00      -6.746128514418e+02      -6.750786166544e+02      -1.497290179882e+00      -6.748092147117e+02       3.743225449705e-01       3.743225449705e-01 
       9.906107023647e-03      -1.495250886175e+00      -6.900154528039e+02      -6.905028605324e+02      -1.491919921132e+00      -6.902255870796e+02       3.729799802830e-01       3.729799802830e-01 
       1.003519306702e-02      -1.489891593832e+00      -7.055358435266e+02      -7.060456068417e+02      -1.486572566281e+00      -7.057603166944e+02       3.716431415703e-01       3.716431415703e-01 
       1.016432532270e-02      -1.484548512079e+00      -7.211724565134e+02      -7.217053191015e+02      -1.481241386741e+00      -7.214118627791e+02       3.703103466852e-01       3.703103466852e-01 
       1.029350283197e-02      -1.479219426700e+00      -7.369224319099e+02      -7.374791784230e+02      -1.475924173319e+00      -7.371774009221e+02       3.689810433299e-01       3.689810433299e-01 
       1.042272470066e-02      -1.473906662726e+00      -7.527840098374e+02      -7.533654054951e+02      -1.470623249144e+00      -7.530551553448e+02       3.676558122860e-01       3.676558122860e-01 
       1.055199009581e-02      -1.468609037178e+00      -7.687543846509e+02      -7.693612290578e+02      -1.465337434655e+00      -7.690423502704e+02       3.663343586638e-01       3.663343586638e-01 
       1.068129824257e-02      -1.463326962143e+00      -7.848316381518e+02      -7.854647591618e+02      -1.460067141517e+00      -7.851370919257e+02       3.650167853792e-01       3.650167853792e-01 
       1.081064842124e-02      -1.458048092826e+00      -8.010183634962e+02      -8.016785528324e+02      -1.454800017451e+00      -8.013419421825e+02       3.637000043628e-01       3.637000043628e-01 
       1.094003996464e-02      -1.452786776895e+00      -8.173078324805e+02      -8.179959439133e+02      -1.449550417619e+00      -8.176502272260e+02       3.623876044048e-01       3.623876044048e-01 
       1.106947225555e-02      -1.447540777557e+00      -8.336996119872e+02      -8.344164636807e+02      -1.444316102000e+00      -8.340614839862e+02       3.610790254999e-01       3.610790254999e-01 
       1.119894472444e-02      -1.442309930794e+00      -8.501915269042e+02      -8.509379882126e+02      -1.439096907503e+00      -8.505735812310e+02       3.597742268756e-01       3.597742268756e-01 
       1.132845684726e-02      -1.437088918124e+00      -8.667865513297e+02      -8.675635009512e+02      -1.433887501956e+00      -8.671895000796e+02       3.584718754890e-01       3.584718754890e-01 
       1.145800814347e-02      -1.431889184798e+00      -8.834742665662e+02      -8.842825873129e+02      -1.428699355186e+00      -8.838988283638e+02       3.571748387966e-01       3.571748387966e-01 
       1.158759817414e-02      -1.426703375106e+00      -9.002568948581e+02      -9.010974943986e+02      -1.423525099016e+00      -9.007038086726e+02       3.558812747541e-01       3.558812747541e-01 
       1.171722654026e-02      -1.421531567237e+00      -9.171320547384e+02      -9.180058899039e+02      -1.418364814118e+00      -9.176021017670e+02       3.545912035295e-01       3.545912035295e-01 
       1.184689288107e-02      -1.416372025036e+00      -9.340990803257e+02      -9.350070590381e+02      -1.413216765434e+00      -9.345930006433e+02       3.533041913585e-01       3.533041913585e-01 
       1.197659687257e-02      -1.411226879180e+00      -9.511554628192e+02      -9.520985567225e+02      -1.408083081472e+00      -9.516740510657e+02       3.520207703681e-01       3.520207703681e-01 
       1.210633822617e-02      -1.406100122097e+00      -9.682999438581e+02      -9.692791061756e+02      -1.402967755234e+00      -9.688439794820e+02       3.507419388086e-01       3.507419388086e-01 
       1.223611668733e-02      -1.400983467419e+00      -9.855300226886e+02      -9.865462584922e+02      -1.397862499832e+00      -9.861003296675e+02       3.494656249581e-01       3.494656249581e-01 
       1.236593203439e-02      -1.395880413562e+00      -1.002843954119e+03      -1.003898276947e+03      -1.392770815015e+00      -1.003441364095e+03       3.481927037538e-01       3.481927037538e-01 
       1.249578407744e-02      -1.390793302428e+00      -1.020241776816e+03      -1.021335132236e+03      -1.387695037474e+00      -1.020867064001e+03       3.469237593685e-01       3.469237593685e-01 
       1.262567265724e-02      -1.385719315082e+00      -1.037719683560e+03      -1.038853122363e+03      -1.382632354562e+00      -1.038373712169e+03       3.456580886404e-01       3.456580886404e-01 
       1.275559764434e-02      -1.380658907019e+00      -1.055277069828e+03      -1.056451608897e+03      -1.377583219380e+00      -1.055960675608e+03       3.443958048449e-01       3.443958048449e-01 
       1.288555893810e-02      -1.375612722270e+00      -1.072911852019e+03      -1.074128534944e+03      -1.372548276097e+00      -1.073625893889e+03       3.431370690243e-01       3.431370690243e-01 
       1.301555646588e-02      -1.370581167050e+00      -1.090622691726e+03      -1.091882552145e+03      -1.367527930070e+00      -1.091368020589e+03       3.418819825174e-01       3.418819825174e-01 
       1.314559018230e-02      -1.365563683342e+00      -1.108407504750e+03      -1.109711605819e+03      -1.362521624528e+00      -1.109184997056e+03       3.406304061319e-01       3.406304061319e-01 
       1.327566006849e-02      -1.360564514299e+00      -1.126266746392e+03      -1.127616162050e+03      -1.357533593511e+00      -1.127077287568e+03       3.393833983776e-01       3.393833983776e-01 
       1.340576613147e-02      -1.355571931961e+00      -1.144198684982e+03      -1.145594573007e+03      -1.352552120269e+00      -1.145043231781e+03       3.381380300672e-01       3.381380300672e-01 
       1.353590840350e-02      -1.350598896487e+00      -1.162198179108e+03      -1.163641661031e+03      -1.347590167539e+00      -1.163077659172e+03       3.368975418848e-01       3.368975418848e-01 
       1.366608694156e-02      -1.345580254149e+00      -1.180213923816e+03      -1.181706333061e+03      -1.342582726947e+00      -1.181129458788e+03       3.356456817368e-01       3.356456817368e-01 
       1.379630182682e-02      -1.340627700828e+00      -1.198341567018e+03      -1.199883635038e+03      -1.337641206893e+00      -1.199293742051e+03       3.344103017234e-01       3.344103017234e-01 
       1.392655316417e-02      -1.335671769396e+00      -1.216521669559e+03      -1.218114463572e+03      -1.332696316641e+00      -1.217511370828e+03       3.331740791602e-01       3.331740791602e-01 
       1.405684108181e-02      -1.330750738486e+00      -1.234779744231e+03      -1.236424432343e+03      -1.327786248160e+00      -1.235807935677e+03       3.319465620401e-01       3.319465620401e-01 
       1.418716573084e-02      -1.325843455738e+00      -1.253099018180e+03      -1.254796927314e+03      -1.322889897442e+00      -1.254166802812e+03       3.307224743605e-01       3.307224743605e-01 
       1.431752728491e-02      -1.320949206829e+00      -1.271477396263e+03      -1.273230062762e+03      -1.318006551320e+00      -1.272586054609e+03       3.295016378299e-01       3.295016378299e-01 
       1.444792593994e-02      -1.316069045826e+00      -1.289914298867e+03      -1.291723003170e+03      -1.313137262132e+00      -1.291064895451e+03       3.282843155331e-01       3.282843155331e-01 
       1.457836191377e-02      -1.311231473587e+00      -1.308438229009e+03      -1.310304049298e+03      -1.308310451180e+00      -1.309631649160e+03       3.270776127949e-01       3.270776127949e-01 
       1.470883544596e-02      -1.306397386481e+00      -1.327002177997e+03      -1.328926017073e+03      -1.303487138120e+00      -1.328239172644e+03       3.258717845299e-01       3.258717845299e-01 
       1.483934679756e-02      -1.301557730618e+00      -1.345593409369e+03      -1.347577509074e+03      -1.298658290806e+00      -1.346875864325e+03       3.246645727014e-01       3.246645727014e-01 
       1.496989625089e-02      -1.296728251841e+00      -1.364260990408e+03      -1.366304894203e+03      -1.293839541803e+00      -1.365588497657e+03       3.234598854508e-01       3.234598854508e-01 
       1.510048410943e-02      -1.291943936740e+00      -1.382991849099e+03      -1.385097696428e+03      -1.289065882871e+00      -1.384366197431e+03       3.222664707176e-01       3.222664707176e-01 
