# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       1.632627436716e+11       2.835708870792e-20       2.838918589987e-06       5.750879118530e+16       1.417042934249e+04       8.679524197457e-08       2.313503173474e+15       1.639050090623e-06       1.954912999510e+33       1.072006657951e+25       5.844227805543e+25       3.404911261107e-08       1.352347994922e+33       3.307261063595e+33       2.014863895394e-12       1.999999985361e+00 
       1.621278487304e+11       2.875547744579e-20       2.858791049221e-06       5.671204368771e+16       1.417042934247e+04       8.740280866829e-08       2.297421224896e+15       1.650523441185e-06       1.901120094649e+33       1.049806049342e+25       5.723197387332e+25       3.404911261107e-08       1.315135736858e+33       3.216255899237e+33       2.043170718052e-12       1.999999985259e+00 
       1.610008428306e+11       2.915946314701e-20       2.878801751649e-06       5.592633461683e+16       1.417042934245e+04       8.801462832886e-08       2.281451067420e+15       1.662077105201e-06       1.848807397149e+33       1.028065201890e+25       5.604673435778e+25       3.404911261107e-08       1.278947440197e+33       3.127754903674e+33       2.071875223258e-12       1.999999985156e+00 
       1.598816711326e+11       2.956912444331e-20       2.898954335251e-06       5.515151104232e+16       1.417042934243e+04       8.863073072706e-08       2.265591923948e+15       1.673711644863e-06       1.797934176476e+33       1.006774594222e+25       5.488604043475e+25       3.404911261107e-08       1.243754928822e+33       3.041689170251e+33       2.100982998052e-12       1.999999985052e+00 
       1.587702791783e+11       2.998454107114e-20       2.919246981037e-06       5.438742215259e+16       1.417042934241e+04       8.925114584205e-08       2.249843022785e+15       1.685427626302e-06       1.748460822865e+33       9.859249021429e+24       5.374938377988e+25       3.404911261107e-08       1.209530801930e+33       2.957991688404e+33       2.130499707970e-12       1.999999984947e+00 
       1.576666128880e+11       3.040579388714e-20       2.939681507996e-06       5.363391922546e+16       1.417042934239e+04       8.987590386284e-08       2.234203597598e+15       1.697225619610e-06       1.700348816489e+33       9.655069945593e+24       5.263626659589e+25       3.404911261107e-08       1.176248412703e+33       2.876597291483e+33       2.160431098140e-12       1.999999984842e+00 
       1.565706185581e+11       3.083296488392e-20       2.960257916129e-06       5.289085559918e+16       1.417042934237e+04       9.050503518977e-08       2.218672887383e+15       1.709106198871e-06       1.653560697457e+33       9.455119294753e+24       5.154620139461e+25       3.404911261107e-08       1.143881847555e+33       2.797442606014e+33       2.190782994407e-12       1.999999984736e+00 
       1.554822428580e+11       3.126613720600e-20       2.980979843414e-06       5.215808664393e+16       1.417042934235e+04       9.113857043599e-08       2.203250136424e+15       1.721069942185e-06       1.608060036659e+33       9.259309500789e+24       5.047871078343e+25       3.404911261107e-08       1.112405905959e+33       2.720466002356e+33       2.221561304459e-12       1.999999984629e+00 
       1.544014328282e+11       3.170539516600e-20       3.001847289852e-06       5.143546973362e+16       1.417042934233e+04       9.177654042893e-08       2.187934594260e+15       1.733117431701e-06       1.563811407393e+33       9.067554809063e+24       4.943332725627e+25       3.404911261107e-08       1.081796080825e+33       2.645607546719e+33       2.252772018984e-12       1.999999984521e+00 
       1.533281358770e+11       3.215082426104e-20       3.022860255442e-06       5.072286421818e+16       1.417042934231e+04       9.241897621182e-08       2.172725515647e+15       1.745249253642e-06       1.520780357786e+33       8.879771240864e+24       4.840959298881e+25       3.404911261107e-08       1.052028539420e+33       2.572808954496e+33       2.284421212833e-12       1.999999984413e+00 
       1.522622997785e+11       3.260251118941e-20       3.044020559173e-06       5.002013139612e+16       1.417042934229e+04       9.306590904519e-08       2.157622160519e+15       1.757465998336e-06       1.478933383971e+33       8.695876556628e+24       4.740705963798e+25       3.404911261107e-08       1.023080104811e+33       2.502013544885e+33       2.316515046200e-12       1.999999984304e+00 
       1.512038726697e+11       3.306054386740e-20       3.065328201046e-06       4.932713448760e+16       1.417042934227e+04       9.371737040839e-08       2.142623793958e+15       1.769768260242e-06       1.438237903998e+33       8.515790219924e+24       4.642528814566e+25       3.404911261107e-08       9.949282378191e+32       2.433166196758e+33       2.349059765828e-12       1.999999984194e+00 
       1.501528030484e+11       3.352501144644e-20       3.086785000050e-06       4.864373860777e+16       1.417042934225e+04       9.437339200113e-08       2.127729686151e+15       1.782156637980e-06       1.398662232468e+33       8.339433362181e+24       4.546384854631e+25       3.404911261107e-08       9.675510194700e+32       2.366213305741e+33       2.382061706215e-12       1.999999984083e+00 
       1.491090397699e+11       3.399600433047e-20       3.108392775175e-06       4.796981074052e+16       1.417042934222e+04       9.503400574502e-08       2.112939112361e+15       1.794631734361e-06       1.360175555862e+33       8.166728748149e+24       4.452231977875e+25       3.404911261107e-08       9.409271339303e+32       2.301102742481e+33       2.415527290858e-12       1.999999983972e+00 
       1.480725320455e+11       3.447361419348e-20       3.130151526420e-06       4.730521971260e+16       1.417042934220e+04       9.569924378512e-08       2.098251352887e+15       1.807194156415e-06       1.322747908550e+33       7.997600742073e+24       4.360028950172e+25       3.404911261107e-08       9.150358519092e+32       2.237783812057e+33       2.449463033494e-12       1.999999983860e+00 
       1.470432294394e+11       3.495793399743e-20       3.152063072775e-06       4.664983616806e+16       1.417042934218e+04       9.636913849149e-08       2.083665693031e+15       1.819844515423e-06       1.286350149459e+33       7.831975274567e+24       4.269735391329e+25       3.404911261107e-08       8.898570145190e+32       2.176207214507e+33       2.483875539372e-12       1.999999983747e+00 
       1.460210818663e+11       3.544905801026e-20       3.174127414241e-06       4.600353254313e+16       1.417042934216e+04       9.704372246081e-08       2.069181423066e+15       1.832583426942e-06       1.250953939384e+33       7.669779810180e+24       4.181311757402e+25       3.404911261107e-08       8.653710175798e+32       2.116325006447e+33       2.518771506540e-12       1.999999983633e+00 
       1.450060395891e+11       3.594708182430e-20       3.196346369805e-06       4.536618304132e+16       1.417042934214e+04       9.772302851791e-08       2.054797838195e+15       1.845411510841e-06       1.216531718925e+33       7.510943315625e+24       4.094719323378e+25       3.404911261107e-08       8.415587963555e+32       2.058090563739e+33       2.554157727144e-12       1.999999983518e+00 
       1.439980532166e+11       3.645210237487e-20       3.218721758458e-06       4.473766360899e+16       1.417042934211e+04       9.840708971740e-08       2.040514238521e+15       1.858329391326e-06       1.183056687027e+33       7.355396228670e+24       4.009920166217e+25       3.404911261107e-08       8.184018107100e+32       2.001458545191e+33       2.590041088755e-12       1.999999983403e+00 
       1.429970737006e+11       3.696421795911e-20       3.241251761210e-06       4.411785191118e+16       1.417042934209e+04       9.909593934530e-08       2.026329929015e+15       1.871337696973e-06       1.150502780112e+33       7.203070427676e+24       3.926877148241e+25       3.404911261107e-08       7.958820306722e+32       1.946384857256e+33       2.626428575708e-12       1.999999983287e+00 
       1.420030523342e+11       3.748352825515e-20       3.263940016041e-06       4.350662730779e+16       1.417042934207e+04       9.978961092058e-08       2.012244219474e+15       1.884437060758e-06       1.118844651792e+33       7.053899201763e+24       3.845553900871e+25       3.404911261107e-08       7.739819223974e+32       1.892826619699e+33       2.663327270458e-12       1.999999983170e+00 
       1.410159407489e+11       3.801013434150e-20       3.286788341939e-06       4.290387083013e+16       1.417042934205e+04       1.004881381969e-07       1.998256424499e+15       1.897628120088e-06       1.088057653126e+33       6.907817221590e+24       3.765914808699e+25       3.404911261107e-08       7.526844345161e+32       1.840742132209e+33       2.700744354964e-12       1.999999983052e+00 
       1.400356909125e+11       3.854413871671e-20       3.309796738904e-06       4.230946515774e+16       1.417042934202e+04       1.011915551641e-07       1.984365863451e+15       1.910911516832e-06       1.058117813433e+33       6.764760510750e+24       3.687924993891e+25       3.404911261107e-08       7.319729848572e+32       1.790090841934e+33       2.738687112083e-12       1.999999982933e+00 
       1.390622551266e+11       3.908564531934e-20       3.332965206937e-06       4.172329459555e+16       1.417042934200e+04       1.018998960502e-07       1.970571860424e+15       1.924287897352e-06       1.029001821629e+33       6.624666417748e+24       3.611550300913e+25       3.404911261107e-08       7.118314475379e+32       1.740833311907e+33       2.777162926991e-12       1.999999982814e+00 
       1.380955860244e+11       3.963475954818e-20       3.356295565027e-06       4.114524505139e+16       1.417042934198e+04       1.026131953224e-07       1.956873744211e+15       1.937757912535e-06       1.000687008076e+33       6.487473588561e+24       3.536757281569e+25       3.404911261107e-08       6.922441404073e+32       1.692931190339e+33       2.816179288615e-12       1.999999982694e+00 
       1.371356365683e+11       4.019158828278e-20       3.379789632163e-06       4.057520401374e+16       1.417042934195e+04       1.033314876895e-07       1.943270848269e+15       1.951322217822e-06       9.731513269309e+32       6.353121939774e+24       3.463513180356e+25       3.404911261107e-08       6.731958128370e+32       1.646347180756e+33       2.855743791097e-12       1.999999982572e+00 
       1.361823600479e+11       4.075623990422e-20       3.403447408346e-06       4.001306052986e+16       1.417042934193e+04       1.040548081032e-07       1.929762510691e+15       1.964981473245e-06       9.463733389802e+32       6.221552632261e+24       3.391785920117e+25       3.404911261107e-08       6.546716338468e+32       1.601045012966e+33       2.895864135266e-12       1.999999982450e+00 
       1.352357100774e+11       4.132882431624e-20       3.427272531553e-06       3.945870518422e+16       1.417042934190e+04       1.047831917597e-07       1.916348074168e+15       1.978736343455e-06       9.203321949496e+32       6.092708045420e+24       3.321544087996e+25       3.404911261107e-08       6.366571805571e+32       1.556989414815e+33       2.936548130144e-12       1.999999982328e+00 
       1.342956405931e+11       4.190945296662e-20       3.451263182797e-06       3.891203007712e+16       1.417042934188e+04       1.055166741019e-07       1.903026885962e+15       1.992587497754e-06       8.950076192695e+32       5.966531751936e+24       3.252756921674e+25       3.404911261107e-08       6.191384269594e+32       1.514146084723e+33       2.977803694457e-12       1.999999982204e+00 
       1.333621058521e+11       4.249823886885e-20       3.475421181065e-06       3.837292880380e+16       1.417042934186e+04       1.062552908205e-07       1.889798297873e+15       2.006535610132e-06       8.703798942884e+32       5.842968493069e+24       3.185394295905e+25       3.404911261107e-08       6.021017329960e+32       1.472481664981e+33       3.019638858187e-12       1.999999982079e+00 
       1.324350604291e+11       4.309529662417e-20       3.499750164337e-06       3.784129643362e+16       1.417042934183e+04       1.069990778561e-07       1.876661666206e+15       2.020581359295e-06       8.464298449211e+32       5.721964154456e+24       3.119426709317e+25       3.404911261107e-08       5.855338339395e+32       1.431963715777e+33       3.062061764123e-12       1.999999981954e+00 
       1.315144592145e+11       4.370074244385e-20       3.524248313624e-06       3.731702948971e+16       1.417042934181e+04       1.077480714009e-07       1.863616351740e+15       2.034725428701e-06       8.231388237189e+32       5.603465742407e+24       3.054825271493e+25       3.404911261107e-08       5.694218300650e+32       1.392560689936e+33       3.105080669457e-12       1.999999981828e+00 
       1.306002574126e+11       4.431469417178e-20       3.548917447915e-06       3.680002592880e+16       1.417042934178e+04       1.085023079006e-07       1.850661719698e+15       2.048968506591e-06       8.004886963509e+32       5.487421360701e+24       2.991561690319e+25       3.404911261107e-08       5.537531766065e+32       1.354241908360e+33       3.148703947384e-12       1.999999981700e+00 
       1.296924105388e+11       4.493727130749e-20       3.573759386200e-06       3.629018512137e+16       1.417042934176e+04       1.092618240557e-07       1.837797139716e+15       2.063311286025e-06       7.784618274843e+32       5.373780187857e+24       2.929608259595e+25       3.404911261107e-08       5.385156739894e+32       1.316977536144e+33       3.192940088733e-12       1.999999981572e+00 
       1.287908744178e+11       4.556859502932e-20       3.598775947466e-06       3.578740783206e+16       1.417042934173e+04       1.100266568239e-07       1.825021985812e+15       2.077754464913e-06       7.570410670541e+32       5.262492454874e+24       2.868937846898e+25       3.404911261107e-08       5.236974583324e+32       1.280738559338e+33       3.237797703624e-12       1.999999981443e+00 
       1.278956051815e+11       4.620878821806e-20       3.623967131716e-06       3.529159620034e+16       1.417042934171e+04       1.107968434215e-07       1.812335636353e+15       2.092298746052e-06       7.362097369096e+32       5.153509423437e+24       2.809523881702e+25       3.404911261107e-08       5.092869922096e+32       1.245496762368e+33       3.283285523138e-12       1.999999981313e+00 
       1.270065592666e+11       4.685797548085e-20       3.649334757938e-06       3.480265372148e+16       1.417042934168e+04       1.115724213253e-07       1.799737474031e+15       2.106944837158e-06       7.159516178291e+32       5.046783364575e+24       2.751340343741e+25       3.404911261107e-08       4.952730556680e+32       1.211224706057e+33       3.329412401020e-12       1.999999981183e+00 
       1.261236934126e+11       4.751628317543e-20       3.674880645121e-06       3.432048522777e+16       1.417042934166e+04       1.123534282744e-07       1.787226885827e+15       2.121693450899e-06       6.962509368918e+32       4.942267537751e+24       2.694361751611e+25       3.404911261107e-08       4.816447374918e+32       1.177895706269e+33       3.376187315399e-12       1.999999981051e+00 
       1.252469646600e+11       4.818383943475e-20       3.700604793266e-06       3.384499686997e+16       1.417042934163e+04       1.131399022722e-07       1.774803262982e+15       2.136545304935e-06       6.770923551965e+32       4.839916170400e+24       2.638563151614e+25       3.404911261107e-08       4.683914267063e+32       1.145483813128e+33       3.423619370541e-12       1.999999980918e+00 
       1.243763303475e+11       4.886077419189e-20       3.726509021362e-06       3.337609609908e+16       1.417042934161e+04       1.139318815879e-07       1.762466000971e+15       2.151501121947e-06       6.584609559195e+32       4.739684437876e+24       2.583920106827e+25       3.404911261107e-08       4.555028043168e+32       1.113963790815e+33       3.471717798616e-12       1.999999980785e+00 
       1.235117481107e+11       4.954721920537e-20       3.752595148399e-06       3.291369164830e+16       1.417042934158e+04       1.147294047589e-07       1.750214499471e+15       2.166561629677e-06       6.403422326996e+32       4.641528443825e+24       2.530408686403e+25       3.404911261107e-08       4.429688352741e+32       1.083311097919e+33       3.520491961498e-12       1.999999980650e+00 
       1.226531758795e+11       5.024330808478e-20       3.778863174375e-06       3.245769351527e+16       1.417042934155e+04       1.155325105920e-07       1.738048162331e+15       2.181727560959e-06       6.227220783442e+32       4.545405200962e+24       2.478005455086e+25       3.404911261107e-08       4.307797606613e+32       1.053501868331e+33       3.569951352584e-12       1.999999980515e+00 
       1.218005718763e+11       5.094917631679e-20       3.805314918282e-06       3.200801294455e+16       1.417042934153e+04       1.163412381660e-07       1.725966397544e+15       2.196999653759e-06       6.055867738451e+32       4.451272612239e+24       2.426687462951e+25       3.404911261107e-08       4.189260900951e+32       1.024512892658e+33       3.620105598645e-12       1.999999980378e+00 
       1.209538946139e+11       5.166496129152e-20       3.831952199107e-06       3.156456241036e+16       1.417042934150e+04       1.171556268330e-07       1.713968617220e+15       2.212378651206e-06       5.889229776970e+32       4.359089452417e+24       2.376432235351e+25       3.404911261107e-08       4.073985943373e+32       9.963216001577e+32       3.670964461699e-12       1.999999980241e+00 
       1.201131028936e+11       5.239080232929e-20       3.858775016852e-06       3.112725559954e+16       1.417042934147e+04       1.179757162206e-07       1.702054237553e+15       2.227865301633e-06       5.727177155098e+32       4.268815350002e+24       2.327217763077e+25       3.404911261107e-08       3.961882981085e+32       9.689060411592e+32       3.722537840909e-12       1.999999980103e+00 
       1.192781558030e+11       5.312684070773e-20       3.885787009494e-06       3.069600739473e+16       1.417042934145e+04       1.188015462340e-07       1.690222678798e+15       2.243460358612e-06       5.569583699067e+32       4.180410769573e+24       2.279022492717e+25       3.404911261107e-08       3.852864730999e+32       9.422448699772e+32       3.774835774513e-12       1.999999979963e+00 
       1.184490127139e+11       5.387321968927e-20       3.912988177035e-06       3.027073385781e+16       1.417042934142e+04       1.196331570574e-07       1.678473365237e+15       2.259164580988e-06       5.416326707006e+32       4.093836994461e+24       2.231825317215e+25       3.404911261107e-08       3.746846311779e+32       9.163173282906e+32       3.827868441774e-12       1.999999979823e+00 
       1.176256332809e+11       5.463008454905e-20       3.940378519474e-06       2.985135221360e+16       1.417042934139e+04       1.204705891566e-07       1.666805725158e+15       2.274978732918e-06       5.267286853404e+32       4.009056109796e+24       2.185605566632e+25       3.404911261107e-08       3.643745177748e+32       8.911032289803e+32       3.881646164967e-12       1.999999979682e+00 
       1.168079774388e+11       5.539758260316e-20       3.967961674789e-06       2.943778083368e+16       1.417042934136e+04       1.213138832805e-07       1.655219190818e+15       2.290903583910e-06       5.122348096202e+32       3.926030985904e+24       2.140342999091e+25       3.404911261107e-08       3.543481054619e+32       8.665829404116e+32       3.936179411382e-12       1.999999979540e+00 
       1.159960054009e+11       5.617586323736e-20       3.995737642981e-06       2.902993922056e+16       1.417042934134e+04       1.221630804633e-07       1.643713198425e+15       2.306939908857e-06       4.981397586446e+32       3.844725262043e+24       2.096017791909e+25       3.404911261107e-08       3.445975876998e+32       8.427373711493e+32       3.991478795364e-12       1.999999979396e+00 
       1.151896776573e+11       5.696507793611e-20       4.023706424050e-06       2.862774799199e+16       1.417042934131e+04       1.230182220263e-07       1.632287188105e+15       2.323088488077e-06       4.844325580421e+32       3.765103330479e+24       2.052610532921e+25       3.404911261107e-08       3.351153727595e+32       8.195479550928e+32       4.047555080379e-12       1.999999979252e+00 
       1.143889549724e+11       5.776538031209e-20       4.051873474964e-06       2.823112886551e+16       1.417042934128e+04       1.238793495803e-07       1.620940603874e+15       2.339350107349e-06       4.711025354204e+32       3.687130320893e+24       2.010102211977e+25       3.404911261107e-08       3.258940778123e+32       7.969966370208e+32       4.104419181110e-12       1.999999979107e+00 
       1.135937983837e+11       5.857692613605e-20       4.080236976733e-06       2.784000464320e+16       1.417042934125e+04       1.247465050272e-07       1.609672893615e+15       2.355725557954e-06       4.581393120572e+32       3.610772085110e+24       1.968474212614e+25       3.404911261107e-08       3.169265231808e+32       7.750658585335e+32       4.162082165580e-12       1.999999978961e+00 
       1.128041691992e+11       5.939987336722e-20       4.108798748348e-06       2.745429919670e+16       1.417042934122e+04       1.256197305622e-07       1.598483509047e+15       2.372215636711e-06       4.455327948192e+32       3.535995182143e+24       1.927708303906e+25       3.404911261107e-08       3.082057267494e+32       7.537385443817e+32       4.220555257305e-12       1.999999978813e+00 
       1.120200289962e+11       6.023438218394e-20       4.137558789807e-06       2.707393745232e+16       1.417042934119e+04       1.264990686759e-07       1.587371905704e+15       2.388821146018e-06       4.332731683035e+32       3.462766863547e+24       1.887786632476e+25       3.404911261107e-08       2.997248985278e+32       7.329980891720e+32       4.279849837484e-12       1.999999978665e+00 
       1.112413396188e+11       6.108061501495e-20       4.166522558080e-06       2.669884537649e+16       1.417042934117e+04       1.273845621564e-07       1.576337542899e+15       2.405542893887e-06       4.213508871955e+32       3.391055059077e+24       1.848691714682e+25       3.404911261107e-08       2.914774353643e+32       7.128283444378e+32       4.339977447206e-12       1.999999978516e+00 
       1.104680631766e+11       6.193873657090e-20       4.195688234176e-06       2.632894996133e+16       1.417042934114e+04       1.282762540913e-07       1.565379883710e+15       2.422381693989e-06       4.097566688368e+32       3.320828362644e+24       1.810406428957e+25       3.404911261107e-08       2.834569158046e+32       6.932136060663e+32       4.400949789703e-12       1.999999978365e+00 
       1.097001620422e+11       6.280891387650e-20       4.225057637086e-06       2.596417921043e+16       1.417042934111e+04       1.291741878697e-07       1.554498394941e+15       2.439338365690e-06       3.984814859980e+32       3.252056018561e+24       1.772914008312e+25       3.404911261107e-08       2.756570950923e+32       6.741386020715e+32       4.462778732626e-12       1.999999978214e+00 
       1.089375988502e+11       6.369131630298e-20       4.254632585798e-06       2.560446212485e+16       1.417042934108e+04       1.300784071846e-07       1.543692547108e+15       2.456413734091e-06       3.875165598499e+32       3.184707908070e+24       1.736198032990e+25       3.404911261107e-08       2.680719003063e+32       6.555884807029e+32       4.525476310354e-12       1.999999978061e+00 
       1.081803364947e+11       6.458611560105e-20       4.284416718292e-06       2.524972868928e+16       1.417042934105e+04       1.309889560346e-07       1.532961814403e+15       2.473608630068e-06       3.768533531283e+32       3.118754536158e+24       1.700242423280e+25       3.404911261107e-08       2.606954256330e+32       6.375487988824e+32       4.589054726337e-12       1.999999977908e+00 
       1.074283381278e+11       6.549348593435e-20       4.314406396588e-06       2.489990985845e+16       1.417042934102e+04       1.319058787267e-07       1.522305674676e+15       2.490923890315e-06       3.664835634870e+32       3.054167018632e+24       1.665031432470e+25       3.404911261107e-08       2.535219277675e+32       6.200055109590e+32       4.653526355471e-12       1.999999977753e+00 
       1.066815671576e+11       6.641360391337e-20       4.344607077655e-06       2.455493754365e+16       1.417042934099e+04       1.328292198775e-07       1.511723609407e+15       2.508360357381e-06       3.563991170338e+32       2.990917069475e+24       1.630549639953e+25       3.404911261107e-08       2.465458214424e+32       6.029449577726e+32       4.718903746508e-12       1.999999977597e+00 
       1.059399872468e+11       6.734664862977e-20       4.375020580483e-06       2.421474459950e+16       1.417042934096e+04       1.337590244164e-07       1.501215103677e+15       2.525918879715e-06       3.465921620437e+32       2.928976988458e+24       1.596781944475e+25       3.404911261107e-08       2.397616750787e+32       5.863538560192e+32       4.785199624496e-12       1.999999977441e+00 
       1.052035623106e+11       6.829280169129e-20       4.405645086081e-06       2.387926481089e+16       1.417042934093e+04       1.346953375871e-07       1.490779646150e+15       2.543600311702e-06       3.370550628462e+32       2.868319649003e+24       1.563713557519e+25       3.404911261107e-08       2.331642065569e+32       5.702192879085e+32       4.852426893258e-12       1.999999977283e+00 
       1.044722565149e+11       6.925224725706e-20       4.436484232428e-06       2.354843288005e+16       1.417042934090e+04       1.356382049500e-07       1.480416729043e+15       2.561405513711e-06       3.277803938795e+32       2.808918486311e+24       1.531329996828e+25       3.404911261107e-08       2.267482791044e+32       5.545286911062e+32       4.920598637903e-12       1.999999977124e+00 
       1.037460342750e+11       7.022517207348e-20       4.467539838515e-06       2.322218441389e+16       1.417042934086e+04       1.365876723844e-07       1.470125848103e+15       2.579335352131e-06       3.187609339096e+32       2.750747485721e+24       1.499617080065e+25       3.404911261107e-08       2.205088972963e+32       5.392698489529e+32       4.989728127372e-12       1.999999976964e+00 
       1.030248602532e+11       7.121176551053e-20       4.498811904341e-06       2.290045591145e+16       1.417042934083e+04       1.375437860908e-07       1.459906502581e+15       2.597390699418e-06       3.099896604075e+32       2.693781171320e+24       1.468560918602e+25       3.404911261107e-08       2.144412031654e+32       5.244308809523e+32       5.059828817021e-12       1.999999976802e+00 
       1.023086993576e+11       7.221221959866e-20       4.530304067885e-06       2.258318475151e+16       1.417042934080e+04       1.385065925932e-07       1.449758195210e+15       2.615572434134e-06       3.014597440814e+32       2.637994594789e+24       1.438147911432e+25       3.404911261107e-08       2.085404724202e+32       5.100002335210e+32       5.130914351242e-12       1.999999976640e+00 
       1.015975167404e+11       7.322672906616e-20       4.562016329146e-06       2.227030918046e+16       1.417042934077e+04       1.394761387411e-07       1.439680432181e+15       2.633881440990e-06       2.931645435597e+32       2.583363324470e+24       1.408364739221e+25       3.404911261107e-08       2.028021107664e+32       4.959666709931e+32       5.202998566116e-12       1.999999976476e+00 
       1.008912777958e+11       7.425549137705e-20       4.593950507115e-06       2.196176830021e+16       1.417042934074e+04       1.404524717120e-07       1.429672723116e+15       2.652318610891e-06       2.850976002202e+32       2.529863434670e+24       1.379198358468e+25       3.404911261107e-08       1.972216503300e+32       4.823192668720e+32       5.276095492107e-12       1.999999976312e+00 
       1.001899481586e+11       7.529870676952e-20       4.626108420780e-06       2.165750205640e+16       1.417042934071e+04       1.414356390137e-07       1.419734581045e+15       2.670884840979e-06       2.772526331608e+32       2.477471495186e+24       1.350635995795e+25       3.404911261107e-08       1.917947461784e+32       4.690473953230e+32       5.350219356793e-12       1.999999976146e+00 
       9.949349370263e+10       7.635657829491e-20       4.658491889131e-06       2.135745122668e+16       1.417042934067e+04       1.424256884866e-07       1.409865522384e+15       2.689581034675e-06       2.696235343097e+32       2.426164561036e+24       1.322665142353e+25       3.404911261107e-08       1.865171729376e+32       4.561407229001e+32       5.425384587635e-12       1.999999975979e+00 
       9.880188053881e+10       7.742931185724e-20       4.691100912169e-06       2.106155740919e+16       1.417042934064e+04       1.434226683057e-07       1.400065066912e+15       2.708408101724e-06       2.622043636697e+32       2.375920162418e+24       1.295273548346e+25       3.404911261107e-08       1.813848215022e+32       4.435892005005e+32       5.501605814787e-12       1.999999975811e+00 
       9.811507501366e+10       7.851711625326e-20       4.723937308881e-06       2.076976301117e+16       1.417042934061e+04       1.444266269836e-07       1.390332737744e+15       2.727366958240e-06       2.549893446929e+32       2.326716294864e+24       1.268449217661e+25       3.404911261107e-08       1.763936958363e+32       4.313830555403e+32       5.578897873939e-12       1.999999975641e+00 
       9.743304370766e+10       7.962020321311e-20       4.757006536238e-06       2.048201123781e+16       1.417042934057e+04       1.454376133722e-07       1.380668061311e+15       2.746458526749e-06       2.479728597836e+32       2.278531409605e+24       1.242180402617e+25       3.404911261107e-08       1.715399098617e+32       4.195127843456e+32       5.657275809210e-12       1.999999975471e+00 
       9.675575343358e+10       8.073878744152e-20       4.790304956259e-06       2.019824608111e+16       1.417042934054e+04       1.464556766655e-07       1.371070567336e+15       2.765683736234e-06       2.411494459241e+32       2.231344404137e+24       1.216455598823e+25       3.404911261107e-08       1.668196844329e+32       4.079691447530e+32       5.736754876073e-12       1.999999975299e+00 
       9.608317123488e+10       8.187308665961e-20       4.823836206924e-06       1.991841230905e+16       1.417042934051e+04       1.474808664019e-07       1.361539788810e+15       2.785043522183e-06       2.345137904215e+32       2.185134612973e+24       1.191263540135e+25       3.404911261107e-08       1.622293443942e+32       3.967431489135e+32       5.817350544326e-12       1.999999975126e+00 
       9.541526438415e+10       8.302332164728e-20       4.857603926212e-06       1.964245545483e+16       1.417042934047e+04       1.485132324664e-07       1.352075261972e+15       2.804538826631e-06       2.280607267710e+32       2.139881798595e+24       1.166593193724e+25       3.404911261107e-08       1.577653157182e+32       3.858260562950e+32       5.899078501101e-12       1.999999974952e+00 
       9.475200038143e+10       8.418971628615e-20       4.891606295132e-06       1.937032180622e+16       1.417042934044e+04       1.495528250934e-07       1.342676526285e+15       2.824170598207e-06       2.217852306332e+32       2.095566142596e+24       1.142433755245e+25       3.404911261107e-08       1.534241227233e+32       3.752093668764e+32       5.981954653920e-12       1.999999974777e+00 
       9.409334695271e+10       8.537249760315e-20       4.925848770654e-06       1.910195839515e+16       1.417042934041e+04       1.505996948687e-07       1.333343124410e+15       2.843939792181e-06       2.156824159226e+32       2.052168236992e+24       1.118774644105e+25       3.404911261107e-08       1.492023853675e+32       3.648848145300e+32       6.065995133787e-12       1.999999974600e+00 
       9.343927204832e+10       8.657189581472e-20       4.960329533787e-06       1.883731298740e+16       1.417042934037e+04       1.516538927325e-07       1.324074602191e+15       2.863847370510e-06       2.097475310028e+32       2.009669075728e+24       1.095605498827e+25       3.404911261107e-08       1.450968166167e+32       3.548443605852e+32       6.151216298333e-12       1.999999974423e+00 
       9.278974384139e+10       8.778814437161e-20       4.995052222512e-06       1.857633407241e+16       1.417042934034e+04       1.527154699813e-07       1.314870508626e+15       2.883894301884e-06       2.039759549873e+32       1.968050046354e+24       1.072916172515e+25       3.404911261107e-08       1.411042198852e+32       3.450801875697e+32       6.237634734997e-12       1.999999974244e+00 
       9.214473072625e+10       8.902148000433e-20       5.030016836827e-06       1.831897085327e+16       1.417042934030e+04       1.537844782709e-07       1.305730395852e+15       2.904081561775e-06       1.983631941413e+32       1.927292921871e+24       1.050696728409e+25       3.404911261107e-08       1.372214865473e+32       3.355846931228e+32       6.325267264255e-12       1.999999974063e+00 
       9.150420131699e+10       9.027214276919e-20       5.065227014711e-06       1.806517323682e+16       1.417042934027e+04       1.548609696185e-07       1.296653819114e+15       2.924410132482e-06       1.929048783833e+32       1.887379852751e+24       1.028937435533e+25       3.404911261107e-08       1.334455935163e+32       3.263504840763e+32       6.414130942891e-12       1.999999973882e+00 
