# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.045e-05 to 8.48764 h/Mpc,
# number of wavenumbers equal to 612
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       3.718084384017e-04      -8.483687940474e-01      -1.249059905049e+00      -1.249107848028e+00      -8.297721561229e-01      -1.248980507299e+00       4.708990539104e-01       4.708518572562e-01 
       3.974787570252e-04      -8.783597320676e-01      -1.427158176330e+00      -1.427219954317e+00      -8.560424826677e-01      -1.427046525522e+00       4.707687759423e-01       4.707302485469e-01 
       4.247504100439e-04      -8.962079152065e-01      -1.629292238251e+00      -1.629371579010e+00      -8.698107028159e-01      -1.629140816129e+00       4.706243475751e-01       4.705944467258e-01 
       4.537810789379e-04      -8.995793325785e-01      -1.859076705554e+00      -1.859178302212e+00      -8.688613161939e-01      -1.858877076824e+00       4.704643209036e-01       4.704428197306e-01 
       4.847397315668e-04      -8.865550661636e-01      -2.120700051832e+00      -2.120829799210e+00      -8.514760165383e-01      -2.120443027106e+00       4.702871334637e-01       4.702735868280e-01 
       5.178058974855e-04      -8.560478637483e-01      -2.418999755884e+00      -2.419165031894e+00      -8.168716550783e-01      -2.418675695547e+00       4.700911066394e-01       4.700848229644e-01 
       5.531683013105e-04      -8.083163612727e-01      -2.759538619048e+00      -2.759748617078e+00      -7.657289129526e-01      -2.759137910553e+00       4.698744476838e-01       4.698744739302e-01 
       5.910227121702e-04      -7.455122479661e-01      -3.148678027839e+00      -3.148944139425e+00      -7.007382050825e-01      -3.148191744530e+00       4.696352431906e-01       4.696403722968e-01 
       6.315688849627e-04      -6.721251660338e-01      -3.593642464206e+00      -3.593978700474e+00      -6.270129540409e-01      -3.593063164820e+00       4.693714522694e-01       4.693802634837e-01 
       6.750065137884e-04      -5.951033539756e-01      -4.102567900667e+00      -4.102991333062e+00      -5.521301161494e-01      -4.101890456726e+00       4.690808902918e-01       4.690918315668e-01 
       7.215301959429e-04      -5.233569780206e-01      -4.684525487172e+00      -4.685056692607e+00      -4.854900704593e-01      -4.683747744072e+00       4.687612089644e-01       4.687727253017e-01 
       7.713235180257e-04      -4.663626445783e-01      -5.349511406832e+00      -5.350174856653e+00      -4.367147928102e-01      -5.348634365805e+00       4.684098804881e-01       4.684205812445e-01 
       8.245525173319e-04      -4.317796520283e-01      -6.108394277866e+00      -6.109218639456e+00      -4.130246681640e-01      -6.107421490736e+00       4.680241959809e-01       4.680330378397e-01 
       8.813589235833e-04      -4.224356282266e-01      -6.972813835657e+00      -6.973832077472e+00      -4.160297388047e-01      -6.971749754615e+00       4.676013017722e-01       4.676077454771e-01 
       9.418537183337e-04      -4.337064395822e-01      -7.955028470174e+00      -7.956277757905e+00      -4.390892924280e-01      -7.953875893887e+00       4.671382970687e-01       4.671423832481e-01 
       1.006111625261e-03      -4.529276208353e-01      -9.067714752853e+00      -9.069236050092e+00      -4.670180649250e-01      -9.066471944287e+00       4.666323997541e-01       4.666346934412e-01 
       1.074167130425e-03      -4.624531234003e-01      -1.032372848099e+01      -1.032556582876e+01      -4.798245853935e-01      -1.032238706397e+01       4.660811774274e-01       4.660825626932e-01 
       1.146012510269e-03      -4.466916041106e-01      -1.173584232753e+01      -1.173804183310e+01      -4.606926944773e-01      -1.173438719466e+01       4.654827868491e-01       4.654841516231e-01 
       1.221598126720e-03      -4.008287258434e-01      -1.331647944033e+01      -1.331908806536e+01      -4.055371931497e-01      -1.331489123134e+01       4.648361520817e-01       4.648380685413e-01 
       1.300834972303e-03      -3.362135283841e-01      -1.507746367405e+01      -1.508052789770e+01      -3.285778092048e-01      -1.507572282622e+01       4.641410141752e-01       4.641435529929e-01 
       1.383599172303e-03      -2.769918306811e-01      -1.702978029494e+01      -1.703334499899e+01      -2.581315020277e-01      -1.702787026170e+01       4.633971608920e-01       4.633999406485e-01 
       1.469737934874e-03      -2.467709755856e-01      -1.918343057506e+01      -1.918753814428e+01      -2.215811970833e-01      -1.918133714913e+01       4.626050940428e-01       4.626075548689e-01 
       1.559076324033e-03      -2.518508374470e-01      -2.154737982850e+01      -2.155206988132e+01      -2.269024742126e-01      -2.154508588333e+01       4.617670380991e-01       4.617687943566e-01 
       1.651424225675e-03      -2.734710622878e-01      -2.412940439782e+01      -2.413471402885e+01      -2.542785832814e-01      -2.412688275373e+01       4.608842557452e-01       4.608853172233e-01 
       1.746582964833e-03      -2.784567775222e-01      -2.693611856479e+01      -2.694208398869e+01      -2.676332340741e-01      -2.693332926444e+01       4.599582020625e-01       4.599589245867e-01 
       1.844351177716e-03      -2.442366870708e-01      -2.997300758235e+01      -2.997966594093e+01      -2.413855950528e-01      -2.996990285058e+01       4.589906441850e-01       4.589914513558e-01 
       1.944529704896e-03      -1.795185280386e-01      -3.324449103714e+01      -3.325188323244e+01      -1.823107629890e-01      -3.324102730363e+01       4.579837146961e-01       4.579847986154e-01 
       2.046925420592e-03      -1.207391175188e-01      -3.675400675039e+01      -3.676218045344e+01      -1.258747264877e-01      -3.675015573979e+01       4.569397988978e-01       4.569410224314e-01 
       2.151354028418e-03      -1.028623751330e-01      -4.050410724660e+01      -4.051311984681e+01      -1.063412368936e-01      -4.049985833081e+01       4.558613294312e-01       4.558623900948e-01 
       2.257641930146e-03      -1.278488273268e-01      -4.449655940450e+01      -4.450648077984e+01      -1.253984000697e-01      -4.449191253299e+01       4.547506023527e-01       4.547513055104e-01 
       2.365627314046e-03      -1.608452040142e-01      -4.873244653712e+01      -4.874336057418e+01      -1.496119399750e-01      -4.872740311350e+01       4.536097714397e-01       4.536101790609e-01 
       2.475160621195e-03      -1.610494492007e-01      -5.321225301593e+01      -5.322425881273e+01      -1.419698512525e-01      -5.320681562797e+01       4.524408635308e-01       4.524412075585e-01 
       2.586104540896e-03      -1.200048218152e-01      -5.793596091075e+01      -5.794917226968e+01      -9.837032800649e-02      -5.793014261667e+01       4.512459845212e-01       4.512464475871e-01 
       2.698333668320e-03      -6.948339419264e-02      -6.290311813512e+01      -6.291766195363e+01      -5.185645611480e-02      -6.289695267559e+01       4.500272365798e-01       4.500278100034e-01 
       2.811733934794e-03      -4.932645456284e-02      -6.811290879595e+01      -6.812892284274e+01      -3.846492877815e-02      -6.810645058199e+01       4.487866449899e-01       4.487871807663e-01 
       2.926201898116e-03      -6.701707865026e-02      -7.356422854896e+01      -7.358185772984e+01      -5.937019756132e-02      -7.355753978721e+01       4.475261517633e-01       4.475265317825e-01 
       3.041643959153e-03      -9.102888252208e-02      -7.925569649624e+01      -7.927508988459e+01      -7.987812631521e-02      -7.924883368132e+01       4.462473583689e-01       4.462476038435e-01 
       3.157975553037e-03      -8.538330619489e-02      -8.518573227737e+01      -8.520704007785e+01      -6.747713710172e-02      -8.517874317385e+01       4.449518317686e-01       4.449520882541e-01 
       3.275120348689e-03      -4.800540431525e-02      -9.135259143509e+01      -9.137596137695e+01      -4.988236315418e-02      -9.134552519617e+01       4.436411496783e-01       4.436415569203e-01 
       3.393009479076e-03      -1.081071035091e-02      -9.775436713984e+01      -9.777994359684e+01      -9.311378472833e-02      -9.774728411201e+01       4.423167721021e-01       4.423172036502e-01 
       3.511580816066e-03      -2.020700347818e-03      -1.043890478445e+02      -1.044169712249e+02      -1.857896618796e-01      -1.043820091464e+02       4.409800869766e-01       4.409804301781e-01 
       3.630778297517e-03      -1.424794681594e-02      -1.112545101390e+02      -1.112849178949e+02      -2.653765463970e-01      -1.112475662227e+02       4.396322656860e-01       4.396325125824e-01 
       3.750551309848e-03      -1.538924124122e-02      -1.183485553737e+02      -1.183815837357e+02      -2.873843846096e-01      -1.183417453888e+02       4.382744065316e-01       4.382746353378e-01 
       3.870854126296e-03       1.071926030673e-02      -1.256689119744e+02      -1.257046996826e+02      -2.634111800115e-01      -1.256622764451e+02       4.369075436121e-01       4.369078255934e-01 
       3.991645399134e-03       4.265259311643e-02      -1.332132511848e+02      -1.332519430667e+02      -2.420580206913e-01      -1.332068460192e+02       4.355326717131e-01       4.355330008738e-01 
       4.112887702883e-03       4.571716716104e-02      -1.409792129194e+02      -1.410209630365e+02      -2.580812171584e-01      -1.409731127187e+02       4.341507581755e-01       4.341510684501e-01 
       4.234547124897e-03       1.414827024577e-02      -1.489643686413e+02      -1.490093452473e+02      -3.005581499974e-01      -1.489586604017e+02       4.327625667914e-01       4.327628083593e-01 
       4.356592899374e-03      -1.964287431691e-02      -1.571662956792e+02      -1.572146827886e+02      -3.295248594378e-01      -1.571610700016e+02       4.313688665133e-01       4.313690557752e-01 
       4.478997080815e-03      -2.131199458121e-02      -1.655825339139e+02      -1.656345344855e+02      -3.212699409177e-01      -1.655778893205e+02       4.299703213344e-01       4.299705151411e-01 
       4.601734253050e-03       5.955933725468e-03      -1.742106186157e+02      -1.742664547781e+02      -2.932996383051e-01      -1.742066732075e+02       4.285675978133e-01       4.285678278055e-01 
       4.724781270161e-03       2.014790150369e-01      -1.830480409482e+02      -1.831079531159e+02       2.052650195184e-01      -1.830448506836e+02       4.271611687951e-01       4.271611687951e-01 
       4.848117025885e-03       2.008182039534e-01      -1.920921227307e+02      -1.921563681005e+02       2.045917212421e-01      -1.920899382700e+02       4.257513346772e-01       4.257513346772e-01 
       4.971722248393e-03       2.001517136162e-01      -2.013408669683e+02      -2.014097178292e+02       2.039127171999e-01      -2.013398583028e+02       4.243395989738e-01       4.243395989738e-01 
       5.095579317586e-03       1.994865155286e-01      -2.107913969313e+02      -2.108651370385e+02       2.032349894433e-01      -2.107917445845e+02       4.229255469703e-01       4.229255469703e-01 
       5.219672102396e-03       1.988216789782e-01      -2.204413465398e+02      -2.205202676509e+02       2.025576107999e-01      -2.204432384928e+02       4.215098539383e-01       4.215098539383e-01 
       5.343985815788e-03       1.981485804151e-01      -2.302888027396e+02      -2.303732018374e+02       2.018719518544e-01      -2.302924319533e+02       4.200939317818e-01       4.200939317818e-01 
       5.468506885453e-03       1.974771752489e-01      -2.403307244050e+02      -2.404209008993e+02       2.011879815980e-01      -2.403362867816e+02       4.186769992711e-01       4.186769992711e-01 
       5.593222838389e-03       1.968050145153e-01      -2.505649012351e+02      -2.506611564565e+02       2.005032522427e-01      -2.505725949498e+02       4.172598124984e-01       4.172598124984e-01 
       5.718122197776e-03       1.961333589640e-01      -2.609887699255e+02      -2.610914065652e+02       1.998190277153e-01      -2.609987950556e+02       4.158424530377e-01       4.158424530377e-01 
       5.843194390744e-03       1.955096735399e-01      -2.715960822001e+02      -2.717054046182e+02       1.991828231503e-01      -2.716086420545e+02       4.144193805191e-01       4.144193805191e-01 
       5.968429665788e-03       1.948410520467e-01      -2.823919179142e+02      -2.825082357351e+02       1.985016429826e-01      -2.824072187855e+02       4.130025510158e-01       4.130025510158e-01 
       6.093819018741e-03       1.941744396756e-01      -2.933701558516e+02      -2.934937852036e+02       1.978224805869e-01      -2.933884113126e+02       4.115863034268e-01       4.115863034268e-01 
       6.219354126332e-03       1.935094173253e-01      -3.045284651265e+02      -3.046597307344e+02       1.971449185905e-01      -3.045498966991e+02       4.101709613548e-01       4.101709613548e-01 
       6.345027286494e-03       1.928459671506e-01      -3.158644843129e+02      -3.160037286466e+02       1.964689410437e-01      -3.158893292080e+02       4.087567704768e-01       4.087567704768e-01 
       6.470831364649e-03       1.921873395920e-01      -3.273754883991e+02      -3.275230671866e+02       1.957978028382e-01      -3.274039958306e+02       4.073434817282e-01       4.073434817282e-01 
       6.596759745336e-03       1.915306584059e-01      -3.390594430331e+02      -3.392157325690e+02       1.951286269291e-01      -3.390918801928e+02       4.059317160067e-01       4.059317160067e-01 
       6.722806288582e-03       1.908702825423e-01      -3.509146639984e+02      -3.510800614854e+02       1.944557684507e-01      -3.509513162429e+02       4.045224047729e-01       4.045224047729e-01 
       6.848965290503e-03       1.902169036307e-01      -3.629376049845e+02      -3.631125289154e+02       1.937899300939e-01      -3.629787766998e+02       4.031142724771e-01       4.031142724771e-01 
       6.975231447686e-03       1.895530356122e-01      -3.751279632180e+02      -3.753128520576e+02       1.931136099111e-01      -3.751739757613e+02       4.017096893169e-01       4.017096893169e-01 
       7.101599824952e-03       1.888923418890e-01      -3.874820261447e+02      -3.876773373742e+02       1.924404865805e-01      -3.875332180294e+02       4.003071661301e-01       4.003071661301e-01 
       7.228065826131e-03       1.882347359344e-01      -3.999974154541e+02      -4.002036217996e+02       1.917704736466e-01      -4.000541387747e+02       3.989067349999e-01       3.989067349999e-01 
       7.354625167555e-03       1.875856832626e-01      -4.126711611265e+02      -4.128887513437e+02       1.911090431349e-01      -4.127337823939e+02       3.975078480403e-01       3.975078480403e-01 
       7.481273853967e-03       1.868989615858e-01      -4.255072253119e+02      -4.257366983570e+02       1.904099284587e-01      -4.255761185068e+02       3.961164701430e-01       3.961164701430e-01 
       7.608008156622e-03       1.862501868954e-01      -4.384934211649e+02      -4.387352831601e+02       1.897488212515e-01      -4.385689698806e+02       3.947232407513e-01       3.947232407513e-01 
       7.734824593334e-03       1.855685465532e-01      -4.516373117710e+02      -4.518920702141e+02       1.890548400506e-01      -4.517198985627e+02       3.933371803769e-01       3.933371803769e-01 
       7.861719910302e-03       1.849232052179e-01      -4.649266981345e+02      -4.651948759791e+02       1.883972171167e-01      -4.650167221808e+02       3.919495185760e-01       3.919495185760e-01 
       7.988691065514e-03       1.842734775177e-01      -4.783653917654e+02      -4.786475098167e+02       1.877352289843e-01      -4.784632493219e+02       3.905656221863e-01       3.905656221863e-01 
       8.115735213591e-03       1.836185466462e-01      -4.919512576369e+02      -4.922478467736e+02       1.870680573265e-01      -4.920573540990e+02       3.891855024689e-01       3.891855024689e-01 
       8.242849691924e-03       1.829874018051e-01      -5.056776962053e+02      -5.059892946956e+02       1.864247216534e-01      -5.057924451427e+02       3.878057344545e-01       3.878057344545e-01 
       8.370032007988e-03       1.823234653039e-01      -5.195516324352e+02      -5.198787917377e+02       1.857485879095e-01      -5.196754565467e+02       3.864333530842e-01       3.864333530842e-01 
       8.497279827711e-03       1.816218146634e-01      -5.335725727671e+02      -5.339158542399e+02       1.850347305523e-01      -5.337059032637e+02       3.850692028692e-01       3.850692028692e-01 
       8.624590964808e-03       1.809782952614e-01      -5.477216732292e+02      -5.480816539477e+02       1.843790888439e-01      -5.478649601096e+02       3.837011646483e-01       3.837011646483e-01 
       8.751963370988e-03       1.803338338387e-01      -5.620069650061e+02      -5.623842448889e+02       1.837225321804e-01      -5.621606752313e+02       3.823367752618e-01       3.823367752618e-01 
       8.879395126956e-03       1.796914354067e-01      -5.764257533708e+02      -5.768209551534e+02       1.830680683626e-01      -5.765903739738e+02       3.809756371822e-01       3.809756371822e-01 
       9.006884434132e-03       1.790512771841e-01      -5.909760069979e+02      -5.913897684457e+02       1.824158754350e-01      -5.911520383090e+02       3.796178099348e-01       3.796178099348e-01 
       9.134429607028e-03       1.784703718887e-01      -6.056440525602e+02      -6.060770363045e+02       1.818230218892e-01      -6.058320199216e+02       3.782560768693e-01       3.782560768693e-01 
       9.262029066230e-03       1.778285804140e-01      -6.204521597203e+02      -6.209050515536e+02       1.811692524550e-01      -6.206526015413e+02       3.769058230384e-01       3.769058230384e-01 
       9.389681331919e-03       1.771841068023e-01      -6.353864618344e+02      -6.358599642597e+02       1.805128261553e-01      -6.355999347008e+02       3.755594312530e-01       3.755594312530e-01 
       9.517385017893e-03       1.765741054956e-01      -6.504371265288e+02      -6.509319625481e+02       1.798909353165e-01      -6.506642072259e+02       3.742123919688e-01       3.742123919688e-01 
       9.645138826050e-03       1.758741605314e-01      -6.656294906669e+02      -6.661463916592e+02       1.791790413599e-01      -6.658707556543e+02       3.728803444122e-01       3.728803444122e-01 
       9.772941541283e-03       1.753169929989e-01      -6.809096399448e+02      -6.814493565164e+02       1.786100952355e-01      -6.811656976955e+02       3.715340944460e-01       3.715340944460e-01 
       9.900792026762e-03       1.746140145561e-01      -6.963413515391e+02      -6.969046307982e+02       1.778952242287e-01      -6.966127889244e+02       3.702099307548e-01       3.702099307548e-01 
       1.002868921957e-02       1.740409315109e-01      -7.118583433395e+02      -7.124459568141e+02       1.773104061238e-01      -7.121457872518e+02       3.688731560787e-01       3.688731560787e-01 
       1.015663212664e-02       1.734159882678e-01      -7.275016532846e+02      -7.281143656593e+02       1.766737066090e-01      -7.278057128344e+02       3.675466721315e-01       3.675466721315e-01 
       1.028461982104e-02       1.727975590849e-01      -7.432553357322e+02      -7.438939335093e+02       1.760435570980e-01      -7.435766431328e+02       3.662230933343e-01       3.662230933343e-01 
       1.041265143846e-02       1.721715125159e-01      -7.591214567710e+02      -7.597867079743e+02       1.754058136307e-01      -7.594606280178e+02       3.649043718400e-01       3.649043718400e-01 
       1.054072617402e-02       1.714966730428e-01      -7.751089252081e+02      -7.758016290212e+02       1.747192585921e-01      -7.754666000237e+02       3.635954925434e-01       3.635954925434e-01 
       1.066884327926e-02       1.709550999002e-01      -7.911669155016e+02      -7.918878819748e+02       1.741661310269e-01      -7.915437576649e+02       3.622736162379e-01       3.622736162379e-01 
       1.079700205935e-02       1.702604706178e-01      -8.073718282192e+02      -8.081218709048e+02       1.734598273488e-01      -8.077684821145e+02       3.609748772225e-01       3.609748772225e-01 
       1.092520187054e-02       1.696483843388e-01      -8.236566595471e+02      -8.244366125513e+02       1.728361776576e-01      -8.240738065369e+02       3.596694946446e-01       3.596694946446e-01 
       1.105344211774e-02       1.690662684796e-01      -8.400338737516e+02      -8.408445825403e+02       1.722425590401e-01      -8.404722011526e+02       3.583642675355e-01       3.583642675355e-01 
       1.118172225228e-02       1.684579150725e-01      -8.565173913608e+02      -8.573597376646e+02       1.716227060495e-01      -8.569776130631e+02       3.570660001377e-01       3.570660001377e-01 
       1.131004176988e-02       1.678662650013e-01      -8.730934204649e+02      -8.739682824052e+02       1.710196041613e-01      -8.735762513467e+02       3.557695854167e-01       3.557695854167e-01 
       1.143840020866e-02       1.672402691419e-01      -8.897751150963e+02      -8.906834205725e+02       1.703821513351e-01      -8.902813082523e+02       3.544811047624e-01       3.544811047624e-01 
       1.156679714741e-02       1.666499717156e-01      -9.065395904510e+02      -9.074822672184e+02       1.697804631328e-01      -9.070699055546e+02       3.531920542359e-01       3.531920542359e-01 
       1.169523220388e-02       1.660286363462e-01      -9.234058233825e+02      -9.243838255352e+02       1.691477357571e-01      -9.239610368109e+02       3.519106083745e-01       3.519106083745e-01 
       1.182370503324e-02       1.653813241109e-01      -9.403712579142e+02      -9.413855463146e+02       1.684890358795e-01      -9.409521525132e+02       3.506362075500e-01       3.506362075500e-01 
       1.195221532664e-02       1.647837402107e-01      -9.574086211225e+02      -9.584601879796e+02       1.678801431943e-01      -9.580160142148e+02       3.493593254026e-01       3.493593254026e-01 
       1.208076280985e-02       1.641820311868e-01      -9.745342088142e+02      -9.756240391576e+02       1.672671514949e-01      -9.751689068854e+02       3.480867675344e-01       3.480867675344e-01 
       1.220934724206e-02       1.635908376725e-01      -9.917409510265e+02      -9.928700548629e+02       1.666647152380e-01      -9.924037837412e+02       3.468166183039e-01       3.468166183039e-01 
       1.233796841467e-02       1.629866636208e-01      -1.009035769572e+03      -1.010205162390e+03       1.660493157177e-01      -1.009727569201e+03       3.455518959692e-01       3.455518959692e-01 
       1.246662615021e-02       1.623846006064e-01      -1.026411433192e+03      -1.027622139269e+03       1.654360588042e-01      -1.027133041553e+03       3.442906255073e-01       3.442906255073e-01 
       1.259532030139e-02       1.617948837055e-01      -1.043862319659e+03      -1.045115381488e+03       1.648351895886e-01      -1.044614595610e+03       3.430315158659e-01       3.430315158659e-01 
       1.272405075012e-02       1.612762938955e-01      -1.061363971629e+03      -1.062660418222e+03       1.643055480236e-01      -1.062147769802e+03       3.417673076918e-01       3.417673076918e-01 
       1.285281740668e-02       1.606190303693e-01      -1.078995892847e+03      -1.080336796729e+03       1.636371244290e-01      -1.079812081357e+03       3.405241075461e-01       3.405241075461e-01 
       1.298162020888e-02       1.600274204906e-01      -1.096677374107e+03      -1.098063795181e+03       1.630344492145e-01      -1.097526834047e+03       3.392764393274e-01       3.392764393274e-01 
       1.311045912139e-02       1.594468243327e-01      -1.114427548715e+03      -1.115860577371e+03       1.624428276693e-01      -1.115311181336e+03       3.380310570625e-01       3.380310570625e-01 
       1.323933413499e-02       1.589220901864e-01      -1.132226268200e+03      -1.133706984733e+03       1.619071538054e-01      -1.133144972126e+03       3.367825143811e-01       3.367825143811e-01 
       1.336824526596e-02       1.583401243046e-01      -1.150118334894e+03      -1.151647868369e+03       1.613142200037e-01      -1.151073036839e+03       3.355447223937e-01       3.355447223937e-01 
       1.349719255553e-02       1.576823614059e-01      -1.168111988748e+03      -1.169691471876e+03       1.606454431483e-01      -1.169103616092e+03       3.343200738276e-01       3.343200738276e-01 
       1.362617606930e-02       1.571081194675e-01      -1.186136726945e+03      -1.187767306782e+03       1.600602993368e-01      -1.187166239849e+03       3.330886844998e-01       3.330886844998e-01 
       1.375519589679e-02       1.565926297999e-01      -1.204200398515e+03      -1.205883230741e+03       1.595339957926e-01      -1.205268762130e+03       3.318537058899e-01       3.318537058899e-01 
       1.388425215096e-02       1.560196690663e-01      -1.222352795503e+03      -1.224089079355e+03       1.589501918920e-01      -1.223460997197e+03       3.306294022680e-01       3.306294022680e-01 
       1.401334496781e-02       1.554327764348e-01      -1.240573903622e+03      -1.242364834524e+03       1.583524710689e-01      -1.241722933408e+03       3.294104710283e-01       3.294104710283e-01 
       1.414247450603e-02       1.548324318783e-01      -1.258862697035e+03      -1.260709481598e+03       1.577413143830e-01      -1.260053554680e+03       3.281969312423e-01       3.281969312423e-01 
       1.427164094666e-02       1.542298965227e-01      -1.277211837919e+03      -1.279115705317e+03       1.571279926100e-01      -1.278445544409e+03       3.269871831726e-01       3.269871831726e-01 
       1.440084449274e-02       1.536539371467e-01      -1.295606268865e+03      -1.297568438080e+03       1.565413023155e-01      -1.296883840987e+03       3.257777899581e-01       3.257777899581e-01 
       1.453008536914e-02       1.530977511512e-01      -1.314046817780e+03      -1.316068526585e+03       1.559744331531e-01      -1.315369287957e+03       3.245694785957e-01       3.245694785957e-01 
       1.465936382220e-02       1.525755748286e-01      -1.332524158022e+03      -1.334606659708e+03       1.554416354958e-01      -1.333892574528e+03       3.233604625605e-01       3.233604625605e-01 
       1.478868011964e-02       1.519927713034e-01      -1.351086122933e+03      -1.353230659055e+03       1.548481795285e-01      -1.352501510103e+03       3.221626840950e-01       3.221626840950e-01 
       1.491803455030e-02       1.513920670747e-01      -1.369709533404e+03      -1.371917354098e+03       1.542368329417e-01      -1.371172929619e+03       3.209706467429e-01       3.209706467429e-01 
       1.504742742402e-02       1.508300346509e-01      -1.388363434253e+03      -1.390635799414e+03       1.536642254653e-01      -1.389875895216e+03       3.197774313773e-01       3.197774313773e-01 
       1.517685907151e-02       1.503233817632e-01      -1.407035621924e+03      -1.409373777123e+03       1.531470803919e-01      -1.408598194812e+03       3.185808183934e-01       3.185808183934e-01 
