# Matter power spectrum P(k) at redshift z=0
# for k=1.045e-05 to 8.48764 h/Mpc,
# number of wavenumbers equal to 612
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045004358465e-05       5.196484819733e+01 
       2.333031646003e-05       1.144667197256e+02 
       3.625588232309e-05       1.733693631651e+02 
       4.926151484748e-05       2.327392267074e+02 
       6.238256282054e-05       2.921934150731e+02 
       7.565526530539e-05       3.520702803071e+02 
       8.911707687974e-05       4.124706021132e+02 
       1.028070072767e-04       4.731547716418e+02 
       1.167659797859e-04       5.345564872807e+02 
       1.310372128073e-04       5.972748430172e+02 
       1.456666289547e-04       6.612152566450e+02 
       1.607032960497e-04       7.265996913572e+02 
       1.761999041630e-04       7.937719457368e+02 
       1.922132824965e-04       8.629175481966e+02 
       2.088049592348e-04       9.342828245895e+02 
       2.260417664219e-04       1.008190058252e+03 
       2.439964902501e-04       1.084873835149e+03 
       2.627485646742e-04       1.164691330683e+03 
       2.823848027128e-04       1.247980005561e+03 
       3.030001548299e-04       1.335111044045e+03 
       3.246984770434e-04       1.426503339146e+03 
       3.475932824573e-04       1.522580481219e+03 
       3.718084384017e-04       1.623809017986e+03 
       3.974787570252e-04       1.730724552708e+03 
       4.247504100439e-04       1.843860604126e+03 
       4.537810789379e-04       1.963800377554e+03 
       4.847397315668e-04       2.091158377615e+03 
       5.178058974855e-04       2.226578708640e+03 
       5.531683013105e-04       2.370723510727e+03 
       5.910227121702e-04       2.524262833690e+03 
       6.315688849627e-04       2.687860130333e+03 
       6.750065137884e-04       2.862154691037e+03 
       7.215301959429e-04       3.047736663457e+03 
       7.713235180257e-04       3.245127956896e+03 
       8.245525173319e-04       3.454749041012e+03 
       8.813589235833e-04       3.676883363915e+03 
       9.418537183337e-04       3.911695053834e+03 
       1.006111625261e-03       4.159156815759e+03 
       1.074167130425e-03       4.419057971029e+03 
       1.146012510269e-03       4.691034369787e+03 
       1.221598126720e-03       4.974519039636e+03 
       1.300834972303e-03       5.268808905985e+03 
       1.383599172303e-03       5.573065847314e+03 
       1.469737934874e-03       5.886308257804e+03 
       1.559076324033e-03       6.207590550427e+03 
       1.651424225675e-03       6.535865455584e+03 
       1.746582964833e-03       6.870084771479e+03 
       1.844351177716e-03       7.209224336918e+03 
       1.944529704896e-03       7.552303201388e+03 
       2.046925420592e-03       7.898369312681e+03 
       2.151354028418e-03       8.246573937819e+03 
       2.257641930146e-03       8.596101028798e+03 
       2.365627314046e-03       8.946199407076e+03 
       2.475160621195e-03       9.296236820060e+03 
       2.586104540896e-03       9.645580355343e+03 
       2.698333668320e-03       9.993715232883e+03 
       2.811733934794e-03       1.034016219490e+04 
       2.926201898116e-03       1.068451491787e+04 
       3.041643959153e-03       1.102639371550e+04 
       3.157975553037e-03       1.136550280407e+04 
       3.275120348689e-03       1.170151449345e+04 
       3.393009479076e-03       1.203423080929e+04 
       3.511580816066e-03       1.236343771245e+04 
       3.630778297517e-03       1.268894022011e+04 
       3.750551309848e-03       1.301059295444e+04 
       3.870854126296e-03       1.332824874167e+04 
       3.991645399134e-03       1.364184692512e+04 
       4.112887702883e-03       1.395120468636e+04 
       4.234547124897e-03       1.425635482930e+04 
       4.356592899374e-03       1.455715534035e+04 
       4.478997080815e-03       1.485358665577e+04 
       4.601734253050e-03       1.514563553884e+04 
       4.724781270161e-03       1.543319215898e+04 
       4.848117025885e-03       1.571628213971e+04 
       4.971722248393e-03       1.599486788878e+04 
       5.095579317586e-03       1.626898605574e+04 
       5.219672102396e-03       1.653867524472e+04 
       5.343985815788e-03       1.680387352361e+04 
       5.468506885453e-03       1.706464418826e+04 
       5.593222838389e-03       1.732094207963e+04 
       5.718122197776e-03       1.757277984985e+04 
       5.843194390744e-03       1.782029322765e+04 
       5.968429665788e-03       1.806334018453e+04 
       6.093819018741e-03       1.830210742324e+04 
       6.219354126332e-03       1.853652021856e+04 
       6.345027286494e-03       1.876666428856e+04 
       6.470831364649e-03       1.899247581428e+04 
       6.596759745336e-03       1.921413364797e+04 
       6.722806288582e-03       1.943151632453e+04 
       6.848965290503e-03       1.964478188050e+04 
       6.975231447686e-03       1.985394385896e+04 
       7.101599824952e-03       2.005902649631e+04 
       7.228065826131e-03       2.025999728412e+04 
       7.354625167555e-03       2.045700163894e+04 
       7.481273853967e-03       2.064901054479e+04 
       7.608008156622e-03       2.083802755108e+04 
       7.734824593334e-03       2.102338343610e+04 
       7.861719910302e-03       2.120456359693e+04 
       7.988691065514e-03       2.138209847976e+04 
       8.115735213591e-03       2.155577615950e+04 
       8.242849691924e-03       2.172583880162e+04 
       8.370032007988e-03       2.189224502557e+04 
       8.497279827711e-03       2.205487943134e+04 
       8.624590964808e-03       2.221392079372e+04 
       8.751963370988e-03       2.236940426678e+04 
       8.879395126956e-03       2.252147172676e+04 
       9.006884434132e-03       2.267000775275e+04 
       9.134429607028e-03       2.281500804035e+04 
       9.262029066230e-03       2.295655991197e+04 
       9.389681331919e-03       2.309478275346e+04 
       9.517385017893e-03       2.322961067742e+04 
       9.645138826050e-03       2.336112591763e+04 
       9.772941541283e-03       2.348945913197e+04 
       9.900792026762e-03       2.361453059945e+04 
       1.002868921957e-02       2.373649045659e+04 
       1.015663212664e-02       2.385531891989e+04 
       1.028461982104e-02       2.397096610524e+04 
       1.041265143846e-02       2.408348982890e+04 
       1.054072617402e-02       2.419288263961e+04 
       1.066884327926e-02       2.429945554232e+04 
       1.079700205935e-02       2.440296769732e+04 
       1.092520187054e-02       2.450355610966e+04 
       1.105344211774e-02       2.460119401582e+04 
       1.118172225228e-02       2.469594740090e+04 
       1.131004176988e-02       2.478816865296e+04 
       1.143840020866e-02       2.487726438710e+04 
       1.156679714741e-02       2.496358972741e+04 
       1.169523220388e-02       2.504717332793e+04 
       1.182370503324e-02       2.512802279708e+04 
       1.195221532664e-02       2.520619395696e+04 
       1.208076280985e-02       2.528170817654e+04 
       1.220934724206e-02       2.535459435499e+04 
       1.233796841467e-02       2.542490309393e+04 
       1.246662615021e-02       2.549263203207e+04 
       1.259532030139e-02       2.555782642368e+04 
       1.272405075012e-02       2.562055387060e+04 
       1.285281740668e-02       2.568079248111e+04 
       1.298162020888e-02       2.573858947347e+04 
       1.311045912139e-02       2.579398264251e+04 
       1.323933413499e-02       2.584699089159e+04 
       1.336824526596e-02       2.589765550015e+04 
       1.349719255553e-02       2.594599943635e+04 
       1.362617606930e-02       2.599205661146e+04 
       1.375519589679e-02       2.603583806320e+04 
       1.388425215096e-02       2.607739537483e+04 
       1.401334496781e-02       2.611671768407e+04 
       1.414247450603e-02       2.615387024932e+04 
       1.427164094666e-02       2.618886318387e+04 
       1.440084449274e-02       2.622174581110e+04 
       1.453008536914e-02       2.625251324931e+04 
       1.465936382220e-02       2.628119428281e+04 
       1.478868011964e-02       2.630783542711e+04 
       1.491803455030e-02       2.633245720077e+04 
       1.504742742402e-02       2.635509216226e+04 
       1.517685907151e-02       2.637580246036e+04 
       1.530632984425e-02       2.639455640490e+04 
       1.543584011438e-02       2.640936311382e+04 
       1.556539027473e-02       2.642425054512e+04 
       1.569498073867e-02       2.643790211778e+04 
       1.582461194022e-02       2.644936270848e+04 
       1.595428433395e-02       2.645851703801e+04 
       1.608399839510e-02       2.646537740013e+04 
       1.621375461959e-02       2.647123630586e+04 
       1.634355352408e-02       2.647521437913e+04 
       1.647339564609e-02       2.647901836373e+04 
       1.660328154410e-02       2.647987956522e+04 
       1.673321179765e-02       2.647876833686e+04 
       1.686318700753e-02       2.647600695070e+04 
       1.699320779588e-02       2.647156170570e+04 
       1.712327480645e-02       2.646564228275e+04 
       1.725338870472e-02       2.645852447777e+04 
       1.738355017815e-02       2.644917728195e+04 
       1.751375993644e-02       2.643695737966e+04 
       1.764401871169e-02       2.642616590619e+04 
       1.777432725877e-02       2.641307406736e+04 
       1.790468635550e-02       2.639648831230e+04 
