# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.045e-05 to 8.48764 h/Mpc,
# number of wavenumbers equal to 612
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       2.627485646742e-04      -2.707164062328e+00      -2.207210371075e+00      -2.207222917047e+00      -2.700975932959e+00      -2.207367060652e+00       4.713808348490e-01       4.712938028578e-01 
       2.823848027128e-04      -2.764153795177e+00      -2.303708314663e+00      -2.303724930273e+00      -2.756251699818e+00      -2.303856634322e+00       4.713034857350e-01       4.712236976469e-01 
       3.030001548299e-04      -2.819393381241e+00      -2.412470132808e+00      -2.412491971704e+00      -2.809426702664e+00      -2.412606899567e+00       4.712177657443e-01       4.711456357325e-01 
       3.246984770434e-04      -2.871276964780e+00      -2.535185757946e+00      -2.535214284582e+00      -2.858856481842e+00      -2.535307078896e+00       4.711218577438e-01       4.710577585526e-01 
       3.475932824573e-04      -2.917922086652e+00      -2.673821543687e+00      -2.673858610994e+00      -2.902629208744e+00      -2.673922720322e+00       4.710157370979e-01       4.709599782217e-01 
       3.718084384017e-04      -2.957180574184e+00      -2.830669774909e+00      -2.830717719387e+00      -2.938583965078e+00      -2.830745211717e+00       4.708991066441e-01       4.708519100421e-01 
       3.974787570252e-04      -2.986685183227e+00      -3.008403225201e+00      -3.008464959633e+00      -2.964367980541e+00      -3.008446335195e+00       4.707686730739e-01       4.707301457659e-01 
       4.247504100439e-04      -3.003984442621e+00      -3.210126654966e+00      -3.210206033907e+00      -2.977587099128e+00      -3.210130022081e+00       4.706240402771e-01       4.705941396048e-01 
       4.537810789379e-04      -3.006740497382e+00      -3.439449934959e+00      -3.439551532181e+00      -2.976022369371e+00      -3.439405018400e+00       4.704639153791e-01       4.704424143863e-01 
       4.847397315668e-04      -2.993026500147e+00      -3.700555185731e+00      -3.700684828634e+00      -2.957947421066e+00      -3.700452734016e+00       4.702868770183e-01       4.702733304680e-01 
       5.178058974855e-04      -2.961742496374e+00      -3.998271949818e+00      -3.998437238326e+00      -2.922566313776e+00      -3.998102504410e+00       4.700908450810e-01       4.700845614601e-01 
       5.531683013105e-04      -2.913138527326e+00      -4.338156158429e+00      -4.338366210960e+00      -2.870551056132e+00      -4.337910036384e+00       4.698741649062e-01       4.698741911971e-01 
       5.910227121702e-04      -2.849356556704e+00      -4.726561575633e+00      -4.726827544319e+00      -2.804582175038e+00      -4.726229640302e+00       4.696351256652e-01       4.696402547844e-01 
       6.315688849627e-04      -2.774870382475e+00      -5.170701593189e+00      -5.171037839463e+00      -2.729758196195e+00      -5.170276690369e+00       4.693712162289e-01       4.693800274554e-01 
       6.750065137884e-04      -2.696619878984e+00      -5.678705326164e+00      -5.679128740405e+00      -2.653646648481e+00      -5.678182164831e+00       4.690806945072e-01       4.690916357936e-01 
       7.215301959429e-04      -2.623500362309e+00      -6.259632211862e+00      -6.260163502602e+00      -2.585633545807e+00      -6.259008738238e+00       4.687608618326e-01       4.687723781670e-01 
       7.713235180257e-04      -2.564980161871e+00      -6.923473799508e+00      -6.924137094931e+00      -2.535332280623e+00      -6.922750713329e+00       4.684098129871e-01       4.684205137358e-01 
       8.245525173319e-04      -2.528703922933e+00      -7.681089211397e+00      -7.681912983458e+00      -2.509948811876e+00      -7.680269886349e+00       4.680245485024e-01       4.680333903793e-01 
       8.813589235833e-04      -2.517481844136e+00      -8.544093102030e+00      -8.545111952162e+00      -2.511075799906e+00      -8.543183359504e+00       4.676008524791e-01       4.676072961523e-01 
       9.418537183337e-04      -2.526691043261e+00      -9.524763096867e+00      -9.526012840757e+00      -2.532073441346e+00      -9.523764578651e+00       4.671381521751e-01       4.671422383415e-01 
       1.006111625261e-03      -2.543652489980e+00      -1.063576074582e+01      -1.063728158709e+01      -2.557743102598e+00      -1.063467105688e+01       4.666326751683e-01       4.666349688589e-01 
       1.074167130425e-03      -2.550710944855e+00      -1.188992001581e+01      -1.189175749698e+01      -2.568082725688e+00      -1.188873203656e+01       4.660812032785e-01       4.660825885307e-01 
       1.146012510269e-03      -2.532275058644e+00      -1.330003479485e+01      -1.330223340642e+01      -2.546276442388e+00      -1.329873203324e+01       4.654832276600e-01       4.654845924116e-01 
       1.221598126720e-03      -2.483519299636e+00      -1.487850201174e+01      -1.488111014620e+01      -2.488227668375e+00      -1.487706630254e+01       4.648365153646e-01       4.648384318231e-01 
       1.300834972303e-03      -2.415794943775e+00      -1.663715095569e+01      -1.664021519562e+01      -2.408159099218e+00      -1.663556280868e+01       4.641412606554e-01       4.641437994824e-01 
       1.383599172303e-03      -2.353249135861e+00      -1.858699035932e+01      -1.859055293837e+01      -2.334388413004e+00      -1.858523096867e+01       4.633978322871e-01       4.634006120416e-01 
       1.469737934874e-03      -2.319478859103e+00      -2.073796032208e+01      -2.074206819283e+01      -2.294288381199e+00      -2.073601933398e+01       4.626051849594e-01       4.626076457945e-01 
       1.559076324033e-03      -2.320804992771e+00      -2.309909360208e+01      -2.310378411072e+01      -2.295856862677e+00      -2.309695194982e+01       4.617671182760e-01       4.617688745346e-01 
       1.651424225675e-03      -2.338469507979e+00      -2.567815387813e+01      -2.568346372228e+01      -2.319277045331e+00      -2.567578403067e+01       4.608843845452e-01       4.608854460248e-01 
       1.746582964833e-03      -2.339305320799e+00      -2.848175185563e+01      -2.848771784882e+01      -2.328481713441e+00      -2.847911434929e+01       4.599582619938e-01       4.599589845136e-01 
       1.844351177716e-03      -2.300749704048e+00      -3.151538179026e+01      -3.152204043000e+01      -2.297898787814e+00      -3.151242829290e+01       4.589902753054e-01       4.589910824542e-01 
       1.944529704896e-03      -2.231519786061e+00      -3.478348696107e+01      -3.479087943095e+01      -2.234312181284e+00      -3.478017412352e+01       4.579835620163e-01       4.579846459350e-01 
       2.046925420592e-03      -2.168059410356e+00      -3.828947146076e+01      -3.829764714773e+01      -2.173195764002e+00      -3.828577245299e+01       4.569393388806e-01       4.569405624331e-01 
       2.151354028418e-03      -2.145350360057e+00      -4.203595876065e+01      -4.204497198225e+01      -2.148829533432e+00      -4.203186033821e+01       4.558609672530e-01       4.558620279368e-01 
       2.257641930146e-03      -2.165364611053e+00      -4.602469857145e+01      -4.603461924564e+01      -2.162914106138e+00      -4.602020070562e+01       4.547506314010e-01       4.547513345597e-01 
       2.365627314046e-03      -2.193250085482e+00      -5.025673247924e+01      -5.026764676570e+01      -2.182016422177e+00      -5.025183849516e+01       4.536095883336e-01       4.536099959400e-01 
       2.475160621195e-03      -2.188218059042e+00      -5.473265180912e+01      -5.474465739351e+01      -2.169138281080e+00      -5.472736307425e+01       4.524412013518e-01       4.524415453721e-01 
       2.586104540896e-03      -2.141819142610e+00      -5.945234063713e+01      -5.946555020992e+01      -2.120184225371e+00      -5.944666927410e+01       4.512461784043e-01       4.512466414637e-01 
       2.698333668320e-03      -2.085835070239e+00      -6.441540529640e+01      -6.442994928528e+01      -2.068208433175e+00      -6.440938801897e+01       4.500275914094e-01       4.500281648368e-01 
       2.811733934794e-03      -2.060121341477e+00      -6.962102147226e+01      -6.963703620578e+01      -2.049259275778e+00      -6.961471147068e+01       4.487869191290e-01       4.487874549039e-01 
       2.926201898116e-03      -2.072162840465e+00      -7.506811543063e+01      -7.508574553390e+01      -2.064515784053e+00      -7.506157466243e+01       4.475265021411e-01       4.475268821620e-01 
       3.041643959153e-03      -2.090445024037e+00      -8.075527725536e+01      -8.077467194156e+01      -2.079295419247e+00      -8.074856233336e+01       4.462475958486e-01       4.462478413183e-01 
       3.157975553037e-03      -2.078996351898e+00      -8.668102837785e+01      -8.670233289702e+01      -2.060885750750e+00      -8.667418282702e+01       4.449524199933e-01       4.449526287190e-01 
       3.275120348689e-03      -2.035744182555e+00      -9.284342306870e+01      -9.286679460991e+01      -2.002170144196e+00      -9.283649986004e+01       4.436414121447e-01       4.436416290588e-01 
       3.393009479076e-03      -1.992614322987e+00      -9.924074774425e+01      -9.926632456938e+01      -1.924158033500e+00      -9.923379242297e+01       4.423169436446e-01       4.423171912626e-01 
       3.511580816066e-03      -1.977835910763e+00      -1.058709682632e+02      -1.058988898997e+02      -1.874690876952e+00      -1.058640386872e+02       4.409803196057e-01       4.409805290155e-01 
       3.630778297517e-03      -1.984023397356e+00      -1.127319040040e+02      -1.127623091227e+02      -1.867275628888e+00      -1.127250582877e+02       4.396324338504e-01       4.396325558115e-01 
       3.750551309848e-03      -1.979081385077e+00      -1.198213931786e+02      -1.198544188810e+02      -1.867997245644e+00      -1.198146791005e+02       4.382745896231e-01       4.382746595984e-01 
       3.870854126296e-03      -1.946846433197e+00      -1.271370906789e+02      -1.271728773365e+02      -1.842649001759e+00      -1.271305525558e+02       4.369074812274e-01       4.369075724339e-01 
       3.991645399134e-03      -1.908754370667e+00      -1.346769168937e+02      -1.347156050898e+02      -1.798645086258e+00      -1.346706044436e+02       4.355329548333e-01       4.355330914407e-01 
       4.112887702883e-03      -1.899494501845e+00      -1.424380411674e+02      -1.424798026532e+02      -1.770974607716e+00      -1.424320415019e+02       4.341504787847e-01       4.341506158028e-01 
       4.234547124897e-03      -1.924845149096e+00      -1.504186417970e+02      -1.504636206903e+02      -1.774986380471e+00      -1.504130220575e+02       4.327625961698e-01       4.327626812739e-01 
       4.356592899374e-03      -1.952392856053e+00      -1.586158505183e+02      -1.586642418625e+02      -1.787174282561e+00      -1.586107132733e+02       4.313687773053e-01       4.313688138951e-01 
       4.478997080815e-03      -1.947795909568e+00      -1.670273849621e+02      -1.670793863425e+02      -1.776150744453e+00      -1.670228258675e+02       4.299702370109e-01       4.299702759392e-01 
       4.601734253050e-03      -1.914244164595e+00      -1.756509311817e+02      -1.757067564726e+02      -1.742318679941e+00      -1.756470609399e+02       4.285679287618e-01       4.285680062186e-01 
       4.724781270161e-03      -1.712428895842e+00      -1.844835200090e+02      -1.845434305051e+02      -1.708642911162e+00      -1.844804688410e+02       4.271607277904e-01       4.271607277904e-01 
       4.848117025885e-03      -1.706759433407e+00      -1.935229411394e+02      -1.935871831918e+02      -1.702985998260e+00      -1.935208938942e+02       4.257464995650e-01       4.257464995650e-01 
       4.971722248393e-03      -1.701091811145e+00      -2.027665713355e+02      -2.028354273522e+02      -1.697330912629e+00      -2.027657066874e+02       4.243327281574e-01       4.243327281574e-01 
       5.095579317586e-03      -1.695421445422e+00      -2.122122038041e+02      -2.122859521780e+02      -1.691673083107e+00      -2.122126976812e+02       4.229182707768e-01       4.229182707768e-01 
       5.219672102396e-03      -1.689748028470e+00      -2.218576318838e+02      -2.219365592653e+02      -1.686012209599e+00      -2.218596678401e+02       4.215030523998e-01       4.215030523998e-01 
       5.343985815788e-03      -1.684069207832e+00      -2.316999663509e+02      -2.317843597035e+02      -1.680345945156e+00      -2.317037290530e+02       4.200864862891e-01       4.200864862891e-01 
       5.468506885453e-03      -1.678388465725e+00      -2.417371129246e+02      -2.418272799695e+02      -1.674677762558e+00      -2.417428051962e+02       4.186694406396e-01       4.186694406396e-01 
       5.593222838389e-03      -1.672704605109e+00      -2.519662341303e+02      -2.520624721764e+02      -1.669006468274e+00      -2.519740508293e+02       4.172516170686e-01       4.172516170686e-01 
       5.718122197776e-03      -1.667019129598e+00      -2.623848286556e+02      -2.624874645345e+02      -1.663333563139e+00      -2.623949903230e+02       4.158333907848e-01       4.158333907848e-01 
       5.843194390744e-03      -1.661338344793e+00      -2.729913910404e+02      -2.731006978973e+02      -1.657665338339e+00      -2.730040732937e+02       4.144163345848e-01       4.144163345848e-01 
       5.968429665788e-03      -1.655655639885e+00      -2.837822204160e+02      -2.838985273296e+02      -1.651995197805e+00      -2.837976472240e+02       4.129987994512e-01       4.129987994512e-01 
       6.093819018741e-03      -1.649979977697e+00      -2.947561830854e+02      -2.948798089986e+02      -1.646332084896e+00      -2.947745701873e+02       4.115830212239e-01       4.115830212239e-01 
       6.219354126332e-03      -1.644306380248e+00      -3.059101019878e+02      -3.060413643438e+02      -1.640671031376e+00      -3.059316647870e+02       4.101677578440e-01       4.101677578440e-01 
       6.345027286494e-03      -1.638641731729e+00      -3.172420699120e+02      -3.173812917347e+02      -1.635018906900e+00      -3.172670290903e+02       4.087547267251e-01       4.087547267251e-01 
       6.470831364649e-03      -1.632981814636e+00      -3.287488594047e+02      -3.288964482231e+02      -1.629371504009e+00      -3.287775080008e+02       4.073428760024e-01       4.073428760024e-01 
       6.596759745336e-03      -1.627332101719e+00      -3.404294409328e+02      -3.405857423724e+02      -1.623734284078e+00      -3.404620199783e+02       4.059335710195e-01       4.059335710195e-01 
       6.722806288582e-03      -1.621686966057e+00      -3.522800903936e+02      -3.524455016550e+02      -1.618101633117e+00      -3.523168855954e+02       4.045254082792e-01       4.045254082792e-01 
       6.848965290503e-03      -1.616048174585e+00      -3.642995784947e+02      -3.644745167099e+02      -1.612475307825e+00      -3.643408927643e+02       4.031188269563e-01       4.031188269563e-01 
       6.975231447686e-03      -1.610419473435e+00      -3.764854156733e+02      -3.766703189618e+02      -1.606859050697e+00      -3.765315703898e+02       4.017147626743e-01       4.017147626743e-01 
       7.101599824952e-03      -1.604800428461e+00      -3.888352287852e+02      -3.890305254062e+02      -1.601252429306e+00      -3.888865376921e+02       4.003131073266e-01       4.003131073266e-01 
       7.228065826131e-03      -1.599189478155e+00      -4.013459897841e+02      -4.015522064617e+02      -1.595653886980e+00      -4.014028507211e+02       3.989134717450e-01       3.989134717450e-01 
       7.354625167555e-03      -1.593592117017e+00      -4.140165431112e+02      -4.142341615131e+02      -1.590068907174e+00      -4.140793161843e+02       3.975172267934e-01       3.975172267934e-01 
       7.481273853967e-03      -1.587952657213e+00      -4.268336652999e+02      -4.270631356455e+02      -1.584441932824e+00      -4.269026879071e+02       3.961104832061e-01       3.961104832061e-01 
       7.608008156622e-03      -1.582370093528e+00      -4.398151596701e+02      -4.400570391852e+02      -1.578871712535e+00      -4.398908544350e+02       3.947179281336e-01       3.947179281336e-01 
       7.734824593334e-03      -1.576807881340e+00      -4.529518908757e+02      -4.532066276366e+02      -1.573321799641e+00      -4.530345908580e+02       3.933304499103e-01       3.933304499103e-01 
       7.861719910302e-03      -1.571245589237e+00      -4.662356105818e+02      -4.665038073173e+02      -1.567771808233e+00      -4.663257819460e+02       3.919429520582e-01       3.919429520582e-01 
       7.988691065514e-03      -1.565701976878e+00      -4.796695667866e+02      -4.799516889737e+02      -1.562240456270e+00      -4.797675587646e+02       3.905601140676e-01       3.905601140676e-01 
       8.115735213591e-03      -1.560170374791e+00      -4.932487795190e+02      -4.935453716475e+02      -1.556721092889e+00      -4.933550095730e+02       3.891802732223e-01       3.891802732223e-01 
       8.242849691924e-03      -1.554645315030e+00      -5.069734213602e+02      -5.072850278141e+02      -1.551208241699e+00      -5.070883068105e+02       3.878020604249e-01       3.878020604249e-01 
       8.370032007988e-03      -1.549135207958e+00      -5.208404874213e+02      -5.211676618598e+02      -1.545710311879e+00      -5.209644543112e+02       3.864275779697e-01       3.864275779697e-01 
       8.497279827711e-03      -1.543635713828e+00      -5.348460074458e+02      -5.351893211682e+02      -1.540222974772e+00      -5.349794978900e+02       3.850557436930e-01       3.850557436930e-01 
       8.624590964808e-03      -1.538152643208e+00      -5.489895447422e+02      -5.493495584560e+02      -1.534752029139e+00      -5.491329920350e+02       3.836880072846e-01       3.836880072846e-01 
       8.751963370988e-03      -1.532686516829e+00      -5.632689514494e+02      -5.636462709205e+02      -1.529297995453e+00      -5.634228275922e+02       3.823244988631e-01       3.823244988631e-01 
       8.879395126956e-03      -1.527229411070e+00      -5.776835229713e+02      -5.780787236495e+02      -1.523852949233e+00      -5.778482745517e+02       3.809632373082e-01       3.809632373082e-01 
       9.006884434132e-03      -1.521784148847e+00      -5.922291837136e+02      -5.926429613871e+02      -1.518419719395e+00      -5.924053602085e+02       3.796049298488e-01       3.796049298488e-01 
       9.134429607028e-03      -1.516356191390e+00      -6.069033564231e+02      -6.073363508379e+02      -1.513003765393e+00      -6.070914607097e+02       3.782509413483e-01       3.782509413483e-01 
       9.262029066230e-03      -1.510940897961e+00      -6.217045733821e+02      -6.221574908050e+02      -1.507600447737e+00      -6.219051649802e+02       3.769001119341e-01       3.769001119341e-01 
       9.389681331919e-03      -1.505541934765e+00      -6.366319709498e+02      -6.371054708283e+02      -1.502213425918e+00      -6.368455700698e+02       3.755533564796e-01       3.755533564796e-01 
       9.517385017893e-03      -1.500157298426e+00      -6.516820566575e+02      -6.521768995428e+02      -1.496840702695e+00      -6.519092699719e+02       3.742101756737e-01       3.742101756737e-01 
       9.645138826050e-03      -1.494788738311e+00      -6.668534942302e+02      -6.673703936739e+02      -1.491484023918e+00      -6.670948890878e+02       3.728710059795e-01       3.728710059795e-01 
       9.772941541283e-03      -1.489421396953e+00      -6.821456070679e+02      -6.826853494247e+02      -1.486128535878e+00      -6.824018125336e+02       3.715321339695e-01       3.715321339695e-01 
       9.900792026762e-03      -1.484074620139e+00      -6.975548389358e+02      -6.981181536349e+02      -1.480793578854e+00      -6.978264370201e+02       3.701983947134e-01       3.701983947134e-01 
       1.002868921957e-02      -1.478745613537e+00      -7.130809120335e+02      -7.136685564164e+02      -1.475476353249e+00      -7.133685084149e+02       3.688690883122e-01       3.688690883122e-01 
       1.015663212664e-02      -1.473432481095e+00      -7.287211198449e+02      -7.293338373606e+02      -1.470174968071e+00      -7.290253092564e+02       3.675437420179e-01       3.675437420179e-01 
       1.028461982104e-02      -1.468133115469e+00      -7.444721750690e+02      -7.451107840264e+02      -1.464887321677e+00      -7.447936164683e+02       3.662218304192e-01       3.662218304192e-01 
       1.041265143846e-02      -1.462849802004e+00      -7.603325155724e+02      -7.609977983711e+02      -1.459615696880e+00      -7.606718380317e+02       3.649039242201e-01       3.649039242201e-01 
       1.054072617402e-02      -1.457581568312e+00      -7.762995177135e+02      -7.769922841413e+02      -1.454359123953e+00      -7.766573742197e+02       3.635897809882e-01       3.635897809882e-01 
       1.066884327926e-02      -1.452320594862e+00      -7.923757947633e+02      -7.930967978827e+02      -1.449109773663e+00      -7.927527895979e+02       3.622774434158e-01       3.622774434158e-01 
       1.079700205935e-02      -1.447073329811e+00      -8.085549861737e+02      -8.093050855438e+02      -1.443874104395e+00      -8.089518154826e+02       3.609685260986e-01       3.609685260986e-01 
       1.092520187054e-02      -1.441842096836e+00      -8.248369653723e+02      -8.256169566056e+02      -1.438654433380e+00      -8.252542713015e+02       3.596636083450e-01       3.596636083450e-01 
       1.105344211774e-02      -1.436625435876e+00      -8.412188144169e+02      -8.420295663239e+02      -1.433449304350e+00      -8.416573018246e+02       3.583623260874e-01       3.583623260874e-01 
       1.118172225228e-02      -1.431424658279e+00      -8.576992498088e+02      -8.585416221907e+02      -1.428260026354e+00      -8.581596163173e+02       3.570650065885e-01       3.570650065885e-01 
       1.131004176988e-02      -1.426233377374e+00      -8.742820569406e+02      -8.751569440790e+02      -1.423080197329e+00      -8.747650281960e+02       3.557700493322e-01       3.557700493322e-01 
       1.143840020866e-02      -1.421062493048e+00      -8.909544326017e+02      -8.918627736914e+02      -1.417920748457e+00      -8.914607759672e+02       3.544801871141e-01       3.544801871141e-01 
       1.156679714741e-02      -1.415906058138e+00      -9.077202188376e+02      -9.086629320881e+02      -1.412775715154e+00      -9.082506828128e+02       3.531939287885e-01       3.531939287885e-01 
       1.169523220388e-02      -1.410761510666e+00      -9.245775659667e+02      -9.255555849647e+02      -1.407642541064e+00      -9.251329125881e+02       3.519106352660e-01       3.519106352660e-01 
       1.182370503324e-02      -1.405631106099e+00      -9.415242138771e+02      -9.425385271263e+02      -1.402523478966e+00      -9.421052522530e+02       3.506308697416e-01       3.506308697416e-01 
       1.195221532664e-02      -1.400515182319e+00      -9.585588662671e+02      -9.596104493728e+02      -1.397418865747e+00      -9.591663949868e+02       3.493547164368e-01       3.493547164368e-01 
       1.208076280985e-02      -1.395417442756e+00      -9.756795795567e+02      -9.767694264811e+02      -1.392332407051e+00      -9.763144132940e+02       3.480831017627e-01       3.480831017627e-01 
       1.220934724206e-02      -1.390330051257e+00      -9.928845715479e+02      -9.940136881705e+02      -1.387256263882e+00      -9.935475355682e+02       3.468140659704e-01       3.468140659704e-01 
       1.233796841467e-02      -1.385257291744e+00      -1.010172513266e+03      -1.011341907992e+03      -1.382194720429e+00      -1.010864435360e+03       3.455486801072e-01       3.455486801072e-01 
       1.246662615021e-02      -1.380198240625e+00      -1.027541032843e+03      -1.028751735188e+03      -1.377146855148e+00      -1.028262759339e+03       3.442867137869e-01       3.442867137869e-01 
       1.259532030139e-02      -1.375153275802e+00      -1.044988717127e+03      -1.046241772566e+03      -1.372113045093e+00      -1.045741108252e+03       3.430282612732e-01       3.430282612732e-01 
       1.272405075012e-02      -1.370122548255e+00      -1.062514683303e+03      -1.063811116187e+03      -1.367093439674e+00      -1.063298581696e+03       3.417733599186e-01       3.417733599186e-01 
       1.285281740668e-02      -1.365105716560e+00      -1.080116179856e+03      -1.081457049743e+03      -1.362087699708e+00      -1.080932458712e+03       3.405219249269e-01       3.405219249269e-01 
       1.298162020888e-02      -1.360103234302e+00      -1.097791906501e+03      -1.099178285734e+03      -1.357096277792e+00      -1.098641450203e+03       3.392740694481e-01       3.392740694481e-01 
       1.311045912139e-02      -1.355115283405e+00      -1.115540408460e+03      -1.116973369870e+03      -1.352119355454e+00      -1.116424102230e+03       3.380298388635e-01       3.380298388635e-01 
       1.323933413499e-02      -1.350141553253e+00      -1.133359823283e+03      -1.134840465649e+03      -1.347156622764e+00      -1.134278574817e+03       3.367891556909e-01       3.367891556909e-01 
       1.336824526596e-02      -1.345182328955e+00      -1.151248803501e+03      -1.152778238574e+03      -1.342208364201e+00      -1.152203531854e+03       3.355520910502e-01       3.355520910502e-01 
       1.349719255553e-02      -1.340228254036e+00      -1.169205615341e+03      -1.170784973214e+03      -1.337265229655e+00      -1.170197255572e+03       3.343163074137e-01       3.343163074137e-01 
       1.362617606930e-02      -1.335294542478e+00      -1.187228794012e+03      -1.188859220681e+03      -1.332342425648e+00      -1.188258295055e+03       3.330856064120e-01       3.330856064120e-01 
       1.375519589679e-02      -1.330374450522e+00      -1.205316363853e+03      -1.206999024492e+03      -1.327433211198e+00      -1.206384691428e+03       3.318583027996e-01       3.318583027996e-01 
       1.388425215096e-02      -1.325468551316e+00      -1.223467309615e+03      -1.225203376627e+03      -1.322538158187e+00      -1.224575435846e+03       3.306345395468e-01       3.306345395468e-01 
       1.401334496781e-02      -1.320575837949e+00      -1.241679156379e+03      -1.243469835075e+03      -1.317656261945e+00      -1.242828081927e+03       3.294140654862e-01       3.294140654862e-01 
       1.414247450603e-02      -1.315696994340e+00      -1.259951263221e+03      -1.261797758480e+03      -1.312788204666e+00      -1.261141988570e+03       3.281970511665e-01       3.281970511665e-01 
       1.427164094666e-02      -1.310831854382e+00      -1.278281701096e+03      -1.280185226252e+03      -1.307933820899e+00      -1.279515234441e+03       3.269834552247e-01       3.269834552247e-01 
       1.440084449274e-02      -1.305981144818e+00      -1.296669513771e+03      -1.298631284583e+03      -1.303093835970e+00      -1.297946865639e+03       3.257734589926e-01       3.257734589926e-01 
       1.453008536914e-02      -1.301144133244e+00      -1.315112418039e+03      -1.317133670628e+03      -1.298267519197e+00      -1.316434616833e+03       3.245668797992e-01       3.245668797992e-01 
       1.465936382220e-02      -1.296320953801e+00      -1.333608975090e+03      -1.335690952805e+03      -1.293455004538e+00      -1.334977055743e+03       3.233637511344e-01       3.233637511344e-01 
       1.478868011964e-02      -1.291512178711e+00      -1.352158240366e+03      -1.354302174599e+03      -1.288656863071e+00      -1.353573227984e+03       3.221642157677e-01       3.221642157677e-01 
       1.491803455030e-02      -1.286717733341e+00      -1.370758618710e+03      -1.372965750900e+03      -1.283873020440e+00      -1.372221547360e+03       3.209682551099e-01       3.209682551099e-01 
