# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4
# for k=1.045e-05 to 8.48764 h/Mpc,
# number of wavenumbers equal to 612
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       2.439964902501e-04      -1.774078494322e+00      -1.338981124909e+00      -1.338983547150e+00      -1.773660219462e+00      -1.339621084950e+00       5.984330915399e-01       5.976153112772e-01 
       2.627485646742e-04      -1.799130171080e+00      -1.360617169129e+00      -1.360620413592e+00      -1.798572043880e+00      -1.361262749074e+00       5.983621031389e-01       5.975568219589e-01 
       2.823848027128e-04      -1.826709564596e+00      -1.384985197300e+00      -1.384989509830e+00      -1.825971334752e+00      -1.385636280911e+00       5.982824470817e-01       5.974910768228e-01 
       3.030001548299e-04      -1.857005990275e+00      -1.412452446005e+00      -1.412458134313e+00      -1.856036941503e+00      -1.413108702028e+00       5.981929350927e-01       5.974170207828e-01 
       3.246984770434e-04      -1.890205403157e+00      -1.443448233305e+00      -1.443455693597e+00      -1.888941510568e+00      -1.444109040249e+00       5.980914583103e-01       5.973327126063e-01 
       3.475932824573e-04      -1.926477711321e+00      -1.478466292284e+00      -1.478476030962e+00      -1.924838394641e+00      -1.479130636784e+00       5.979779885076e-01       5.972382943725e-01 
       3.718084384017e-04      -1.965971193408e+00      -1.518083655901e+00      -1.518096315042e+00      -1.963855188093e+00      -1.518749997838e+00       5.978519439660e-01       5.971333693393e-01 
       3.974787570252e-04      -2.008807906740e+00      -1.562984373568e+00      -1.563000737269e+00      -2.006088215096e+00      -1.563650452976e+00       5.977085820640e-01       5.970133940295e-01 
       4.247504100439e-04      -2.055028359646e+00      -1.613950322746e+00      -1.613971563795e+00      -2.051545165556e+00      -1.614613100674e+00       5.975470422844e-01       5.968777120785e-01 
       4.537810789379e-04      -2.104586622212e+00      -1.671894719926e+00      -1.671922070354e+00      -2.100141897762e+00      -1.672549777706e+00       5.973652846710e-01       5.967244766321e-01 
       4.847397315668e-04      -2.157301076341e+00      -1.737875796925e+00      -1.737910908700e+00      -2.151648462811e+00      -1.738517222842e+00       5.971607553630e-01       5.965513199559e-01 
       5.178058974855e-04      -2.212809705338e+00      -1.813117222410e+00      -1.813162492911e+00      -2.205643740216e+00      -1.813737372709e+00       5.969299865099e-01       5.963549335245e-01 
       5.531683013105e-04      -2.270513748403e+00      -1.899025919964e+00      -1.899084056417e+00      -2.261461802610e+00      -1.899614430357e+00       5.966698916189e-01       5.961323368928e-01 
       5.910227121702e-04      -2.329517196662e+00      -1.997210445052e+00      -1.997284740755e+00      -2.318127898261e+00      -1.997753725203e+00       5.963772052341e-01       5.958802971385e-01 
       6.315688849627e-04      -2.388571947353e+00      -2.109498599869e+00      -2.109593825672e+00      -2.374303172942e+00      -2.109979740656e+00       5.960476694133e-01       5.955944838697e-01 
       6.750065137884e-04      -2.446034302599e+00      -2.237949046184e+00      -2.238070584765e+00      -2.428250082652e+00      -2.238346168289e+00       5.956778805911e-01       5.952712720146e-01 
       7.215301959429e-04      -2.499850172312e+00      -2.384857822874e+00      -2.385012696507e+00      -2.477817216132e+00      -2.385143992091e+00       5.952634294432e-01       5.949058511655e-01 
       7.713235180257e-04      -2.547597416569e+00      -2.552754069126e+00      -2.552950426517e+00      -2.520495831244e+00      -2.552895987939e+00       5.948014142240e-01       5.944946935268e-01 
       8.245525173319e-04      -2.586604545358e+00      -2.744389760023e+00      -2.744637708071e+00      -2.553547191272e+00      -2.744347788693e+00       5.942879411997e-01       5.940330343189e-01 
       8.813589235833e-04      -2.614164590519e+00      -2.962711323015e+00      -2.963024703028e+00      -2.574234217591e+00      -2.962440663836e+00       5.937179844231e-01       5.935147233441e-01 
       9.418537183337e-04      -2.627885269627e+00      -3.210822362030e+00      -3.211214325153e+00      -2.580199368748e+00      -3.210269594667e+00       5.930921839317e-01       5.929390295029e-01 
       1.006111625261e-03      -2.626110479857e+00      -3.491933946964e+00      -3.492420367804e+00      -2.569889965782e+00      -3.491040873074e+00       5.924074424305e-01       5.923013199593e-01 
       1.074167130425e-03      -2.608409282516e+00      -3.809297160747e+00      -3.809898126848e+00      -2.543070438466e+00      -3.808003854608e+00       5.916619587196e-01       5.915981895181e-01 
       1.146012510269e-03      -2.576054398293e+00      -4.166150801478e+00      -4.166885224698e+00      -2.501300517876e+00      -4.164393633472e+00       5.908573435348e-01       5.908297222034e-01 
       1.221598126720e-03      -2.532282863579e+00      -4.565635413046e+00      -4.566526440645e+00      -2.448173690560e+00      -4.563354683771e+00       5.899932537254e-01       5.899943161990e-01 
       1.300834972303e-03      -2.482308425677e+00      -5.010749959879e+00      -5.011820278242e+00      -2.389292101022e+00      -5.007889062335e+00       5.890712653060e-01       5.890927364930e-01 
       1.383599172303e-03      -2.432862483810e+00      -5.504281756978e+00      -5.505551618048e+00      -2.331750151137e+00      -5.500788031944e+00       5.880935702942e-01       5.881269735926e-01 
       1.469737934874e-03      -2.391280196645e+00      -6.048751811759e+00      -6.050247980061e+00      -2.283157113936e+00      -6.044585322401e+00       5.870593984660e-01       5.870967605291e-01 
       1.559076324033e-03      -2.364278339804e+00      -6.646453068028e+00      -6.648195027043e+00      -2.250345857311e+00      -6.641574290066e+00       5.859741928166e-01       5.860087411991e-01 
       1.651424225675e-03      -2.356473347905e+00      -7.299358964592e+00      -7.301367009230e+00      -2.237868821044e+00      -7.293732896792e+00       5.848388232657e-01       5.848655733612e-01 
       1.746582964833e-03      -2.369159371227e+00      -8.009150531259e+00      -8.011445672045e+00      -2.246790614729e+00      -8.002742071295e+00       5.836544747890e-01       5.836705952949e-01 
       1.844351177716e-03      -2.399621026215e+00      -8.777230440679e+00      -8.779832932151e+00      -2.274065881530e+00      -8.769997610194e+00       5.824227559036e-01       5.824276411281e-01 
       1.944529704896e-03      -2.441276743630e+00      -9.604724910632e+00      -9.607657860955e+00      -2.312800949615e+00      -9.596616647532e+00       5.811441369940e-01       5.811391633841e-01 
       2.046925420592e-03      -2.484784684478e+00      -1.049250905177e+01      -1.049580069387e+01      -2.353485511852e+00      -1.048346353309e+01       5.798197300232e-01       5.798077353016e-01 
       2.151354028418e-03      -2.519934685672e+00      -1.144125416178e+01      -1.144493386593e+01      -2.386002775133e+00      -1.143119462047e+01       5.784517005877e-01       5.784362802250e-01 
       2.257641930146e-03      -2.537961701463e+00      -1.245139622780e+01      -1.245550401007e+01      -2.401968055634e+00      -1.244024161523e+01       5.770419141139e-01       5.770266641117e-01 
       2.365627314046e-03      -2.533696315830e+00      -1.352321777492e+01      -1.352780472562e+01      -2.396831877402e+00      -1.351088876503e+01       5.755916213682e-01       5.755794711204e-01 
       2.475160621195e-03      -2.506942796477e+00      -1.465684195541e+01      -1.466196595112e+01      -2.371101616240e+00      -1.464326490410e+01       5.741061059811e-01       5.740988573876e-01 
       2.586104540896e-03      -2.462697024669e+00      -1.585227123637e+01      -1.585800097810e+01      -2.330340214058e+00      -1.583738929996e+01       5.725855553909e-01       5.725837018601e-01 
       2.698333668320e-03      -2.409993039398e+00      -1.710937152661e+01      -1.711579005433e+01      -2.283795083468e+00      -1.709315353934e+01       5.710346875818e-01       5.710375214351e-01 
       2.811733934794e-03      -2.359682802590e+00      -1.842794824896e+01      -1.843514280465e+01      -2.242029177237e+00      -1.841038262065e+01       5.694567029899e-01       5.694626591284e-01 
       2.926201898116e-03      -2.321639455224e+00      -1.980771932321e+01      -1.981578554816e+01      -2.214113880187e+00      -1.978881596716e+01       5.678543075184e-01       5.678614439475e-01 
       3.041643959153e-03      -2.302166998691e+00      -2.124833125077e+01      -2.125737067370e+01      -2.205185555506e+00      -2.122811411400e+01       5.662295875560e-01       5.662360824307e-01 
       3.157975553037e-03      -2.302347005930e+00      -2.274940076096e+01      -2.275951422751e+01      -2.215072270628e+00      -2.272789461068e+01       5.645853686031e-01       5.645899189831e-01 
       3.275120348689e-03      -2.317792771395e+00      -2.431043628561e+01      -2.432174017444e+01      -2.238388775596e+00      -2.428767268779e+01       5.629218895872e-01       5.629239331129e-01 
       3.393009479076e-03      -2.339941857504e+00      -2.593101058484e+01      -2.594360783418e+01      -2.266124107843e+00      -2.590699755997e+01       5.612417576128e-01       5.612414862437e-01 
       3.511580816066e-03      -2.358518477761e+00      -2.761060064440e+01      -2.762460050034e+01      -2.288246378814e+00      -2.758533737883e+01       5.595461599207e-01       5.595443482795e-01 
       3.630778297517e-03      -2.364500244670e+00      -2.934865832311e+01      -2.936417357318e+01      -2.296601335083e+00      -2.932213508364e+01       5.578359105218e-01       5.578336236746e-01 
       3.750551309848e-03      -2.352732603827e+00      -3.114463029172e+01      -3.116177593302e+01      -2.287245336939e+00      -3.111683318769e+01       5.561125569667e-01       5.561108253681e-01 
       3.870854126296e-03      -2.323412188225e+00      -3.299792461721e+01      -3.301682102072e+01      -2.261511648873e+00      -3.296884613208e+01       5.543770150004e-01       5.543765626648e-01 
       3.991645399134e-03      -2.282032611952e+00      -3.490800734538e+01      -3.492877587143e+01      -2.225519107910e+00      -3.487765001339e+01       5.526318023220e-01       5.526328911044e-01 
       4.112887702883e-03      -2.237729985693e+00      -3.687414627917e+01      -3.689693706894e+01      -2.188229631449e+00      -3.684255129671e+01       5.508764555984e-01       5.508788727325e-01 
       4.234547124897e-03      -2.200629988594e+00      -3.889589890049e+01      -3.892083350575e+01      -2.158736473273e+00      -3.886309821434e+01       5.491144125944e-01       5.491175867594e-01 
       4.356592899374e-03      -2.178821400311e+00      -4.097251853938e+01      -4.099976369212e+01      -2.143489208567e+00      -4.093859420690e+01       5.473451478586e-01       5.473483487323e-01 
       4.478997080815e-03      -2.176029109995e+00      -4.310341384222e+01      -4.313313467858e+01      -2.144430745975e+00      -4.306845183579e+01       5.455703521239e-01       5.455729092966e-01 
       4.601734253050e-03      -2.190532354918e+00      -4.528800440447e+01      -4.532037753322e+01      -2.158495523614e+00      -4.525209790092e+01       5.437911497962e-01       5.437926304805e-01 
       4.724781270161e-03      -2.215746539108e+00      -4.752551168195e+01      -4.756075530864e+01      -2.178671884786e+00      -4.748878019608e+01       5.420068487742e-01       5.420071495734e-01 
       4.848117025885e-03      -2.242270534954e+00      -4.981545240400e+01      -4.985376820405e+01      -2.196271302825e+00      -4.977798884568e+01       5.402193004587e-01       5.402186378302e-01 
       4.971722248393e-03      -2.260722860197e+00      -5.215707995991e+01      -5.219870239818e+01      -2.203643817495e+00      -5.211899328861e+01       5.384280769549e-01       5.384268899822e-01 
       5.095579317586e-03      -2.264569794602e+00      -5.454978916928e+01      -5.459494941195e+01      -2.196533726174e+00      -5.451117823090e+01       5.366336953184e-01       5.366324976418e-01 
       5.219672102396e-03      -2.252064079516e+00      -5.699304513410e+01      -5.704198389738e+01      -2.175337921854e+00      -5.695401634298e+01       5.348379955356e-01       5.348372226847e-01 
       5.343985815788e-03      -2.226673402694e+00      -5.948613711174e+01      -5.953909857451e+01      -2.144852816946e+00      -5.944680673035e+01       5.330404138979e-01       5.330403100642e-01 
       5.468506885453e-03      -2.195937573175e+00      -6.202849064038e+01      -6.208574276951e+01      -2.112673426401e+00      -6.198900694398e+01       5.312422181487e-01       5.312427901597e-01 
       5.593222838389e-03      -2.169058073049e+00      -6.461940036822e+01      -6.468120555241e+01      -2.086718340841e+00      -6.457992068492e+01       5.294430763232e-01       5.294441208418e-01 
       5.718122197776e-03      -2.154013879263e+00      -6.725821184848e+01      -6.732486513960e+01      -2.072728463886e+00      -6.721893239646e+01       5.276435226319e-01       5.276447111544e-01 
       5.843194390744e-03      -2.155062475780e+00      -6.994457006186e+01      -7.001631910379e+01      -2.072491229873e+00      -6.990565232827e+01       5.258456835769e-01       5.258466748798e-01 
       5.968429665788e-03      -2.171384663314e+00      -7.267750417020e+01      -7.275465310574e+01      -2.083350012318e+00      -7.263915645084e+01       5.240473604515e-01       5.240479048845e-01 
       6.093819018741e-03      -2.197337145562e+00      -7.545670698976e+01      -7.553955203323e+01      -2.099176776010e+00      -7.541912277111e+01       5.222510980737e-01       5.222511042506e-01 
       6.219354126332e-03      -2.224135794788e+00      -7.828138861169e+01      -7.837022504314e+01      -2.112387541808e+00      -7.824474958620e+01       5.204556564343e-01       5.204552041074e-01 
       6.345027286494e-03      -2.242516210399e+00      -8.115108641299e+01      -8.124621401564e+01      -2.116420793134e+00      -8.111556678531e+01       5.186622033582e-01       5.186615040982e-01 
       6.470831364649e-03      -2.245501422121e+00      -8.406494640092e+01      -8.416674369151e+01      -2.107809553218e+00      -8.403077995542e+01       5.168696532185e-01       5.168689750440e-01 
       6.596759745336e-03      -2.230432011425e+00      -8.702273846652e+01      -8.713152228278e+01      -2.087237619333e+00      -8.699010536898e+01       5.150802001909e-01       5.150797827415e-01 
       6.722806288582e-03      -2.199632408038e+00      -9.002350457857e+01      -9.013963772488e+01      -2.059217006315e+00      -8.999262991951e+01       5.132919976322e-01       5.132919837929e-01 
       6.848965290503e-03      -2.159603025646e+00      -9.306686057856e+01      -9.319072176927e+01      -2.030615736912e+00      -9.303799319551e+01       5.115066360931e-01       5.115070365179e-01 
       6.975231447686e-03      -2.118907903746e+00      -9.615216097027e+01      -9.628414586433e+01      -2.008350544708e+00      -9.612557652274e+01       5.097240217001e-01       5.097247234010e-01 
       7.101599824952e-03      -2.085549407752e+00      -9.927886608276e+01      -9.941935947601e+01      -1.997137307893e+00      -9.925484161901e+01       5.079445319998e-01       5.079453433831e-01 
       7.228065826131e-03      -2.064586686606e+00      -1.024461809274e+02      -1.025956605682e+02      -1.997984361398e+00      -1.024250781097e+02       5.061675936478e-01       5.061683093896e-01 
       7.354625167555e-03      -2.056807263282e+00      -1.056538551355e+02      -1.058127559099e+02      -2.007955942019e+00      -1.056359987373e+02       5.043947721443e-01       5.043952362967e-01 
       7.481273853967e-03      -2.058765134626e+00      -1.089010964699e+02      -1.090698251200e+02      -2.021191410797e+00      -1.088867821693e+02       5.026248982101e-01       5.026250467861e-01 
       7.608008156622e-03      -2.064196228889e+00      -1.121871889586e+02      -1.123662572301e+02      -2.030894963934e+00      -1.121767926060e+02       5.008577702285e-01       5.008576420232e-01 
       7.734824593334e-03      -2.066322904785e+00      -1.155124492968e+02      -1.157022676027e+02      -2.031598615104e+00      -1.155062515925e+02       4.990970143200e-01       4.990967290898e-01 
       7.861719910302e-03      -2.060163180089e+00      -1.188747162979e+02      -1.190758474563e+02      -2.020877234186e+00      -1.188731239761e+02       4.973360836110e-01       4.973357971441e-01 
       7.988691065514e-03      -2.044323873197e+00      -1.222748542231e+02      -1.224877335335e+02      -2.000169369827e+00      -1.222781647728e+02       4.955808457640e-01       4.955806974518e-01 
       8.115735213591e-03      -2.021358367110e+00      -1.257115766029e+02      -1.259367177579e+02      -1.974147134732e+00      -1.257201605835e+02       4.938285017925e-01       4.938285715871e-01 
       8.242849691924e-03      -1.996914098985e+00      -1.291846843297e+02      -1.294226037651e+02      -1.949171923888e+00      -1.291989236195e+02       4.920806000305e-01       4.920808872478e-01 
       8.370032007988e-03      -1.977716187837e+00      -1.326936308433e+02      -1.329448549280e+02      -1.931135309866e+00      -1.327139258701e+02       4.903372016878e-01       4.903376308622e-01 
       8.497279827711e-03      -1.969171967244e+00      -1.362374323248e+02      -1.365025047384e+02      -1.923525921436e+00      -1.362642063512e+02       4.885967493840e-01       4.885971993221e-01 
       8.624590964808e-03      -1.973428608075e+00      -1.398160048532e+02      -1.400954584627e+02      -1.926345910894e+00      -1.398496740013e+02       4.868609675402e-01       4.868613128013e-01 
       8.751963370988e-03      -1.988382090216e+00      -1.434288047219e+02      -1.437232128611e+02      -1.936136650640e+00      -1.434698161696e+02       4.851299229488e-01       4.851300743281e-01 
       8.879395126956e-03      -2.008211706455e+00      -1.470753717307e+02      -1.473852759029e+02      -1.947213565985e+00      -1.471241380082e+02       4.834037011030e-01       4.834036319993e-01 
       9.006884434132e-03      -2.025090661413e+00      -1.507546328617e+02      -1.510806880445e+02      -1.953570630760e+00      -1.508116534630e+02       4.816807771182e-01       4.816805288380e-01 
       9.134429607028e-03      -2.031646846237e+00      -1.544664025069e+02      -1.548092063345e+02      -1.950877817532e+00      -1.545321198134e+02       4.799621284985e-01       4.799617940556e-01 
       9.262029066230e-03      -2.023501944991e+00      -1.582100882926e+02      -1.585703002513e+02      -1.937964311792e+00      -1.582849932481e+02       4.782476853251e-01       4.782473771222e-01 
       9.389681331919e-03      -2.000214115955e+00      -1.619854377226e+02      -1.623636703111e+02      -1.916783631358e+00      -1.620699828133e+02       4.765381853513e-01       4.765380023243e-01 
       9.517385017893e-03      -1.967707112127e+00      -1.657916247499e+02      -1.661885876874e+02      -1.893226624172e+00      -1.658863542771e+02       4.748327304337e-01       4.748327164024e-01 
       9.645138826050e-03      -1.928447458315e+00      -1.696280752114e+02      -1.700444328913e+02      -1.868928451624e+00      -1.697334994991e+02       4.731319125316e-01       4.731320935926e-01 
       9.772941541283e-03      -1.914710014002e+00      -1.734952906770e+02      -1.739317787353e+02      -1.867430915201e+00      -1.736120208829e+02       4.714348978079e-01       4.714350644564e-01 
       9.900792026762e-03      -1.929259362177e+00      -1.773935909846e+02      -1.778508915608e+02      -1.882453600507e+00      -1.775221922910e+02       4.697426077967e-01       4.697425740146e-01 
       1.002868921957e-02      -1.918727229725e+00      -1.813187503757e+02      -1.817975790296e+02      -1.872464451518e+00      -1.814597501957e+02       4.680550162295e-01       4.680550138487e-01 
       1.015663212664e-02      -1.911563718199e+00      -1.852720759236e+02      -1.857731377306e+02      -1.865442374437e+00      -1.854260328487e+02       4.663723203780e-01       4.663723208786e-01 
       1.028461982104e-02      -1.904732356753e+00      -1.892530153104e+02      -1.897770899838e+02      -1.858774707655e+00      -1.894205474987e+02       4.646936769137e-01       4.646936769137e-01 
       1.041265143846e-02      -1.897868706585e+00      -1.932613140475e+02      -1.938091506409e+02      -1.852076779240e+00      -1.934430135591e+02       4.630191948100e-01       4.630191948100e-01 
       1.054072617402e-02      -1.891022941363e+00      -1.972964130732e+02      -1.978687901987e+02      -1.845396295046e+00      -1.974928978168e+02       4.613490737615e-01       4.613490737615e-01 
       1.066884327926e-02      -1.884199551470e+00      -2.013583314475e+02      -2.019559757606e+02      -1.838737635260e+00      -2.015701754552e+02       4.596844088150e-01       4.596844088150e-01 
       1.079700205935e-02      -1.877391038578e+00      -2.054458456473e+02      -2.060695866145e+02      -1.832093505044e+00      -2.056737115131e+02       4.580233762609e-01       4.580233762609e-01 
       1.092520187054e-02      -1.870603931398e+00      -2.095590940068e+02      -2.102097000894e+02      -1.825470246806e+00      -2.098035926411e+02       4.563675617016e-01       4.563675617016e-01 
       1.105344211774e-02      -1.863835021789e+00      -2.136972475293e+02      -2.143755560640e+02      -1.818864741441e+00      -2.139590491855e+02       4.547161853603e-01       4.547161853603e-01 
       1.118172225228e-02      -1.857083726723e+00      -2.178598953406e+02      -2.185667310841e+02      -1.812276441340e+00      -2.181396602583e+02       4.530691103350e-01       4.530691103350e-01 
       1.131004176988e-02      -1.850353205074e+00      -2.220467376493e+02      -2.227829573548e+02      -1.805708394504e+00      -2.223451535186e+02       4.514270986260e-01       4.514270986260e-01 
       1.143840020866e-02      -1.843640305032e+00      -2.262570218942e+02      -2.270235207597e+02      -1.799157546619e+00      -2.265748099517e+02       4.497893866548e-01       4.497893866548e-01 
       1.156679714741e-02      -1.836945241559e+00      -2.304904050971e+02      -2.312880551465e+02      -1.792624118599e+00      -2.308282675263e+02       4.481560296497e-01       4.481560296497e-01 
       1.169523220388e-02      -1.830270702275e+00      -2.347465928974e+02      -2.355762819616e+02      -1.786110704364e+00      -2.351052456566e+02       4.465276760909e-01       4.465276760909e-01 
       1.182370503324e-02      -1.823614087060e+00      -2.390248532551e+02      -2.398875224151e+02      -1.779614788100e+00      -2.394050583189e+02       4.449036970251e-01       4.449036970251e-01 
       1.195221532664e-02      -1.816975496906e+00      -2.433248160075e+02      -2.442213933585e+02      -1.773136475564e+00      -2.437273249343e+02       4.432841188910e-01       4.432841188910e-01 
       1.208076280985e-02      -1.810355683617e+00      -2.476460786583e+02      -2.485775107672e+02      -1.766676484062e+00      -2.480716591874e+02       4.416691210154e-01       4.416691210154e-01 
       1.220934724206e-02      -1.803754248938e+00      -2.519881568305e+02      -2.529554030552e+02      -1.760234426698e+00      -2.524375882080e+02       4.400586066745e-01       4.400586066745e-01 
       1.233796841467e-02      -1.797172122142e+00      -2.563507453116e+02      -2.573547684385e+02      -1.753811205734e+00      -2.568248101271e+02       4.384528014335e-01       4.384528014335e-01 
       1.246662615021e-02      -1.790607822808e+00      -2.607331951772e+02      -2.617749817453e+02      -1.747405381210e+00      -2.612326970172e+02       4.368513453024e-01       4.368513453024e-01 
       1.259532030139e-02      -1.784061536283e+00      -2.651350925098e+02      -2.662156488376e+02      -1.741017139756e+00      -2.656608522635e+02       4.352542849389e-01       4.352542849389e-01 
       1.272405075012e-02      -1.777534152288e+00      -2.695561649884e+02      -2.706764813726e+02      -1.734647353766e+00      -2.701089904235e+02       4.336618384415e-01       4.336618384415e-01 
       1.285281740668e-02      -1.771024582512e+00      -2.739958095745e+02      -2.751569076403e+02      -1.728294947632e+00      -2.745765357832e+02       4.320737369079e-01       4.320737369079e-01 
       1.298162020888e-02      -1.764533283919e+00      -2.784536691528e+02      -2.796565835826e+02      -1.721960369905e+00      -2.790631427734e+02       4.304900924762e-01       4.304900924762e-01 
       1.311045912139e-02      -1.758060561171e+00      -2.829293887702e+02      -2.841751541239e+02      -1.715643916108e+00      -2.835684568582e+02       4.289109790270e-01       4.289109790270e-01 
       1.323933413499e-02      -1.751606145257e+00      -2.874225053626e+02      -2.887121784210e+02      -1.709345321411e+00      -2.880920344090e+02       4.273363303527e-01       4.273363303527e-01 
       1.336824526596e-02      -1.745170253265e+00      -2.919326461854e+02      -2.932672951867e+02      -1.703064801222e+00      -2.926335128981e+02       4.257662003055e-01       4.257662003055e-01 
       1.349719255553e-02      -1.738751942109e+00      -2.964592426290e+02      -2.978399558322e+02      -1.696801440252e+00      -2.971923414460e+02       4.242003600629e-01       4.242003600629e-01 
       1.362617606930e-02      -1.732351692104e+00      -3.010019626097e+02      -3.024298448901e+02      -1.690555715123e+00      -3.017682024842e+02       4.226389287806e-01       4.226389287806e-01 
       1.375519589679e-02      -1.725968945674e+00      -3.055603132369e+02      -3.070364845121e+02      -1.684327073329e+00      -3.063606165397e+02       4.210817683323e-01       4.210817683323e-01 
       1.388425215096e-02      -1.719604646073e+00      -3.101340746581e+02      -3.116596570382e+02      -1.678116430491e+00      -3.109693659337e+02       4.195291076227e-01       4.195291076227e-01 
       1.401334496781e-02      -1.713257360479e+00      -3.147225808270e+02      -3.162987295832e+02      -1.671922390588e+00      -3.155938135856e+02       4.179805976471e-01       4.179805976471e-01 
       1.414247450603e-02      -1.706928256664e+00      -3.193256637355e+02      -3.209535331974e+02      -1.665746092275e+00      -3.202337909397e+02       4.164365230688e-01       4.164365230688e-01 
       1.427164094666e-02      -1.700616789645e+00      -3.239428431521e+02      -3.256235967744e+02      -1.659587002836e+00      -3.248888261704e+02       4.148967507089e-01       4.148967507089e-01 
       1.440084449274e-02      -1.694323758901e+00      -3.285738985619e+02      -3.303087021299e+02      -1.653445900634e+00      -3.295587010556e+02       4.133614751586e-01       4.133614751586e-01 
       1.453008536914e-02      -1.688048063707e+00      -3.332182343087e+02      -3.350082759864e+02      -1.647321712209e+00      -3.342428396995e+02       4.118304280523e-01       4.118304280523e-01 
       1.465936382220e-02      -1.681789441620e+00      -3.378754066666e+02      -3.397218897957e+02      -1.641214188220e+00      -3.389408118358e+02       4.103035470551e-01       4.103035470551e-01 
       1.478868011964e-02      -1.675548734027e+00      -3.425452344913e+02      -3.444493509651e+02      -1.635124144783e+00      -3.436524269249e+02       4.087810361956e-01       4.087810361956e-01 
       1.491803455030e-02      -1.669325239708e+00      -3.472271837036e+02      -3.491901493980e+02      -1.629050908514e+00      -3.483771719143e+02       4.072627271286e-01       4.072627271286e-01 
