# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.530026538930e-10       1.361424888596e-14       6.924760009536e-13       0.000000000000e+00 
    3       1.441297838664e-10       3.104451446843e-14       1.012068074384e-12       0.000000000000e+00 
    4       1.345137158733e-10       4.979120992034e-14       1.196742183627e-12       0.000000000000e+00 
    5       1.260626658466e-10       6.579503027693e-14       1.275168223075e-12       0.000000000000e+00 
    6       1.189746557215e-10       7.624817255079e-14       1.277784280336e-12       0.000000000000e+00 
    7       1.131369493393e-10       8.000301766909e-14       1.230908867469e-12       0.000000000000e+00 
    8       1.083555750971e-10       7.738901939201e-14       1.153767038728e-12       0.000000000000e+00 
    9       1.044954563049e-10       6.977986293343e-14       1.059894202473e-12       0.000000000000e+00 
   10       1.014622133358e-10       5.906027266756e-14       9.579029797780e-13       0.000000000000e+00 
   11       9.908665477384e-11       4.714274254706e-14       8.531421319828e-13       0.000000000000e+00 
   12       9.732654258001e-11       3.562295484976e-14       7.492620626236e-13       0.000000000000e+00 
   13       9.608137411289e-11       2.561222422508e-14       6.484878563948e-13       0.000000000000e+00 
   14       9.524327965032e-11       1.770231152909e-14       5.529980020779e-13       0.000000000000e+00 
   15       9.480877172051e-11       1.201873691045e-14       4.649801034035e-13       0.000000000000e+00 
   16       9.466481221959e-11       8.344529907719e-15       3.861187459015e-13       0.000000000000e+00 
   17       9.477930755005e-11       6.263050229706e-15       3.184765205892e-13       0.000000000000e+00 
   18       9.511311568498e-11       5.267223889809e-15       2.630741441164e-13       0.000000000000e+00 
   19       9.563882215221e-11       4.986249218656e-15       2.205030428050e-13       0.000000000000e+00 
   20       9.627898241802e-11       4.994971375647e-15       1.900142791932e-13       0.000000000000e+00 
   21       9.704149039628e-11       5.084956265146e-15       1.709217230454e-13       0.000000000000e+00 
   22       9.792623028344e-11       5.109023847607e-15       1.618138703976e-13       0.000000000000e+00 
   23       9.890669594504e-11       5.045440751643e-15       1.618915384150e-13       0.000000000000e+00 
   24       9.993143719779e-11       4.917097879369e-15       1.698385222626e-13       0.000000000000e+00 
   25       1.010128676863e-10       4.750433691450e-15       1.834816356414e-13       0.000000000000e+00 
   26       1.021662018087e-10       4.577153296949e-15       2.000115798109e-13       0.000000000000e+00 
   27       1.033787109191e-10       4.427306894861e-15       2.176089383614e-13       0.000000000000e+00 
   28       1.046216336270e-10       4.328877833834e-15       2.346500635309e-13       0.000000000000e+00 
   29       1.058991779683e-10       4.288884943245e-15       2.502009104945e-13       0.000000000000e+00 
   30       1.072160126621e-10       4.305479133584e-15       2.634416225107e-13       0.000000000000e+00 
   31       1.085685636663e-10       4.373776526352e-15       2.736017545458e-13       0.000000000000e+00 
   32       1.099638924106e-10       4.489176835005e-15       2.805813751731e-13       0.000000000000e+00 
   33       1.114057349610e-10       4.644723051396e-15       2.845776543186e-13       0.000000000000e+00 
   34       1.128902374497e-10       4.831313524343e-15       2.858372240032e-13       0.000000000000e+00 
   35       1.144120535521e-10       5.042494576751e-15       2.843076022037e-13       0.000000000000e+00 
   36       1.159586955387e-10       5.270999130596e-15       2.798732555668e-13       0.000000000000e+00 
   37       1.175147524034e-10       5.510142835778e-15       2.725132794790e-13       0.000000000000e+00 
   38       1.190851117468e-10       5.763524283385e-15       2.625171384072e-13       0.000000000000e+00 
   39       1.206784521532e-10       6.038510473987e-15       2.503512072416e-13       0.000000000000e+00 
   40       1.223005601744e-10       6.343731988198e-15       2.366116651540e-13       0.000000000000e+00 
   41       1.239538157697e-10       6.687610582200e-15       2.219140003936e-13       0.000000000000e+00 
   42       1.256363255138e-10       7.073193280924e-15       2.064983117524e-13       0.000000000000e+00 
   43       1.273418922276e-10       7.501757193264e-15       1.905094893682e-13       0.000000000000e+00 
   44       1.290597710101e-10       7.974174535788e-15       1.741050506505e-13       0.000000000000e+00 
   45       1.307789454005e-10       8.490722799456e-15       1.574229361081e-13       0.000000000000e+00 
   46       1.325033654212e-10       9.050529835165e-15       1.404731628997e-13       0.000000000000e+00 
   47       1.342406262147e-10       9.651903489958e-15       1.232139625623e-13       0.000000000000e+00 
   48       1.359976068910e-10       1.029242943615e-14       1.055795724543e-13       0.000000000000e+00 
   49       1.377803628365e-10       1.096892734058e-14       8.747848224579e-14       0.000000000000e+00 
   50       1.395932267221e-10       1.167804872183e-14       6.880407918491e-14       0.000000000000e+00 
   51       1.414360736976e-10       1.241836352356e-14       4.947405851929e-14       0.000000000000e+00 
   52       1.433061277140e-10       1.318876415378e-14       2.939867954002e-14       0.000000000000e+00 
