# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.470274013144e-10       2.522342804577e-15       3.002553265995e-13       0.000000000000e+00 
    3       1.395974820118e-10       3.365493225398e-15       3.422357712125e-13       0.000000000000e+00 
    4       1.325424490445e-10       3.417697534131e-15       3.360306868486e-13       0.000000000000e+00 
    5       1.271870332987e-10       2.988377733260e-15       3.088276859328e-13       0.000000000000e+00 
    6       1.234031703937e-10       2.372957453293e-15       2.745843954212e-13       0.000000000000e+00 
    7       1.208574034698e-10       1.772536491606e-15       2.414331038383e-13       0.000000000000e+00 
    8       1.192530413257e-10       1.284430775686e-15       2.130794676089e-13       0.000000000000e+00 
    9       1.183618312823e-10       9.341938123394e-16       1.909025502110e-13       0.000000000000e+00 
   10       1.180130501179e-10       7.083814160464e-16       1.750536434874e-13       0.000000000000e+00 
   11       1.181157591792e-10       5.786608215035e-16       1.650415572360e-13       0.000000000000e+00 
   12       1.185842082740e-10       5.159933261825e-16       1.600525083970e-13       0.000000000000e+00 
   13       1.193317084444e-10       4.971336339067e-16       1.591721525421e-13       0.000000000000e+00 
   14       1.202715395287e-10       5.063752880722e-16       1.615761879833e-13       0.000000000000e+00 
   15       1.214239891563e-10       5.347621970672e-16       1.665585071882e-13       0.000000000000e+00 
   16       1.227694436889e-10       5.783103491474e-16       1.734142924424e-13       0.000000000000e+00 
   17       1.242179889979e-10       6.362807252632e-16       1.815381365717e-13       0.000000000000e+00 
   18       1.257739546814e-10       7.096642004528e-16       1.905043539997e-13       0.000000000000e+00 
   19       1.274523136706e-10       8.004202196247e-16       1.999994535024e-13       0.000000000000e+00 
   20       1.292024840259e-10       9.104382323516e-16       2.096241659343e-13       0.000000000000e+00 
   21       1.310358626837e-10       1.041493330701e-15       2.191880529301e-13       0.000000000000e+00 
   22       1.329482848218e-10       1.195063448645e-15       2.285267583896e-13       0.000000000000e+00 
   23       1.349299096658e-10       1.372419704943e-15       2.374854097864e-13       0.000000000000e+00 
   24       1.369502269458e-10       1.574543889915e-15       2.458998860650e-13       0.000000000000e+00 
   25       1.390275913324e-10       1.802434263997e-15       2.536900696727e-13       0.000000000000e+00 
   26       1.411747427989e-10       2.056902291383e-15       2.607918895024e-13       0.000000000000e+00 
   27       1.433719403370e-10       2.338706960944e-15       2.671214480517e-13       0.000000000000e+00 
   28       1.455816956613e-10       2.648502126694e-15       2.725870229913e-13       0.000000000000e+00 
   29       1.478134544149e-10       2.987244951346e-15       2.771276292780e-13       0.000000000000e+00 
   30       1.500809249336e-10       3.355881132328e-15       2.806892541338e-13       0.000000000000e+00 
   31       1.523868319378e-10       3.755246083990e-15       2.832160644440e-13       0.000000000000e+00 
   32       1.547338748414e-10       4.186193936818e-15       2.846549702273e-13       0.000000000000e+00 
   33       1.571150035057e-10       4.649497578192e-15       2.849518215537e-13       0.000000000000e+00 
   34       1.595166647285e-10       5.145868985777e-15       2.840496180341e-13       0.000000000000e+00 
   35       1.619455327160e-10       5.676181979242e-15       2.818882272874e-13       0.000000000000e+00 
   36       1.644093922430e-10       6.241317927592e-15       2.784036751034e-13       0.000000000000e+00 
   37       1.669103872063e-10       6.842097537265e-15       2.735331127486e-13       0.000000000000e+00 
   38       1.694488425116e-10       7.479261621257e-15       2.672334113269e-13       0.000000000000e+00 
   39       1.720194139818e-10       8.153476778998e-15       2.594683320887e-13       0.000000000000e+00 
   40       1.746091354483e-10       8.865334916119e-15       2.502034675124e-13       0.000000000000e+00 
   41       1.772034364089e-10       9.615380505983e-15       2.394045990580e-13       0.000000000000e+00 
   42       1.798082960965e-10       1.040421362638e-14       2.270322811476e-13       0.000000000000e+00 
   43       1.824340794516e-10       1.123241305784e-14       2.130453864827e-13       0.000000000000e+00 
   44       1.850891584406e-10       1.210050533307e-14       1.974023628938e-13       0.000000000000e+00 
   45       1.877792920281e-10       1.300895138880e-14       1.800634225231e-13       0.000000000000e+00 
   46       1.905061647778e-10       1.395810703093e-14       1.609982963104e-13       0.000000000000e+00 
   47       1.932679640033e-10       1.494824684715e-14       1.401805043774e-13       0.000000000000e+00 
   48       1.960594226926e-10       1.597957149245e-14       1.175851600816e-13       0.000000000000e+00 
   49       1.988715359612e-10       1.705220481348e-14       9.318893353583e-14       0.000000000000e+00 
   50       2.016951239835e-10       1.816621395052e-14       6.697184013304e-14       0.000000000000e+00 
   51       2.045333187552e-10       1.932168274720e-14       3.892326308583e-14       0.000000000000e+00 
