# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.535985644224e-10       1.346757490017e-14       6.946262896770e-13       0.000000000000e+00 
    3       1.452159357994e-10       3.335123936514e-14       1.055752189743e-12       0.000000000000e+00 
    4       1.359283703056e-10       5.709813309497e-14       1.282748270298e-12       0.000000000000e+00 
    5       1.276060197979e-10       7.988830042511e-14       1.395911208281e-12       0.000000000000e+00 
    6       1.204814532279e-10       9.762655504711e-14       1.423823471998e-12       0.000000000000e+00 
    7       1.144811272595e-10       1.078325080099e-13       1.393662362080e-12       0.000000000000e+00 
    8       1.094733632809e-10       1.097919290229e-13       1.326279346279e-12       0.000000000000e+00 
    9       1.053101737072e-10       1.042944417027e-13       1.236859894971e-12       0.000000000000e+00 
   10       1.019127786310e-10       9.313515427394e-14       1.135409280065e-12       0.000000000000e+00 
   11       9.921281763149e-11       7.856306316687e-14       1.027686742054e-12       0.000000000000e+00 
   12       9.709909259370e-11       6.279985089779e-14       9.173030307733e-13       0.000000000000e+00 
   13       9.550645848818e-11       4.769714573659e-14       8.069768913830e-13       0.000000000000e+00 
   14       9.434740709933e-11       3.455175859048e-14       6.989630676341e-13       0.000000000000e+00 
   15       9.358240087655e-11       2.406368951858e-14       5.952154505757e-13       0.000000000000e+00 
   16       9.317892999492e-11       1.640206044039e-14       4.976214403173e-13       0.000000000000e+00 
   17       9.303667448119e-11       1.133557140404e-14       4.084479807135e-13       0.000000000000e+00 
   18       9.311412863683e-11       8.355672905114e-15       3.297386001126e-13       0.000000000000e+00 
   19       9.340759462867e-11       6.976671966807e-15       2.633626534119e-13       0.000000000000e+00 
   20       9.385459526241e-11       6.532968248698e-15       2.099603517782e-13       0.000000000000e+00 
   21       9.443875991466e-11       6.616113798906e-15       1.702423826887e-13       0.000000000000e+00 
   22       9.512556867405e-11       6.847460376787e-15       1.439991014245e-13       0.000000000000e+00 
   23       9.590472440720e-11       7.051418888686e-15       1.304872041716e-13       0.000000000000e+00 
   24       9.675356018046e-11       7.117809307613e-15       1.280513922461e-13       0.000000000000e+00 
   25       9.767155896219e-11       7.046112374601e-15       1.351757189202e-13       0.000000000000e+00 
   26       9.864875964113e-11       6.881337057108e-15       1.498090014321e-13       0.000000000000e+00 
   27       9.967118640195e-11       6.685191354964e-15       1.698736834918e-13       0.000000000000e+00 
   28       1.007165761861e-10       6.525698084527e-15       1.930005711535e-13       0.000000000000e+00 
   29       1.017927139262e-10       6.431180043326e-15       2.175785706300e-13       0.000000000000e+00 
   30       1.029076278650e-10       6.418313050187e-15       2.419150424521e-13       0.000000000000e+00 
   31       1.040602281820e-10       6.497942451472e-15       2.641681516689e-13       0.000000000000e+00 
   32       1.052528352686e-10       6.654734959376e-15       2.833731668202e-13       0.000000000000e+00 
   33       1.064810378298e-10       6.858738760575e-15       2.987896914505e-13       0.000000000000e+00 
