# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
   70       2.478046422399e-10       4.488055143378e-14      -7.858055893989e-13       0.000000000000e+00 
   71       2.510276402307e-10       4.662797886333e-14      -8.455454859486e-13       0.000000000000e+00 
   72       2.542832719604e-10       4.840144697013e-14      -9.067920907846e-13       0.000000000000e+00 
   73       2.575713207248e-10       5.019972205025e-14      -9.695157445179e-13       0.000000000000e+00 
   74       2.608910133150e-10       5.202150019540e-14      -1.033684975848e-12       0.000000000000e+00 
   75       2.642409896293e-10       5.386540632685e-14      -1.099266510559e-12       0.000000000000e+00 
   76       2.676199054777e-10       5.573002858405e-14      -1.166225395057e-12       0.000000000000e+00 
   77       2.710284350716e-10       5.761403086603e-14      -1.234525373092e-12       0.000000000000e+00 
   78       2.744675801863e-10       5.951605915263e-14      -1.304128594401e-12       0.000000000000e+00 
   79       2.779380522432e-10       6.143470773310e-14      -1.374995517417e-12       0.000000000000e+00 
   80       2.814402549069e-10       6.336851896501e-14      -1.447084920625e-12       0.000000000000e+00 
   81       2.849742666813e-10       6.531598303312e-14      -1.520353913901e-12       0.000000000000e+00 
   82       2.885398235068e-10       6.727553770825e-14      -1.594757949857e-12       0.000000000000e+00 
   83       2.921363013568e-10       6.924556810615e-14      -1.670250835191e-12       0.000000000000e+00 
   84       2.957630559832e-10       7.122442530794e-14      -1.746784828017e-12       0.000000000000e+00 
   85       2.994205449868e-10       7.321048629627e-14      -1.824310923542e-12       0.000000000000e+00 
   86       3.031093607194e-10       7.520210355943e-14      -1.902778636770e-12       0.000000000000e+00 
   87       3.068298784411e-10       7.719758718797e-14      -1.982135933333e-12       0.000000000000e+00 
   88       3.105822449195e-10       7.919520495059e-14      -2.062329242272e-12       0.000000000000e+00 
   89       3.143663670293e-10       8.119318237002e-14      -2.143303468838e-12       0.000000000000e+00 
   90       3.181819003511e-10       8.318970279886e-14      -2.225002007279e-12       0.000000000000e+00 
   91       3.220282377711e-10       8.518290749553e-14      -2.307366753627e-12       0.000000000000e+00 
   92       3.259044980797e-10       8.717089570006e-14      -2.390338118496e-12       0.000000000000e+00 
   93       3.298098156465e-10       8.915176356207e-14      -2.473855516165e-12       0.000000000000e+00 
   94       3.337442840427e-10       9.112372745698e-14      -2.557858888210e-12       0.000000000000e+00 
   95       3.377081339208e-10       9.308501944310e-14      -2.642287433744e-12       0.000000000000e+00 
   96       3.417014374144e-10       9.503385066324e-14      -2.727079172604e-12       0.000000000000e+00 
   97       3.457241008700e-10       9.696841195384e-14      -2.812170964685e-12       0.000000000000e+00 
   98       3.497758575796e-10       9.888687445421e-14      -2.897498529264e-12       0.000000000000e+00 
   99       3.538562605121e-10       1.007873902157e-13      -2.982996464329e-12       0.000000000000e+00 
  100       3.579646750457e-10       1.026680928109e-13      -3.068598265914e-12       0.000000000000e+00 
  101       3.621002716997e-10       1.045270979429e-13      -3.154236347418e-12       0.000000000000e+00 
  102       3.662620188670e-10       1.063625040542e-13      -3.239842058944e-12       0.000000000000e+00 
  103       3.704486755455e-10       1.081723929363e-13      -3.325345706618e-12       0.000000000000e+00 
  104       3.746590560463e-10       1.099548710387e-13      -3.410677290619e-12       0.000000000000e+00 
  105       3.788928804938e-10       1.117081984388e-13      -3.495768791138e-12       0.000000000000e+00 
  106       3.831500262010e-10       1.134306785111e-13      -3.580552228688e-12       0.000000000000e+00 
  107       3.874302617255e-10       1.151206198262e-13      -3.664958999886e-12       0.000000000000e+00 
  108       3.917332425910e-10       1.167763372075e-13      -3.748919904679e-12       0.000000000000e+00 
  109       3.960585070073e-10       1.183961527875e-13      -3.832365173570e-12       0.000000000000e+00 
  110       4.004054715913e-10       1.199783970646e-13      -3.915224494845e-12       0.000000000000e+00 
  111       4.047734270883e-10       1.215214099589e-13      -3.997427041802e-12       0.000000000000e+00 
  112       4.091615340921e-10       1.230235418693e-13      -4.078901499974e-12       0.000000000000e+00 
  113       4.135688187660e-10       1.244831547295e-13      -4.159576094357e-12       0.000000000000e+00 
  114       4.179941685638e-10       1.258986230647e-13      -4.239378616635e-12       0.000000000000e+00 
  115       4.224363279503e-10       1.272683350480e-13      -4.318236452412e-12       0.000000000000e+00 
  116       4.268940689570e-10       1.285907367700e-13      -4.396077138746e-12       0.000000000000e+00 
  117       4.313667355212e-10       1.298644688959e-13      -4.472830055478e-12       0.000000000000e+00 
  118       4.358537576006e-10       1.310882486847e-13      -4.548424991624e-12       0.000000000000e+00 
  119       4.403544795568e-10       1.322608296851e-13      -4.622791665027e-12       0.000000000000e+00 
  120       4.448681574215e-10       1.333810031745e-13      -4.695859754273e-12       0.000000000000e+00 
  121       4.493939561635e-10       1.344475995971e-13      -4.767558930609e-12       0.000000000000e+00 
  122       4.539309469555e-10       1.354594900027e-13      -4.837818889854e-12       0.000000000000e+00 
  123       4.584781044400e-10       1.364155874851e-13      -4.906569384318e-12       0.000000000000e+00 
  124       4.630343039967e-10       1.373148486205e-13      -4.973740254716e-12       0.000000000000e+00 
  125       4.675983190088e-10       1.381562749063e-13      -5.039261462082e-12       0.000000000000e+00 
  126       4.721688181293e-10       1.389389141996e-13      -5.103063119689e-12       0.000000000000e+00 
  127       4.767443625484e-10       1.396618621553e-13      -5.165075524960e-12       0.000000000000e+00 
  128       4.813234032592e-10       1.403242636654e-13      -5.225229191384e-12       0.000000000000e+00 
  129       4.859044442932e-10       1.409253473213e-13      -5.283455627651e-12       0.000000000000e+00 
  130       4.904865584759e-10       1.414645300238e-13      -5.339689703895e-12       0.000000000000e+00 
