# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.476103434243e-10       3.500130571478e-15       3.514806509741e-13       0.000000000000e+00 
    3       1.398451875910e-10       5.442156395025e-15       4.308322439165e-13       0.000000000000e+00 
    4       1.323020924540e-10       6.372111582050e-15       4.491354221158e-13       0.000000000000e+00 
    5       1.264003790483e-10       6.404960458897e-15       4.341268383946e-13       0.000000000000e+00 
    6       1.220619964718e-10       5.831768718567e-15       4.024565914690e-13       0.000000000000e+00 
    7       1.189840615751e-10       4.956901710231e-15       3.649957801919e-13       0.000000000000e+00 
    8       1.168834966594e-10       4.011975193464e-15       3.277741602960e-13       0.000000000000e+00 
    9       1.155375805336e-10       3.142961929242e-15       2.940585048373e-13       0.000000000000e+00 
   10       1.147802630906e-10       2.422919875063e-15       2.654438493245e-13       0.000000000000e+00 
   11       1.145166113562e-10       1.873187805877e-15       2.424558821698e-13       0.000000000000e+00 
   12       1.146551312154e-10       1.483741585449e-15       2.249967821776e-13       0.000000000000e+00 
   13       1.151073790812e-10       1.229128739703e-15       2.126478753949e-13       0.000000000000e+00 
   14       1.157843292885e-10       1.079404371259e-15       2.048840108165e-13       0.000000000000e+00 
   15       1.166977615122e-10       1.006548874721e-15       2.011110038564e-13       0.000000000000e+00 
   16       1.178258071664e-10       9.876216233398e-16       2.005877164817e-13       0.000000000000e+00 
   17       1.190768725603e-10       1.005796972149e-15       2.026638434682e-13       0.000000000000e+00 
   18       1.204506730243e-10       1.049414979297e-15       2.067731848202e-13       0.000000000000e+00 
   19       1.219597495062e-10       1.113854980326e-15       2.124920532329e-13       0.000000000000e+00 
   20       1.235521802107e-10       1.194866155776e-15       2.191987807261e-13       0.000000000000e+00 
   21       1.252367635261e-10       1.292523358425e-15       2.265652004059e-13       0.000000000000e+00 
   22       1.270068865452e-10       1.408098959877e-15       2.342521032093e-13       0.000000000000e+00 
   23       1.288522525205e-10       1.543787729721e-15       2.419794125391e-13       0.000000000000e+00 
   24       1.307426704172e-10       1.701933537194e-15       2.494432671671e-13       0.000000000000e+00 
   25       1.326944559441e-10       1.884643857291e-15       2.564914873988e-13       0.000000000000e+00 
   26       1.347181379746e-10       2.093782484221e-15       2.629906999438e-13       0.000000000000e+00 
   27       1.367940317047e-10       2.331077220582e-15       2.687938900251e-13       0.000000000000e+00 
   28       1.388855700021e-10       2.597991559363e-15       2.737459814561e-13       0.000000000000e+00 
   29       1.410014387016e-10       2.895680526913e-15       2.777753420976e-13       0.000000000000e+00 
   30       1.431543237961e-10       3.224917024896e-15       2.808318983002e-13       0.000000000000e+00 
   31       1.453462485193e-10       3.586201491028e-15       2.828605402017e-13       0.000000000000e+00 
   32       1.475794414150e-10       3.980305666925e-15       2.837989885559e-13       0.000000000000e+00 
   33       1.498467690951e-10       4.407880964013e-15       2.835775503478e-13       0.000000000000e+00 
   34       1.521348362934e-10       4.869390182323e-15       2.821286040121e-13       0.000000000000e+00 
   35       1.544499225779e-10       5.365450899940e-15       2.794209043382e-13       0.000000000000e+00 
   36       1.567994510134e-10       5.896580095240e-15       2.754369368340e-13       0.000000000000e+00 
   37       1.591854165205e-10       6.463170774531e-15       2.701580382134e-13       0.000000000000e+00 
   38       1.616079875089e-10       7.065778205828e-15       2.635441791937e-13       0.000000000000e+00 
   39       1.640618563085e-10       7.704908455623e-15       2.555470261974e-13       0.000000000000e+00 
   40       1.665343827303e-10       8.380929999876e-15       2.461147736004e-13       0.000000000000e+00 
   41       1.690113928074e-10       9.094151726567e-15       2.351982400827e-13       0.000000000000e+00 
   42       1.714985199806e-10       9.845109540702e-15       2.227726317540e-13       0.000000000000e+00 
   43       1.740056386412e-10       1.063435761453e-14       2.088221024001e-13       0.000000000000e+00 
   44       1.765407228289e-10       1.146238613720e-14       1.933338142803e-13       0.000000000000e+00 
   45       1.791092547786e-10       1.232960633276e-14       1.762941344969e-13       0.000000000000e+00 
   46       1.817128305151e-10       1.323630769716e-14       1.576758749003e-13       0.000000000000e+00 
   47       1.843497109078e-10       1.418268254543e-14       1.374472325001e-13       0.000000000000e+00 
   48       1.870148628954e-10       1.516883291953e-14       1.155750429995e-13       0.000000000000e+00 
   49       1.896996891455e-10       1.619476671642e-14       9.202455901523e-14       0.000000000000e+00 
   50       1.923954276004e-10       1.726043508738e-14       6.676380304776e-14       0.000000000000e+00 
   51       1.951050651541e-10       1.836586558669e-14       3.977853387140e-14       0.000000000000e+00 
   52       1.978341905094e-10       1.951105847184e-14       1.106095924171e-14       0.000000000000e+00 
   53       2.005875116106e-10       2.069594670722e-14      -1.939449013592e-14       0.000000000000e+00 
   54       2.033687580041e-10       2.192039403436e-14      -5.159116710364e-14       0.000000000000e+00 
   55       2.061806204375e-10       2.318419384593e-14      -8.553185008078e-14       0.000000000000e+00 
   56       2.090247757685e-10       2.448706990073e-14      -1.212241319491e-13       0.000000000000e+00 
   57       2.119016972212e-10       2.582867240626e-14      -1.586763812629e-13       0.000000000000e+00 
   58       2.148105235959e-10       2.720857537356e-14      -1.978962926983e-13       0.000000000000e+00 
   59       2.177489630806e-10       2.862627471876e-14      -2.388909572722e-13       0.000000000000e+00 
   60       2.207131970631e-10       3.008118636474e-14      -2.816669325620e-13       0.000000000000e+00 
   61       2.236994176782e-10       3.157268268194e-14      -3.262275988052e-13       0.000000000000e+00 
   62       2.267090613483e-10       3.310021566402e-14      -3.725643748590e-13       0.000000000000e+00 
   63       2.297445846253e-10       3.466321815737e-14      -4.206636462011e-13       0.000000000000e+00 
   64       2.328078906430e-10       3.626106729317e-14      -4.705092894826e-13       0.000000000000e+00 
   65       2.359002847655e-10       3.789308380546e-14      -5.220826566311e-13       0.000000000000e+00 
   66       2.390224302366e-10       3.955853134921e-14      -5.753625589521e-13       0.000000000000e+00 
   67       2.421743038287e-10       4.125661581841e-14      -6.303252512325e-13       0.000000000000e+00 
   68       2.453556767548e-10       4.298646790385e-14      -6.869454269325e-13       0.000000000000e+00 
   69       2.485677696987e-10       4.474708818695e-14      -7.451994734614e-13       0.000000000000e+00 
   70       2.518118550043e-10       4.653738964431e-14      -8.050628509779e-13       0.000000000000e+00 
   71       2.550887307216e-10       4.835621233299e-14      -8.665091494452e-13       0.000000000000e+00 
   72       2.583986896892e-10       5.020232227990e-14      -9.295100985916e-13       0.000000000000e+00 
   73       2.617414886176e-10       5.207441037123e-14      -9.940355778731e-13       0.000000000000e+00 
   74       2.651163171718e-10       5.397109124184e-14      -1.060053626434e-12       0.000000000000e+00 
   75       2.685217670542e-10       5.589090216476e-14      -1.127530453069e-12       0.000000000000e+00 
   76       2.719564497153e-10       5.783234660960e-14      -1.196430391174e-12       0.000000000000e+00 
   77       2.754210478733e-10       5.979403654319e-14      -1.266715732095e-12       0.000000000000e+00 
   78       2.789165836669e-10       6.177457418103e-14      -1.338346879346e-12       0.000000000000e+00 
   79       2.824437858839e-10       6.377250942884e-14      -1.411282409616e-12       0.000000000000e+00 
   80       2.860030723454e-10       6.578633968798e-14      -1.485479081600e-12       0.000000000000e+00 
   81       2.895945322886e-10       6.781450966079e-14      -1.560891844832e-12       0.000000000000e+00 
   82       2.932179087506e-10       6.985541115607e-14      -1.637473848525e-12       0.000000000000e+00 
   83       2.968725809519e-10       7.190738289440e-14      -1.715176450395e-12       0.000000000000e+00 
   84       3.005579062243e-10       7.396872579109e-14      -1.793949560087e-12       0.000000000000e+00 
   85       3.042743495131e-10       7.603775214216e-14      -1.873742715498e-12       0.000000000000e+00 
   86       3.080225096941e-10       7.811274427348e-14      -1.954504201908e-12       0.000000000000e+00 
   87       3.118027652743e-10       8.019193985279e-14      -2.036180747503e-12       0.000000000000e+00 
   88       3.156152628181e-10       8.227353195522e-14      -2.118717537834e-12       0.000000000000e+00 
   89       3.194599053738e-10       8.435566912882e-14      -2.202058230272e-12       0.000000000000e+00 
   90       3.233363408996e-10       8.643645546010e-14      -2.286144968463e-12       0.000000000000e+00 
   91       3.272439506900e-10       8.851395063954e-14      -2.370918396789e-12       0.000000000000e+00 
   92       3.311818378019e-10       9.058617002710e-14      -2.456317674820e-12       0.000000000000e+00 
   93       3.351491221904e-10       9.265112905802e-14      -2.542281015217e-12       0.000000000000e+00 
   94       3.391459020303e-10       9.470698395744e-14      -2.628747358562e-12       0.000000000000e+00 
   95       3.431724162513e-10       9.675191240887e-14      -2.715654978322e-12       0.000000000000e+00 
   96       3.472287434465e-10       9.878407176479e-14      -2.802941001203e-12       0.000000000000e+00 
   97       3.513147945086e-10       1.008015997209e-13      -2.890541428795e-12       0.000000000000e+00 
   98       3.554303052666e-10       1.028026149902e-13      -2.978391159211e-12       0.000000000000e+00 
   99       3.595748291222e-10       1.047852179771e-13      -3.066424008729e-12       0.000000000000e+00 
  100       3.637477296857e-10       1.067474914520e-13      -3.154572733438e-12       0.000000000000e+00 
  101       3.679481734131e-10       1.086875012249e-13      -3.242769050875e-12       0.000000000000e+00 
  102       3.721751222419e-10       1.106032968199e-13      -3.330943661668e-12       0.000000000000e+00 
  103       3.764273262280e-10       1.124929121494e-13      -3.419026271182e-12       0.000000000000e+00 
  104       3.807035894121e-10       1.143544001547e-13      -3.506945968465e-12       0.000000000000e+00 
  105       3.850036241830e-10       1.161859406060e-13      -3.594632374791e-12       0.000000000000e+00 
  106       3.893272991357e-10       1.179857481891e-13      -3.682014691338e-12       0.000000000000e+00 
  107       3.936743718390e-10       1.197520408745e-13      -3.769021380997e-12       0.000000000000e+00 
  108       3.980444844741e-10       1.214830409641e-13      -3.855580193936e-12       0.000000000000e+00 
  109       4.024371594741e-10       1.231769761395e-13      -3.941618193173e-12       0.000000000000e+00 
  110       4.068517951621e-10       1.248320805087e-13      -4.027061780142e-12       0.000000000000e+00 
  111       4.112876613911e-10       1.264465956540e-13      -4.111836720261e-12       0.000000000000e+00 
  112       4.157438951822e-10       1.280187716792e-13      -4.195868168502e-12       0.000000000000e+00 
  113       4.202194963638e-10       1.295468682570e-13      -4.279080694958e-12       0.000000000000e+00 
  114       4.247133232105e-10       1.310291556768e-13      -4.361398310413e-12       0.000000000000e+00 
  115       4.292240880822e-10       1.324639158917e-13      -4.442744491910e-12       0.000000000000e+00 
  116       4.337505342690e-10       1.338494967882e-13      -4.523043218381e-12       0.000000000000e+00 
  117       4.382920002429e-10       1.351844802410e-13      -4.602222165725e-12       0.000000000000e+00 
  118       4.428479161387e-10       1.364675365522e-13      -4.680209950013e-12       0.000000000000e+00 
  119       4.474176259568e-10       1.376973745597e-13      -4.756935186309e-12       0.000000000000e+00 
  120       4.520003848047e-10       1.388727431544e-13      -4.832326523168e-12       0.000000000000e+00 
  121       4.565953561378e-10       1.399924327987e-13      -4.906312677137e-12       0.000000000000e+00 
  122       4.612016090010e-10       1.410552770445e-13      -4.978822467254e-12       0.000000000000e+00 
  123       4.658181152691e-10       1.420601540510e-13      -5.049784849544e-12       0.000000000000e+00 
  124       4.704437468888e-10       1.430059881028e-13      -5.119128951521e-12       0.000000000000e+00 
  125       4.750772731188e-10       1.438917511280e-13      -5.186784106688e-12       0.000000000000e+00 
  126       4.797173577719e-10       1.447164642159e-13      -5.252679889034e-12       0.000000000000e+00 
  127       4.843625564553e-10       1.454791991356e-13      -5.316746147534e-12       0.000000000000e+00 
  128       4.890113138124e-10       1.461790798534e-13      -5.378913040647e-12       0.000000000000e+00 
  129       4.936621257079e-10       1.468153130818e-13      -5.439111489545e-12       0.000000000000e+00 
  130       4.983140517617e-10       1.473872804903e-13      -5.497274520718e-12       0.000000000000e+00 
  131       5.029662540887e-10       1.478944595259e-13      -5.553336136539e-12       0.000000000000e+00 
  132       5.076178358315e-10       1.483363969982e-13      -5.607230946859e-12       0.000000000000e+00 
  133       5.122678395813e-10       1.487127108048e-13      -5.658894206506e-12       0.000000000000e+00 
  134       5.169152457997e-10       1.490230916574e-13      -5.708261852782e-12       0.000000000000e+00 
  135       5.215589712401e-10       1.492673048071e-13      -5.755270542958e-12       0.000000000000e+00 
