# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.479296670953e-10       4.094711860038e-15       3.777868948811e-13       0.000000000000e+00 
    3       1.399923837535e-10       6.698322422435e-15       4.752679399232e-13       0.000000000000e+00 
    4       1.322031577963e-10       8.138136292327e-15       5.043998498489e-13       0.000000000000e+00 
    5       1.260333828738e-10       8.432193203638e-15       4.941835039565e-13       0.000000000000e+00 
    6       1.214308874955e-10       7.888363846577e-15       4.630084267287e-13       0.000000000000e+00 
    7       1.181033389513e-10       6.878085675546e-15       4.232250616575e-13       0.000000000000e+00 
    8       1.157722038574e-10       5.704716928187e-15       3.819283761896e-13       0.000000000000e+00 
    9       1.142159418540e-10       4.571669507413e-15       3.431808710336e-13       0.000000000000e+00 
   10       1.132682987118e-10       3.590581314839e-15       3.091391859274e-13       0.000000000000e+00 
   11       1.128329700724e-10       2.805013046516e-15       2.806545439068e-13       0.000000000000e+00 
   12       1.128150096548e-10       2.215290956805e-15       2.578587639050e-13       0.000000000000e+00 
   13       1.131243174561e-10       1.798583989440e-15       2.405174078438e-13       0.000000000000e+00 
   14       1.136723331591e-10       1.523021903015e-15       2.281868637372e-13       0.000000000000e+00 
   15       1.144664981261e-10       1.356258507239e-15       2.203086037083e-13       0.000000000000e+00 
   16       1.154831010170e-10       1.269941837503e-15       2.161542916232e-13       0.000000000000e+00 
   17       1.166315654924e-10       1.241599839331e-15       2.150812614534e-13       0.000000000000e+00 
   18       1.179093471839e-10       1.253873763846e-15       2.164818173564e-13       0.000000000000e+00 
   19       1.193279601766e-10       1.298282256184e-15       2.199167132434e-13       0.000000000000e+00 
   20       1.208352477330e-10       1.365675471243e-15       2.247100690189e-13       0.000000000000e+00 
   21       1.224387082977e-10       1.453294894735e-15       2.305189794175e-13       0.000000000000e+00 
   22       1.241303988496e-10       1.559748869410e-15       2.369677889383e-13       0.000000000000e+00 
   23       1.259002499825e-10       1.685791282272e-15       2.437158221841e-13       0.000000000000e+00 
   24       1.277187622714e-10       1.832602822021e-15       2.503815203231e-13       0.000000000000e+00 
   25       1.296010107077e-10       2.001870451728e-15       2.568215559909e-13       0.000000000000e+00 
   26       1.315559982395e-10       2.195292394393e-15       2.629201198139e-13       0.000000000000e+00 
