# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.529412256184e-10       1.350807725999e-14       6.892638697633e-13       0.000000000000e+00 
    3       1.440560217538e-10       3.070505118452e-14       1.005775770624e-12       0.000000000000e+00 
    4       1.344405709425e-10       4.909140408400e-14       1.187673610783e-12       0.000000000000e+00 
    5       1.260003762172e-10       6.465699695970e-14       1.263960629518e-12       0.000000000000e+00 
    6       1.189310673559e-10       7.466742324534e-14       1.265108719279e-12       0.000000000000e+00 
    7       1.131183307276e-10       7.805121028384e-14       1.217355454499e-12       0.000000000000e+00 
    8       1.083655816314e-10       7.519730593217e-14       1.139796409379e-12       0.000000000000e+00 
    9       1.045368129640e-10       6.751058146531e-14       1.045844813380e-12       0.000000000000e+00 
   10       1.015361940829e-10       5.687558785470e-14       9.440319083231e-13       0.000000000000e+00 
   11       9.919330940577e-11       4.517790304124e-14       8.396712374081e-13       0.000000000000e+00 
   12       9.746507954116e-11       3.396901348484e-14       7.364204410554e-13       0.000000000000e+00 
   13       9.625032405537e-11       2.430961396356e-14       6.365159735497e-13       0.000000000000e+00 
   14       9.544078660524e-11       1.674436284894e-14       5.421369533955e-13       0.000000000000e+00 
   15       9.503283634474e-11       1.136254640737e-14       4.554712039706e-13       0.000000000000e+00 
   16       9.491300757277e-11       7.925623043161e-15       3.781704705575e-13       0.000000000000e+00 
   17       9.504972033933e-11       6.010315418564e-15       3.122442203774e-13       0.000000000000e+00 
   18       9.540392823937e-11       5.115625277344e-15       2.586324956981e-13       0.000000000000e+00 
   19       9.594836093135e-11       4.881884754927e-15       2.178413789908e-13       0.000000000000e+00 
   20       9.660594093594e-11       4.902431185416e-15       1.890348315648e-13       0.000000000000e+00 
   21       9.738478047515e-11       4.982926449174e-15       1.714383645126e-13       0.000000000000e+00 
   22       9.828501730531e-11       4.990991932698e-15       1.635613444773e-13       0.000000000000e+00 
   23       9.928047587704e-11       4.912501985228e-15       1.645702350813e-13       0.000000000000e+00 
   24       1.003200916256e-10       4.775684807214e-15       1.731408087049e-13       0.000000000000e+00 
   25       1.014165114276e-10       4.607770501849e-15       1.870945348793e-13       0.000000000000e+00 
   26       1.025851027726e-10       4.439304058418e-15       2.036334964169e-13       0.000000000000e+00 
   27       1.038130812313e-10       4.298002074986e-15       2.209759450639e-13       0.000000000000e+00 
   28       1.050715579934e-10       4.209010768219e-15       2.375543958105e-13       0.000000000000e+00 
   29       1.063647377128e-10       4.178047007790e-15       2.524777512040e-13       0.000000000000e+00 
   30       1.076973125923e-10       4.202286180329e-15       2.649773273385e-13       0.000000000000e+00 
   31       1.090657115840e-10       4.276013232980e-15       2.743450705767e-13       0.000000000000e+00 
   32       1.104769568491e-10       4.395078493687e-15       2.805322489731e-13       0.000000000000e+00 
   33       1.119347113518e-10       4.553578311809e-15       2.837914821279e-13       0.000000000000e+00 
   34       1.134350244982e-10       4.743581312226e-15       2.844248515771e-13       0.000000000000e+00 
   35       1.149724567205e-10       4.959160640787e-15       2.823980910768e-13       0.000000000000e+00 
   36       1.165344085174e-10       5.193444545253e-15       2.776006586777e-13       0.000000000000e+00 
   37       1.181053721817e-10       5.440104130079e-15       2.700113677154e-13       0.000000000000e+00 
   38       1.196903016579e-10       5.702664052847e-15       2.599090713575e-13       0.000000000000e+00 
   39       1.212980058587e-10       5.988246428314e-15       2.477418073161e-13       0.000000000000e+00 
   40       1.229344276771e-10       6.305164204204e-15       2.340804010612e-13       0.000000000000e+00 
   41       1.246020895526e-10       6.661461783614e-15       2.195130023979e-13       0.000000000000e+00 
   42       1.262990883918e-10       7.059804755910e-15       2.042686606814e-13       0.000000000000e+00 
   43       1.280191606079e-10       7.501039164463e-15       1.884843345212e-13       0.000000000000e+00 
   44       1.297514738833e-10       7.985536822688e-15       1.723075867222e-13       0.000000000000e+00 
   45       1.314849361122e-10       8.513111078679e-15       1.558646388487e-13       0.000000000000e+00 
   46       1.332235471419e-10       9.082824620998e-15       1.391531807415e-13       0.000000000000e+00 
   47       1.349749950564e-10       9.693058856618e-15       1.221174903265e-13       0.000000000000e+00 
   48       1.367462640474e-10       1.034151474074e-14       1.046757768299e-13       0.000000000000e+00 
   49       1.385435271447e-10       1.102517171610e-14       8.671832718849e-14       0.000000000000e+00 
   50       1.403712190778e-10       1.174086000192e-14       6.812247066949e-14       0.000000000000e+00 
   51       1.422292070419e-10       1.248725585385e-14       4.880656173860e-14       0.000000000000e+00 
   52       1.441146665460e-10       1.326335691887e-14       2.868744618664e-14       0.000000000000e+00 
   53       1.460226917693e-10       1.406790431330e-14       7.663886658389e-15       0.000000000000e+00 
   54       1.479461497099e-10       1.489937042562e-14      -1.438449949265e-14       0.000000000000e+00 
   55       1.498781344580e-10       1.575625884106e-14      -3.757562892679e-14       0.000000000000e+00 
   56       1.518203781237e-10       1.663811930874e-14      -6.195139829061e-14       0.000000000000e+00 
   57       1.537766738934e-10       1.754476354984e-14      -8.753482627578e-14       0.000000000000e+00 
   58       1.557504153906e-10       1.847597519100e-14      -1.143513009997e-13       0.000000000000e+00 
   59       1.577445521283e-10       1.943150972774e-14      -1.424287587704e-13       0.000000000000e+00 
   60       1.597615449602e-10       2.041109448785e-14      -1.717978628521e-13       0.000000000000e+00 
   61       1.618033083851e-10       2.141441897617e-14      -2.024848310468e-13       0.000000000000e+00 
   62       1.638711231066e-10       2.244110345895e-14      -2.344876327310e-13       0.000000000000e+00 
   63       1.659656247059e-10       2.349072323089e-14      -2.677947418956e-13       0.000000000000e+00 
   64       1.680867709823e-10       2.456281727658e-14      -3.023919634637e-13       0.000000000000e+00 
   65       1.702337969884e-10       2.565688792868e-14      -3.382623788083e-13       0.000000000000e+00 
   66       1.724051700644e-10       2.677240052617e-14      -3.753862912704e-13       0.000000000000e+00 
   67       1.745985448727e-10       2.790878307256e-14      -4.137411716762e-13       0.000000000000e+00 
   68       1.768116215352e-10       2.906541549759e-14      -4.533025905537e-13       0.000000000000e+00 
   69       1.790450224685e-10       3.024159567973e-14      -4.940473559123e-13       0.000000000000e+00 
   70       1.812999203715e-10       3.143656589332e-14      -5.359509163065e-13       0.000000000000e+00 
   71       1.835771652244e-10       3.264952199913e-14      -5.789864016697e-13       0.000000000000e+00 
   72       1.858772624201e-10       3.387961283673e-14      -6.231245940669e-13       0.000000000000e+00 
   73       1.882003508961e-10       3.512593961676e-14      -6.683338984472e-13       0.000000000000e+00 
   74       1.905461812668e-10       3.638755531330e-14      -7.145803133976e-13       0.000000000000e+00 
   75       1.929140939552e-10       3.766346405617e-14      -7.618274018950e-13       0.000000000000e+00 
   76       1.953034051441e-10       3.895266218187e-14      -8.100390273520e-13       0.000000000000e+00 
   77       1.977146942237e-10       4.025427137188e-14      -8.591882024130e-13       0.000000000000e+00 
   78       2.001487124773e-10       4.156742880156e-14      -9.092498081393e-13       0.000000000000e+00 
