# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.475875212736e-10       3.422719388665e-15       3.372159237768e-13       0.000000000000e+00 
    3       1.398171693299e-10       3.813217294372e-15       3.594013480174e-13       0.000000000000e+00 
    4       1.325903910643e-10       2.854837834432e-15       3.212962004818e-13       0.000000000000e+00 
    5       1.272707843216e-10       1.667396076032e-15       2.634537336619e-13       0.000000000000e+00 
    6       1.236846895749e-10       8.751216799296e-16       2.066497382707e-13       0.000000000000e+00 
    7       1.214232487990e-10       5.109263714846e-16       1.614378180619e-13       0.000000000000e+00 
    8       1.201419970841e-10       3.703929712113e-16       1.308296875811e-13       0.000000000000e+00 
    9       1.195727110400e-10       2.986120840394e-16       1.137765928870e-13       0.000000000000e+00 
   10       1.195156472077e-10       2.485613134209e-16       1.074313779586e-13       0.000000000000e+00 
   11       1.198757177276e-10       2.223173516936e-16       1.084997700182e-13       0.000000000000e+00 
   12       1.205631949898e-10       2.210984785971e-16       1.141283600099e-13       0.000000000000e+00 
   13       1.214947794788e-10       2.384806629248e-16       1.221447421435e-13       0.000000000000e+00 
   14       1.225905716488e-10       2.706903217422e-16       1.312073433924e-13       0.000000000000e+00 
   15       1.238694769586e-10       3.193013157099e-16       1.408424392678e-13       0.000000000000e+00 
   16       1.253213505909e-10       3.865052158758e-16       1.508803540507e-13       0.000000000000e+00 
   17       1.268616387423e-10       4.724762332357e-16       1.613040273508e-13       0.000000000000e+00 
   18       1.284931003214e-10       5.761792378979e-16       1.723253833554e-13       0.000000000000e+00 
   19       1.302331107430e-10       6.976154916494e-16       1.838341131945e-13       0.000000000000e+00 
   20       1.320355170270e-10       8.368475002609e-16       1.955117105173e-13       0.000000000000e+00 
   21       1.339138409412e-10       9.942275492990e-16       2.070573985263e-13       0.000000000000e+00 
   22       1.358651039841e-10       1.170172442431e-15       2.181359690172e-13       0.000000000000e+00 
   23       1.378802632738e-10       1.365716618977e-15       2.284905901772e-13       0.000000000000e+00 
   24       1.399296607594e-10       1.582175690952e-15       2.379112465405e-13       0.000000000000e+00 
   25       1.420344446807e-10       1.821145634878e-15       2.463988046295e-13       0.000000000000e+00 
   26       1.442100202403e-10       2.084297029062e-15       2.540356567458e-13       0.000000000000e+00 
   27       1.464350794134e-10       2.372873556218e-15       2.608492579817e-13       0.000000000000e+00 
   28       1.486693492146e-10       2.687953680588e-15       2.668477594547e-13       0.000000000000e+00 
   29       1.509231038048e-10       3.030565974002e-15       2.719755638275e-13       0.000000000000e+00 
   30       1.532120702091e-10       3.401675800128e-15       2.761522074951e-13       0.000000000000e+00 
   31       1.555408156019e-10       3.802219764791e-15       2.792834275114e-13       0.000000000000e+00 
   32       1.579124462556e-10       4.233254104494e-15       2.812444859132e-13       0.000000000000e+00 
   33       1.603196056141e-10       4.695856801115e-15       2.818880574399e-13       0.000000000000e+00 
   34       1.627481552686e-10       5.191057517564e-15       2.810834665179e-13       0.000000000000e+00 
   35       1.652044491010e-10       5.719734324730e-15       2.788435431644e-13       0.000000000000e+00 
   36       1.676958036261e-10       6.282673826685e-15       2.752440290326e-13       0.000000000000e+00 
   37       1.702238097140e-10       6.880600618414e-15       2.703596877589e-13       0.000000000000e+00 
   38       1.727889685348e-10       7.514201660918e-15       2.641527927672e-13       0.000000000000e+00 
   39       1.753862664668e-10       8.184102446210e-15       2.565481446472e-13       0.000000000000e+00 
   40       1.780029906859e-10       8.890855084057e-15       2.474619621188e-13       0.000000000000e+00 
   41       1.806247618216e-10       9.635064397950e-15       2.368129710071e-13       0.000000000000e+00 
   42       1.832577644137e-10       1.041782557798e-14       2.245618192999e-13       0.000000000000e+00 
   43       1.859125134966e-10       1.124042199959e-14       2.106832280843e-13       0.000000000000e+00 
   44       1.885974437567e-10       1.210421197482e-14       1.951553198154e-13       0.000000000000e+00 
   45       1.913183232414e-10       1.301034223561e-14       1.779553031500e-13       0.000000000000e+00 
   46       1.940769261146e-10       1.395877512437e-14       1.590448421712e-13       0.000000000000e+00 
   47       1.968715006594e-10       1.494897859478e-14       1.383804191744e-13       0.000000000000e+00 
   48       1.996967668155e-10       1.598018045322e-14       1.159171475904e-13       0.000000000000e+00 
   49       2.025436262089e-10       1.705135630299e-14       9.160858221728e-14       0.000000000000e+00 
   50       2.054027677641e-10       1.816155655533e-14       6.541388616796e-14       0.000000000000e+00 
   51       2.082773110693e-10       1.931102007599e-14       3.732206540421e-14       0.000000000000e+00 
   52       2.111730936786e-10       2.050034198614e-14       7.333984365513e-15       0.000000000000e+00 
   53       2.140949713613e-10       2.173016482318e-14      -2.454426309174e-14       0.000000000000e+00 
   54       2.170467114534e-10       2.300118244090e-14      -5.830119726492e-14       0.000000000000e+00 
   55       2.200309908329e-10       2.431394018827e-14      -9.392434007122e-14       0.000000000000e+00 
   56       2.230496335803e-10       2.566816838063e-14      -1.314150121649e-13       0.000000000000e+00 
   57       2.261032455546e-10       2.706329008000e-14      -1.707769377432e-13       0.000000000000e+00 
   58       2.291910146021e-10       2.849860636027e-14      -2.120120428704e-13       0.000000000000e+00 
   59       2.323106079842e-10       2.997329227028e-14      -2.551204760829e-13       0.000000000000e+00 
   60       2.354580698049e-10       3.148639279682e-14      -3.001006289950e-13       0.000000000000e+00 
   61       2.386294382457e-10       3.303694426927e-14      -3.469484735731e-13       0.000000000000e+00 
   62       2.418262535132e-10       3.462437955025e-14      -3.956553535121e-13       0.000000000000e+00 
   63       2.450511098192e-10       3.624820704456e-14      -4.462097314188e-13       0.000000000000e+00 
   64       2.483059976154e-10       3.790789322744e-14      -4.985978273421e-13       0.000000000000e+00 
   65       2.515922555894e-10       3.960286258772e-14      -5.528036176977e-13       0.000000000000e+00 
   66       2.549105226599e-10       4.133249757106e-14      -6.088088341915e-13       0.000000000000e+00 
   67       2.582606899734e-10       4.309613852308e-14      -6.665929627440e-13       0.000000000000e+00 
   68       2.616424361671e-10       4.489303019815e-14      -7.261331448670e-13       0.000000000000e+00 
   69       2.650570664085e-10       4.672214882648e-14      -7.874038609938e-13       0.000000000000e+00 
   70       2.685059614692e-10       4.858233974318e-14      -8.503771807554e-13       0.000000000000e+00 
   71       2.719899949345e-10       5.047236632443e-14      -9.150228513437e-13       0.000000000000e+00 
   72       2.755095001162e-10       5.239090856404e-14      -9.813082939408e-13       0.000000000000e+00 
   73       2.790642369661e-10       5.433656165003e-14      -1.049198600148e-12       0.000000000000e+00 
   74       2.826533589889e-10       5.630783454122e-14      -1.118656528413e-12       0.000000000000e+00 
   75       2.862753801558e-10       5.830314854377e-14      -1.189642500465e-12       0.000000000000e+00 
   76       2.899288320342e-10       6.032089461059e-14      -1.262115579455e-12       0.000000000000e+00 
   77       2.936144466605e-10       6.235962044897e-14      -1.336036618223e-12       0.000000000000e+00 
   78       2.973333134624e-10       6.441787510536e-14      -1.411365681315e-12       0.000000000000e+00 
   79       3.010862057277e-10       6.649415305380e-14      -1.488061130489e-12       0.000000000000e+00 
   80       3.048735616711e-10       6.858689397663e-14      -1.566079641269e-12       0.000000000000e+00 
   81       3.086954655011e-10       7.069448254522e-14      -1.645376219515e-12       0.000000000000e+00 
   82       3.125516284862e-10       7.281524820074e-14      -1.725904217973e-12       0.000000000000e+00 
   83       3.164413700217e-10       7.494746493486e-14      -1.807615352842e-12       0.000000000000e+00 
