# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
   70       2.592615994178e-10       6.332437237614e-14      -1.046663413142e-12       0.000000000000e+00 
   71       2.625397812916e-10       6.548539639541e-14      -1.115468559473e-12       0.000000000000e+00 
   72       2.658515303654e-10       6.766592299604e-14      -1.185676713020e-12       0.000000000000e+00 
   73       2.691965642702e-10       6.986410639297e-14      -1.257244921593e-12       0.000000000000e+00 
   74       2.725739921077e-10       7.207802997243e-14      -1.330128808348e-12       0.000000000000e+00 
   75       2.759822814063e-10       7.430570588883e-14      -1.404282616974e-12       0.000000000000e+00 
   76       2.794199182456e-10       7.654513039636e-14      -1.479659576161e-12       0.000000000000e+00 
   77       2.828875996477e-10       7.879446238338e-14      -1.556212969865e-12       0.000000000000e+00 
   78       2.863863828023e-10       8.105187681360e-14      -1.633895345203e-12       0.000000000000e+00 
   79       2.899170088399e-10       8.331551260750e-14      -1.712658261370e-12       0.000000000000e+00 
   80       2.934798840021e-10       8.558347338220e-14      -1.792452341365e-12       0.000000000000e+00 
   81       2.970750608113e-10       8.785382819123e-14      -1.873227323725e-12       0.000000000000e+00 
   82       3.007022192410e-10       9.012461226435e-14      -1.954932114246e-12       0.000000000000e+00 
   83       3.043606478856e-10       9.239382774739e-14      -2.037514837718e-12       0.000000000000e+00 
   84       3.080496127943e-10       9.465945242696e-14      -2.120922026899e-12       0.000000000000e+00 
   85       3.117695754736e-10       9.691946594585e-14      -2.205095921652e-12       0.000000000000e+00 
   86       3.155211432186e-10       9.917182931019e-14      -2.289976814825e-12       0.000000000000e+00 
   87       3.193046872692e-10       1.014144781521e-13      -2.375503911868e-12       0.000000000000e+00 
   88       3.231203304954e-10       1.036453236039e-13      -2.461615368065e-12       0.000000000000e+00 
   89       3.269679350823e-10       1.058622531716e-13      -2.548248325760e-12       0.000000000000e+00 
   90       3.308470902162e-10       1.080631316096e-13      -2.635338951586e-12       0.000000000000e+00 
   91       3.347570997690e-10       1.102458017942e-13      -2.722822473693e-12       0.000000000000e+00 
   92       3.386969699844e-10       1.124080855979e-13      -2.810633218979e-12       0.000000000000e+00 
   93       3.426657280768e-10       1.145478185229e-13      -2.898704784765e-12       0.000000000000e+00 
   94       3.466634595906e-10       1.166629576631e-13      -2.986970502511e-12       0.000000000000e+00 
   95       3.506904050171e-10       1.187514916708e-13      -3.075363112999e-12       0.000000000000e+00 
   96       3.547466351142e-10       1.208114097639e-13      -3.163814676651e-12       0.000000000000e+00 
   97       3.588320431345e-10       1.228407030631e-13      -3.252256612599e-12       0.000000000000e+00 
   98       3.629463370522e-10       1.248373659293e-13      -3.340619737759e-12       0.000000000000e+00 
   99       3.670890317919e-10       1.267993973008e-13      -3.428834305908e-12       0.000000000000e+00 
  100       3.712594414556e-10       1.287248020313e-13      -3.516830046757e-12       0.000000000000e+00 
  101       3.754566715506e-10       1.306115922268e-13      -3.604536205022e-12       0.000000000000e+00 
  102       3.796796112176e-10       1.324577885834e-13      -3.691881579502e-12       0.000000000000e+00 
  103       3.839269254582e-10       1.342614217244e-13      -3.778794562150e-12       0.000000000000e+00 
  104       3.881973391200e-10       1.360205647842e-13      -3.865203256333e-12       0.000000000000e+00 
  105       3.924905492830e-10       1.377334332923e-13      -3.951035765634e-12       0.000000000000e+00 
  106       3.968064222075e-10       1.393983013378e-13      -4.036220017090e-12       0.000000000000e+00 
  107       4.011447080715e-10       1.410134731893e-13      -4.120683724953e-12       0.000000000000e+00 
  108       4.055050364050e-10       1.425772849755e-13      -4.204354430634e-12       0.000000000000e+00 
  109       4.098869115234e-10       1.440881063655e-13      -4.287159542648e-12       0.000000000000e+00 
  110       4.142897079618e-10       1.455443422505e-13      -4.369026376558e-12       0.000000000000e+00 
  111       4.187126659085e-10       1.469444344236e-13      -4.449882194919e-12       0.000000000000e+00 
  112       4.231548866394e-10       1.482868632614e-13      -4.529654247222e-12       0.000000000000e+00 
  113       4.276153279514e-10       1.495701494044e-13      -4.608269809838e-12       0.000000000000e+00 
  114       4.320927995963e-10       1.507928554380e-13      -4.685656225963e-12       0.000000000000e+00 
  115       4.365859587153e-10       1.519535875731e-13      -4.761740945560e-12       0.000000000000e+00 
  116       4.410934969748e-10       1.530510246929e-13      -4.836451678447e-12       0.000000000000e+00 
  117       4.456147375501e-10       1.540840059066e-13      -4.909716789255e-12       0.000000000000e+00 
  118       4.501491024876e-10       1.550514568467e-13      -4.981465025725e-12       0.000000000000e+00 
  119       4.546959246563e-10       1.559523651568e-13      -5.051625450355e-12       0.000000000000e+00 
  120       4.592544448768e-10       1.567857824148e-13      -5.120127481353e-12       0.000000000000e+00 
  121       4.638238090501e-10       1.575508260556e-13      -5.186900933576e-12       0.000000000000e+00 
  122       4.684030652865e-10       1.582466812936e-13      -5.251876059474e-12       0.000000000000e+00 
  123       4.729911610348e-10       1.588726030459e-13      -5.314983590040e-12       0.000000000000e+00 
  124       4.775869402104e-10       1.594279178546e-13      -5.376154775749e-12       0.000000000000e+00 
  125       4.821891403250e-10       1.599120258099e-13      -5.435321427505e-12       0.000000000000e+00 
  126       4.867963896151e-10       1.603244024727e-13      -5.492415957584e-12       0.000000000000e+00 
  127       4.914072041707e-10       1.606646007974e-13      -5.547371420580e-12       0.000000000000e+00 
  128       4.960199850645e-10       1.609322530546e-13      -5.600121554351e-12       0.000000000000e+00 
  129       5.006331888778e-10       1.611270830300e-13      -5.650601064069e-12       0.000000000000e+00 
  130       5.052458665275e-10       1.612489400492e-13      -5.698746422663e-12       0.000000000000e+00 
  131       5.098571783988e-10       1.612977723363e-13      -5.744495235972e-12       0.000000000000e+00 
  132       5.144662246315e-10       1.612736190493e-13      -5.787786049772e-12       0.000000000000e+00 
  133       5.190720434902e-10       1.611766122764e-13      -5.828558392457e-12       0.000000000000e+00 
  134       5.236736097338e-10       1.610069790322e-13      -5.866752817727e-12       0.000000000000e+00 
  135       5.282698329852e-10       1.607650432539e-13      -5.902310947268e-12       0.000000000000e+00 
  136       5.328595561006e-10       1.604512277980e-13      -5.935175513438e-12       0.000000000000e+00 
  137       5.374415535398e-10       1.600660564360e-13      -5.965290401952e-12       0.000000000000e+00 
  138       5.420145297350e-10       1.596101558512e-13      -5.992600694566e-12       0.000000000000e+00 
  139       5.465771174611e-10       1.590842576347e-13      -6.017052711757e-12       0.000000000000e+00 
