# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.475399992025e-10       3.400973625571e-15       3.358799582013e-13       0.000000000000e+00 
    3       1.397843994823e-10       3.770963165925e-15       3.573913391706e-13       0.000000000000e+00 
    4       1.325766008310e-10       2.804331330480e-15       3.188775262150e-13       0.000000000000e+00 
    5       1.272752502445e-10       1.624275928404e-15       2.609550334813e-13       0.000000000000e+00 
    6       1.237058832067e-10       8.477064712320e-16       2.043259440779e-13       0.000000000000e+00 
    7       1.214581522350e-10       4.981902892409e-16       1.594653549848e-13       0.000000000000e+00 
    8       1.201892823846e-10       3.663524788537e-16       1.293106168720e-13       0.000000000000e+00 
    9       1.196305371477e-10       2.976454395413e-16       1.127426229789e-13       0.000000000000e+00 
   10       1.195823980016e-10       2.479595222593e-16       1.068629685983e-13       0.000000000000e+00 
   11       1.199505963083e-10       2.218453406835e-16       1.083534109266e-13       0.000000000000e+00 
   12       1.206438072893e-10       2.214343381151e-16       1.143397951460e-13       0.000000000000e+00 
   13       1.215810222515e-10       2.401543677478e-16       1.226704104115e-13       0.000000000000e+00 
   14       1.226819437855e-10       2.738726387168e-16       1.320215320321e-13       0.000000000000e+00 
   15       1.239667197771e-10       3.240913949730e-16       1.419092551857e-13       0.000000000000e+00 
   16       1.254213015266e-10       3.931145097959e-16       1.522132239375e-13       0.000000000000e+00 
   17       1.269665604887e-10       4.811438033444e-16       1.629156864261e-13       0.000000000000e+00 
   18       1.286019863700e-10       5.872711002526e-16       1.741841861673e-13       0.000000000000e+00 
   19       1.303446446359e-10       7.115315851093e-16       1.859390826360e-13       0.000000000000e+00 
   20       1.321501863487e-10       8.539714397503e-16       1.979149467848e-13       0.000000000000e+00 
   21       1.340320286286e-10       1.014928791600e-15       2.097752645453e-13       0.000000000000e+00 
   22       1.359865139746e-10       1.194821070879e-15       2.211236615864e-13       0.000000000000e+00 
   23       1.380049369328e-10       1.394776615668e-15       2.317158191873e-13       0.000000000000e+00 
   24       1.400582023261e-10       1.616228194346e-15       2.413775789750e-13       0.000000000000e+00 
   25       1.421671217894e-10       1.860778979311e-15       2.501101263312e-13       0.000000000000e+00 
   26       1.443465094912e-10       2.130079781847e-15       2.579855653708e-13       0.000000000000e+00 
   27       1.465751110773e-10       2.425433846908e-15       2.650295245126e-13       0.000000000000e+00 
   28       1.488129038763e-10       2.748000492367e-15       2.712509558828e-13       0.000000000000e+00 
   29       1.510702576197e-10       3.098842390577e-15       2.765934439081e-13       0.000000000000e+00 
   30       1.533629486900e-10       3.478940904931e-15       2.809753196912e-13       0.000000000000e+00 
   31       1.556955886468e-10       3.889250361308e-15       2.843009678924e-13       0.000000000000e+00 
   32       1.580713106120e-10       4.330874947836e-15       2.864431754244e-13       0.000000000000e+00 
   33       1.604827732272e-10       4.804953272033e-15       2.872516153238e-13       0.000000000000e+00 
   34       1.629158121051e-10       5.312564210189e-15       2.865928267820e-13       0.000000000000e+00 
   35       1.653766046108e-10       5.854564348511e-15       2.844788276350e-13       0.000000000000e+00 
   36       1.678722052655e-10       6.431685112838e-15       2.809854166555e-13       0.000000000000e+00 
   37       1.704039754719e-10       7.044621028390e-15       2.761876253429e-13       0.000000000000e+00 
   38       1.729725404423e-10       7.694206882293e-15       2.700474132173e-13       0.000000000000e+00 
   39       1.755731506369e-10       8.381293509095e-15       2.624892532631e-13       0.000000000000e+00 
   40       1.781934160460e-10       9.106698103024e-15       2.534292545050e-13       0.000000000000e+00 
   41       1.808192433353e-10       9.871179844967e-15       2.427852464868e-13       0.000000000000e+00 
   42       1.834567337569e-10       1.067536152112e-14       2.305127522177e-13       0.000000000000e+00 
   43       1.861161800578e-10       1.151977939173e-14       2.165794854421e-13       0.000000000000e+00 
   44       1.888057422198e-10       1.240490030847e-14       2.009555470384e-13       0.000000000000e+00 
   45       1.915309329064e-10       1.333113349664e-14       1.836114311743e-13       0.000000000000e+00 
   46       1.942935386042e-10       1.429887798770e-14       1.645113151726e-13       0.000000000000e+00 
   47       1.970919080125e-10       1.530848367517e-14       1.436177764179e-13       0.000000000000e+00 
   48       1.999208821288e-10       1.636023500668e-14       1.208935146713e-13       0.000000000000e+00 
   49       2.027715053713e-10       1.745434850900e-14       9.630124435570e-14       0.000000000000e+00 
   50       2.056345952756e-10       1.859099874936e-14       6.980829060238e-14       0.000000000000e+00 
   51       2.085132640842e-10       1.977041026871e-14       4.140209802459e-14       0.000000000000e+00 
   52       2.114132966582e-10       2.099278632466e-14       1.107874543364e-14       0.000000000000e+00 
   53       2.143394842124e-10       2.225828152652e-14      -2.116127905076e-14       0.000000000000e+00 
   54       2.172955170175e-10       2.356700069849e-14      -5.531296436185e-14       0.000000000000e+00 
   55       2.202840002171e-10       2.491893076931e-14      -9.136988278489e-14       0.000000000000e+00 
   56       2.233067516872e-10       2.631371923118e-14      -1.293346728408e-13       0.000000000000e+00 
   57       2.263643902312e-10       2.775083865413e-14      -1.692109615289e-13       0.000000000000e+00 
   58       2.294561186786e-10       2.922964517330e-14      -2.110003841072e-13       0.000000000000e+00 
   59       2.325796213838e-10       3.074937474278e-14      -2.547025959057e-13       0.000000000000e+00 
   60       2.357309617251e-10       3.230913938954e-14      -3.003152841403e-13       0.000000000000e+00 
   61       2.389061954802e-10       3.390803455601e-14      -3.478338335559e-13       0.000000000000e+00 
   62       2.421068660194e-10       3.554549775819e-14      -3.972502089323e-13       0.000000000000e+00 
   63       2.453355662908e-10       3.722102415102e-14      -4.485538415665e-13       0.000000000000e+00 
   64       2.485942846815e-10       3.893406232663e-14      -5.017319541219e-13       0.000000000000e+00 
   65       2.518843569592e-10       4.068401409295e-14      -5.567695614580e-13       0.000000000000e+00 
   66       2.552064182157e-10       4.247023425238e-14      -6.136494714599e-13       0.000000000000e+00 
   67       2.585603548085e-10       4.429203038044e-14      -6.723522858684e-13       0.000000000000e+00 
   68       2.619458393489e-10       4.614861375555e-14      -7.328560933491e-13       0.000000000000e+00 
   69       2.653641689663e-10       4.803894109729e-14      -7.951354746261e-13       0.000000000000e+00 
   70       2.688167149032e-10       4.996184021520e-14      -8.591622963264e-13       0.000000000000e+00 
   71       2.723043398757e-10       5.191605457591e-14      -9.249059939894e-13       0.000000000000e+00 
   72       2.758273649273e-10       5.390024183248e-14      -9.923335650252e-13       0.000000000000e+00 
   73       2.793855362835e-10       5.591297235373e-14      -1.061409561674e-12       0.000000000000e+00 
   74       2.829779922055e-10       5.795272775356e-14      -1.132096083962e-12       0.000000000000e+00 
   75       2.866032298446e-10       6.001789942025e-14      -1.204352772666e-12       0.000000000000e+00 
   76       2.902597673115e-10       6.210684584273e-14      -1.278137914061e-12       0.000000000000e+00 
   77       2.939483425378e-10       6.421807990904e-14      -1.353412002338e-12       0.000000000000e+00 
   78       2.976700570313e-10       6.635011324939e-14      -1.430134817037e-12       0.000000000000e+00 
   79       3.014256976480e-10       6.850140020852e-14      -1.508264384387e-12       0.000000000000e+00 
   80       3.052157177021e-10       7.067033758070e-14      -1.587756993057e-12       0.000000000000e+00 
   81       3.090402180762e-10       7.285526434472e-14      -1.668567209918e-12       0.000000000000e+00 
   82       3.128989283313e-10       7.505446139892e-14      -1.750647895798e-12       0.000000000000e+00 
   83       3.167911878170e-10       7.726615129614e-14      -1.833950221238e-12       0.000000000000e+00 
   84       3.207163105510e-10       7.948851436440e-14      -1.918423339461e-12       0.000000000000e+00 
   85       3.246747907370e-10       8.171974071981e-14      -2.004013308464e-12       0.000000000000e+00 
   86       3.286672633913e-10       8.395798643055e-14      -2.090664018291e-12       0.000000000000e+00 
   87       3.326941260859e-10       8.620135790806e-14      -2.178317527780e-12       0.000000000000e+00 
   88       3.367555265085e-10       8.844791191744e-14      -2.266914074561e-12       0.000000000000e+00 
   89       3.408513500222e-10       9.069565558786e-14      -2.356392085053e-12       0.000000000000e+00 
   90       3.449812072257e-10       9.294254642293e-14      -2.446688184458e-12       0.000000000000e+00 
   91       3.491444215133e-10       9.518649231111e-14      -2.537737206756e-12       0.000000000000e+00 
   92       3.533400166347e-10       9.742535153605e-14      -2.629472204703e-12       0.000000000000e+00 
   93       3.575670353411e-10       9.965697825327e-14      -2.721825284904e-12       0.000000000000e+00 
   94       3.618255771644e-10       1.018793667213e-13      -2.814730235003e-12       0.000000000000e+00 
   95       3.661158944458e-10       1.040905288832e-13      -2.908120311942e-12       0.000000000000e+00 
   96       3.704380673681e-10       1.062884514587e-13      -3.001927473123e-12       0.000000000000e+00 
   97       3.747919960596e-10       1.084710965792e-13      -3.096082397735e-12       0.000000000000e+00 
   98       3.791773926996e-10       1.106364024221e-13      -3.190514508067e-12       0.000000000000e+00 
   99       3.835937736229e-10       1.127822838451e-13      -3.285151990839e-12       0.000000000000e+00 
  100       3.880404514244e-10       1.149066330209e-13      -3.379921818515e-12       0.000000000000e+00 
