# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.475535316967e-10       3.375551807703e-15       3.344589730449e-13       0.000000000000e+00 
    3       1.398068579212e-10       3.736447986279e-15       3.553199787305e-13       0.000000000000e+00 
    4       1.325920059864e-10       2.769719912121e-15       3.162477142256e-13       0.000000000000e+00 
    5       1.272982617160e-10       1.593492276054e-15       2.578014037737e-13       0.000000000000e+00 
    6       1.237417023212e-10       8.211294892495e-16       2.006497802760e-13       0.000000000000e+00 
    7       1.215308578729e-10       4.751456261844e-16       1.552061646250e-13       0.000000000000e+00 
    8       1.202394361165e-10       3.461708909826e-16       1.244307830952e-13       0.000000000000e+00 
    9       1.196878236635e-10       2.794497212355e-16       1.072416245350e-13       0.000000000000e+00 
   10       1.196948180464e-10       2.303089214273e-16       1.006966332618e-13       0.000000000000e+00 
   11       1.200503136819e-10       2.027605968463e-16       1.015330413482e-13       0.000000000000e+00 
   12       1.207563450506e-10       1.986490115948e-16       1.069303601504e-13       0.000000000000e+00 
   13       1.216995858899e-10       2.114210031849e-16       1.147130046270e-13       0.000000000000e+00 
   14       1.228267240751e-10       2.370561391078e-16       1.236141310184e-13       0.000000000000e+00 
   15       1.241475703002e-10       2.770845597836e-16       1.330908182126e-13       0.000000000000e+00 
   16       1.255746757045e-10       3.339639066692e-16       1.430166193606e-13       0.000000000000e+00 
   17       1.271654005868e-10       4.080534087861e-16       1.534894360565e-13       0.000000000000e+00 
   18       1.288443967946e-10       4.984343224825e-16       1.646036161859e-13       0.000000000000e+00 
   19       1.306102386646e-10       6.051676484605e-16       1.762453653891e-13       0.000000000000e+00 
   20       1.324441638004e-10       7.283767113965e-16       1.881532060029e-13       0.000000000000e+00 
   21       1.343537345568e-10       8.684567477058e-16       2.000185502951e-13       0.000000000000e+00 
   22       1.363228199848e-10       1.025848260749e-15       2.114808235833e-13       0.000000000000e+00 
   23       1.383609200805e-10       1.201516273724e-15       2.222981941343e-13       0.000000000000e+00 
   24       1.404605980389e-10       1.396697077332e-15       2.322783450210e-13       0.000000000000e+00 
   25       1.426130120777e-10       1.613082188958e-15       2.413675674605e-13       0.000000000000e+00 
   26       1.447951900754e-10       1.852473207687e-15       2.495877191117e-13       0.000000000000e+00 
   27       1.470171776269e-10       2.116054575362e-15       2.570319442118e-13       0.000000000000e+00 
   28       1.492874661290e-10       2.404809683520e-15       2.638036580137e-13       0.000000000000e+00 
   29       1.516112015024e-10       2.719865851839e-15       2.698268513417e-13       0.000000000000e+00 
   30       1.539774784405e-10       3.062373523328e-15       2.749537192663e-13       0.000000000000e+00 
   31       1.563643726682e-10       3.433440420525e-15       2.790236638670e-13       0.000000000000e+00 
   32       1.587782018933e-10       3.834081161279e-15       2.819163783032e-13       0.000000000000e+00 
   33       1.612262140173e-10       4.265239500432e-15       2.835167907033e-13       0.000000000000e+00 
   34       1.637073557763e-10       4.727825568267e-15       2.837267787139e-13       0.000000000000e+00 
   35       1.662201534925e-10       5.222820222619e-15       2.825559502601e-13       0.000000000000e+00 
   36       1.687556106284e-10       5.751201249658e-15       2.800646852598e-13       0.000000000000e+00 
   37       1.713012477368e-10       6.313909561114e-15       2.763129373824e-13       0.000000000000e+00 
   38       1.738658712929e-10       6.911836889907e-15       2.712601946503e-13       0.000000000000e+00 
   39       1.764618033012e-10       7.545829068003e-15       2.648328718384e-13       0.000000000000e+00 
   40       1.790976303179e-10       8.216685450983e-15       2.569502990991e-13       0.000000000000e+00 
   41       1.817772198180e-10       8.925152943812e-15       2.475318156802e-13       0.000000000000e+00 
   42       1.844975530691e-10       9.671913043067e-15       2.365223206473e-13       0.000000000000e+00 
   43       1.872493683716e-10       1.045758546253e-14       2.238739949489e-13       0.000000000000e+00 
   44       1.900170866117e-10       1.128272752385e-14       2.095392160685e-13       0.000000000000e+00 
   45       1.927849723686e-10       1.214784665855e-14       1.934728449315e-13       0.000000000000e+00 
   46       1.955590398117e-10       1.305345002923e-14       1.756401117138e-13       0.000000000000e+00 
   47       1.983508107415e-10       1.400000421509e-14       1.560109361438e-13       0.000000000000e+00 
   48       2.011710697324e-10       1.498791846622e-14       1.345578028082e-13       0.000000000000e+00 
   49       2.040297286164e-10       1.601754236098e-14       1.112558089592e-13       0.000000000000e+00 
   50       2.069340995953e-10       1.708917791371e-14       8.608234572342e-14       0.000000000000e+00 
   51       2.098834763754e-10       1.820312520718e-14       5.901592880198e-14       0.000000000000e+00 
   52       2.128728478936e-10       1.935964509721e-14       3.003713301514e-14       0.000000000000e+00 
   53       2.158941557178e-10       2.055894422168e-14      -8.710390092962e-16       0.000000000000e+00 
   54       2.189360836416e-10       2.180117333793e-14      -3.372312628033e-14       0.000000000000e+00 
   55       2.219877874744e-10       2.308637201415e-14      -6.852974560802e-14       0.000000000000e+00 
   56       2.250516514594e-10       2.441429042260e-14      -1.052928442530e-13       0.000000000000e+00 
   57       2.281333322830e-10       2.578452036379e-14      -1.440092144129e-13       0.000000000000e+00 
   58       2.312380408727e-10       2.719654136278e-14      -1.846717386580e-13       0.000000000000e+00 
   59       2.343704855061e-10       2.864971691637e-14      -2.272693035340e-13       0.000000000000e+00 
   60       2.375348149207e-10       3.014329074048e-14      -2.717867131644e-13       0.000000000000e+00 
   61       2.407343708412e-10       3.167648770579e-14      -3.182080029235e-13       0.000000000000e+00 
   62       2.439710093578e-10       3.324885160957e-14      -3.665274450732e-13       0.000000000000e+00 
   63       2.472455255771e-10       3.485997690614e-14      -4.167408713884e-13       0.000000000000e+00 
   64       2.505577690706e-10       3.650941028618e-14      -4.688425121307e-13       0.000000000000e+00 
   65       2.539065809364e-10       3.819665024562e-14      -5.228250175330e-13       0.000000000000e+00 
   66       2.572897308619e-10       3.992114665467e-14      -5.786794792831e-13       0.000000000000e+00 
   67       2.607038541855e-10       4.168230032674e-14      -6.363954520081e-13       0.000000000000e+00 
   68       2.641456957982e-10       4.347941578168e-14      -6.959592444707e-13       0.000000000000e+00 
   69       2.676162752143e-10       4.531154938440e-14      -7.573483430640e-13       0.000000000000e+00 
   70       2.711174562670e-10       4.717762951938e-14      -8.205358917730e-13       0.000000000000e+00 
   71       2.746506859560e-10       4.907649907494e-14      -8.854923001246e-13       0.000000000000e+00 
   72       2.782169649329e-10       5.100691381508e-14      -9.521852204187e-13       0.000000000000e+00 
   73       2.818168179857e-10       5.296754075140e-14      -1.020579524959e-12       0.000000000000e+00 
   74       2.854502645246e-10       5.495695651496e-14      -1.090637283285e-12       0.000000000000e+00 
   75       2.891167890668e-10       5.697364572817e-14      -1.162317739402e-12       0.000000000000e+00 
   76       2.928158076114e-10       5.901605671758e-14      -1.235578857075e-12       0.000000000000e+00 
