8000.000000 1.1590220633E+00 1.1590220633E+00 1.1590220633E+00 1.1590220633E+00 1.1590220633E+00
7999.000000 1.1590220477E+00 1.1590220477E+00 1.1590220477E+00 1.1590220477E+00 1.1590220477E+00
7998.000000 1.1590220321E+00 1.1590220321E+00 1.1590220321E+00 1.1590220321E+00 1.1590220321E+00
7997.000000 1.1590220164E+00 1.1590220164E+00 1.1590220164E+00 1.1590220164E+00 1.1590220164E+00
7996.000000 1.1590220006E+00 1.1590220006E+00 1.1590220006E+00 1.1590220006E+00 1.1590220006E+00
7995.000000 1.1590219848E+00 1.1590219848E+00 1.1590219848E+00 1.1590219848E+00 1.1590219848E+00
7994.000000 1.1590219689E+00 1.1590219689E+00 1.1590219689E+00 1.1590219689E+00 1.1590219689E+00
7993.000000 1.1590219529E+00 1.1590219529E+00 1.1590219529E+00 1.1590219529E+00 1.1590219529E+00
7992.000000 1.1590219369E+00 1.1590219369E+00 1.1590219369E+00 1.1590219369E+00 1.1590219369E+00
7991.000000 1.1590219209E+00 1.1590219209E+00 1.1590219209E+00 1.1590219209E+00 1.1590219209E+00
7990.000000 1.1590219047E+00 1.1590219047E+00 1.1590219047E+00 1.1590219047E+00 1.1590219047E+00
7989.000000 1.1590218886E+00 1.1590218886E+00 1.1590218886E+00 1.1590218886E+00 1.1590218886E+00
7988.000000 1.1590218723E+00 1.1590218723E+00 1.1590218723E+00 1.1590218723E+00 1.1590218723E+00
7987.000000 1.1590218560E+00 1.1590218560E+00 1.1590218560E+00 1.1590218560E+00 1.1590218560E+00
7986.000000 1.1590218396E+00 1.1590218396E+00 1.1590218396E+00 1.1590218396E+00 1.1590218396E+00
7985.000000 1.1590218232E+00 1.1590218232E+00 1.1590218232E+00 1.1590218232E+00 1.1590218232E+00
7984.000000 1.1590218067E+00 1.1590218067E+00 1.1590218067E+00 1.1590218067E+00 1.1590218067E+00
7983.000000 1.1590217902E+00 1.1590217902E+00 1.1590217902E+00 1.1590217902E+00 1.1590217902E+00
7982.000000 1.1590217736E+00 1.1590217736E+00 1.1590217736E+00 1.1590217736E+00 1.1590217736E+00
7981.000000 1.1590217569E+00 1.1590217569E+00 1.1590217569E+00 1.1590217569E+00 1.1590217569E+00
7980.000000 1.1590217402E+00 1.1590217402E+00 1.1590217402E+00 1.1590217402E+00 1.1590217402E+00
7979.000000 1.1590217234E+00 1.1590217234E+00 1.1590217234E+00 1.1590217234E+00 1.1590217234E+00
7978.000000 1.1590217065E+00 1.1590217065E+00 1.1590217065E+00 1.1590217065E+00 1.1590217065E+00
7977.000000 1.1590216896E+00 1.1590216896E+00 1.1590216896E+00 1.1590216896E+00 1.1590216896E+00
7976.000000 1.1590216726E+00 1.1590216726E+00 1.1590216726E+00 1.1590216726E+00 1.1590216726E+00
7975.000000 1.1590216556E+00 1.1590216556E+00 1.1590216556E+00 1.1590216556E+00 1.1590216556E+00
7974.000000 1.1590216385E+00 1.1590216385E+00 1.1590216385E+00 1.1590216385E+00 1.1590216385E+00
7973.000000 1.1590216213E+00 1.1590216213E+00 1.1590216213E+00 1.1590216213E+00 1.1590216213E+00
7972.000000 1.1590216041E+00 1.1590216041E+00 1.1590216041E+00 1.1590216041E+00 1.1590216041E+00
7971.000000 1.1590215868E+00 1.1590215868E+00 1.1590215868E+00 1.1590215868E+00 1.1590215868E+00
7970.000000 1.1590215694E+00 1.1590215694E+00 1.1590215694E+00 1.1590215694E+00 1.1590215694E+00
7969.000000 1.1590215520E+00 1.1590215520E+00 1.1590215520E+00 1.1590215520E+00 1.1590215520E+00
7968.000000 1.1590215345E+00 1.1590215345E+00 1.1590215345E+00 1.1590215345E+00 1.1590215345E+00
7967.000000 1.1590215169E+00 1.1590215169E+00 1.1590215169E+00 1.1590215169E+00 1.1590215169E+00
7966.000000 1.1590214993E+00 1.1590214993E+00 1.1590214993E+00 1.1590214993E+00 1.1590214993E+00
7965.000000 1.1590214816E+00 1.1590214816E+00 1.1590214816E+00 1.1590214816E+00 1.1590214816E+00
7964.000000 1.1590214638E+00 1.1590214638E+00 1.1590214638E+00 1.1590214638E+00 1.1590214638E+00
7963.000000 1.1590214460E+00 1.1590214460E+00 1.1590214460E+00 1.1590214460E+00 1.1590214460E+00
7962.000000 1.1590214281E+00 1.1590214281E+00 1.1590214281E+00 1.1590214281E+00 1.1590214281E+00
7961.000000 1.1590214102E+00 1.1590214102E+00 1.1590214102E+00 1.1590214102E+00 1.1590214102E+00
7960.000000 1.1590213922E+00 1.1590213922E+00 1.1590213922E+00 1.1590213922E+00 1.1590213922E+00
7959.000000 1.1590213741E+00 1.1590213741E+00 1.1590213741E+00 1.1590213741E+00 1.1590213741E+00
7958.000000 1.1590213559E+00 1.1590213559E+00 1.1590213559E+00 1.1590213559E+00 1.1590213559E+00
7957.000000 1.1590213377E+00 1.1590213377E+00 1.1590213377E+00 1.1590213377E+00 1.1590213377E+00
7956.000000 1.1590213194E+00 1.1590213194E+00 1.1590213194E+00 1.1590213194E+00 1.1590213194E+00
7955.000000 1.1590213010E+00 1.1590213010E+00 1.1590213010E+00 1.1590213010E+00 1.1590213010E+00
7954.000000 1.1590212826E+00 1.1590212826E+00 1.1590212826E+00 1.1590212826E+00 1.1590212826E+00
7953.000000 1.1590212641E+00 1.1590212641E+00 1.1590212641E+00 1.1590212641E+00 1.1590212641E+00
7952.000000 1.1590212455E+00 1.1590212455E+00 1.1590212455E+00 1.1590212455E+00 1.1590212455E+00
7951.000000 1.1590212269E+00 1.1590212269E+00 1.1590212269E+00 1.1590212269E+00 1.1590212269E+00
7950.000000 1.1590212082E+00 1.1590212082E+00 1.1590212082E+00 1.1590212082E+00 1.1590212082E+00
7949.000000 1.1590211894E+00 1.1590211894E+00 1.1590211894E+00 1.1590211894E+00 1.1590211894E+00
7948.000000 1.1590211706E+00 1.1590211706E+00 1.1590211706E+00 1.1590211706E+00 1.1590211706E+00
7947.000000 1.1590211517E+00 1.1590211517E+00 1.1590211517E+00 1.1590211517E+00 1.1590211517E+00
7946.000000 1.1590211327E+00 1.1590211327E+00 1.1590211327E+00 1.1590211327E+00 1.1590211327E+00
7945.000000 1.1590211136E+00 1.1590211136E+00 1.1590211136E+00 1.1590211136E+00 1.1590211136E+00
7944.000000 1.1590210945E+00 1.1590210945E+00 1.1590210945E+00 1.1590210945E+00 1.1590210945E+00
7943.000000 1.1590210753E+00 1.1590210753E+00 1.1590210753E+00 1.1590210753E+00 1.1590210753E+00
7942.000000 1.1590210560E+00 1.1590210560E+00 1.1590210560E+00 1.1590210560E+00 1.1590210560E+00
7941.000000 1.1590210367E+00 1.1590210367E+00 1.1590210367E+00 1.1590210367E+00 1.1590210367E+00
7940.000000 1.1590210173E+00 1.1590210173E+00 1.1590210173E+00 1.1590210173E+00 1.1590210173E+00
7939.000000 1.1590209978E+00 1.1590209978E+00 1.1590209978E+00 1.1590209978E+00 1.1590209978E+00
7938.000000 1.1590209782E+00 1.1590209782E+00 1.1590209782E+00 1.1590209782E+00 1.1590209782E+00
7937.000000 1.1590209586E+00 1.1590209586E+00 1.1590209586E+00 1.1590209586E+00 1.1590209586E+00
7936.000000 1.1590209389E+00 1.1590209389E+00 1.1590209389E+00 1.1590209389E+00 1.1590209389E+00
7935.000000 1.1590209191E+00 1.1590209191E+00 1.1590209191E+00 1.1590209191E+00 1.1590209191E+00
7934.000000 1.1590208992E+00 1.1590208992E+00 1.1590208992E+00 1.1590208992E+00 1.1590208992E+00
7933.000000 1.1590208793E+00 1.1590208793E+00 1.1590208793E+00 1.1590208793E+00 1.1590208793E+00
7932.000000 1.1590208593E+00 1.1590208593E+00 1.1590208593E+00 1.1590208593E+00 1.1590208593E+00
7931.000000 1.1590208392E+00 1.1590208392E+00 1.1590208392E+00 1.1590208392E+00 1.1590208392E+00
7930.000000 1.1590208191E+00 1.1590208191E+00 1.1590208191E+00 1.1590208191E+00 1.1590208191E+00
7929.000000 1.1590207988E+00 1.1590207988E+00 1.1590207988E+00 1.1590207988E+00 1.1590207988E+00
7928.000000 1.1590207785E+00 1.1590207785E+00 1.1590207785E+00 1.1590207785E+00 1.1590207785E+00
7927.000000 1.1590207581E+00 1.1590207581E+00 1.1590207581E+00 1.1590207581E+00 1.1590207581E+00
7926.000000 1.1590207377E+00 1.1590207377E+00 1.1590207377E+00 1.1590207377E+00 1.1590207377E+00
7925.000000 1.1590207172E+00 1.1590207172E+00 1.1590207172E+00 1.1590207172E+00 1.1590207172E+00
7924.000000 1.1590206965E+00 1.1590206965E+00 1.1590206965E+00 1.1590206965E+00 1.1590206965E+00
7923.000000 1.1590206758E+00 1.1590206758E+00 1.1590206758E+00 1.1590206758E+00 1.1590206758E+00
7922.000000 1.1590206551E+00 1.1590206551E+00 1.1590206551E+00 1.1590206551E+00 1.1590206551E+00
7921.000000 1.1590206342E+00 1.1590206342E+00 1.1590206342E+00 1.1590206342E+00 1.1590206342E+00
7920.000000 1.1590206133E+00 1.1590206133E+00 1.1590206133E+00 1.1590206133E+00 1.1590206133E+00
7919.000000 1.1590205923E+00 1.1590205923E+00 1.1590205923E+00 1.1590205923E+00 1.1590205923E+00
7918.000000 1.1590205712E+00 1.1590205712E+00 1.1590205712E+00 1.1590205712E+00 1.1590205712E+00
7917.000000 1.1590205500E+00 1.1590205500E+00 1.1590205500E+00 1.1590205500E+00 1.1590205500E+00
7916.000000 1.1590205288E+00 1.1590205288E+00 1.1590205288E+00 1.1590205288E+00 1.1590205288E+00
7915.000000 1.1590205075E+00 1.1590205075E+00 1.1590205075E+00 1.1590205075E+00 1.1590205075E+00
7914.000000 1.1590204861E+00 1.1590204861E+00 1.1590204861E+00 1.1590204861E+00 1.1590204861E+00
7913.000000 1.1590204646E+00 1.1590204646E+00 1.1590204646E+00 1.1590204646E+00 1.1590204646E+00
7912.000000 1.1590204430E+00 1.1590204430E+00 1.1590204430E+00 1.1590204430E+00 1.1590204430E+00
7911.000000 1.1590204214E+00 1.1590204214E+00 1.1590204214E+00 1.1590204214E+00 1.1590204214E+00
7910.000000 1.1590203997E+00 1.1590203997E+00 1.1590203997E+00 1.1590203997E+00 1.1590203997E+00
7909.000000 1.1590203778E+00 1.1590203778E+00 1.1590203778E+00 1.1590203778E+00 1.1590203778E+00
7908.000000 1.1590203560E+00 1.1590203560E+00 1.1590203560E+00 1.1590203560E+00 1.1590203560E+00
7907.000000 1.1590203340E+00 1.1590203340E+00 1.1590203340E+00 1.1590203340E+00 1.1590203340E+00
7906.000000 1.1590203119E+00 1.1590203119E+00 1.1590203119E+00 1.1590203119E+00 1.1590203119E+00
7905.000000 1.1590202898E+00 1.1590202898E+00 1.1590202898E+00 1.1590202898E+00 1.1590202898E+00
7904.000000 1.1590202676E+00 1.1590202676E+00 1.1590202676E+00 1.1590202676E+00 1.1590202676E+00
7903.000000 1.1590202452E+00 1.1590202452E+00 1.1590202452E+00 1.1590202452E+00 1.1590202452E+00
7902.000000 1.1590202228E+00 1.1590202228E+00 1.1590202228E+00 1.1590202228E+00 1.1590202228E+00
7901.000000 1.1590202004E+00 1.1590202004E+00 1.1590202004E+00 1.1590202004E+00 1.1590202004E+00
7900.000000 1.1590201778E+00 1.1590201778E+00 1.1590201778E+00 1.1590201778E+00 1.1590201778E+00
7899.000000 1.1590201552E+00 1.1590201552E+00 1.1590201552E+00 1.1590201552E+00 1.1590201552E+00
7898.000000 1.1590201324E+00 1.1590201324E+00 1.1590201324E+00 1.1590201324E+00 1.1590201324E+00
7897.000000 1.1590201096E+00 1.1590201096E+00 1.1590201096E+00 1.1590201096E+00 1.1590201096E+00
7896.000000 1.1590200867E+00 1.1590200867E+00 1.1590200867E+00 1.1590200867E+00 1.1590200867E+00
7895.000000 1.1590200637E+00 1.1590200637E+00 1.1590200637E+00 1.1590200637E+00 1.1590200637E+00
7894.000000 1.1590200406E+00 1.1590200406E+00 1.1590200406E+00 1.1590200406E+00 1.1590200406E+00
7893.000000 1.1590200175E+00 1.1590200175E+00 1.1590200175E+00 1.1590200175E+00 1.1590200175E+00
7892.000000 1.1590199942E+00 1.1590199942E+00 1.1590199942E+00 1.1590199942E+00 1.1590199942E+00
7891.000000 1.1590199709E+00 1.1590199709E+00 1.1590199709E+00 1.1590199709E+00 1.1590199709E+00
7890.000000 1.1590199474E+00 1.1590199474E+00 1.1590199474E+00 1.1590199474E+00 1.1590199474E+00
7889.000000 1.1590199239E+00 1.1590199239E+00 1.1590199239E+00 1.1590199239E+00 1.1590199239E+00
7888.000000 1.1590199003E+00 1.1590199003E+00 1.1590199003E+00 1.1590199003E+00 1.1590199003E+00
7887.000000 1.1590198766E+00 1.1590198766E+00 1.1590198766E+00 1.1590198766E+00 1.1590198766E+00
7886.000000 1.1590198528E+00 1.1590198528E+00 1.1590198528E+00 1.1590198528E+00 1.1590198528E+00
7885.000000 1.1590198289E+00 1.1590198289E+00 1.1590198289E+00 1.1590198289E+00 1.1590198289E+00
7884.000000 1.1590198050E+00 1.1590198050E+00 1.1590198050E+00 1.1590198050E+00 1.1590198050E+00
7883.000000 1.1590197809E+00 1.1590197809E+00 1.1590197809E+00 1.1590197809E+00 1.1590197809E+00
7882.000000 1.1590197567E+00 1.1590197567E+00 1.1590197567E+00 1.1590197567E+00 1.1590197567E+00
7881.000000 1.1590197325E+00 1.1590197325E+00 1.1590197325E+00 1.1590197325E+00 1.1590197325E+00
7880.000000 1.1590197082E+00 1.1590197082E+00 1.1590197082E+00 1.1590197082E+00 1.1590197082E+00
7879.000000 1.1590196837E+00 1.1590196837E+00 1.1590196837E+00 1.1590196837E+00 1.1590196837E+00
7878.000000 1.1590196592E+00 1.1590196592E+00 1.1590196592E+00 1.1590196592E+00 1.1590196592E+00
7877.000000 1.1590196346E+00 1.1590196346E+00 1.1590196346E+00 1.1590196346E+00 1.1590196346E+00
7876.000000 1.1590196099E+00 1.1590196099E+00 1.1590196099E+00 1.1590196099E+00 1.1590196099E+00
7875.000000 1.1590195851E+00 1.1590195851E+00 1.1590195851E+00 1.1590195851E+00 1.1590195851E+00
7874.000000 1.1590195602E+00 1.1590195602E+00 1.1590195602E+00 1.1590195602E+00 1.1590195602E+00
7873.000000 1.1590195352E+00 1.1590195352E+00 1.1590195352E+00 1.1590195352E+00 1.1590195352E+00
7872.000000 1.1590195101E+00 1.1590195101E+00 1.1590195101E+00 1.1590195101E+00 1.1590195101E+00
7871.000000 1.1590194849E+00 1.1590194849E+00 1.1590194849E+00 1.1590194849E+00 1.1590194849E+00
7870.000000 1.1590194596E+00 1.1590194596E+00 1.1590194596E+00 1.1590194596E+00 1.1590194596E+00
7869.000000 1.1590194343E+00 1.1590194343E+00 1.1590194343E+00 1.1590194343E+00 1.1590194343E+00
7868.000000 1.1590194088E+00 1.1590194088E+00 1.1590194088E+00 1.1590194088E+00 1.1590194088E+00
7867.000000 1.1590193832E+00 1.1590193832E+00 1.1590193832E+00 1.1590193832E+00 1.1590193832E+00
7866.000000 1.1590193576E+00 1.1590193576E+00 1.1590193576E+00 1.1590193576E+00 1.1590193576E+00
7865.000000 1.1590193318E+00 1.1590193318E+00 1.1590193318E+00 1.1590193318E+00 1.1590193318E+00
7864.000000 1.1590193059E+00 1.1590193059E+00 1.1590193059E+00 1.1590193059E+00 1.1590193059E+00
7863.000000 1.1590192800E+00 1.1590192800E+00 1.1590192800E+00 1.1590192800E+00 1.1590192800E+00
7862.000000 1.1590192539E+00 1.1590192539E+00 1.1590192539E+00 1.1590192539E+00 1.1590192539E+00
