# Matter power spectrum P(k) at redshift z=0
# for k=1.02904e-05 to 8.40311 h/Mpc,
# number of wavenumbers equal to 613
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.029035869851e-05       5.124223308177e+01 
       2.297367899993e-05       1.111482744618e+02 
       3.570024921450e-05       1.700055870912e+02 
       4.850326623758e-05       2.284406478686e+02 
       6.141645948095e-05       2.868084227487e+02 
       7.447438250450e-05       3.453738849994e+02 
       8.771271370132e-05       4.043628923485e+02 
       1.011685699232e-04       4.639829039017e+02 
       1.148808369637e-04       5.244336083571e+02 
       1.288905208474e-04       5.859132877534e+02 
       1.432411238873e-04       6.486232175326e+02 
       1.579790494260e-04       7.127710500477e+02 
       1.731540390404e-04       7.785736837400e+02 
       1.888196456902e-04       8.462598623490e+02 
       2.050337457553e-04       9.160726495735e+02 
       2.218590920295e-04       9.882718686362e+02 
       2.393639083707e-04       1.063136540082e+03 
       2.576225246798e-04       1.140967338937e+03 
       2.767160479606e-04       1.222089065162e+03 
       2.967330611270e-04       1.306853081529e+03 
       3.177703356618e-04       1.395639666342e+03 
       3.399335368303e-04       1.488860165074e+03 
       3.633378905943e-04       1.586958829684e+03 
       3.881087693772e-04       1.690414096371e+03 
       4.143821393411e-04       1.799739120398e+03 
       4.423047951449e-04       1.915481187343e+03 
       4.720342901601e-04       2.038219666627e+03 
       5.037384526481e-04       2.168562037745e+03 
       5.375943644874e-04       2.307137541161e+03 
       5.737866731960e-04       2.454587949931e+03 
       6.125051161550e-04       2.611555118297e+03 
       6.539411649464e-04       2.778665018415e+03 
       6.982837539478e-04       2.956508287868e+03 
       7.457141444219e-04       3.145617830077e+03 
       7.964000911422e-04       3.346444187610e+03 
       8.504896121282e-04       3.559330349494e+03 
       9.081047920157e-04       3.784487750796e+03 
       9.693361462059e-04       4.021975904820e+03 
       1.034238104418e-03       4.271687838883e+03 
       1.102826115048e-03       4.533343376530e+03 
       1.175075721341e-03       4.806491436140e+03 
       1.250923737431e-03       5.090521559656e+03 
       1.330271399841e-03       5.384677803079e+03 
       1.412989141124e-03       5.688067133094e+03 
       1.498922473106e-03       5.999774640036e+03 
       1.587898403063e-03       6.318800271152e+03 
       1.679731835798e-03       6.644120652747e+03 
       1.774231515404e-03       6.974715489551e+03 
       1.871205198811e-03       7.309589602249e+03 
       1.970463896328e-03       7.647789978147e+03 
       2.071825138278e-03       7.988418857935e+03 
       2.175115318952e-03       8.330641969271e+03 
       2.280171226950e-03       8.673692924597e+03 
       2.386840898923e-03       9.016875146549e+03 
       2.494983939043e-03       9.359560203038e+03 
       2.604471437183e-03       9.701185764607e+03 
       2.715185601410e-03       1.004125263603e+04 
       2.827019199922e-03       1.037931847365e+04 
       2.939874887341e-03       1.071499565670e+04 
       3.053664471989e-03       1.104794330237e+04 
       3.168308165342e-03       1.137786625763e+04 
       3.283733842403e-03       1.170450764368e+04 
       3.399876332026e-03       1.202764586046e+04 
       3.516676748951e-03       1.234708944867e+04 
       3.634081873958e-03       1.266267825770e+04 
       3.752043584794e-03       1.297427280466e+04 
       3.870518337912e-03       1.328175970006e+04 
       3.989466699407e-03       1.358504108181e+04 
       4.108852922425e-03       1.388403924586e+04 
       4.228644567796e-03       1.417869103503e+04 
       4.348812164337e-03       1.446894484160e+04 
       4.469328905238e-03       1.475476368597e+04 
       4.590170377042e-03       1.503611898892e+04 
       4.711314317902e-03       1.531298845645e+04 
       4.832740402042e-03       1.558535313639e+04 
       4.954430047593e-03       1.585324155710e+04 
       5.076366245222e-03       1.611663442938e+04 
       5.198533405271e-03       1.637554134927e+04 
       5.320917221294e-03       1.662997685362e+04 
       5.443504548175e-03       1.687995313790e+04 
       5.566283293157e-03       1.712548857798e+04 
       5.689242318335e-03       1.736661128997e+04 
       5.812371353314e-03       1.760333806604e+04 
       5.935660916897e-03       1.783570494919e+04 
       6.059102246782e-03       1.806374107167e+04 
       6.182687236386e-03       1.828747596418e+04 
       6.306408377998e-03       1.850694102057e+04 
       6.430258711581e-03       1.872217845276e+04 
       6.554231778588e-03       1.893321421776e+04 
       6.678321580265e-03       1.914010138283e+04 
       6.802522539963e-03       1.934285939232e+04 
       6.926829469011e-03       1.954153977755e+04 
       7.051237535807e-03       1.973617836216e+04 
       7.175742237766e-03       1.992681689050e+04 
       7.300339375843e-03       2.011348935536e+04 
       7.425025031371e-03       2.029624119309e+04 
       7.549795544967e-03       2.047511767272e+04 
       7.674647497313e-03       2.065015950748e+04 
       7.799577691620e-03       2.082139746199e+04 
       7.924583137611e-03       2.098888187243e+04 
       8.049661036876e-03       2.115265168947e+04 
       8.174808769470e-03       2.131274142334e+04 
       8.300023881632e-03       2.146919852359e+04 
       8.425304074523e-03       2.162207113654e+04 
       8.550647193893e-03       2.177138812276e+04 
       8.676051220575e-03       2.191719657885e+04 
       8.801514261758e-03       2.205952555791e+04 
       8.927034542941e-03       2.219843170725e+04 
       9.052610400529e-03       2.233394085232e+04 
       9.178240275004e-03       2.246610210807e+04 
       9.303922704622e-03       2.259495024409e+04 
       9.429656319593e-03       2.272051850935e+04 
       9.555439836706e-03       2.284284733687e+04 
       9.681272054352e-03       2.296198543853e+04 
       9.807151847925e-03       2.307794856473e+04 
       9.933078165558e-03       2.319078642154e+04 
       1.005905002417e-02       2.330053756370e+04 
       1.018506650582e-02       2.340723151024e+04 
       1.031112675428e-02       2.351091002897e+04 
       1.043722997192e-02       2.361160766447e+04 
       1.056337541675e-02       2.370935236878e+04 
       1.068956239972e-02       2.380418464182e+04 
       1.081579028218e-02       2.389615149070e+04 
       1.094205847354e-02       2.398526534976e+04 
       1.106836642908e-02       2.407158413662e+04 
       1.119471364792e-02       2.415511920748e+04 
       1.132109967114e-02       2.423591831268e+04 
       1.144752407998e-02       2.431401201220e+04 
       1.157398649428e-02       2.438943485725e+04 
       1.170048657087e-02       2.446222550778e+04 
       1.182702400222e-02       2.453240166604e+04 
       1.195359851508e-02       2.460000657052e+04 
       1.208020986928e-02       2.466506537799e+04 
       1.220685785658e-02       2.472761853285e+04 
       1.233354229959e-02       2.478769158102e+04 
       1.246026305083e-02       2.484531717116e+04 
       1.258701999179e-02       2.490052731868e+04 
       1.271381303206e-02       2.495335696209e+04 
       1.284064210860e-02       2.500382727943e+04 
       1.296750718495e-02       2.505197302658e+04 
       1.309440825061e-02       2.509782984853e+04 
       1.322134532039e-02       2.514141760488e+04 
       1.334831843385e-02       2.518277243789e+04 
       1.347532765476e-02       2.522192286762e+04 
