# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3008, i.e. number of multipoles equal to 3007
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.427317520983e-10       4.873763172178e-15       3.782658612952e-13       0.000000000000e+00       8.139782123435e-09       4.716249657250e-10      -2.006552153654e-12 
    3       1.344033189380e-10       6.671938379468e-15       4.382646524218e-13       0.000000000000e+00       5.043588056718e-09       3.338657849490e-10      -1.578854837537e-12 
    4       1.266136559014e-10       6.187040977662e-15       4.199505394061e-13       0.000000000000e+00       3.509527212299e-09       2.523544097359e-10      -1.089435567557e-12 
    5       1.207483503130e-10       4.439070348451e-15       3.654207168324e-13       0.000000000000e+00       2.617677700712e-09       1.990346258337e-10      -6.580497871969e-13 
    6       1.166574560702e-10       2.635499341175e-15       2.996794367715e-13       0.000000000000e+00       2.042407402950e-09       1.617541846808e-10      -3.214421346819e-13 
    7       1.139758736247e-10       1.429240337958e-15       2.379113624007e-13       0.000000000000e+00       1.646726614820e-09       1.344234338515e-10      -8.829212268210e-14 
    8       1.122932541308e-10       8.560601639629e-16       1.876407269846e-13       0.000000000000e+00       1.360971224558e-09       1.137034641810e-10       4.925874856631e-14 
    9       1.114159208200e-10       6.525713527799e-16       1.515459630467e-13       0.000000000000e+00       1.146194863488e-09       9.762918832881e-11       1.087668787059e-13 
   10       1.111643505167e-10       5.667592295360e-16       1.292190872554e-13       0.000000000000e+00       9.797983989960e-10       8.488802092278e-11       1.125915017752e-13 
   11       1.113045934290e-10       4.870591232634e-16       1.185269052421e-13       0.000000000000e+00       8.244948175770e-10       7.482541472188e-11       8.374919875770e-14 
   12       1.118134822568e-10       4.122137697732e-16       1.165399703842e-13       0.000000000000e+00       7.201761673667e-10       6.625926910789e-11       4.221882018131e-14 
   13       1.125866871339e-10       3.695801191182e-16       1.202373906348e-13       0.000000000000e+00       6.345666569933e-10       5.903037134243e-11       2.424816534329e-15 
   14       1.135733872121e-10       3.656379379263e-16       1.270966943269e-13       0.000000000000e+00       5.633519230338e-10       5.298226006248e-11      -2.658445205854e-14 
   15       1.147412436938e-10       3.857773765160e-16       1.352321717833e-13       0.000000000000e+00       5.034285529698e-10       4.786995541930e-11      -4.145638893199e-14 
   16       1.160259801134e-10       4.156119685028e-16       1.435425212060e-13       0.000000000000e+00       4.524953281763e-10       4.344638290061e-11      -4.330464834221e-14 
   17       1.174895557345e-10       4.537336760456e-16       1.516315970005e-13       0.000000000000e+00       4.088127435371e-10       3.950740121633e-11      -3.606259196208e-14 
   18       1.190310240900e-10       5.088032228909e-16       1.594685806117e-13       0.000000000000e+00       3.709061721162e-10       3.608268498429e-11      -2.448053142476e-14 
   19       1.206538599516e-10       5.865412189475e-16       1.673098831989e-13       0.000000000000e+00       3.381741817101e-10       3.313145242907e-11      -1.238434775622e-14 
   20       1.223581199563e-10       6.900854121441e-16       1.755020192838e-13       0.000000000000e+00       3.093523128603e-10       3.049318651785e-11      -3.620235694121e-15 
   21       1.241391184250e-10       8.175203814734e-16       1.842138969374e-13       0.000000000000e+00       2.839863321250e-10       2.814756835761e-11       5.673362521740e-16 
   22       1.259624842676e-10       9.647678840062e-16       1.934977105026e-13       0.000000000000e+00       2.614680457766e-10       2.608079304388e-11       1.854496740500e-16 
   23       1.278455107434e-10       1.131587675963e-15       2.031875171705e-13       0.000000000000e+00       2.414865133863e-10       2.426293536125e-11      -3.506824222173e-15 
   24       1.297978527546e-10       1.318659407780e-15       2.129608202112e-13       0.000000000000e+00       2.235783185060e-10       2.263198696507e-11      -8.540396235409e-15 
   25       1.318091984961e-10       1.525885112440e-15       2.223813435898e-13       0.000000000000e+00       2.075320144191e-10       2.114521459523e-11      -1.341387147107e-14 
