# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.772859996802e-10       6.331650631419e-15       4.252864907738e-13       0.000000000000e+00       7.202420274942e-09       5.802773216446e-10      -2.274037124849e-12 
    3       1.659380607273e-10       9.911326457436e-15       5.199505246277e-13       0.000000000000e+00       4.468817664411e-09       4.251805243555e-10      -1.922009340327e-12 
    4       1.547621793769e-10       1.063398126627e-14       5.248045066243e-13       0.000000000000e+00       3.107199482723e-09       3.307545182900e-10      -1.454866057027e-12 
    5       1.457532615252e-10       8.954285917024e-15       4.816430635248e-13       0.000000000000e+00       2.318318464322e-09       2.674510104975e-10      -1.003277894661e-12 
    6       1.388981080081e-10       6.240068133999e-15       4.172651087171e-13       0.000000000000e+00       1.810363792268e-09       2.221325246128e-10      -6.124680320487e-13 
    7       1.338559671819e-10       3.754211894265e-15       3.488911662343e-13       0.000000000000e+00       1.459749039908e-09       1.882227393002e-10      -3.024847227239e-13 
    8       1.301709616315e-10       2.118704917912e-15       2.860858365374e-13       0.000000000000e+00       1.206059701202e-09       1.619706663767e-10      -7.851820528272e-14 
    9       1.275721550351e-10       1.331924045751e-15       2.337556702664e-13       0.000000000000e+00       1.016062110072e-09       1.411002111256e-10       6.409973083212e-14 
   10       1.258194171693e-10       1.067087472099e-15       1.939051717703e-13       0.000000000000e+00       8.695780463712e-10       1.242199361352e-10       1.369406354326e-13 
   11       1.247319721234e-10       9.833914473636e-16       1.666790224657e-13       0.000000000000e+00       7.353818743923e-10       1.106129686135e-10       1.554364623172e-13 
   12       1.242268944312e-10       8.926520042552e-16       1.508191053367e-13       0.000000000000e+00       6.433063681578e-10       9.903366922211e-11       1.375812361860e-13 
   13       1.241050896738e-10       7.654509951746e-16       1.441489855048e-13       0.000000000000e+00       5.677039463830e-10       8.930163393685e-11       9.928044504161e-14 
   14       1.242699451889e-10       6.502046324645e-16       1.442350960474e-13       0.000000000000e+00       5.047706228538e-10       8.084964726571e-11       5.401813378051e-14 
   15       1.247233209259e-10       5.912343950520e-16       1.488633525438e-13       0.000000000000e+00       4.517705127681e-10       7.365911114460e-11       1.234063060453e-14 
   16       1.254618218504e-10       5.932287737658e-16       1.560655751395e-13       0.000000000000e+00       4.066812948660e-10       6.749086434668e-11      -1.942139440465e-14 
   17       1.263294077322e-10       6.314393358849e-16       1.643469362058e-13       0.000000000000e+00       3.679762234508e-10       6.210636942928e-11      -3.851743540062e-14 
   18       1.273617750821e-10       6.778775638987e-16       1.727166209511e-13       0.000000000000e+00       3.343570604186e-10       5.724724476062e-11      -4.533376679356e-14 
   19       1.285688586291e-10       7.284875122448e-16       1.808152082911e-13       0.000000000000e+00       3.052950110225e-10       5.289956108425e-11      -4.198018195384e-14 
   20       1.298638862387e-10       7.883045096123e-16       1.884289006808e-13       0.000000000000e+00       2.796780115234e-10       4.903111561365e-11      -3.213086548579e-14 
   21       1.312619161643e-10       8.698597523414e-16       1.956310791900e-13       0.000000000000e+00       2.571085496830e-10       4.560615824614e-11      -1.918887698479e-14 
   22       1.327701077656e-10       9.871509255020e-16       2.026209802354e-13       0.000000000000e+00       2.370506299603e-10       4.252982870095e-11      -6.882561087833e-15 
   23       1.343687243758e-10       1.139500006613e-15       2.096313001660e-13       0.000000000000e+00       2.192320469725e-10       3.975242450065e-11       2.622004546106e-15 
   24       1.360092287859e-10       1.320338762926e-15       2.168827911232e-13       0.000000000000e+00       2.032447222913e-10       3.720844640305e-11       7.791233268034e-15 
   25       1.377107436777e-10       1.525817950257e-15       2.243741033329e-13       0.000000000000e+00       1.889037843781e-10       3.488889586735e-11       8.528150030971e-15 
   26       1.394927978433e-10       1.752994388829e-15       2.319842523722e-13       0.000000000000e+00       1.759528932757e-10       3.278090533994e-11       5.532855702352e-15 
   27       1.413447369088e-10       2.003308576536e-15       2.394995795556e-13       0.000000000000e+00       1.642390002774e-10       3.087095306708e-11       2.181816698895e-16 
   28       1.432366714216e-10       2.279116785002e-15       2.466385457097e-13       0.000000000000e+00       1.535623904373e-10       2.913082182918e-11      -5.652934810730e-15 
   29       1.451745542512e-10       2.579927587208e-15       2.531409657086e-13       0.000000000000e+00       1.438700478930e-10       2.754505904643e-11      -1.109598120556e-14 
   30       1.471623619741e-10       2.903867317452e-15       2.587063430320e-13       0.000000000000e+00       1.350594368272e-10       2.608427034413e-11      -1.522230760304e-14 
   31       1.491920967704e-10       3.249219542747e-15       2.630231225415e-13       0.000000000000e+00       1.269527418407e-10       2.470796147572e-11      -1.719123013835e-14 
   32       1.512665535616e-10       3.617768625723e-15       2.659678032124e-13       0.000000000000e+00       1.195092851808e-10       2.341657197637e-11      -1.705373633040e-14 
   33       1.533820732782e-10       4.012751358985e-15       2.674800121054e-13       0.000000000000e+00       1.126775770162e-10       2.221670608274e-11      -1.523965248196e-14 
   34       1.555276612124e-10       4.437541823579e-15       2.675270784743e-13       0.000000000000e+00       1.063633788696e-10       2.110774433864e-11      -1.232960148438e-14 
   35       1.577079733733e-10       4.893915802113e-15       2.661555929335e-13       0.000000000000e+00       1.005352171442e-10       2.008534686313e-11      -8.969033796505e-15 
