# Matter power spectrum P(k) at redshift z=0
# for k=1.04383e-05 to 0.628402 h/Mpc,
# number of wavenumbers equal to 563
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.043826635766e-05       5.124847703750e+01 
       2.317844858253e-05       1.106198691901e+02 
       3.596273005027e-05       1.689744365288e+02 
       4.882475931257e-05       2.269251745016e+02 
       6.179873178378e-05       2.848219967650e+02 
       7.491968804905e-05       3.429273518164e+02 
       8.822382154266e-05       4.014656809946e+02 
       1.017487996057e-04       4.606436900201e+02 
       1.155341019633e-04       5.206607296923e+02 
       1.296213806944e-04       5.817150666395e+02 
       1.440548457758e-04       6.440082347359e+02 
       1.588816802357e-04       7.077483990752e+02 
       1.741524888003e-04       7.731532143378e+02 
       1.899217835969e-04       8.404524393343e+02 
       2.062485099110e-04       9.098904233762e+02 
       2.231966140513e-04       9.817285680623e+02 
       2.408356539339e-04       1.056247787226e+03 
       2.592414508341e-04       1.133750995522e+03 
       2.784967776593e-04       1.214565600360e+03 
       2.986920747619e-04       1.299045970163e+03 
       3.199261784119e-04       1.387575800733e+03 
       3.423070392168e-04       1.480570283003e+03 
       3.659523976637e-04       1.578477913734e+03 
       3.909903713078e-04       1.681781768677e+03 
       4.175598928924e-04       1.790999944364e+03 
       4.458109212192e-04       1.906684871000e+03 
       4.759043279258e-04       2.029421100121e+03 
       5.080113454753e-04       2.159821081472e+03 
       5.423124479708e-04       2.298518532277e+03 
       5.789955317428e-04       2.446158825408e+03 
       6.182532733940e-04       2.603386084372e+03 
       6.602795762636e-04       2.770826773673e+03 
       7.052650785548e-04       2.949069811804e+03 
       7.533917908321e-04       3.138643763664e+03 
       8.048270538979e-04       3.339992088220e+03 
       8.597171472698e-04       3.553447963808e+03 
       9.181810098726e-04       3.779210709254e+03 
       9.803046262351e-04       4.017326207624e+03 
       1.046136650844e-03       4.267673413807e+03 
       1.115685768219e-03       4.529959041284e+03 
       1.188920116052e-03       4.803721303087e+03 
       1.265768859352e-03       5.088342837100e+03 
       1.346125742553e-03       5.383070930291e+03 
       1.429854219602e-03       5.687005092211e+03 
       1.516793614037e-03       5.999245311690e+03 
       1.606765713690e-03       6.318805861068e+03 
       1.699581251676e-03       6.644682042444e+03 
       1.795045840033e-03       6.975875288791e+03 
       1.892965069001e-03       7.311413798348e+03 
       1.993148630576e-03       7.650368697680e+03 
       2.095413447068e-03       7.991865384239e+03 
       2.199585873119e-03       8.335091032712e+03 
       2.305503092286e-03       8.679298651965e+03 
       2.413013852338e-03       9.023808033147e+03 
       2.521978684837e-03       9.368003923160e+03 
       2.632269742425e-03       9.711334516897e+03 
       2.743770368129e-03       1.005330756729e+04 
       2.856374489639e-03       1.039348529286e+04 
       2.969985910894e-03       1.073148164570e+04 
       3.084517555123e-03       1.106695603163e+04 
       3.199890698251e-03       1.139961104634e+04 
       3.316034219462e-03       1.172918525446e+04 
       3.432883886340e-03       1.205545167954e+04 
       3.550381685068e-03       1.237821358444e+04 
       3.668475201098e-03       1.269729965669e+04 
       3.787117052171e-03       1.301256312225e+04 
       3.906264373176e-03       1.332388076623e+04 
       4.025878350793e-03       1.363114289952e+04 
       4.145923804919e-03       1.393426024399e+04 
       4.266368813398e-03       1.423315697885e+04 
       4.387184376369e-03       1.452777109261e+04 
       4.508344116547e-03       1.481805152757e+04 
       4.629824011891e-03       1.510396362159e+04 
       4.751602157307e-03       1.538544976268e+04 
       4.873658552302e-03       1.566251338291e+04 
       4.995974911746e-03       1.593514922872e+04 
       5.118534497196e-03       1.620332687668e+04 
       5.241321966463e-03       1.646707832267e+04 
       5.364323239375e-03       1.672642256963e+04 
       5.487525377895e-03       1.698130566567e+04 
       5.610916478963e-03       1.723176622446e+04 
       5.734485578628e-03       1.747777340869e+04 
       5.858222566177e-03       1.771940814022e+04 
       5.982118107156e-03       1.795620552046e+04 
       6.106163574259e-03       1.818910317003e+04 
       6.230350985237e-03       1.841750970119e+04 
       6.354672947018e-03       1.864183663451e+04 
       6.479122605385e-03       1.886183666285e+04 
       6.603693599586e-03       1.907746018220e+04 
       6.728380021347e-03       1.928899088968e+04 
       6.853176377824e-03       1.949635605534e+04 
       6.978077558062e-03       1.969975423046e+04 
       7.103078802607e-03       1.989864937251e+04 
       7.228175675933e-03       2.009396777790e+04 
       7.353364041392e-03       2.028487938707e+04 
       7.478640038442e-03       2.047208948079e+04 
       7.604000061907e-03       2.065536081724e+04 
       7.729440743083e-03       2.083473844995e+04 
