# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.445551904373e-10       9.684704817514e-15       6.396177788321e-13       0.000000000000e+00       8.814628493758e-09       4.404007552222e-10      -2.645132621073e-12 
    3       1.389099637910e-10       2.124123550798e-14       9.652158202238e-13       0.000000000000e+00       5.397965618219e-09       3.161497467946e-10      -2.437649406488e-12 
    4       1.323688257201e-10       3.562878027825e-14       1.226934476741e-12       0.000000000000e+00       3.743511369829e-09       2.420173921441e-10      -2.123554328448e-12 
    5       1.265784583239e-10       5.307496904921e-14       1.437958400447e-12       0.000000000000e+00       2.789010019230e-09       1.932279873195e-10      -1.841490123463e-12 
    6       1.216095156447e-10       7.401303055292e-14       1.604839570504e-12       0.000000000000e+00       2.174869226184e-09       1.589623697936e-10      -1.623629982879e-12 
    7       1.172735393259e-10       9.871688812544e-14       1.731801519754e-12       0.000000000000e+00       1.751788140778e-09       1.337755594381e-10      -1.473188448339e-12 
    8       1.134094805379e-10       1.271265605899e-13       1.821024108500e-12       0.000000000000e+00       1.445613444004e-09       1.146288400804e-10      -1.378702220441e-12 
    9       1.098801541347e-10       1.588639304706e-13       1.874511162624e-12       0.000000000000e+00       1.215535099213e-09       9.969080291907e-11      -1.322890613900e-12 
   10       1.065969454809e-10       1.932836795320e-13       1.895071397605e-12       0.000000000000e+00       1.037489439663e-09       8.777462261182e-11      -1.288065345912e-12 
   11       1.035073336215e-10       2.295333154951e-13       1.886290939996e-12       0.000000000000e+00       8.728276443020e-10       7.792886506280e-11      -1.273578106418e-12 
   12       1.005607636979e-10       2.666306329428e-13       1.852604098299e-12       0.000000000000e+00       7.617004863260e-10       6.972562838795e-11      -1.247830518491e-12 
   13       9.773640759299e-11       3.035597946547e-13       1.798958913178e-12       0.000000000000e+00       6.705562527693e-10       6.285283959770e-11      -1.211097118788e-12 
   14       9.502731262360e-11       3.393682547335e-13       1.730022741237e-12       0.000000000000e+00       5.948044783136e-10       5.712149083684e-11      -1.158832566265e-12 
   15       9.241421469957e-11       3.732411484297e-13       1.650127903276e-12       0.000000000000e+00       5.311095854495e-10       5.205565508144e-11      -1.105146397691e-12 
   16       8.988463814167e-11       4.045412216668e-13       1.563284331040e-12       0.000000000000e+00       4.770023193951e-10       4.769076085166e-11      -1.044336491167e-12 
   17       8.744198782312e-11       4.328170258992e-13       1.472756663196e-12       0.000000000000e+00       4.306297791497e-10       4.389889481426e-11      -9.804642019815e-13 
   18       8.507214187488e-11       4.577955688557e-13       1.380999970252e-12       0.000000000000e+00       3.904173227755e-10       4.056307643769e-11      -9.172907857801e-13 
   19       8.279914902455e-11       4.793311966674e-13       1.290180861244e-12       0.000000000000e+00       3.557180154097e-10       3.763883314287e-11      -8.566945068690e-13 
   20       8.059534018553e-11       4.974377978335e-13       1.201225170626e-12       0.000000000000e+00       3.251835354027e-10       3.501647746526e-11      -7.995175305231e-13 
   21       7.847250111602e-11       5.121822846106e-13       1.115238228389e-12       0.000000000000e+00       2.983274472105e-10       3.266534727006e-11      -7.458537579979e-13 
   22       7.641877400646e-11       5.237378686678e-13       1.032552373172e-12       0.000000000000e+00       2.745010057718e-10       3.054342535390e-11      -6.948707113582e-13 
   23       7.444586297776e-11       5.322898542330e-13       9.536390480107e-13       0.000000000000e+00       2.533719208180e-10       2.863152688615e-11      -6.463217035003e-13 
   24       7.254718769605e-11       5.380870484434e-13       8.784103973513e-13       0.000000000000e+00       2.344468736199e-10       2.689500269289e-11      -5.996990302113e-13 
   25       7.072643131578e-11       5.413642137516e-13       8.070932394902e-13       0.000000000000e+00       2.174998087998e-10       2.531996453525e-11      -5.547797616604e-13 
   26       6.897289816152e-11       5.423875190184e-13       7.395586339397e-13       0.000000000000e+00       2.022206273540e-10       2.388303563969e-11      -5.113301605515e-13 
   27       6.729066207535e-11       5.414039564141e-13       6.758126676936e-13       0.000000000000e+00       1.884237998356e-10       2.256643905704e-11      -4.702541324354e-13 
   28       6.567645572232e-11       5.386691055736e-13       6.156058609753e-13       0.000000000000e+00       1.758692737843e-10       2.134629642435e-11      -4.325088399949e-13 
   29       6.413840208835e-11       5.344010368368e-13       5.590327282468e-13       0.000000000000e+00       1.644913616952e-10       2.022118554008e-11      -3.979734715289e-13 
   30       6.267306788856e-11       5.288160487016e-13       5.059221396875e-13       0.000000000000e+00       1.541661213679e-10       1.918710637303e-11      -3.658206720584e-13 
   31       6.126460898555e-11       5.221319113076e-13       4.557766609192e-13       0.000000000000e+00       1.446807903211e-10       1.823124199602e-11      -3.350474470420e-13 
   32       5.991820021270e-11       5.145297938138e-13       4.085177109941e-13       0.000000000000e+00       1.359854047483e-10       1.734829643512e-11      -3.058639337936e-13 
   33       5.863624455696e-11       5.061723067433e-13       3.639508377860e-13       0.000000000000e+00       1.280176835463e-10       1.652844107154e-11      -2.787900835072e-13 
