# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.470034266564e-10       6.318649488832e-15       4.419488273450e-13       0.000000000000e+00       8.564523838434e-09       4.807160834490e-10      -2.329534225497e-12 
    3       1.386709432878e-10       9.925167507755e-15       5.393765340473e-13       0.000000000000e+00       5.345007157149e-09       3.426828462249e-10      -1.973128751331e-12 
    4       1.305748890513e-10       1.068184277094e-14       5.422143829025e-13       0.000000000000e+00       3.727172103227e-09       2.603444355166e-10      -1.501639336860e-12 
    5       1.242729853660e-10       9.020849216835e-15       4.940327543444e-13       0.000000000000e+00       2.784594419804e-09       2.061732373024e-10      -1.045969553182e-12 
    6       1.197274765931e-10       6.301834906732e-15       4.231780735867e-13       0.000000000000e+00       2.174850016080e-09       1.680732893752e-10      -6.509795642931e-13 
    7       1.166449528864e-10       3.793472098748e-15       3.481714502432e-13       0.000000000000e+00       1.753212749499e-09       1.400495698016e-10      -3.368909129236e-13 
    8       1.146472170460e-10       2.129857364411e-15       2.796668298014e-13       0.000000000000e+00       1.448295842725e-09       1.187047464717e-10      -1.090655049617e-13 
    9       1.135044547204e-10       1.320050183330e-15       2.233277179868e-13       0.000000000000e+00       1.219947735713e-09       1.019703316219e-10       3.704505743761e-14 
   10       1.130083531529e-10       1.042754993516e-15       1.815355725782e-13       0.000000000000e+00       1.043558825871e-09       8.860913390346e-11       1.129326958150e-13 
   11       1.130104158662e-10       9.572671716335e-16       1.543625335464e-13       0.000000000000e+00       8.783297643701e-10       7.807358446181e-11       1.338853675035e-13 
   12       1.134452362735e-10       8.723167681476e-16       1.400851914246e-13       0.000000000000e+00       7.675489384488e-10       6.912082125407e-11       1.180853619623e-13 
   13       1.141562972202e-10       7.547315851019e-16       1.359362680693e-13       0.000000000000e+00       6.766017231621e-10       6.172436782103e-11       8.144453179784e-14 
   14       1.150658239272e-10       6.498818587688e-16       1.389074898375e-13       0.000000000000e+00       6.009208844139e-10       5.531138573573e-11       3.743180685375e-14 
