# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       3.640840327646e-13       3.411359242587e-15      -2.100089825361e-14       0.000000000000e+00       8.683017809183e-09       6.481470605211e-12      -1.698619146535e-12 
    3       4.606417520911e-13       3.775956587571e-15      -2.017066694912e-14       0.000000000000e+00       5.352500006318e-09       3.303105461766e-12      -1.169962134002e-12 
    4       5.801004079530e-13       2.797056392235e-15      -1.769822762781e-14       0.000000000000e+00       3.720644026299e-09       1.983464442973e-12      -6.668188111410e-13 
    5       7.205275167791e-13       1.607334924202e-15      -1.539069229853e-14       0.000000000000e+00       2.776546972473e-09       1.333818235647e-12      -2.890725554260e-13 
    6       8.803094084161e-13       8.269462849786e-16      -1.378471013209e-14       0.000000000000e+00       2.169038703333e-09       9.610737198746e-13      -5.092782820122e-14 
    7       1.059459831324e-12       4.777549702824e-16      -1.299359111699e-14       0.000000000000e+00       1.750183710354e-09       7.247067915286e-13       6.645250209543e-14 
    8       1.257420935133e-12       3.476282055539e-16      -1.289224199148e-14       0.000000000000e+00       1.446881301687e-09       5.712007121356e-13       9.682656946600e-14 
    9       1.472672354796e-12       2.802405100787e-16      -1.330819573785e-14       0.000000000000e+00       1.218775245389e-09       4.756414090221e-13       7.675916379786e-14 
   10       1.707347564278e-12       2.305918449299e-16      -1.412140342857e-14       0.000000000000e+00       1.041967902006e-09       4.202740160221e-13       3.766071102170e-14 
   11       1.962948733529e-12       2.026426840395e-16      -1.528996728923e-14       0.000000000000e+00       8.783941757613e-10       3.927812195353e-13       1.922858045171e-15 
   12       2.238250811330e-12       1.980935201680e-16      -1.681743011925e-14       0.000000000000e+00       7.676054667513e-10       3.964345322410e-13      -2.079859811443e-14 
   13       2.532076029984e-12       2.102342036272e-16      -1.874019639619e-14       0.000000000000e+00       6.766516721202e-10       3.955880733670e-13      -2.799658719936e-14 
   14       2.843348909504e-12       2.350461528123e-16      -2.112312834631e-14       0.000000000000e+00       6.009652526448e-10       4.093388547491e-13      -2.396698363117e-14 
   15       3.171755454240e-12       2.742038612694e-16      -2.402909107717e-14       0.000000000000e+00       5.372521260229e-10       4.147548418127e-13      -1.473720095930e-14 
   16       3.517980931002e-12       3.301642435715e-16      -2.751991939752e-14       0.000000000000e+00       4.830767229991e-10       4.184302737131e-13      -6.017734540563e-15 
   17       3.882354423883e-12       4.031925980498e-16      -3.166350869051e-14       0.000000000000e+00       4.365990433030e-10       4.229943568145e-13      -1.180245351591e-15 
   18       4.265473322441e-12       4.924720129391e-16      -3.650674051911e-14       0.000000000000e+00       3.962545034136e-10       4.347769845178e-13      -1.040860772044e-15 
   19       4.667608555906e-12       5.980346731471e-16      -4.206988363216e-14       0.000000000000e+00       3.614045856944e-10       4.507854053209e-13      -4.251533610663e-15 
   20       5.088706153833e-12       7.198960897070e-16      -4.834940119303e-14       0.000000000000e+00       3.307078147007e-10       4.636102525284e-13      -8.424813551414e-15 
   21       5.528921357573e-12       8.583703649857e-16      -5.534110810563e-14       0.000000000000e+00       3.036830129559e-10       4.731404296302e-13      -1.188371823226e-14 
   22       5.988318073014e-12       1.013851983932e-15      -6.302602769217e-14       0.000000000000e+00       2.796844170510e-10       4.819253457366e-13      -1.324972179731e-14 
   23       6.466763091581e-12       1.187427779431e-15      -7.137044687791e-14       0.000000000000e+00       2.583825639411e-10       4.918079294224e-13      -1.265161321219e-14 
   24       6.963949377880e-12       1.380480173589e-15      -8.032807044844e-14       0.000000000000e+00       2.392855300709e-10       5.041602988784e-13      -1.088931249690e-14 
   25       7.479733785359e-12       1.594562819645e-15      -8.987030477451e-14       0.000000000000e+00       2.221693590484e-10       5.183206865278e-13      -8.864743856199e-15 
   26       8.013901226791e-12       1.831276268131e-15      -9.997044528927e-14       0.000000000000e+00       2.067250120924e-10       5.325334923194e-13      -7.510309301301e-15 
