# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.450825855188e-10       3.393962028859e-15       3.319875183065e-13       0.000000000000e+00       8.631159609721e-09       4.730670973432e-10      -1.696204601083e-12 
    3       1.375180334268e-10       3.761887606395e-15       3.533287976177e-13       0.000000000000e+00       5.361681603036e-09       3.352251889598e-10      -1.168600770277e-12 
    4       1.304862378504e-10       2.789880644663e-15       3.146164043447e-13       0.000000000000e+00       3.735220252109e-09       2.534008647082e-10      -6.668548993314e-13 
    5       1.253238932630e-10       1.605148800167e-15       2.564791980419e-13       0.000000000000e+00       2.788474671481e-09       1.998686122071e-10      -2.899475107755e-13 
    6       1.218674075598e-10       8.262992340949e-16       1.994875301811e-13       0.000000000000e+00       2.176780752559e-09       1.624861407429e-10      -5.198506895289e-14 
    7       1.196876570620e-10       4.771302414217e-16       1.541138261106e-13       0.000000000000e+00       1.755455184710e-09       1.351810927688e-10       6.562407050044e-14 
    8       1.184822997303e-10       3.470406779342e-16       1.233540479143e-13       0.000000000000e+00       1.451239459530e-09       1.145596016764e-10       9.640428450053e-14 
    9       1.179845369441e-10       2.799071745547e-16       1.061162900629e-13       0.000000000000e+00       1.222738736297e-09       9.857008457150e-11       7.671598816814e-14 
   10       1.179795215823e-10       2.304567061400e-16       9.953276161889e-14       0.000000000000e+00       1.045630888207e-09       8.587284880168e-11       3.784303793870e-14 
   11       1.184039496742e-10       2.025727673944e-16       1.003248446965e-13       0.000000000000e+00       8.805281660401e-10       7.589414895022e-11       2.181518046277e-15 
   12       1.191205742901e-10       1.980554712871e-16       1.056186970712e-13       0.000000000000e+00       7.694942507586e-10       6.711332152544e-11      -2.067970184523e-14 
   13       1.200840227248e-10       2.102608326341e-16       1.132885558319e-13       0.000000000000e+00       6.783345538373e-10       5.994688936615e-11      -2.793489598953e-14 
   14       1.212285966076e-10       2.351336117888e-16       1.220430794470e-13       0.000000000000e+00       6.024801360587e-10       5.366771940809e-11      -2.406391654124e-14 
