# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1845       4.441647828653e-11       1.281634033358e-12      -1.152097997455e-13       0.000000000000e+00       4.595816190887e-16       5.860231039871e-17      -1.131266313182e-17 
 1846       4.420338764719e-11       1.291353930143e-12      -1.112517998292e-13       0.000000000000e+00       4.584638169718e-16       5.917188847395e-17      -1.147727452395e-17 
 1847       4.399084263959e-11       1.301113981219e-12      -1.081219946739e-13       0.000000000000e+00       4.573491431262e-16       5.974041360849e-17      -1.164003208079e-17 
 1848       4.377889822167e-11       1.310909037569e-12      -1.058159193004e-13       0.000000000000e+00       4.562375878261e-16       6.030774141064e-17      -1.180093526278e-17 
 1849       4.356760957982e-11       1.320733927598e-12      -1.043290806045e-13       0.000000000000e+00       4.551291412484e-16       6.087372688279e-17      -1.195998354995e-17 
 1850       4.335703212918e-11       1.330583457100e-12      -1.036569573143e-13       0.000000000000e+00       4.540237934735e-16       6.143822442064e-17      -1.211717644200e-17 
 1851       4.314722151395e-11       1.340452409230e-12      -1.037949999483e-13       0.000000000000e+00       4.529215344842e-16       6.200108781236e-17      -1.227251345829e-17 
 1852       4.293823360771e-11       1.350335544472e-12      -1.047386307738e-13       0.000000000000e+00       4.518223541660e-16       6.256217023783e-17      -1.242599413791e-17 
 1853       4.273012451367e-11       1.360227600609e-12      -1.064832437644e-13       0.000000000000e+00       4.507262423071e-16       6.312132426778e-17      -1.257761803971e-17 
 1854       4.252295056506e-11       1.370123292692e-12      -1.090242045582e-13       0.000000000000e+00       4.496331885978e-16       6.367840186301e-17      -1.272738474230e-17 
 1855       4.231676832535e-11       1.380017313009e-12      -1.123568504158e-13       0.000000000000e+00       4.485431826307e-16       6.423325437357e-17      -1.287529384417e-17 
 1856       4.211163458861e-11       1.389904331056e-12      -1.164764901785e-13       0.000000000000e+00       4.474562139003e-16       6.478573253795e-17      -1.302134496364e-17 
 1857       4.190760637978e-11       1.399778993503e-12      -1.213784042257e-13       0.000000000000e+00       4.463722718030e-16       6.533568648229e-17      -1.316553773895e-17 
 1858       4.170474095500e-11       1.409635924169e-12      -1.270578444336e-13       0.000000000000e+00       4.452913456368e-16       6.588296571954e-17      -1.330787182827e-17 
 1859       4.150309580188e-11       1.419469723984e-12      -1.335100341327e-13       0.000000000000e+00       4.442134246013e-16       6.642741914868e-17      -1.344834690975e-17 
 1860       4.130272863984e-11       1.429274970966e-12      -1.407301680660e-13       0.000000000000e+00       4.431384977975e-16       6.696889505389e-17      -1.358696268157e-17 
 1861       4.110369742039e-11       1.439046220183e-12      -1.487134123468e-13       0.000000000000e+00       4.420665542273e-16       6.750724110376e-17      -1.372371886193e-17 
 1862       4.090606032746e-11       1.448778003730e-12      -1.574549044172e-13       0.000000000000e+00       4.409975827941e-16       6.804230435046e-17      -1.385861518915e-17 
 1863       4.070987577765e-11       1.458464830690e-12      -1.669497530054e-13       0.000000000000e+00       4.399315723017e-16       6.857393122896e-17      -1.399165142165e-17 
 1864       4.051520242061e-11       1.468101187112e-12      -1.771930380841e-13       0.000000000000e+00       4.388685114550e-16       6.910196755619e-17      -1.412282733804e-17 
 1865       4.032209913927e-11       1.477681535974e-12      -1.881798108286e-13       0.000000000000e+00       4.378083888591e-16       6.962625853024e-17      -1.425214273709e-17 
 1866       4.013062505020e-11       1.487200317154e-12      -1.999050935745e-13       0.000000000000e+00       4.367511930198e-16       7.014664872957e-17      -1.437959743784e-17 
 1867       3.994083950387e-11       1.496651947401e-12      -2.123638797757e-13       0.000000000000e+00       4.356969123430e-16       7.066298211218e-17      -1.450519127959e-17 
 1868       3.975280208498e-11       1.506030820304e-12      -2.255511339627e-13       0.000000000000e+00       4.346455351345e-16       7.117510201481e-17      -1.462892412194e-17 
 1869       3.956657261277e-11       1.515331306259e-12      -2.394617917002e-13       0.000000000000e+00       4.335970496002e-16       7.168285115213e-17      -1.475079584486e-17 
 1870       3.938220445505e-11       1.524548204976e-12      -2.540894710122e-13       0.000000000000e+00       4.325514446547e-16       7.218615403485e-17      -1.487080569000e-17 
 1871       3.919972441254e-11       1.533678106933e-12      -2.694225957150e-13       0.000000000000e+00       4.315087123546e-16       7.268526493085e-17      -1.498895027904e-17 
 1872       3.901915267771e-11       1.542718042513e-12      -2.854482416617e-13       0.000000000000e+00       4.304688454839e-16       7.318052184300e-17      -1.510522557994e-17 
 1873       3.884050950685e-11       1.551665030425e-12      -3.021534224352e-13       0.000000000000e+00       4.294318367466e-16       7.367226426836e-17      -1.521962756420e-17 
 1874       3.866381522009e-11       1.560516077685e-12      -3.195250892619e-13       0.000000000000e+00       4.283976787668e-16       7.416083320025e-17      -1.533215220690e-17 
 1875       3.848909020153e-11       1.569268179604e-12      -3.375501309261e-13       0.000000000000e+00       4.273663640883e-16       7.464657113021e-17      -1.544279548670e-17 
 1876       3.831635489927e-11       1.577918319770e-12      -3.562153736829e-13       0.000000000000e+00       4.263378851746e-16       7.512982205009e-17      -1.555155338585e-17 
 1877       3.814562982553e-11       1.586463470036e-12      -3.755075811726e-13       0.000000000000e+00       4.253122344085e-16       7.561093145400e-17      -1.565842189022e-17 
 1878       3.797693555666e-11       1.594900590501e-12      -3.954134543344e-13       0.000000000000e+00       4.242894040926e-16       7.609024634037e-17      -1.576339698931e-17 
 1879       3.781029273328e-11       1.603226629500e-12      -4.159196313202e-13       0.000000000000e+00       4.232693864484e-16       7.656811521395e-17      -1.586647467626e-17 
 1880       3.764572206032e-11       1.611438523582e-12      -4.370126874081e-13       0.000000000000e+00       4.222521736167e-16       7.704488808785e-17      -1.596765094786e-17 
 1881       3.748324430710e-11       1.619533197504e-12      -4.586791349168e-13       0.000000000000e+00       4.212377576573e-16       7.752091648552e-17      -1.606692180457e-17 
 1882       3.732288030741e-11       1.627507564205e-12      -4.809054231186e-13       0.000000000000e+00       4.202261305487e-16       7.799655344279e-17      -1.616428325054e-17 
 1883       3.716465095956e-11       1.635358524802e-12      -5.036779381542e-13       0.000000000000e+00       4.192172841884e-16       7.847215350991e-17      -1.625973129361e-17 
 1884       3.700857722651e-11       1.643082968567e-12      -5.269830029454e-13       0.000000000000e+00       4.182112103922e-16       7.894807275352e-17      -1.635326194536e-17 
 1885       3.685468013587e-11       1.650677772913e-12      -5.508068771098e-13       0.000000000000e+00       4.172079008946e-16       7.942466875870e-17      -1.644487122105e-17 
 1886       3.670298078004e-11       1.658139803384e-12      -5.751357568742e-13       0.000000000000e+00       4.162073473482e-16       7.990230063099e-17      -1.653455513971e-17 
 1887       3.655350031624e-11       1.665465913633e-12      -5.999557749882e-13       0.000000000000e+00       4.152095413240e-16       8.038132899838e-17      -1.662230972414e-17 
 1888       3.640625996662e-11       1.672652945412e-12      -6.252530006386e-13       0.000000000000e+00       4.142144743109e-16       8.086211601338e-17      -1.670813100087e-17 
 1889       3.626128101831e-11       1.679697728554e-12      -6.510134393626e-13       0.000000000000e+00       4.132221377159e-16       8.134502535496e-17      -1.679201500026e-17 
