# Matter power spectrum P(k) at redshift z=0
# for k=1.04383e-05 to 0.626508 h/Mpc,
# number of wavenumbers equal to 633
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.043826635766e-05       5.130177600679e+01 
       2.021469528233e-05       9.704619269215e+01 
       3.001481205298e-05       1.420847733961e+02 
       3.985379782708e-05       1.867682958258e+02 
       4.974699868849e-05       2.312983250372e+02 
       5.971000460037e-05       2.758206857314e+02 
       6.975872999581e-05       3.204546629387e+02 
       7.990949664092e-05       3.653053499280e+02 
       9.017911941041e-05       4.104699243470e+02 
       1.005849956228e-04       4.560412708263e+02 
       1.111451985899e-04       5.021102925405e+02 
       1.218785760421e-04       5.487675376916e+02 
       1.328048540933e-04       5.961044196249e+02 
       1.439447474075e-04       6.442142142199e+02 
       1.553200762169e-04       6.931929015167e+02 
       1.669538908146e-04       7.431399378032e+02 
       1.788706041019e-04       7.941589658350e+02 
       1.910961326963e-04       8.463585098567e+02 
       2.036580470005e-04       8.998526484512e+02 
       2.165857304814e-04       9.547616950181e+02 
       2.299105481935e-04       1.011212871111e+03 
       2.436660242942e-04       1.069341004251e+03 
       2.578880279189e-04       1.129289198001e+03 
       2.726149662814e-04       1.191209540284e+03 
       2.878879832272e-04       1.255263781494e+03 
       3.037511606567e-04       1.321623972700e+03 
       3.202517192258e-04       1.390473121993e+03 
       3.374402134977e-04       1.462005740275e+03 
       3.553707152337e-04       1.536428305374e+03 
       3.741009767610e-04       1.613959643344e+03 
       3.936925643445e-04       1.694831084318e+03 
       4.142109492473e-04       1.779286422768e+03 
       4.357255417597e-04       1.867581611587e+03 
       4.583096510340e-04       1.959984076472e+03 
       4.820403512834e-04       2.056771594257e+03 
       5.069982330626e-04       2.158230709661e+03 
       5.332670173349e-04       2.264654448064e+03 
       5.609330103203e-04       2.376339503358e+03 
       5.900843792583e-04       2.493582578767e+03 
       6.208102337876e-04       2.616675953656e+03 
       6.531995051581e-04       2.745902282222e+03 
       6.873396262616e-04       2.881528756618e+03 
       7.233150294825e-04       3.023800518612e+03 
       7.612054960867e-04       3.172933571773e+03 
