# Matter power spectrum P(k) at redshift z=0
# for k=1.06541e-05 to 0.63932 h/Mpc,
# number of wavenumbers equal to 559
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065407203674e-05       4.889964248761e+01 
       2.380645482960e-05       1.061900681367e+02 
       3.700701143643e-05       1.625034821119e+02 
       5.029277525202e-05       2.184448004735e+02 
       6.370141764688e-05       2.743620292161e+02 
       7.727159812046e-05       3.305184321827e+02 
       9.104332609981e-05       3.871408803312e+02 
       1.050583393839e-04       4.444397218212e+02 
       1.193605042708e-04       5.026190424700e+02 
       1.339962424391e-04       5.618829421084e+02 
       1.490149896522e-04       6.224399481905e+02 
       1.644696912628e-04       6.845065007896e+02 
       1.804173392503e-04       7.483099665268e+02 
       1.969195550260e-04       8.140914211871e+02 
       2.140432213733e-04       8.821083354654e+02 
       2.318611654707e-04       9.526372455817e+02 
       2.504528927669e-04       1.025976437225e+03 
       2.699053682427e-04       1.102448629617e+03 
       2.903138369613e-04       1.182403669401e+03 
       3.117826693489e-04       1.266221134530e+03 
       3.344262078837e-04       1.354312753326e+03 
       3.583695803227e-04       1.447124513302e+03 
       3.837494298230e-04       1.545138190547e+03 
       4.107144941321e-04       1.648872110864e+03 
       4.394259446614e-04       1.758880669258e+03 
       4.700573727447e-04       1.875752285564e+03 
       5.027942869833e-04       2.000105209568e+03 
       5.378329662323e-04       2.132580654489e+03 
       5.753785035444e-04       2.273832687008e+03 
       6.156418854369e-04       2.424514420610e+03 
       6.588359877522e-04       2.585260229369e+03 
       7.051704432054e-04       2.756663955742e+03 
       7.548454516022e-04       2.939253832350e+03 
       8.080447582922e-04       3.133464916053e+03 
       8.649282033457e-04       3.339611383897e+03 
       9.256244118418e-04       3.557860249206e+03 
       9.902243116450e-04       3.788209969499e+03 
       1.058776185212e-03       4.030476135355e+03 
       1.131282857431e-03       4.284286394114e+03 
       1.207701393781e-03       4.549086000649e+03 
       1.287945370586e-03       4.824153729897e+03 
       1.371889448929e-03       5.108626314917e+03 
       1.459375709874e-03       5.401515510670e+03 
       1.550221047150e-03       5.701765968745e+03 
       1.644224885083e-03       6.008300831322e+03 
       1.741176577977e-03       6.320015385596e+03 
       1.840862011101e-03       6.635820512202e+03 
       1.943069114308e-03       6.954664124037e+03 
       2.047592176627e-03       7.275547879149e+03 
       2.154234989204e-03       7.597538207961e+03 
       2.262812936152e-03       7.919773128717e+03 
       2.373154201382e-03       8.241465859566e+03 
       2.485100273858e-03       8.561904732919e+03 
       2.598505925237e-03       8.880451575951e+03 
       2.713238812388e-03       9.196537861958e+03 
       2.829178830592e-03       9.509661160639e+03 
       2.946217316160e-03       9.819379931371e+03 
       3.064256172675e-03       1.012530902264e+04 
       3.183206974371e-03       1.042711502314e+04 
       3.302990083507e-03       1.072450904492e+04 
       3.423533805809e-03       1.101724632890e+04 
       3.544773598469e-03       1.130511862760e+04 
       3.666651338362e-03       1.158795315633e+04 
       3.789114653289e-03       1.186560457904e+04 
       3.912116315870e-03       1.213795667410e+04 
       4.035613697627e-03       1.240491766179e+04 
       4.159568279572e-03       1.266641541057e+04 
       4.283945214953e-03       1.292240040444e+04 
       4.408712939596e-03       1.317283369269e+04 
       4.533842825232e-03       1.341770029006e+04 
       4.659308871453e-03       1.365699297259e+04 
       4.785087432134e-03       1.389071758685e+04 
       4.911156972543e-03       1.411886708626e+04 
       5.037497853678e-03       1.434151124707e+04 
       5.164092140703e-03       1.455864465184e+04 
       5.290923432718e-03       1.477036159284e+04 
       5.417976711347e-03       1.497668388029e+04 
       5.545238205987e-03       1.517765356873e+04 
       5.672695273726e-03       1.537332630621e+04 
       5.800336292262e-03       1.556376121555e+04 
       5.928150564273e-03       1.574902614280e+04 
       6.056128231935e-03       1.592918673751e+04 
       6.184260200409e-03       1.610431985888e+04 
       6.312538069268e-03       1.627449592172e+04 
       6.440954070974e-03       1.643978243503e+04 
       6.569501015593e-03       1.660027014758e+04 
       6.698172241063e-03       1.675602686493e+04 
       6.826961568399e-03       1.690712522747e+04 
       6.955863261288e-03       1.705367013901e+04 
       7.084871989598e-03       1.719571266075e+04 
       7.213982796386e-03       1.733334760616e+04 
       7.343191068025e-03       1.746663754669e+04 
       7.472492507129e-03       1.759568553754e+04 
       7.601883107970e-03       1.772053683102e+04 
       7.731359134157e-03       1.784127877967e+04 
       7.860917098310e-03       1.795800023354e+04 
       7.990553743564e-03       1.807078640822e+04 
       8.120266026694e-03       1.817967809405e+04 
       8.250051102714e-03       1.828478441402e+04 
       8.379906310806e-03       1.838615413609e+04 
       8.509829161439e-03       1.848387039133e+04 
       8.639817324587e-03       1.857799687775e+04 
       8.769868618917e-03       1.866862359011e+04 
       8.899981001873e-03       1.875577116601e+04 
       9.030152560572e-03       1.883961299697e+04 
       9.160381503429e-03       1.892011460491e+04 
       9.290666152458e-03       1.899738952613e+04 
       9.421004936173e-03       1.907147045929e+04 
       9.551396383055e-03       1.914242052407e+04 
       9.681839115520e-03       1.921035489167e+04 
       9.812331844352e-03       1.927531547898e+04 
       9.942873363560e-03       1.933734531458e+04 
       1.007346254563e-02       1.939649063973e+04 
       1.020409833710e-02       1.945284930713e+04 
       1.033477975456e-02       1.950649157444e+04 
       1.046550588077e-02       1.955739155020e+04 
       1.059627586127e-02       1.960568962505e+04 
       1.072708890109e-02       1.965143706424e+04 
       1.085794426174e-02       1.969460620305e+04 
       1.098884125844e-02       1.973529521421e+04 
       1.111977925752e-02       1.977358414364e+04 
       1.125075767401e-02       1.980956124108e+04 
       1.138177596942e-02       1.984316249257e+04 
       1.151283364963e-02       1.987444157929e+04 
       1.164393026300e-02       1.990355109723e+04 
       1.177506539855e-02       1.993046816921e+04 
       1.190623868429e-02       1.995525547330e+04 
       1.203744978566e-02       1.997796649076e+04 
       1.216869840413e-02       1.999864165371e+04 
       1.229998427579e-02       2.001735176612e+04 
       1.243130717017e-02       2.003401596112e+04 
       1.256266688905e-02       2.004886273974e+04 
       1.269406326535e-02       2.006178123066e+04 
       1.282549616222e-02       2.007286885953e+04 
       1.295696547202e-02       2.008215491169e+04 
       1.308847111553e-02       2.008962897480e+04 
       1.322001304109e-02       2.009550046318e+04 
       1.335159122395e-02       2.009955963283e+04 
       1.348320566551e-02       2.010210623593e+04 
       1.361485639273e-02       2.010291357345e+04 
       1.374654345755e-02       2.010227608940e+04 
       1.387826693638e-02       2.009995908058e+04 
