# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.414753924691e-10       3.411359242587e-15       5.324099610201e-13       0.000000000000e+00       8.683017809183e-09      -1.754289309390e-10      -1.698619146535e-12 
    3       1.375206648936e-10       3.775956587571e-15       5.088200837051e-13       0.000000000000e+00       5.352500006318e-09      -9.250137687064e-11      -1.169962134002e-12 
    4       1.346572904418e-10       2.797056392235e-15       4.294833842634e-13       0.000000000000e+00       3.720644026299e-09      -5.716339553384e-11      -6.668188111410e-13 
    5       1.323250893565e-10       1.607334924202e-15       3.417948258665e-13       0.000000000000e+00       2.776546972473e-09      -3.916505507777e-11      -2.890725554260e-13 
    6       1.302670266771e-10       8.269462849786e-16       2.641962128424e-13       0.000000000000e+00       2.169038703333e-09      -2.864055866111e-11      -5.092782820122e-14 
    7       1.283582092046e-10       4.777549702824e-16       2.040667143235e-13       0.000000000000e+00       1.750183710354e-09      -2.187880114540e-11       6.645250209543e-14 
    8       1.264966598515e-10       3.476282055539e-16       1.621852118291e-13       0.000000000000e+00       1.446881301687e-09      -1.723231467977e-11       9.682656946600e-14 
    9       1.246617946818e-10       2.802405100787e-16       1.364234738384e-13       0.000000000000e+00       1.218775245389e-09      -1.388258014291e-11       7.675916379786e-14 
   10       1.228466512965e-10       2.305918449299e-16       1.236505156756e-13       0.000000000000e+00       1.041967902006e-09      -1.138193062323e-11       3.766071102170e-14 
   11       1.210427184651e-10       2.026426840395e-16       1.207848554013e-13       0.000000000000e+00       8.783941757613e-10      -8.977001772119e-12       1.922858045171e-15 
   12       1.192452570153e-10       1.980935201680e-16       1.252314209713e-13       0.000000000000e+00       7.676054667513e-10      -7.731028360164e-12      -2.079859811443e-14 
   13       1.174199225044e-10       2.102342036272e-16       1.349119886225e-13       0.000000000000e+00       6.766516721202e-10      -6.674790364210e-12      -2.799658719936e-14 
   14       1.155555381506e-10       2.350461528123e-16       1.482773421247e-13       0.000000000000e+00       6.009652526448e-10      -5.970882300188e-12      -2.396698363117e-14 
   15       1.136635953991e-10       2.742038612694e-16       1.642186436539e-13       0.000000000000e+00       5.372521260229e-10      -5.306382299396e-12      -1.473720095930e-14 
   16       1.117487760229e-10       3.301642435715e-16       1.819204937586e-13       0.000000000000e+00       4.830767229991e-10      -4.708844052684e-12      -6.017734540563e-15 
   17       1.098179677402e-10       4.031925980498e-16       2.008245850435e-13       0.000000000000e+00       4.365990433030e-10      -4.184783985017e-12      -1.180245351591e-15 
   18       1.078640370567e-10       4.924720129391e-16       2.205552559497e-13       0.000000000000e+00       3.962545034136e-10      -3.780071343946e-12      -1.040860772044e-15 
