# Matter power spectrum P(k) at redshift z=0
# for k=1.1212e-05 to 0.675341 h/Mpc,
# number of wavenumbers equal to 558
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.121200544425e-05       4.177140191718e+01 
       2.505254179867e-05       9.070838471339e+01 
       3.894920516625e-05       1.388297596452e+02 
       5.294517942095e-05       1.866660707588e+02 
       6.708447148190e-05       2.345287246283e+02 
       8.141236407997e-05       2.826573899548e+02 
       9.597588511746e-05       3.312615656628e+02 
       1.108243007397e-04       3.805378665177e+02 
       1.260096392833e-04       4.306791194582e+02 
       1.415872532947e-04       4.818800642979e+02 
       1.576164267630e-04       5.343415061550e+02 
       1.741610344865e-04       5.882736991370e+02 
       1.912902599736e-04       6.438993763898e+02 
       2.090793772808e-04       7.014566054221e+02 
       2.276106004815e-04       7.612016183013e+02 
       2.469740017178e-04       8.234116433167e+02 
       2.672684945834e-04       8.883877677309e+02 
       2.886028734028e-04       9.564578184622e+02 
       3.110968901337e-04       1.027979186494e+03 
       3.348823383936e-04       1.103341485231e+03 
       3.601040976777e-04       1.182968924679e+03 
       3.869210695080e-04       1.267322097179e+03 
       4.155069106415e-04       1.356898931447e+03 
       4.460504369511e-04       1.452234366951e+03 
       4.787555368566e-04       1.553898268748e+03 
       5.138403990342e-04       1.662490981328e+03 
       5.515358323270e-04       1.778635893890e+03 
       5.920824466857e-04       1.902968397227e+03 
       6.357264864146e-04       2.036120701577e+03 
       6.827141766220e-04       2.178702332590e+03 
       7.332845739315e-04       2.331276497854e+03 
       7.876611074635e-04       2.494333172906e+03 
       8.460422426543e-04       2.668260588620e+03 
       9.085919612530e-04       2.853317368807e+03 
       9.754309645462e-04       3.049608362148e+03 
       1.046629600696e-03       3.257067078577e+03 
       1.122203431379e-03       3.475447490148e+03 
       1.202112070452e-03       3.704326683568e+03 
       1.286261491845e-03       3.943118614897e+03 
       1.374509513858e-03       4.191097689709e+03 
       1.466673743067e-03       4.447426869124e+03 
       1.562541000837e-03       4.711164390358e+03 
       1.661877200215e-03       4.981390592277e+03 
       1.764436768313e-03       5.257144172102e+03 
       1.869970953253e-03       5.537479927227e+03 
       1.978234636767e-03       5.821489218036e+03 
       2.088991529806e-03       6.108314801336e+03 
       2.202017822021e-03       6.397160544934e+03 
       2.317104476784e-03       6.687296683004e+03 
       2.434058419557e-03       6.978061592420e+03 
       2.552702875821e-03       7.268860833225e+03 
       2.672877093346e-03       7.559164406030e+03 
       2.794435647325e-03       7.848502763460e+03 
       2.917247486313e-03       8.136461298161e+03 
       3.041194838471e-03       8.422677958476e+03 
       3.166172064332e-03       8.706835030100e+03 
       3.292084515509e-03       8.988657236445e+03 
       3.418847437956e-03       9.267905250062e+03 
       3.546384943075e-03       9.544373443960e+03 
       3.674629058971e-03       9.817883664373e+03 
       3.803518866590e-03       1.008828363794e+04 
       3.932999720447e-03       1.035544297997e+04 
       4.063022550531e-03       1.061925297522e+04 
       4.193543240113e-03       1.087961825407e+04 
       4.324522073261e-03       1.113646275300e+04 
       4.455923245551e-03       1.138972001746e+04 
       4.587714431517e-03       1.163933920851e+04 
       4.719866402676e-03       1.188527541718e+04 
       4.852352690424e-03       1.212750002812e+04 
       4.985149288550e-03       1.236598493948e+04 
       5.118234390681e-03       1.260070222421e+04 
       5.251588158432e-03       1.283167015713e+04 
       5.385192516522e-03       1.305885045133e+04 
       5.519030971573e-03       1.328224957423e+04 
       5.653088451677e-03       1.350191281021e+04 
       5.787351164195e-03       1.371781567636e+04 
       5.921806469561e-03       1.392998106789e+04 
       6.056442769145e-03       1.413840963488e+04 
       6.191249405473e-03       1.434307143869e+04 
       6.326216573323e-03       1.454373595124e+04 
       6.461335240397e-03       1.474104274151e+04 
       6.596597076437e-03       1.493468807201e+04 
       6.731994389802e-03       1.512464040350e+04 
       6.867520070631e-03       1.531105222672e+04 
       7.003167539839e-03       1.549390875877e+04 
       7.138930703283e-03       1.567302762412e+04 
       7.274803910521e-03       1.584876488497e+04 
       7.410781917639e-03       1.602103179744e+04 
       7.546859853716e-03       1.618986776707e+04 
       7.683033190512e-03       1.635525405118e+04 
       7.819297715053e-03       1.651732357842e+04 
       7.955649504784e-03       1.667573121832e+04 
       8.092084905034e-03       1.683118268195e+04 
       8.228600508551e-03       1.698340711262e+04 
       8.365193136885e-03       1.713241833459e+04 
       8.501859823444e-03       1.727758420041e+04 
       8.638597798046e-03       1.741993903085e+04 
       8.775404472822e-03       1.755922755499e+04 
       8.912277429341e-03       1.769518457204e+04 
       9.049214406828e-03       1.782869648995e+04 
       9.186213291384e-03       1.795761471653e+04 
       9.323272106103e-03       1.808534802963e+04 
       9.460389002010e-03       1.820912788660e+04 
       9.597562249732e-03       1.832992137992e+04 
       9.734790231850e-03       1.844783586529e+04 
       9.872071435864e-03       1.856208756668e+04 
       1.000940444771e-02       1.867429084395e+04 
       1.014678794579e-02       1.878369993717e+04 
       1.028422069546e-02       1.889062593992e+04 
       1.042170154396e-02       1.899431239671e+04 
       1.055922941572e-02       1.909524678059e+04 
       1.069680330801e-02       1.919263940643e+04 
       1.083442228694e-02       1.928828324656e+04 
       1.097208548375e-02       1.938113250276e+04 
       1.110979209134e-02       1.947139173904e+04 
       1.124754136115e-02       1.955982746650e+04 
       1.138533260014e-02       1.964430627727e+04 
       1.152316516811e-02       1.972751553957e+04 
       1.166103847512e-02       1.980667434390e+04 
       1.179895197916e-02       1.988523950102e+04 
       1.193690518396e-02       1.996042645420e+04 
       1.207489763693e-02       2.003246430986e+04 
       1.221292892733e-02       2.010294552008e+04 
       1.235099868447e-02       2.017109909940e+04 
       1.248910657611e-02       2.023681285060e+04 
       1.262725230693e-02       2.030042532964e+04 
       1.276543561716e-02       2.036217011011e+04 
       1.290365628124e-02       2.042044997076e+04 
       1.304191410665e-02       2.047791801101e+04 
       1.318020893275e-02       2.053250383905e+04 
       1.331854062976e-02       2.058430514768e+04 
       1.345690909780e-02       2.063509793414e+04 
       1.359531426600e-02       2.068277522421e+04 
       1.373375609166e-02       2.072955355578e+04 
       1.387223455949e-02       2.077315627077e+04 
       1.401074968091e-02       2.081510548481e+04 
       1.414930149342e-02       2.085580485197e+04 
       1.428789005997e-02       2.089353727209e+04 
       1.442651546843e-02       2.093041657874e+04 
       1.456517783110e-02       2.096410080691e+04 
       1.470387728421e-02       2.099649639179e+04 
       1.484261398758e-02       2.102775427635e+04 
       1.498138812416e-02       2.105668249145e+04 
       1.512019989974e-02       2.108296022195e+04 
       1.525904954266e-02       2.110794365266e+04 
       1.539793730347e-02       2.113192904343e+04 
       1.553686345477e-02       2.115335726565e+04 
       1.567582829097e-02       2.117321698190e+04 
       1.581483212809e-02       2.119187777963e+04 
       1.595387530365e-02       2.120894027402e+04 
       1.609295817651e-02       2.122329292885e+04 
       1.623208112682e-02       2.123682298815e+04 
       1.637124455589e-02       2.124873991461e+04 
       1.651044888618e-02       2.125903470408e+04 
       1.664969456126e-02       2.126783463956e+04 
       1.678898204582e-02       2.127575437537e+04 
       1.692831182566e-02       2.128094549746e+04 
       1.706768440778e-02       2.128533073519e+04 
       1.720710032037e-02       2.128827995595e+04 
       1.734656011297e-02       2.128971758274e+04 
       1.748606435649e-02       2.128993055795e+04 
       1.762561364340e-02       2.128857926652e+04 
       1.776520858780e-02       2.128562791203e+04 
       1.790484982564e-02       2.128153151991e+04 
       1.804453801486e-02       2.127602589935e+04 
       1.818427383558e-02       2.126933307741e+04 
       1.832405799030e-02       2.126137152153e+04 
       1.846389120417e-02       2.125221730438e+04 
       1.860377422519e-02       2.124214975263e+04 
       1.874370782450e-02       2.123019352817e+04 
       1.888369279662e-02       2.121739363332e+04 
       1.902372995981e-02       2.120340915623e+04 
       1.916382015631e-02       2.118826812234e+04 
       1.930396425272e-02       2.117200903002e+04 
       1.944416314033e-02       2.115516729486e+04 
       1.958441773548e-02       2.113616633478e+04 
       1.972472897993e-02       2.111662461446e+04 
       1.986509784131e-02       2.109623683125e+04 
       2.000552531347e-02       2.107454995524e+04 
       2.014601241695e-02       2.105175465978e+04 
       2.028656019940e-02       2.102809854398e+04 
       2.042716973612e-02       2.100344672552e+04 
       2.056784213045e-02       2.097786842236e+04 
       2.070857851436e-02       2.095139087586e+04 
       2.084938004891e-02       2.092413462998e+04 
       2.099024792484e-02       2.089590760679e+04 
       2.113118336311e-02       2.086644330606e+04 
       2.127218761550e-02       2.083602610902e+04 
       2.141326196516e-02       2.080528578019e+04 
       2.155440772732e-02       2.077342824622e+04 
       2.169562624987e-02       2.074058736211e+04 
       2.183691891402e-02       2.070711706039e+04 
       2.197828713505e-02       2.067297549495e+04 
       2.211973236296e-02       2.063779316621e+04 
       2.226125608321e-02       2.060194876196e+04 
       2.240285981750e-02       2.056541898969e+04 
       2.254454512455e-02       2.052806873497e+04 
       2.268631360088e-02       2.049024404374e+04 
       2.282816688165e-02       2.045144446074e+04 
       2.297010664153e-02       2.041222036539e+04 
       2.311213459557e-02       2.037213948774e+04 
       2.325425250012e-02       2.033137136459e+04 
       2.339646215374e-02       2.029009791740e+04 
       2.353876539823e-02       2.024786131627e+04 
       2.368116411954e-02       2.020529798389e+04 
       2.382366024889e-02       2.016218873576e+04 
       2.396625576375e-02       2.011849080123e+04 
       2.410895268901e-02       2.007424637822e+04 
       2.425175309805e-02       2.002917726297e+04 
       2.439465911391e-02       1.998386156831e+04 
       2.453767291051e-02       1.993785017568e+04 
       2.468079671388e-02       1.989139451741e+04 
       2.482403280343e-02       1.984441544656e+04 
       2.496738351324e-02       1.979679658902e+04 
       2.511085123346e-02       1.974880200154e+04 
       2.525443841169e-02       1.970035801439e+04 
       2.539814755439e-02       1.965164579352e+04 
       2.554198122840e-02       1.960231545465e+04 
       2.568594206249e-02       1.955243003739e+04 
       2.583003274888e-02       1.950228160356e+04 
       2.597425604494e-02       1.945179597151e+04 
       2.611861477484e-02       1.940075682154e+04 
       2.626311183128e-02       1.934933316808e+04 
       2.640775017731e-02       1.929775359120e+04 
       2.655253284819e-02       1.924549129190e+04 
       2.669746295326e-02       1.919301544392e+04 
       2.684254367796e-02       1.914031170458e+04 
       2.698777828586e-02       1.908719523558e+04 
       2.713317012074e-02       1.903360083812e+04 
       2.727872260884e-02       1.897995381253e+04 
       2.742443926102e-02       1.892575805418e+04 
       2.757032367517e-02       1.887155969609e+04 
       2.771637953855e-02       1.881677055563e+04 
       2.786261063035e-02       1.876188147484e+04 
       2.800902082418e-02       1.870672201571e+04 
       2.815561409081e-02       1.865114960481e+04 
       2.830239450087e-02       1.859549153754e+04 
       2.844936622774e-02       1.853955368702e+04 
       2.859653355047e-02       1.848340796842e+04 
       2.874390085685e-02       1.842704420435e+04 
       2.889147264655e-02       1.837054219764e+04 
       2.903925353446e-02       1.831360663504e+04 
       2.918724825400e-02       1.825659295876e+04 
       2.933546166070e-02       1.819945259223e+04 
       2.948389873582e-02       1.814206471328e+04 
       2.963256459013e-02       1.808454459256e+04 
       2.978146446783e-02       1.802684106589e+04 
       2.993060375063e-02       1.796910023832e+04 
       3.007998796197e-02       1.791108877747e+04 
       3.022962277136e-02       1.785284235444e+04 
       3.037951399897e-02       1.779466113062e+04 
       3.052966762035e-02       1.773602602302e+04 
       3.068008977129e-02       1.767756808761e+04 
       3.083078675294e-02       1.761890324691e+04 
       3.098176503715e-02       1.756009307154e+04 
       3.113303127187e-02       1.750128312454e+04 
       3.128459228698e-02       1.744222093694e+04 
       3.143645510018e-02       1.738313066384e+04 
       3.158862692322e-02       1.732396456823e+04 
       3.174111516830e-02       1.726477602314e+04 
       3.189392745486e-02       1.720544346505e+04 
       3.204707161652e-02       1.714603992579e+04 
       3.220055570838e-02       1.708658195689e+04 
       3.235438801462e-02       1.702706723450e+04 
       3.250857705643e-02       1.696757723111e+04 
       3.266313160024e-02       1.690782916571e+04 
       3.281806066639e-02       1.684816805035e+04 
       3.297337353807e-02       1.678843527070e+04 
       3.312907977076e-02       1.672867337076e+04 
       3.328518920202e-02       1.666892992907e+04 
       3.344171196173e-02       1.660919037193e+04 
       3.359865848286e-02       1.654930604918e+04 
       3.375603951260e-02       1.648933324511e+04 
       3.391386612417e-02       1.642954343147e+04 
       3.407214972904e-02       1.636958408100e+04 
       3.423090208980e-02       1.630968148046e+04 
       3.439013533360e-02       1.624974284216e+04 
       3.454986196631e-02       1.618981724023e+04 
       3.471009488725e-02       1.612997327097e+04 
       3.487084740474e-02       1.607004058878e+04 
       3.503213325236e-02       1.601003013243e+04 
       3.519396660608e-02       1.595008755075e+04 
       3.535636210214e-02       1.589019576312e+04 
       3.551933485600e-02       1.583027677586e+04 
       3.568290048211e-02       1.577040905039e+04 
       3.584707511481e-02       1.571058706083e+04 
       3.601187543028e-02       1.565067952158e+04 
       3.617731866967e-02       1.559083156200e+04 
       3.634342266343e-02       1.553104928370e+04 
       3.651020585706e-02       1.547119638116e+04 
       3.667768733810e-02       1.541142254476e+04 
       3.684588686483e-02       1.535174143969e+04 
       3.701482489634e-02       1.529201280982e+04 
       3.718452262451e-02       1.523224885128e+04 
       3.735500200767e-02       1.517263705628e+04 
       3.752628580631e-02       1.511287483059e+04 
       3.769839762077e-02       1.505333903943e+04 
       3.787136193130e-02       1.499374909939e+04 
       3.804520414036e-02       1.493411505211e+04 
       3.821995061765e-02       1.487459159221e+04 
       3.839562874773e-02       1.481513198479e+04 
       3.857226698073e-02       1.475562373288e+04 
       3.874989488620e-02       1.469607205038e+04 
       3.892854321033e-02       1.463662470173e+04 
       3.910824393693e-02       1.457719184358e+04 
       3.928903035236e-02       1.451787982955e+04 
       3.947093711473e-02       1.445849357852e+04 
       3.965400032773e-02       1.439911672362e+04 
       3.983825761949e-02       1.433971621867e+04 
       4.002374822681e-02       1.428036158164e+04 
       4.021051308530e-02       1.422110380202e+04 
       4.039859492581e-02       1.416183481149e+04 
       4.058803837782e-02       1.410246272700e+04 
       4.077889008031e-02       1.404324674326e+04 
       4.097119880070e-02       1.398391021638e+04 
       4.116501556277e-02       1.392458433764e+04 
       4.136039378419e-02       1.386518780230e+04 
       4.155738942460e-02       1.380593863466e+04 
       4.175606114526e-02       1.374660173896e+04 
       4.195647048127e-02       1.368725956499e+04 
       4.215868202765e-02       1.362792734274e+04 
       4.236276364058e-02       1.356849176840e+04 
       4.256878665525e-02       1.350912832468e+04 
       4.277682612213e-02       1.344965292960e+04 
       4.298696106334e-02       1.339006552711e+04 
       4.319927475130e-02       1.333053089301e+04 
       4.341385501205e-02       1.327081973326e+04 
       4.363079455573e-02       1.321103768226e+04 
       4.385019133733e-02       1.315128811919e+04 
       4.407214895087e-02       1.309139266144e+04 
       4.429677706093e-02       1.303137794178e+04 
       4.452419187576e-02       1.297127154251e+04 
       4.475451666669e-02       1.291110382180e+04 
       4.498788233949e-02       1.285075852480e+04 
       4.522442806385e-02       1.279025939875e+04 
       4.546430196816e-02       1.272965986834e+04 
       4.570766190775e-02       1.266884121294e+04 
       4.595467631603e-02       1.260807719814e+04 
       4.620552514923e-02       1.254673302136e+04 
       4.646040093734e-02       1.248533121405e+04 
       4.671950995545e-02       1.242366883953e+04 
       4.698307353239e-02       1.236195161650e+04 
       4.725132951587e-02       1.229968156387e+04 
       4.752453391692e-02       1.223720681967e+04 
       4.780296275998e-02       1.217456392460e+04 
       4.808691416967e-02       1.211146614863e+04 
       4.837671073092e-02       1.204797237785e+04 
       4.867270216548e-02       1.198408777816e+04 
       4.897526837594e-02       1.191984381929e+04 
       4.928482291831e-02       1.185508611663e+04 
       4.960181697544e-02       1.178980355702e+04 
       4.992674391863e-02       1.172409661099e+04 
       5.026014456180e-02       1.165756478492e+04 
       5.060261323494e-02       1.159055617312e+04 
       5.095480482986e-02       1.152284182381e+04 
       5.131744300525e-02       1.145440852623e+04 
       5.169132977931e-02       1.138500028637e+04 
       5.207735679043e-02       1.131496899206e+04 
       5.247651857237e-02       1.124382225753e+04 
       5.288992827258e-02       1.117172143333e+04 
       5.331883634766e-02       1.109829097092e+04 
       5.376465290282e-02       1.102354657371e+04 
       5.422897451203e-02       1.094757700764e+04 
       5.471361657134e-02       1.086957335539e+04 
       5.522065251376e-02       1.079042420067e+04 
       5.575246156376e-02       1.070942911153e+04 
       5.631178715193e-02       1.062596572471e+04 
       5.690180866221e-02       1.054012651506e+04 
       5.752622985859e-02       1.045175150325e+04 
