# Matter power spectrum P(k) at redshift z=0
# for k=1.0127e-05 to 0.60804 h/Mpc,
# number of wavenumbers equal to 561
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.012703234805e-05       5.638051051289e+01 
       2.262547043535e-05       1.224181614654e+02 
       3.516526352450e-05       1.873068052633e+02 
       4.777817248178e-05       2.517264296621e+02 
       6.049645275287e-05       3.160613986785e+02 
       7.335312520791e-05       3.805971464777e+02 
       8.638225515808e-05       4.455759234659e+02 
       9.961924305393e-05       5.112202040652e+02 
       1.131011304035e-04       5.777433239101e+02 
       1.268669244789e-04       6.453566260590e+02 
       1.409579453940e-04       7.142739835528e+02 
       1.554181991068e-04       7.847155762340e+02 
       1.702947797897e-04       8.569108974308e+02 
       1.856383047694e-04       9.311011994754e+02 
       2.015033848038e-04       1.007542347094e+03 
       2.179491317337e-04       1.086507101861e+03 
       2.350397044253e-04       1.168287535225e+03 
       2.528448922363e-04       1.253197857700e+03 
       2.714407328211e-04       1.341576638698e+03 
       2.909101577009e-04       1.433789323002e+03 
       3.113436544011e-04       1.530230610917e+03 
       3.328399277924e-04       1.631326648675e+03 
       3.555065352796e-04       1.737536888266e+03 
       3.794604603911e-04       1.849355467455e+03 
       4.048285770261e-04       1.967311838037e+03 
       4.317479422476e-04       2.091970367146e+03 
       4.603658396717e-04       2.223928546421e+03 
       4.908394794745e-04       2.363813395461e+03 
       5.233352470869e-04       2.512275596656e+03 
       5.580273842177e-04       2.669980921082e+03 
       5.950959876870e-04       2.837598521913e+03 
       6.347242294032e-04       3.015785808618e+03 
       6.770947405865e-04       3.205169930726e+03 
       7.223851694688e-04       3.406326047034e+03 
       7.707630147865e-04       3.619753248685e+03 
       8.223799514934e-04       3.845849351255e+03 
       8.773659857518e-04       4.084886214494e+03 
       9.358238804697e-04       4.336987900512e+03 
       9.978243526179e-04       4.602113772025e+03 
       1.063402534029e-03       4.880048637036e+03 
       1.132556095032e-03       5.170401468466e+03 
       1.205245261578e-03       5.472613286243e+03 
       1.281394739427e-03       5.785973745481e+03 
       1.360897336746e-03       6.109611811564e+03 
       1.443618894384e-03       6.442607235407e+03 
       1.529404024776e-03       6.783964407363e+03 
       1.618082138233e-03       7.132637937160e+03 
       1.709473289837e-03       7.487570985133e+03 
       1.803393486510e-03       7.847720219210e+03 
       1.899659222022e-03       8.212075312197e+03 
       1.998091131564e-03       8.579673827709e+03 
       2.098516759411e-03       8.949612381380e+03 
       2.200772505625e-03       9.321053276850e+03 
       2.304704860613e-03       9.693228105599e+03 
       2.410171054708e-03       1.006543740002e+04 
       2.517039250360e-03       1.043705052095e+04 
       2.625188393785e-03       1.080750033489e+04 
       2.734507826344e-03       1.117628451215e+04 
       2.844896737542e-03       1.154295416163e+04 
       2.956263523727e-03       1.190711516298e+04 
       3.068525100762e-03       1.226842008941e+04 
       3.181606205687e-03       1.262656538685e+04 
       3.295438711719e-03       1.298128833162e+04 
       3.409960972670e-03       1.333235553206e+04 
       3.525117206637e-03       1.367956692746e+04 
       3.640856924281e-03       1.402275773264e+04 
       3.757134403765e-03       1.436177640050e+04 
       3.873908212244e-03       1.469649852731e+04 
       3.991140772297e-03       1.502681781310e+04 
       4.108797970850e-03       1.535264940307e+04 
       4.226848807588e-03       1.567391864581e+04 
       4.345265079657e-03       1.599056744710e+04 
       4.464021099410e-03       1.630255068439e+04 
       4.583093442047e-03       1.660982662145e+04 
       4.702460720147e-03       1.691237489587e+04 
       4.822103382297e-03       1.721018416873e+04 
       4.942003533276e-03       1.750324775775e+04 
       5.062144773433e-03       1.779155973693e+04 
       5.182512055178e-03       1.807511817153e+04 
       5.303091554676e-03       1.835393636934e+04 
       5.423870557062e-03       1.862802240627e+04 
       5.544837353670e-03       1.889740054921e+04 
       5.665981149935e-03       1.916208920112e+04 
       5.787291982780e-03       1.942211076565e+04 
       5.908760646435e-03       1.967748587279e+04 
       6.030378625759e-03       1.992825722510e+04 
       6.152138036236e-03       2.017444384365e+04 
       6.274031569925e-03       2.041606826301e+04 
       6.396052446703e-03       2.065320179588e+04 
       6.518194370246e-03       2.088584414195e+04 
       6.640451488234e-03       2.111404635212e+04 
       6.762818356337e-03       2.133784600485e+04 
       6.885289905575e-03       2.155727670884e+04 
       7.007861412722e-03       2.177238020093e+04 
       7.130528473417e-03       2.198319906337e+04 
       7.253286977719e-03       2.218976869790e+04 
       7.376133087861e-03       2.239213789665e+04 
       7.499063217976e-03       2.259035506155e+04 
       7.622074015598e-03       2.278444326254e+04 
       7.745162344783e-03       2.297444549384e+04 
       7.868325270660e-03       2.316041571368e+04 
       7.991560045315e-03       2.334238823111e+04 
       8.114864094842e-03       2.352040860627e+04 
