# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.815822291608e-12       3.595207063125e-15       3.337223312507e-15       0.000000000000e+00       8.573325243959e-09       1.715593455632e-11      -1.740059138917e-12 
    3       3.137023482334e-12       4.036682359467e-15      -1.308463816841e-16       0.000000000000e+00       5.299975094250e-09       1.332464060547e-11      -1.205411583947e-12 
    4       4.731181709194e-12       3.074783977955e-15      -5.823779795723e-15       0.000000000000e+00       3.689049904464e-09       1.066059263768e-11      -6.936457480749e-13 
    5       6.539513915304e-12       1.871241024016e-15      -1.207007651917e-14       0.000000000000e+00       2.751697736055e-09       8.765926310029e-12      -3.082798016044e-13 
    6       8.504597518114e-12       1.075768329827e-15      -1.694524922009e-14       0.000000000000e+00       2.147404392571e-09       7.387134360817e-12      -6.423840861881e-14 
    7       1.058991151570e-11       7.232750149954e-16      -1.896859408270e-14       0.000000000000e+00       1.730403174508e-09       6.332492183664e-12       5.687214900183e-14 
    8       1.277314747745e-11       6.020118243880e-16      -1.787026922029e-14       0.000000000000e+00       1.428076904299e-09       5.490741427343e-12       8.881582185332e-14 
    9       1.501051120270e-11       5.560929155839e-16      -1.444437857847e-14       0.000000000000e+00       1.200922690516e-09       4.824520659058e-12       6.851465656126e-14 
   10       1.730698504568e-11       5.458960478316e-16      -1.013934111458e-14       0.000000000000e+00       1.025740003604e-09       4.303195575269e-12       2.798902507856e-14 
   11       1.964939459226e-11       5.830323159787e-16      -6.496884416565e-15       0.000000000000e+00       8.653774537495e-10       4.391041311298e-12      -9.554567665665e-15 
   12       2.201407317487e-11       6.752637269691e-16      -4.638039740424e-15       0.000000000000e+00       7.556091564237e-10       3.979572471464e-12      -3.397120568923e-14 
   13       2.440008720693e-11       8.196854159138e-16      -5.041896512932e-15       0.000000000000e+00       6.655340428412e-10       3.590194593352e-12      -4.277563799969e-14 
   14       2.679427421836e-11       1.015135249414e-15      -7.602284310840e-15       0.000000000000e+00       5.906243123571e-10       3.291492029193e-12      -3.901883223506e-14 
   15       2.921518711335e-11       1.266464026394e-15      -1.188772541538e-14       0.000000000000e+00       5.276075427554e-10       3.056562218600e-12      -2.956322021665e-14 
   16       3.161903775770e-11       1.579630446426e-15      -1.715929281815e-14       0.000000000000e+00       4.740502143857e-10       2.833350571209e-12      -2.068427299502e-14 
   17       3.401767105830e-11       1.957836573953e-15      -2.267626956117e-14       0.000000000000e+00       4.281253732066e-10       2.618327157375e-12      -1.554364911445e-14 
   18       3.641282252417e-11       2.402976718535e-15      -2.813342532098e-14       0.000000000000e+00       3.882827722834e-10       2.421322733832e-12      -1.515295823508e-14 
   19       3.879412223673e-11       2.918168155726e-15      -3.345684212395e-14       0.000000000000e+00       3.538850659005e-10       2.253720810514e-12      -1.835944953514e-14 
   20       4.115027923937e-11       3.506387484163e-15      -3.868660209234e-14       0.000000000000e+00       3.236032991529e-10       2.121573760411e-12      -2.288936154231e-14 
   21       4.348123571201e-11       4.171069120327e-15      -4.410867976764e-14       0.000000000000e+00       2.969585384547e-10       2.006216642484e-12      -2.696486759459e-14 
   22       4.578999504459e-11       4.915619823660e-15      -5.010329275325e-14       0.000000000000e+00       2.733097899757e-10       1.881535122782e-12      -2.899553136723e-14 
   23       4.807333564555e-11       5.744040267980e-15      -5.673338649580e-14       0.000000000000e+00       2.523296022996e-10       1.759668887850e-12      -2.892534364827e-14 
   24       5.032544539849e-11       6.660524013994e-15      -6.394498330548e-14       0.000000000000e+00       2.335308065301e-10       1.662107092186e-12      -2.737694960243e-14 
   25       5.254277250186e-11       7.669694170480e-15      -7.166447589521e-14       0.000000000000e+00       2.166904649099e-10       1.583239340808e-12      -2.520667889031e-14 
   26       5.472183501252e-11       8.776159980962e-15      -7.977714667901e-14       0.000000000000e+00       2.015020031920e-10       1.508198564928e-12      -2.340903184671e-14 
   27       5.685892926174e-11       9.983734782135e-15      -8.807623035627e-14       0.000000000000e+00       1.877822994882e-10       1.433707200201e-12      -2.251681130916e-14 
   28       5.895026870372e-11       1.129581699555e-14      -9.634567988946e-14       0.000000000000e+00       1.752940293167e-10       1.360011171928e-12      -2.281328661772e-14 
   29       6.099488487996e-11       1.271564989414e-14      -1.045894373958e-13       0.000000000000e+00       1.639725526818e-10       1.289468400500e-12      -2.392580628409e-14 
   30       6.299250162100e-11       1.424622036473e-14      -1.129051383268e-13       0.000000000000e+00       1.536952330505e-10       1.225162217032e-12      -2.513597821006e-14 
   31       6.494267172883e-11       1.589025509195e-14      -1.214051359489e-13       0.000000000000e+00       1.442512051618e-10       1.169460611150e-12      -2.571033089363e-14 
   32       6.684499365125e-11       1.765038110621e-14      -1.301189643929e-13       0.000000000000e+00       1.355912097429e-10       1.120993059651e-12      -2.563047953211e-14 
   33       6.869876490332e-11       1.952899343703e-14      -1.390564470623e-13       0.000000000000e+00       1.276537011802e-10       1.076380279516e-12      -2.513823259947e-14 
   34       7.050315447763e-11       2.152816555482e-14      -1.482150383855e-13       0.000000000000e+00       1.203271728929e-10       1.032064042644e-12      -2.450917109142e-14 
