# Matter power spectrum P(k) at redshift z=0
# for k=1.04968e-05 to 0.631294 h/Mpc,
# number of wavenumbers equal to 560
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.049682055539e-05       5.055444090944e+01 
       2.345294756856e-05       1.097740965962e+02 
       3.645513149189e-05       1.679778729589e+02 
       4.953876619862e-05       2.257865168037e+02 
       6.273983743195e-05       2.835551636499e+02 
       7.609524742142e-05       3.415511869689e+02 
       8.964314999060e-05       4.000040774013e+02 
       1.034233006612e-04       4.591258749949e+02 
       1.174774262931e-04       5.191217139759e+02 
       1.318496188328e-04       5.801961771222e+02 
       1.465867577494e-04       6.425577685109e+02 
       1.617389656651e-04       7.064223981054e+02 
       1.773601014980e-04       7.720163679235e+02 
       1.935082950277e-04       8.395791210173e+02 
       2.102465260858e-04       9.093658782093e+02 
       2.276432504088e-04       9.816502412235e+02 
       2.457730723925e-04       1.056726829905e+03 
       2.647174623247e-04       1.134913909775e+03 
       2.845655118389e-04       1.216556044015e+03 
       3.054147159936e-04       1.302026689244e+03 
       3.273717631118e-04       1.391730646853e+03 
       3.505533039072e-04       1.486106263771e+03 
       3.750866590703e-04       1.585627179145e+03 
       4.011104091531e-04       1.690803391202e+03 
       4.287747923419e-04       1.802181316660e+03 
       4.582418151898e-04       1.920342477058e+03 
       4.896849601687e-04       2.045900345681e+03 
       5.232883548843e-04       2.179494837083e+03 
       5.592452555696e-04       2.321783946444e+03 
       5.977556984909e-04       2.473431967671e+03 
       6.390231951598e-04       2.635094086846e+03 
       6.832503990452e-04       2.807397095285e+03 
       7.306337591133e-04       2.990916613303e+03 
       7.813572996465e-04       3.186151575642e+03 
       8.355858174680e-04       3.393497463012e+03 
       8.934579454446e-04       3.613220124926e+03 
       9.550796615349e-04       3.845432706005e+03 
       1.020518886464e-03       4.090078312777e+03 
       1.089801777053e-03       4.346920485075e+03 
       1.162911173108e-03       4.615543376947e+03 
       1.239787410602e-03       4.895361839670e+03 
       1.320331419473e-03       5.185640974606e+03 
       1.404409744577e-03       5.485502810147e+03 
       1.491860922976e-03       5.793995787527e+03 
       1.582502556210e-03       6.110129110056e+03 
       1.676138436496e-03       6.432865822804e+03 
       1.772565196056e-03       6.761169206290e+03 
       1.871578108919e-03       7.094026435585e+03 
       1.972975843779e-03       7.430466715835e+03 
       2.076564114351e-03       7.769574862297e+03 
       2.182158283779e-03       8.110499874573e+03 
       2.289585048689e-03       8.452460023060e+03 
       2.398683361295e-03       8.794743738592e+03 
       2.509304753877e-03       9.136709028833e+03 
       2.621313218329e-03       9.477780576147e+03 
       2.734584772636e-03       9.817445002887e+03 
       2.849006821921e-03       1.015524854239e+04 
       2.964477397985e-03       1.049078956415e+04 
       3.080904340138e-03       1.082371641464e+04 
       3.198204462388e-03       1.115372023855e+04 
       3.316302737957e-03       1.148053289189e+04 
       3.435131521233e-03       1.180392054664e+04 
       3.554629819162e-03       1.212368202072e+04 
       3.674742618307e-03       1.243964270404e+04 
       3.795420269687e-03       1.275165748595e+04 
       3.916617930833e-03       1.305959731061e+04 
       4.038295062679e-03       1.336335860319e+04 
       4.160414977944e-03       1.366285024924e+04 
       4.282944437026e-03       1.395800325078e+04 
       4.405853287308e-03       1.424875493195e+04 
       4.529114141717e-03       1.453506228377e+04 
       4.652702092600e-03       1.481688586962e+04 
       4.776594457178e-03       1.509418030532e+04 
       4.900770551153e-03       1.536694027763e+04 
       5.025211487344e-03       1.563519316511e+04 
       5.149899996526e-03       1.589888947169e+04 
       5.274820267929e-03       1.615799231408e+04 
       5.399957807167e-03       1.641263982144e+04 
       5.525299309563e-03       1.666278742005e+04 
       5.650832547110e-03       1.690838901420e+04 
       5.776546267495e-03       1.714951474140e+04 
       5.902430103800e-03       1.738540582161e+04 
       6.028474493660e-03       1.761758034885e+04 
       6.154670606802e-03       1.784533536416e+04 
       6.281010280016e-03       1.806932839810e+04 
       6.407485958727e-03       1.828832484861e+04 
       6.534090644436e-03       1.850297303389e+04 
       6.660817847367e-03       1.871322261077e+04 
       6.787661543770e-03       1.891923965780e+04 
       6.914616137360e-03       1.912119782274e+04 
       7.041676424458e-03       1.931894698271e+04 
       7.168837562432e-03       1.951252966253e+04 
       7.296095041091e-03       1.970186225734e+04 
       7.423444656738e-03       1.988717164872e+04 
       7.550882488583e-03       2.006853141680e+04 
       7.678404877303e-03       2.024635814067e+04 
       7.806008405505e-03       2.041974898440e+04 
       7.933689879932e-03       2.058919605056e+04 
       8.061446315204e-03       2.075481646347e+04 
       8.189274918981e-03       2.091660345199e+04 
       8.317173078384e-03       2.107458314869e+04 
       8.445138347564e-03       2.122883739524e+04 
       8.573168436312e-03       2.137936167956e+04 
       8.701261199610e-03       2.152623079382e+04 
       8.829414628032e-03       2.166946047892e+04 
       8.957626838930e-03       2.180910341783e+04 
       9.085896068316e-03       2.194518835937e+04 
       9.214220663400e-03       2.207777022194e+04 
       9.342599075698e-03       2.220688950460e+04 
       9.471029854695e-03       2.233259426972e+04 
       9.599511641975e-03       2.245491166117e+04 
       9.728043165820e-03       2.257321176265e+04 
       9.856623236202e-03       2.268953625816e+04 
       9.985250740157e-03       2.280192631573e+04 
       1.011392463750e-02       2.291115942642e+04 
       1.024264395688e-02       2.301712848136e+04 
       1.037140779206e-02       2.311987629147e+04 
       1.050021529856e-02       2.321957636659e+04 
       1.062906569046e-02       2.331621015314e+04 
       1.075795823748e-02       2.340987543785e+04 
       1.088689226226e-02       2.350038679344e+04 
       1.101586713780e-02       2.358802561901e+04 
       1.114488228516e-02       2.367271492071e+04 
       1.127393717124e-02       2.375451205411e+04 
       1.140303130672e-02       2.383345927256e+04 
       1.153216424424e-02       2.390961965486e+04 
       1.166133557659e-02       2.398299657604e+04 
       1.179054493510e-02       2.405364787386e+04 
       1.191979198808e-02       2.412148805556e+04 
       1.204907643947e-02       2.418671387316e+04 
       1.217839802747e-02       2.424930751894e+04 
       1.230775652336e-02       2.430926848146e+04 
       1.243715173031e-02       2.436669248664e+04 
       1.256658348239e-02       2.442156176430e+04 
       1.269605164353e-02       2.447393381768e+04 
       1.282555610666e-02       2.452393526816e+04 
       1.295509679283e-02       2.457130205207e+04 
       1.308467365046e-02       2.461636565706e+04 
       1.321428665458e-02       2.465907066479e+04 
       1.334393580623e-02       2.469940773545e+04 
       1.347362113174e-02       2.473752020839e+04 
       1.360334268229e-02       2.477332991330e+04 
       1.373310053328e-02       2.480678814206e+04 
       1.386289478392e-02       2.483811155378e+04 
       1.399272555676e-02       2.486736112506e+04 
       1.412259299734e-02       2.489438996691e+04 
       1.425249727375e-02       2.491928847884e+04 
       1.438243857641e-02       2.494192949722e+04 
       1.451241711768e-02       2.496280904509e+04 
       1.464243313168e-02       2.498060852872e+04 
       1.477248687402e-02       2.499818468414e+04 
       1.490257862161e-02       2.501187564382e+04 
       1.503270867249e-02       2.502582984871e+04 
       1.516287734570e-02       2.503674604935e+04 
       1.529308498114e-02       2.504577855423e+04 
       1.542333193949e-02       2.505286694545e+04 
       1.555361860214e-02       2.505692468544e+04 
       1.568394537114e-02       2.506179126471e+04 
       1.581431266918e-02       2.506359586526e+04 
       1.594472093959e-02       2.506365763402e+04 
       1.607517064634e-02       2.506211055960e+04 
       1.620566227411e-02       2.505871804330e+04 
       1.633619632831e-02       2.505291024279e+04 
       1.646677333518e-02       2.504701775770e+04 
       1.659739384192e-02       2.503893661506e+04 
       1.672805841672e-02       2.502914453688e+04 
       1.685876764899e-02       2.501767211764e+04 
       1.698952214942e-02       2.500491742274e+04 
       1.712032255023e-02       2.499055359381e+04 
       1.725116950529e-02       2.497463037257e+04 
       1.738206369039e-02       2.495631010707e+04 
       1.751300580339e-02       2.493769514086e+04 
       1.764399656449e-02       2.491747056026e+04 
       1.777503671651e-02       2.489594992664e+04 
       1.790612702512e-02       2.487406135669e+04 
       1.803726827912e-02       2.484987531812e+04 
       1.816846129081e-02       2.482437200787e+04 
       1.829970689624e-02       2.479759493549e+04 
       1.843100595556e-02       2.476893104256e+04 
       1.856235935341e-02       2.473964167152e+04 
       1.869376799927e-02       2.470885736129e+04 
       1.882523282783e-02       2.467750927556e+04 
       1.895675479941e-02       2.464466624137e+04 
       1.908833490040e-02       2.461075031442e+04 
       1.921997414366e-02       2.457563325294e+04 
       1.935167356903e-02       2.453942527128e+04 
       1.948343424373e-02       2.450215197579e+04 
       1.961525726295e-02       2.446365590067e+04 
       1.974714375026e-02       2.442444444715e+04 
       1.987909485823e-02       2.438405202582e+04 
       2.001111176891e-02       2.434263432797e+04 
       2.014319569445e-02       2.430010302838e+04 
       2.027534787765e-02       2.425680597962e+04 
       2.040756959259e-02       2.421285270436e+04 
       2.053986214527e-02       2.416810706709e+04 
       2.067222687424e-02       2.412134045096e+04 
       2.080466515125e-02       2.407499961205e+04 
       2.093717838201e-02       2.402715193596e+04 
       2.106976800686e-02       2.397844088332e+04 
       2.120243550151e-02       2.392928081630e+04 
       2.133518237783e-02       2.387844881114e+04 
       2.146801018459e-02       2.382742909586e+04 
       2.160092050835e-02       2.377542264358e+04 
       2.173391497422e-02       2.372342615352e+04 
       2.186699524677e-02       2.366972237928e+04 
       2.200016303092e-02       2.361567783387e+04 
       2.213342007285e-02       2.356141774549e+04 
       2.226676816094e-02       2.350562869742e+04 
       2.240020912678e-02       2.344988132598e+04 
       2.253374484616e-02       2.339260936206e+04 
       2.266737724011e-02       2.333568215314e+04 
       2.280110827598e-02       2.327729065536e+04 
       2.293493996853e-02       2.321872670342e+04 
       2.306887438111e-02       2.315967700857e+04 
       2.320291362680e-02       2.309987062904e+04 
       2.333705986966e-02       2.303960834248e+04 
       2.347131532594e-02       2.297887884198e+04 
       2.360568226541e-02       2.291787935267e+04 
       2.374016301267e-02       2.285601351923e+04 
       2.387475994855e-02       2.279369109049e+04 
       2.400947551151e-02       2.273053657621e+04 
       2.414431219909e-02       2.266722811907e+04 
       2.427927256946e-02       2.260351271695e+04 
       2.441435924296e-02       2.253984745144e+04 
       2.454957490370e-02       2.247513303315e+04 
       2.468492230125e-02       2.240997528148e+04 
       2.482040425230e-02       2.234468136286e+04 
       2.495602364253e-02       2.227875774910e+04 
       2.509178342832e-02       2.221230908020e+04 
       2.522768663875e-02       2.214602065357e+04 
       2.536373637747e-02       2.207923962110e+04 
       2.549993582477e-02       2.201163687783e+04 
       2.563628823966e-02       2.194433655375e+04 
       2.577279696198e-02       2.187657488403e+04 
       2.590946541470e-02       2.180807095038e+04 
       2.604629710616e-02       2.173956615541e+04 
       2.618329563250e-02       2.167080325613e+04 
       2.632046468009e-02       2.160180226651e+04 
       2.645780802812e-02       2.153243679915e+04 
       2.659532955119e-02       2.146296427431e+04 
       2.673303322209e-02       2.139317939520e+04 
       2.687092311460e-02       2.132344199135e+04 
       2.700900340642e-02       2.125325268032e+04 
       2.714727838222e-02       2.118280281359e+04 
       2.728575243678e-02       2.111213461344e+04 
       2.742443007822e-02       2.104132845786e+04 
       2.756331593141e-02       2.097032004381e+04 
       2.770241474144e-02       2.089897182738e+04 
       2.784173137727e-02       2.082759084301e+04 
       2.798127083550e-02       2.075628774859e+04 
       2.812103824425e-02       2.068468061141e+04 
       2.826103886722e-02       2.061291806867e+04 
       2.840127810790e-02       2.054081458327e+04 
       2.854176151396e-02       2.046886468426e+04 
       2.868249478175e-02       2.039674182307e+04 
       2.882348376102e-02       2.032443706460e+04 
       2.896473445985e-02       2.025208091308e+04 
       2.910625304972e-02       2.017979674230e+04 
       2.924804587078e-02       2.010716068184e+04 
       2.939011943743e-02       2.003460689935e+04 
       2.953248044395e-02       1.996189193726e+04 
       2.967513577057e-02       1.988923031988e+04 
       2.981809248959e-02       1.981648695706e+04 
       2.996135787192e-02       1.974345742612e+04 
       3.010493939377e-02       1.967063378576e+04 
       3.024884474369e-02       1.959770016426e+04 
       3.039308182989e-02       1.952471246068e+04 
       3.053765878789e-02       1.945197612052e+04 
       3.068258398846e-02       1.937894786629e+04 
       3.082786604594e-02       1.930572321668e+04 
       3.097351382696e-02       1.923275080448e+04 
       3.111953645945e-02       1.915973535351e+04 
       3.126594334212e-02       1.908661266926e+04 
       3.141274415442e-02       1.901357538111e+04 
       3.155994886682e-02       1.894058941865e+04 
       3.170756775167e-02       1.886750539009e+04 
       3.185561139456e-02       1.879455253008e+04 
       3.200409070613e-02       1.872152189899e+04 
       3.215301693454e-02       1.864868590015e+04 
       3.230240167848e-02       1.857569080058e+04 
       3.245225690082e-02       1.850277223777e+04 
       3.260259494292e-02       1.842984685361e+04 
       3.275342853967e-02       1.835702052724e+04 
       3.290477083524e-02       1.828426481405e+04 
       3.305663539963e-02       1.821154484334e+04 
       3.320903624610e-02       1.813891520749e+04 
       3.336198784946e-02       1.806618657665e+04 
       3.351550516528e-02       1.799361185626e+04 
       3.366960365014e-02       1.792104003169e+04 
       3.382429928297e-02       1.784850307898e+04 
       3.397960858747e-02       1.777610434961e+04 
       3.413554865582e-02       1.770398129247e+04 
       3.429213717357e-02       1.763151798296e+04 
       3.444939244603e-02       1.755937578012e+04 
       3.460733342602e-02       1.748701986833e+04 
       3.476597974330e-02       1.741485879019e+04 
       3.492535173552e-02       1.734279703169e+04 
       3.508547048115e-02       1.727085782675e+04 
       3.524635783413e-02       1.719885659871e+04 
       3.540803646073e-02       1.712704510592e+04 
       3.557052987851e-02       1.705521736772e+04 
       3.573386249762e-02       1.698349395972e+04 
       3.589805966477e-02       1.691187878558e+04 
       3.606314770968e-02       1.684021525081e+04 
       3.622915399466e-02       1.676865175452e+04 
       3.639610696720e-02       1.669717357309e+04 
       3.656403621598e-02       1.662580363792e+04 
       3.673297253051e-02       1.655439296216e+04 
       3.690294796466e-02       1.648312904320e+04 
       3.707399590449e-02       1.641188081003e+04 
       3.724615114061e-02       1.634071709422e+04 
       3.741944994545e-02       1.626962481713e+04 
       3.759393015601e-02       1.619849734706e+04 
       3.776963126227e-02       1.612746544428e+04 
       3.794659450200e-02       1.605646135356e+04 
       3.812486296234e-02       1.598554652445e+04 
       3.830448168892e-02       1.591462353473e+04 
       3.848549780292e-02       1.584393152063e+04 
       3.866796062710e-02       1.577289055320e+04 
       3.885192182137e-02       1.570209402329e+04 
       3.903743552888e-02       1.563130388671e+04 
       3.922455853363e-02       1.556056465109e+04 
       3.941335043068e-02       1.548975688905e+04 
       3.960387381009e-02       1.541914955757e+04 
       3.979619445614e-02       1.534822708901e+04 
       3.999038156310e-02       1.527748900576e+04 
       4.018650796943e-02       1.520666707924e+04 
       4.038465041219e-02       1.513596379616e+04 
       4.058488980385e-02       1.506511525035e+04 
       4.078731153373e-02       1.499411970547e+04 
       4.099200579695e-02       1.492340819094e+04 
       4.119906795374e-02       1.485240147797e+04 
       4.140859892253e-02       1.478119860640e+04 
       4.162070561077e-02       1.471000046797e+04 
       4.183550138766e-02       1.463899084876e+04 
       4.205310660390e-02       1.456741965764e+04 
       4.227364916402e-02       1.449619555672e+04 
       4.249726515776e-02       1.442435401167e+04 
       4.272409955776e-02       1.435265900877e+04 
       4.295430699214e-02       1.428102471897e+04 
       4.318805260152e-02       1.420870676054e+04 
       4.342551299175e-02       1.413661643743e+04 
       4.366687729517e-02       1.406405776960e+04 
       4.391234835544e-02       1.399138934218e+04 
       4.416214405310e-02       1.391841523278e+04 
       4.441649879240e-02       1.384516029658e+04 
       4.467566517263e-02       1.377144504591e+04 
       4.493991587207e-02       1.369770289011e+04 
       4.520954577670e-02       1.362341727265e+04 
       4.548487439246e-02       1.354856102576e+04 
       4.576624858634e-02       1.347358087384e+04 
       4.605404571035e-02       1.339809290088e+04 
       4.634867717288e-02       1.332207470972e+04 
       4.665059253460e-02       1.324548958836e+04 
       4.696028422139e-02       1.316821197701e+04 
       4.727829296637e-02       1.308995287194e+04 
       4.760521411611e-02       1.301172704668e+04 
       4.794170496608e-02       1.293226608816e+04 
       4.828849332617e-02       1.285224793322e+04 
       4.864638756347e-02       1.277107405842e+04 
       4.901628842608e-02       1.268898784179e+04 
       4.939920302467e-02       1.260561347649e+04 
       4.979626143933e-02       1.252111864598e+04 
       5.020873653560e-02       1.243537048876e+04 
       5.063806772115e-02       1.234833374397e+04 
       5.108588956252e-02       1.225948792280e+04 
       5.155406642135e-02       1.216858309818e+04 
       5.204473457465e-02       1.207614091104e+04 
       5.256035366968e-02       1.198093968721e+04 
       5.310376984880e-02       1.188329155513e+04 
       5.367829347537e-02       1.178323773324e+04 
       5.428779510407e-02       1.167964551774e+04 
       5.493682413908e-02       1.157228583518e+04 
       5.563075542059e-02       1.146064739328e+04 
       5.637596953875e-02       1.134403890473e+04 
       5.718007247455e-02       1.122196538786e+04 
       5.805215813506e-02       1.109240901346e+04 
       5.900311137816e-02       1.095542640180e+04 
       6.004593530278e-02       1.080825256874e+04 
       6.119605819291e-02       1.064885629210e+04 
       6.247152240825e-02       1.047435137921e+04 
       6.389286844555e-02       1.028256283259e+04 
       6.548240183485e-02       1.006795443534e+04 
       6.726241219733e-02       9.827158545524e+03 
       6.925195028833e-02       9.553644788048e+03 
       7.146223839560e-02       9.243845757610e+03 
       7.389188986524e-02       8.895470655563e+03 
       7.652434684079e-02       8.509980496999e+03 
       7.932980406922e-02       8.094172605249e+03 
       8.227142044825e-02       7.658563756569e+03 
       8.531272701039e-02       7.218080576163e+03 
       8.842286074575e-02       6.787044906017e+03 
       9.157847804288e-02       6.378457307128e+03 
       9.476324926404e-02       6.002584697707e+03 
       9.796633350584e-02       5.666053859327e+03 
       1.011807738299e-01       5.371391080271e+03 
       1.044022006421e-01       5.118081116831e+03 
       1.076279058646e-01       4.902826555635e+03 
       1.108562248433e-01       4.720494500884e+03 
       1.140861393549e-01       4.564332800918e+03 
       1.173170283749e-01       4.427056900210e+03 
       1.205485137272e-01       4.301788096850e+03 
       1.237803652724e-01       4.181885558649e+03 
       1.270124429558e-01       4.061530492931e+03 
       1.302446614885e-01       3.937671291503e+03 
       1.334769688623e-01       3.807164517525e+03 
       1.367093332910e-01       3.669813538913e+03 
       1.399417352803e-01       3.526818214414e+03 
       1.431741628114e-01       3.380783660373e+03 
       1.464066084171e-01       3.234878574137e+03 
       1.496390674060e-01       3.092207716042e+03 
       1.528715367834e-01       2.955457072430e+03 
       1.561040145961e-01       2.826815341865e+03 
       1.593364995332e-01       2.708192102174e+03 
       1.625689906832e-01       2.600857002179e+03 
       1.658014873855e-01       2.505445549482e+03 
       1.690339891398e-01       2.421570147593e+03 
       1.722664955505e-01       2.348280533019e+03 
       1.754990062916e-01       2.284126895099e+03 
       1.787315210858e-01       2.227188643607e+03 
       1.819640396908e-01       2.175540140666e+03 
       1.851965618905e-01       2.126911908910e+03 
       1.884290874891e-01       2.079365137271e+03 
       1.916616163077e-01       2.031278858685e+03 
       1.948941481815e-01       1.981638500365e+03 
       1.981266829577e-01       1.930068629631e+03 
       2.013592204941e-01       1.876362782493e+03 
       2.045917606582e-01       1.821080041853e+03 
       2.078243033259e-01       1.764859011927e+03 
       2.110568483811e-01       1.708551970162e+03 
       2.142893957147e-01       1.653140635307e+03 
       2.175219452242e-01       1.599490688356e+03 
       2.207544968134e-01       1.548196578295e+03 
       2.239870503916e-01       1.499969480277e+03 
       2.272196058731e-01       1.455215324244e+03 
       2.304521631774e-01       1.414123786319e+03 
       2.336847222283e-01       1.376809383615e+03 
       2.369172829537e-01       1.343041525244e+03 
       2.401498452857e-01       1.312270501002e+03 
       2.433824091598e-01       1.283982686078e+03 
       2.466149745149e-01       1.257455194924e+03 
       2.498475412932e-01       1.232155847296e+03 
       2.530801094399e-01       1.207573350386e+03 
       2.563126789027e-01       1.183138614817e+03 
       2.595452496323e-01       1.158657240264e+03 
       2.627778215816e-01       1.133887668922e+03 
       2.660103947058e-01       1.108734576962e+03 
       2.692429689625e-01       1.083200692095e+03 
       2.724755443110e-01       1.057482126131e+03 
       2.757081207127e-01       1.031702031027e+03 
       2.789406981308e-01       1.006161802849e+03 
       2.821732765302e-01       9.811880400435e+02 
       2.854058558773e-01       9.570605649843e+02 
       2.886384361401e-01       9.339206975646e+02 
       2.918710172881e-01       9.119784974811e+02 
       2.951035992919e-01       8.913047619876e+02 
       2.983361821237e-01       8.718196132224e+02 
       3.015687657566e-01       8.535004452791e+02 
       3.048013501650e-01       8.363511890053e+02 
       3.080339353244e-01       8.201663420092e+02 
       3.112665212112e-01       8.047829213759e+02 
       3.144991078030e-01       7.900316915828e+02 
       3.177316950781e-01       7.757659440762e+02 
       3.209642830157e-01       7.618121910961e+02 
       3.241968715959e-01       7.480450924539e+02 
       3.274294607996e-01       7.343440782094e+02 
       3.306620506084e-01       7.206421850846e+02 
       3.338946410047e-01       7.069300689539e+02 
       3.371272319715e-01       6.932569109397e+02 
       3.403598234924e-01       6.796582641616e+02 
       3.435924155518e-01       6.662112853748e+02 
       3.468250081345e-01       6.529765764705e+02 
       3.500576012259e-01       6.400440750805e+02 
       3.532901948120e-01       6.274886117287e+02 
       3.565227888794e-01       6.153718689347e+02 
       3.597553834149e-01       6.037173347394e+02 
       3.629879784060e-01       5.925438144089e+02 
       3.662205738406e-01       5.818080602976e+02 
       3.694531697070e-01       5.715324926760e+02 
       3.726857659940e-01       5.617039528196e+02 
       3.759183626905e-01       5.522179772896e+02 
       3.791509597862e-01       5.430601538870e+02 
       3.823835572707e-01       5.341790727308e+02 
       3.856161551344e-01       5.255130811865e+02 
       3.888487533678e-01       5.170159377744e+02 
       3.920813519615e-01       5.086508399790e+02 
       3.953139509068e-01       5.003864549644e+02 
       3.985465501951e-01       4.922019836879e+02 
       4.017791498180e-01       4.840946944312e+02 
       4.050117497676e-01       4.760785372266e+02 
       4.082443500360e-01       4.681731411442e+02 
       4.114769506156e-01       4.603973469503e+02 
       4.147095514993e-01       4.527636043710e+02 
       4.179421526798e-01       4.452885080196e+02 
       4.211747541504e-01       4.379944381719e+02 
       4.244073559043e-01       4.309027851734e+02 
       4.276399579352e-01       4.240023254801e+02 
       4.308725602367e-01       4.173082338661e+02 
       4.341051628029e-01       4.108015854543e+02 
       4.373377656277e-01       4.045006584981e+02 
       4.405703687056e-01       3.983771904497e+02 
       4.438029720309e-01       3.924291508544e+02 
       4.470355755983e-01       3.866336869685e+02 
       4.502681794025e-01       3.809698895225e+02 
       4.535007834384e-01       3.754200942146e+02 
       4.567333877012e-01       3.699740104284e+02 
       4.599659921859e-01       3.646221426090e+02 
       4.631985968881e-01       3.593575092832e+02 
       4.664312018030e-01       3.541708265046e+02 
       4.696638069263e-01       3.490559963665e+02 
       4.728964122538e-01       3.440134495338e+02 
       4.761290177812e-01       3.390488103043e+02 
       4.793616235044e-01       3.341673159543e+02 
       4.825942294197e-01       3.293749875678e+02 
       4.858268355230e-01       3.246736505024e+02 
       4.890594418106e-01       3.200675060975e+02 
       4.922920482790e-01       3.155609280605e+02 
       4.955246549245e-01       3.111577575176e+02 
       4.987572617437e-01       3.068573869379e+02 
       5.019898687333e-01       3.026551868810e+02 
       5.052224758899e-01       2.985456422782e+02 
       5.084550832103e-01       2.945256471119e+02 
       5.116876906916e-01       2.905927177908e+02 
       5.149202983305e-01       2.867429253182e+02 
       5.181529061241e-01       2.829692992435e+02 
       5.213855140697e-01       2.792642243391e+02 
       5.246181221642e-01       2.756224366430e+02 
       5.278507304051e-01       2.720416337024e+02 
       5.310833387896e-01       2.685202276109e+02 
       5.343159473151e-01       2.650547047174e+02 
       5.375485559790e-01       2.616428504165e+02 
       5.407811647789e-01       2.582821113032e+02 
       5.440137737123e-01       2.549744697974e+02 
       5.472463827769e-01       2.517222829432e+02 
       5.504789919703e-01       2.485267260998e+02 
       5.537116012903e-01       2.453866374443e+02 
       5.569442107347e-01       2.423026096352e+02 
       5.601768203013e-01       2.392729163675e+02 
       5.634094299879e-01       2.362993948332e+02 
       5.666420397926e-01       2.333830491438e+02 
       5.698746497134e-01       2.305219678276e+02 
       5.731072597481e-01       2.277131543957e+02 
       5.763398698950e-01       2.249542513221e+02 
       5.795724801522e-01       2.222446424277e+02 
       5.828050905177e-01       2.195840172765e+02 
       5.860377009899e-01       2.169701430936e+02 
       5.892703115669e-01       2.143999312547e+02 
       5.925029222471e-01       2.118701537423e+02 
       5.957355330287e-01       2.093796630617e+02 
       5.989681439101e-01       2.069286273395e+02 
       6.022007548896e-01       2.045168222978e+02 
       6.054333659658e-01       2.021419802075e+02 
       6.086659771371e-01       1.998024694742e+02 
       6.118985884019e-01       1.974977382945e+02 
       6.151311997588e-01       1.952285899394e+02 
       6.183638112063e-01       1.929958125074e+02 
       6.215964227430e-01       1.907988920680e+02 
       6.248290343675e-01       1.886366779461e+02 
       6.280616460785e-01       1.865079619242e+02 
       6.312942578747e-01       1.844132941148e+02 
