# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.471830250684e-10       6.750115426269e-15       4.687587843739e-13       0.000000000000e+00       8.614164040139e-09       4.787250220030e-10      -2.383109462300e-12 
    3       1.391737165686e-10       1.108340696654e-14       5.991763097784e-13       0.000000000000e+00       5.316485648298e-09       3.406124691434e-10      -2.043914608023e-12 
    4       1.313229896608e-10       1.274661848165e-14       6.425003002067e-13       0.000000000000e+00       3.693809051607e-09       2.586927071657e-10      -1.582439581466e-12 
    5       1.251885414314e-10       1.200768277637e-14       6.399842639418e-13       0.000000000000e+00       2.753562632568e-09       2.048358467605e-10      -1.132669484918e-12 
    6       1.207183734671e-10       1.012831391196e-14       6.182915488702e-13       0.000000000000e+00       2.148825619081e-09       1.669764767246e-10      -7.401149197583e-13 
    7       1.175981831084e-10       8.370604426059e-15       5.944151080705e-13       0.000000000000e+00       1.732388760387e-09       1.391143104128e-10      -4.257150328548e-13 
    8       1.154622163088e-10       7.427820605969e-15       5.775865225416e-13       0.000000000000e+00       1.430849029387e-09       1.178736216488e-10      -1.958038518833e-13 
    9       1.140783886703e-10       7.395758862694e-15       5.722101676143e-13       0.000000000000e+00       1.204231112447e-09       1.012422524503e-10      -4.699665582928e-14 
   10       1.132465670120e-10       8.040832255020e-15       5.794666634705e-13       0.000000000000e+00       1.028879305965e-09       8.798213854147e-11       3.104767290302e-14 
   11       1.128035110044e-10       9.104102019132e-15       5.984804088545e-13       0.000000000000e+00       8.669045270646e-10       7.747979782116e-11       5.164489482303e-14 
   12       1.126688116357e-10       1.047587085624e-14       6.267100276024e-13       0.000000000000e+00       7.570538761210e-10       6.856285497190e-11       3.327628537920e-14 
   13       1.127302620107e-10       1.220923938718e-14       6.605103741143e-13       0.000000000000e+00       6.669123845110e-10       6.120148995666e-11      -7.669489959132e-15 
   14       1.129131555235e-10       1.443586282810e-14       6.962033897166e-13       0.000000000000e+00       5.919359333875e-10       5.488242410346e-11      -5.875669959690e-14 
   15       1.132176246573e-10       1.727171823641e-14       7.302948666784e-13       0.000000000000e+00       5.288501038146e-10       4.959765765189e-11      -1.069853754888e-13 
   16       1.136130059391e-10       2.076899881461e-14       7.596983360157e-13       0.000000000000e+00       4.752330613775e-10       4.511736839282e-11      -1.455771301622e-13 
   17       1.140445762844e-10       2.492110892040e-14       7.823336425259e-13       0.000000000000e+00       4.292558466960e-10       4.124946849069e-11      -1.711017698561e-13 
   18       1.145177819687e-10       2.969215671048e-14       7.967716696331e-13       0.000000000000e+00       3.893639643363e-10       3.778269817716e-11      -1.839276921882e-13 
   19       1.150449248218e-10       3.506260843269e-14       8.025560940276e-13       0.000000000000e+00       3.549211732535e-10       3.470056548037e-11      -1.852984050365e-13 
   20       1.155770620331e-10       4.100841275417e-14       7.996749923307e-13       0.000000000000e+00       3.245969416569e-10       3.198210037670e-11      -1.776440435512e-13 
   21       1.161272568601e-10       4.752033895335e-14       7.885166830726e-13       0.000000000000e+00       2.979125385173e-10       2.959603121321e-11      -1.643572995631e-13 
