# Matter power spectrum P(k) at redshift z=0
# for k=1.0437e-05 to 0.627005 h/Mpc,
# number of wavenumbers equal to 560
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.043698467757e-05       5.127675794493e+01 
       2.331866674957e-05       1.113397914765e+02 
       3.624561873407e-05       1.703702164588e+02 
       4.925262555151e-05       2.289958911386e+02 
       6.237504721259e-05       2.875752565077e+02 
       7.564913414921e-05       3.463776795766e+02 
       8.911235262506e-05       4.056340136685e+02 
       1.028037245546e-04       4.655572874847e+02 
       1.167641860921e-04       5.263533409212e+02 
       1.310369693864e-04       5.882272563371e+02 
       1.456680119021e-04       6.513878455370e+02 
       1.607063976500e-04       7.160511422201e+02 
       1.762048344898e-04       7.824433847830e+02 
       1.922201712967e-04       8.508037502801e+02 
       2.088139581279e-04       9.213869795047e+02 
       2.260530514420e-04       9.944659647571e+02 
       2.440102647603e-04       1.070334353425e+03 
       2.627650626787e-04       1.149309172527e+03 
       2.824042925860e-04       1.231733452175e+03 
       3.030229434705e-04       1.317978820009e+03 
       3.247249144408e-04       1.408447955351e+03 
       3.476237666297e-04       1.503576815761e+03 
       3.718434206248e-04       1.603836435871e+03 
       3.975187472120e-04       1.709734098896e+03 
       4.247959820633e-04       1.821813543082e+03 
       4.538328755666e-04       1.940653884226e+03 
       4.847984686581e-04       2.066866764075e+03 
       5.178723668180e-04       2.201091274060e+03 
       5.532433714620e-04       2.343986112087e+03 
       5.911073266660e-04       2.496218479399e+03 
       6.316640569122e-04       2.658449383416e+03 
       6.751133162801e-04       2.831315144332e+03 
       7.216497476676e-04       3.015405362654e+03 
       7.714569639569e-04       3.211238033548e+03 
       8.247010048269e-04       3.419233100025e+03 
       8.815235749193e-04       3.639686240890e+03 
       9.420356013694e-04       3.872745237248e+03 
       1.006311724463e-03       4.118391500304e+03 
       1.074386320764e-03       4.376428972950e+03 
       1.146251536372e-03       4.646482256622e+03 
       1.221857589099e-03       4.928004532961e+03 
       1.301115321631e-03       5.220295094190e+03 
       1.383900711690e-03       5.522504638496e+03 
       1.470060829152e-03       5.833699756977e+03 
       1.559420614431e-03       6.152906032401e+03 
       1.651789847908e-03       6.479092723771e+03 
       1.746969768694e-03       6.811222626664e+03 
       1.844758946516e-03       7.148276341569e+03 
       1.944958173537e-03       7.489271773398e+03 
