# Matter power spectrum P(k) at redshift z=0
# for k=9.22936e-06 to 0.555187 h/Mpc,
# number of wavenumbers equal to 565
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.229360173643e-06       7.937736069752e+01 
       2.061828807121e-05       1.723287344456e+02 
       3.203852055570e-05       2.635947914705e+02 
       4.351406635320e-05       3.540866284952e+02 
       5.506924508773e-05       4.442944961369e+02 
       6.672885694492e-05       5.345724729496e+02 
       7.851835661668e-05       6.252090126394e+02 
       9.046403336655e-05       7.164615274682e+02 
       1.025931990706e-04       8.085703555297e+02 
       1.149343861079e-04       9.017674551751e+02 
       1.275175569919e-04       9.962820155289e+02 
       1.403743276386e-04       1.092344420175e+03 
       1.535382061493e-04       1.190189256199e+03 
       1.670448489300e-04       1.290057521726e+03 
       1.809323358475e-04       1.392198900343e+03 
       1.952414659195e-04       1.496873389411e+03 
       2.100160747023e-04       1.604352967553e+03 
       2.253033740383e-04       1.714923109955e+03 
       2.411543140973e-04       1.828884057683e+03 
       2.576239666120e-04       1.946552100175e+03 
       2.747719267912e-04       2.068260359019e+03 
       2.926627294822e-04       2.194359602226e+03 
       3.113662726368e-04       2.325218500620e+03 
       3.309582378823e-04       2.461223619526e+03 
       3.515204938940e-04       2.602778712115e+03 
       3.731414632058e-04       2.750303442107e+03 
       3.959164270397e-04       2.904231185207e+03 
       4.199477357454e-04       3.065005945973e+03 
       4.453448847359e-04       3.233078015780e+03 
       4.722244078774e-04       3.408898491067e+03 
       5.007095329474e-04       3.592912382920e+03 
       5.309295382889e-04       3.785550462383e+03 
       5.630187478903e-04       3.987219843786e+03 
       5.971151060210e-04       4.198293632461e+03 
       6.333582847133e-04       4.419100026245e+03 
       6.718873001457e-04       4.649911398413e+03 
       7.128376488864e-04       4.890934038156e+03 
       7.563380218879e-04       5.142299235363e+03 
       8.025067103214e-04       5.404056113414e+03 
       8.514478767888e-04       5.676166850889e+03 
       9.032479188524e-04       5.958503990000e+03 
       9.579721877825e-04       6.250849668923e+03 
       1.015662332844e-03       6.552896284284e+03 
       1.076334512740e-03       6.864248085426e+03 
       1.139978650109e-03       7.184423632946e+03 
       1.206558809582e-03       7.512843387321e+03 
       1.276014669760e-03       7.848844701371e+03 
       1.348263953447e-03       8.191753486967e+03 
       1.423205596700e-03       8.540806375188e+03 
       1.500723388085e-03       8.895196103102e+03 
       1.580689799256e-03       9.254097322486e+03 
       1.662969752322e-03       9.616683069770e+03 
       1.747424118614e-03       9.982138073173e+03 
       1.833912804970e-03       1.034968180449e+04 
       1.922297346060e-03       1.071857379989e+04 
       2.012442976223e-03       1.108812272746e+04 
       2.104220196956e-03       1.145768991888e+04 
       2.197505885316e-03       1.182668856282e+04 
       2.292184005081e-03       1.219458559671e+04 
       2.388145988971e-03       1.256089592821e+04 
       2.485290859369e-03       1.292519154014e+04 
       2.583525149444e-03       1.328707768414e+04 
       2.682762678551e-03       1.364621449480e+04 
       2.782924226888e-03       1.400229498245e+04 
       2.883937145569e-03       1.435505219544e+04 
       2.985734930360e-03       1.470425190941e+04 
       3.088256780377e-03       1.504968699897e+04 
       3.191447157325e-03       1.539118493826e+04 
       3.295255356260e-03       1.572858058883e+04 
       3.399635095208e-03       1.606175698056e+04 
       3.504544128248e-03       1.639058348481e+04 
       3.609943884564e-03       1.671497857184e+04 
       3.715799134510e-03       1.703486120018e+04 
       3.822077682637e-03       1.735016255296e+04 
       3.928750086927e-03       1.766083298256e+04 
       4.035789403007e-03       1.796683065202e+04 
       4.143170951821e-03       1.826811940015e+04 
       4.250872109101e-03       1.856468248800e+04 
       4.358872114928e-03       1.885650145198e+04 
       4.467151901672e-03       1.914357220642e+04 
       4.575693938685e-03       1.942589266779e+04 
       4.684482092185e-03       1.970346091626e+04 
       4.793501498876e-03       1.997629000100e+04 
       4.902738451970e-03       2.024438603237e+04 
       5.012180298373e-03       2.050777453845e+04 
       5.121815345918e-03       2.076647088036e+04 
       5.231632779622e-03       2.102048935660e+04 
       5.341622586051e-03       2.126986134757e+04 
       5.451775484967e-03       2.151461661864e+04 
       5.562082867507e-03       2.175477312440e+04 
       5.672536740233e-03       2.199036760711e+04 
       5.783129674445e-03       2.222143728702e+04 
       5.893854760235e-03       2.244800443171e+04 
       6.004705564790e-03       2.267011745685e+04 
       6.115676094527e-03       2.288781054923e+04 
       6.226760760663e-03       2.310111532362e+04 
       6.337954347893e-03       2.331008040430e+04 
       6.449251985856e-03       2.351474101185e+04 
       6.560649123127e-03       2.371513567556e+04 
       6.672141503480e-03       2.391132012571e+04 
       6.783725144208e-03       2.410332192334e+04 
       6.895396316298e-03       2.429118773857e+04 
       7.007151526296e-03       2.447495474499e+04 
       7.118987499684e-03       2.465466294787e+04 
       7.230901165653e-03       2.483036726597e+04 
       7.342889643118e-03       2.500210362572e+04 
       7.454950227880e-03       2.516991209520e+04 
       7.567080380821e-03       2.533383001353e+04 
       7.679277717043e-03       2.549392595649e+04 
       7.791539995867e-03       2.565020602953e+04 
       7.903865111615e-03       2.580273148632e+04 
       8.016251085111e-03       2.595153720420e+04 
       8.128696055825e-03       2.609668095718e+04 
       8.241198274630e-03       2.623818493781e+04 
       8.353756097098e-03       2.637609852055e+04 
       8.466367977293e-03       2.651045934099e+04 
       8.579032462037e-03       2.664133807858e+04 
       8.691748185583e-03       2.676871981943e+04 
       8.804513864691e-03       2.689267161181e+04 
       8.917328294049e-03       2.701323329230e+04 
       9.030190342028e-03       2.713044691344e+04 
       9.143098946738e-03       2.724433073340e+04 
       9.256053112367e-03       2.735497163464e+04 
       9.369051905768e-03       2.746235474051e+04 
       9.482094453295e-03       2.756655283611e+04 
       9.595179937854e-03       2.766757614132e+04 
       9.708307596152e-03       2.776548752052e+04 
       9.821476716148e-03       2.786031182040e+04 
