# Matter power spectrum P(k) at redshift z=0
# for k=1.04395e-05 to 0.627319 h/Mpc,
# number of wavenumbers equal to 560
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.043952841244e-05       5.122432009876e+01 
       2.332665901743e-05       1.112365731165e+02 
       3.625911192280e-05       1.702171352384e+02 
       4.927171634988e-05       2.287935517239e+02 
       6.239987778158e-05       2.873241145998e+02 
       7.567989396495e-05       3.460781216481e+02 
       8.914928102240e-05       4.052863810439e+02 
       1.028471140132e-04       4.651619083403e+02 
       1.168143863195e-04       5.259105443239e+02 
       1.310943922655e-04       5.877373978878e+02 
       1.457331373829e-04       6.508513186103e+02 
       1.607797806789e-04       7.154683944904e+02 
       1.762871130774e-04       7.818149434286e+02 
       1.923120758392e-04       8.501302454377e+02 
       2.089163220962e-04       9.206691634283e+02 
       2.261668235576e-04       9.937047492423e+02 
       2.441365227618e-04       1.069530835264e+03 
       2.629050287641e-04       1.148464674357e+03 
       2.825593505710e-04       1.230849564905e+03 
       3.031946576343e-04       1.317057445298e+03 
       3.249150499282e-04       1.407491362328e+03 
       3.478343111267e-04       1.502587689848e+03 
       3.720766068146e-04       1.602817945264e+03 
       3.977770752430e-04       1.708689942713e+03 
       4.250822409000e-04       1.820748013016e+03 
       4.541501616630e-04       1.939571912095e+03 
       4.851501998918e-04       2.065773961292e+03 
       5.182622890989e-04       2.199993949077e+03 
       5.536755549451e-04       2.342891264857e+03 
       5.915861481712e-04       2.495133751673e+03 
       6.321941651355e-04       2.657382959149e+03 
       6.756995768516e-04       2.830275599427e+03 
       7.222971662494e-04       3.014401451213e+03 
       7.721705874807e-04       3.210278396204e+03 
       8.254858036011e-04       3.418325904824e+03 
       8.823843114095e-04       3.638838778853e+03 
       9.429766944603e-04       3.871963481642e+03 
       1.007337120226e-03       4.117679639605e+03 
       1.075499381483e-03       4.375788987175e+03 
       1.147454958377e-03       4.645913550487e+03 
       1.223153356824e-03       4.927503714252e+03 
       1.302504700840e-03       5.219855770065e+03 
       1.385384279970e-03       5.522116848357e+03 
       1.471638537558e-03       5.833352150215e+03 
       1.561091871435e-03       6.152584144534e+03 
       1.653553615819e-03       6.478780278340e+03 
       1.748824663330e-03       6.810902064750e+03 
       1.846703332653e-03       7.147929466990e+03 
       1.946990250899e-03       7.488880312642e+03 
       2.049492168293e-03       7.832825019411e+03 
       2.154024737891e-03       8.178895924518e+03 
       2.260414368564e-03       8.526293522106e+03 
       2.368499298942e-03       8.874288214683e+03 
       2.478130051285e-03       9.222219876525e+03 
       2.589169416640e-03       9.569495529290e+03 
       2.701492104306e-03       9.915586662285e+03 
       2.814984165856e-03       1.026002280169e+04 
       2.929542280780e-03       1.060238910032e+04 
       3.045072969750e-03       1.094232066915e+04 
       3.161491783527e-03       1.127949713073e+04 
       3.278722501002e-03       1.161363974062e+04 
       3.396696358581e-03       1.194450700162e+04 
       3.515351324619e-03       1.227188761035e+04 
       3.634631426398e-03       1.259560146942e+04 
       3.754486132813e-03       1.291549520969e+04 
       3.874869792885e-03       1.323143589663e+04 
       3.995741128336e-03       1.354331458168e+04 
       4.117062777198e-03       1.385103742436e+04 
       4.238800884825e-03       1.415453019917e+04 
       4.360924738332e-03       1.445372852784e+04 
       4.483406440477e-03       1.474858374559e+04 
       4.606220619084e-03       1.503905831554e+04 
       4.729344168349e-03       1.532511367360e+04 
       4.852756018594e-03       1.560669929592e+04 
       4.976436931366e-03       1.588390715286e+04 
       5.100369317041e-03       1.615664541916e+04 
       5.224537072390e-03       1.642488523704e+04 
       5.348925435836e-03       1.668873075714e+04 
       5.473520858364e-03       1.694820938951e+04 
       5.598310888311e-03       1.720324348853e+04 
       5.723284068423e-03       1.745386902600e+04 
       5.848429843790e-03       1.769934228571e+04 
       5.973738479410e-03       1.794122080395e+04 
       6.099200986295e-03       1.817874713308e+04 
       6.224809055154e-03       1.841226875486e+04 
       6.350554996806e-03       1.864155636512e+04 
       6.476431688570e-03       1.886627243885e+04 
       6.602432525977e-03       1.908671814204e+04 
       6.728551379221e-03       1.930299931460e+04 
       6.854782553836e-03       1.951524131691e+04 
       6.981120755143e-03       1.972339382948e+04 
       7.107561056068e-03       1.992735718263e+04 
       7.234098867974e-03       2.012781283301e+04 
       7.360729914203e-03       2.032385076459e+04 
       7.487450206027e-03       2.051593781599e+04 
       7.614256020790e-03       2.070406905088e+04 
       7.741143881992e-03       2.088838755958e+04 
       7.868110541144e-03       2.106886572134e+04 
       7.995152961206e-03       2.124554405100e+04 
       8.122268301456e-03       2.141847973469e+04 
       8.249453903655e-03       2.158769281636e+04 
       8.376707279377e-03       2.175324792506e+04 
       8.504026098406e-03       2.191516175443e+04 
       8.631408178084e-03       2.207344789852e+04 
       8.758851473539e-03       2.222824799947e+04 
       8.886354068698e-03       2.237947577569e+04 
       9.013914168023e-03       2.252721224806e+04 
       9.141530088907e-03       2.267153416558e+04 
       9.269200254655e-03       2.281240156655e+04 
       9.396923188030e-03       2.294997636339e+04 
       9.524697505275e-03       2.308415010048e+04 
       9.652521910613e-03       2.321506959748e+04 
       9.780395191147e-03       2.334273350649e+04 
       9.908316212148e-03       2.346722601809e+04 
       1.003628391270e-02       2.358842675054e+04 
       1.016429730166e-02       2.370656149848e+04 
       1.029235545391e-02       2.382156553059e+04 
       1.042045750690e-02       2.393345584317e+04 
       1.054860265741e-02       2.404241672273e+04 
       1.067679015859e-02       2.414829873960e+04 
       1.080501931715e-02       2.425116097413e+04 
       1.093328949082e-02       2.435112347355e+04 
       1.106160008594e-02       2.444818930087e+04 
       1.118995055520e-02       2.454240090043e+04 
       1.131834039565e-02       2.463375654390e+04 
       1.144676914671e-02       2.472231493401e+04 
       1.157523638837e-02       2.480811905896e+04 
       1.170374173961e-02       2.489113009008e+04 
       1.183228485674e-02       2.497148557966e+04 
       1.196086543205e-02       2.504916037690e+04 
       1.208948319241e-02       2.512374968778e+04 
       1.221813789808e-02       2.519599869836e+04 
       1.234682934149e-02       2.526641431469e+04 
       1.247555734620e-02       2.533376936043e+04 
       1.260432176591e-02       2.539853004377e+04 
       1.273312248350e-02       2.546022758643e+04 
       1.286195941021e-02       2.552013425377e+04 
       1.299083248478e-02       2.557730716300e+04 
       1.311974167280e-02       2.563247936998e+04 
       1.324868696596e-02       2.568490398749e+04 
       1.337766838143e-02       2.573537151416e+04 
       1.350668596131e-02       2.578332070035e+04 
       1.363573977208e-02       2.582947042247e+04 
       1.376482990411e-02       2.587283023137e+04 
       1.389395647120e-02       2.591398458551e+04 
       1.402311961022e-02       2.595251650866e+04 
