# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.450572936861e-10       3.399585003382e-15       3.323622076554e-13       0.000000000000e+00       8.659381589318e-09       4.728686095707e-10      -1.697318244371e-12 
    3       1.375074117480e-10       3.767710563367e-15       3.536107295813e-13       0.000000000000e+00       5.363173280596e-09       3.349843290819e-10      -1.169526120571e-12 
    4       1.304781110481e-10       2.794326669387e-15       3.148533776585e-13       0.000000000000e+00       3.732918315068e-09       2.532381763095e-10      -6.674163379779e-13 
    5       1.253138796594e-10       1.607706303876e-15       2.566587574748e-13       0.000000000000e+00       2.785173296864e-09       1.997067568757e-10      -2.901906993099e-13 
    6       1.218469484106e-10       8.275538430576e-16       1.996143000653e-13       0.000000000000e+00       2.174520302988e-09       1.623349714131e-10      -5.201470312762e-14 
    7       1.196876604973e-10       4.777823133746e-16       1.542006013559e-13       0.000000000000e+00       1.754431200781e-09       1.350985127380e-10       6.570281960214e-14 
    8       1.184854502758e-10       3.474755739827e-16       1.233987350568e-13       0.000000000000e+00       1.450469641340e-09       1.145391114053e-10       9.650302209902e-14 
    9       1.179818301361e-10       2.802342313063e-16       1.061322838622e-13       0.000000000000e+00       1.221796622928e-09       9.853475822149e-11       7.678146555776e-14 
   10       1.179829600576e-10       2.306773376672e-16       9.952850670814e-14       0.000000000000e+00       1.044722015077e-09       8.578556235574e-11       3.785900957075e-14 
   11       1.183895680158e-10       2.026890387148e-16       1.002993071236e-13       0.000000000000e+00       8.801970765413e-10       7.579469437481e-11       2.134817299929e-15 
   12       1.191271863237e-10       1.980969487646e-16       1.055905399569e-13       0.000000000000e+00       7.691903188891e-10       6.709401254779e-11      -2.072184764498e-14 
   13       1.201012160379e-10       2.102343762096e-16       1.132629905668e-13       0.000000000000e+00       6.780564953682e-10       5.991544718355e-11      -2.802781857047e-14 
   14       1.212329526692e-10       2.350154618172e-16       1.219993184741e-13       0.000000000000e+00       6.022218455875e-10       5.362521223911e-11      -2.412006871043e-14 
   15       1.225444262570e-10       2.741003855396e-16       1.313261033546e-13       0.000000000000e+00       5.383830855138e-10       4.834108862129e-11      -1.493979537594e-14 
   16       1.240382794178e-10       3.299592789385e-16       1.411399715519e-13       0.000000000000e+00       4.841002056006e-10       4.386490007497e-11      -6.202579945209e-15 
   17       1.256073811468e-10       4.028819758125e-16       1.514326122394e-13       0.000000000000e+00       4.375301434261e-10       4.001099054575e-11      -1.308576680410e-15 
   18       1.272723380308e-10       4.920543611204e-16       1.623573447178e-13       0.000000000000e+00       3.971053913954e-10       3.658528288180e-11      -1.071371511203e-15 
   19       1.290510104057e-10       5.975161134571e-16       1.738480465435e-13       0.000000000000e+00       3.621866049306e-10       3.356635245940e-11      -4.186886905549e-15 
   20       1.308880155724e-10       7.192919850607e-16       1.856611938785e-13       0.000000000000e+00       3.314287658235e-10       3.091868116968e-11      -8.328480390612e-15 
   21       1.327978034038e-10       8.576868087679e-16       1.974446448178e-13       0.000000000000e+00       3.043497650695e-10       2.859645780601e-11      -1.181016543438e-14 
   22       1.347819220168e-10       1.013076136953e-15       2.087771278444e-13       0.000000000000e+00       2.803028816923e-10       2.651015283197e-11      -1.321928138479e-14 
