# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.446178065039e-10       2.866932940368e-15       3.141165007513e-13       0.000000000000e+00       8.795181549603e-09       4.736926149092e-10      -1.515173848371e-12 
    3       1.371747842230e-10       3.043386739223e-15       3.290419266362e-13       0.000000000000e+00       5.378103467627e-09       3.340251831417e-10      -9.984883002831e-13 
    4       1.302968984487e-10       2.294572166740e-15       2.929274496720e-13       0.000000000000e+00       3.721145551262e-09       2.520486903339e-10      -5.658686004443e-13 
    5       1.252521566247e-10       1.435060412370e-15       2.424167198891e-13       0.000000000000e+00       2.768127031617e-09       1.987287410485e-10      -2.744468861480e-13 
    6       1.218522250732e-10       8.267167280863e-16       1.947906396527e-13       0.000000000000e+00       2.156683716472e-09       1.615986330792e-10      -1.051730407299e-13 
    7       1.196769350255e-10       4.877667596039e-16       1.579673227717e-13       0.000000000000e+00       1.736042125770e-09       1.344606034146e-10      -2.143547167850e-14 
    8       1.184374298472e-10       3.216770281086e-16       1.333478921395e-13       0.000000000000e+00       1.431937442898e-09       1.139058852210e-10       1.132031171444e-14 
    9       1.178829653023e-10       2.445863219293e-16       1.193421534660e-13       0.000000000000e+00       1.203700069880e-09       9.791392529975e-11       1.837291266353e-14 
   10       1.178181654759e-10       2.106085091813e-16       1.134534061682e-13       0.000000000000e+00       1.027303411019e-09       8.518866438027e-11       1.522010422645e-14 
   11       1.181830262706e-10       2.000807002575e-16       1.132734949320e-13       0.000000000000e+00       8.804908035592e-10       7.568115336431e-11       1.014867744113e-14 
   12       1.188482741725e-10       2.058983179767e-16       1.169388285498e-13       0.000000000000e+00       7.694592004050e-10       6.689190078164e-11       5.342633637953e-15 
   13       1.197685170343e-10       2.258596566180e-16       1.231553262195e-13       0.000000000000e+00       6.783017803197e-10       5.974158369419e-11       2.239062505437e-15 
   14       1.208748108191e-10       2.595247133049e-16       1.310788755020e-13       0.000000000000e+00       6.024494670633e-10       5.349439714018e-11      -1.053386567192e-16 
   15       1.221738684902e-10       3.070606957192e-16       1.402027621492e-13       0.000000000000e+00       5.385942028192e-10       4.826668501002e-11      -1.677206948182e-15 
   16       1.236077396060e-10       3.687898790773e-16       1.501646674021e-13       0.000000000000e+00       4.842962832955e-10       4.379212165403e-11      -2.862726210288e-15 
   17       1.251743211953e-10       4.451781544984e-16       1.606198085190e-13       0.000000000000e+00       4.377126984501e-10       3.990588794519e-11      -3.837185575687e-15 
   18       1.268190085456e-10       5.368199496444e-16       1.714000475727e-13       0.000000000000e+00       3.972812172351e-10       3.649782727104e-11      -4.681734960445e-15 
   19       1.285574122912e-10       6.445098069372e-16       1.823225124953e-13       0.000000000000e+00       3.623468907074e-10       3.352503564728e-11      -5.396832128861e-15 
   20       1.303772503605e-10       7.689342135850e-16       1.931393174251e-13       0.000000000000e+00       3.315779603537e-10       3.089316483766e-11      -5.963988313914e-15 
   21       1.322844504581e-10       9.111088689824e-16       2.037348333462e-13       0.000000000000e+00       3.044920830921e-10       2.855458480508e-11      -6.394296988836e-15 
   22       1.342570461488e-10       1.072086572613e-15       2.140172334928e-13       0.000000000000e+00       2.804378283564e-10       2.644111363671e-11      -6.723488221372e-15 
   23       1.362942556179e-10       1.252914487852e-15       2.238644606037e-13       0.000000000000e+00       2.590853263627e-10       2.453624582994e-11      -7.006313231661e-15 
   24       1.383809387088e-10       1.454611525649e-15       2.331464354470e-13       0.000000000000e+00       2.399432124623e-10       2.281883742939e-11      -7.297701342221e-15 
   25       1.405259318776e-10       1.678329355508e-15       2.418161338375e-13       0.000000000000e+00       2.227868364475e-10       2.128213200582e-11      -7.566382090702e-15 
   26       1.427267012649e-10       1.925222650173e-15       2.498416404480e-13       0.000000000000e+00       2.073057040947e-10       1.990614608584e-11      -7.756701086813e-15 
   27       1.449702147197e-10       2.196346159233e-15       2.571195151773e-13       0.000000000000e+00       1.933144393076e-10       1.866303967007e-11      -7.864436267009e-15 
   28       1.472318204107e-10       2.492709558184e-15       2.635271104667e-13       0.000000000000e+00       1.805722962977e-10       1.751575679140e-11      -7.907051317356e-15 
   29       1.495216943071e-10       2.815412029149e-15       2.690009693786e-13       0.000000000000e+00       1.690144714329e-10       1.646231661186e-11      -7.915623154829e-15 
   30       1.518498267566e-10       3.165561315739e-15       2.734989602564e-13       0.000000000000e+00       1.585171046137e-10       1.550338840824e-11      -7.933026584501e-15 
   31       1.542152303593e-10       3.544235783495e-15       2.769795860978e-13       0.000000000000e+00       1.488663658741e-10       1.463058906680e-11      -8.001040170553e-15 
   32       1.566215026151e-10       3.952473248127e-15       2.793842737205e-13       0.000000000000e+00       1.400125762504e-10       1.383416045919e-11      -8.116701015766e-15 
   33       1.590642363838e-10       4.391271467341e-15       2.806480564279e-13       0.000000000000e+00       1.318932637765e-10       1.309631355045e-11      -8.259092518465e-15 
   34       1.615318602324e-10       4.861592406729e-15       2.807058475421e-13       0.000000000000e+00       1.243949722777e-10       1.239597574569e-11      -8.404434794692e-15 
   35       1.640280051571e-10       5.364380657862e-15       2.794995740180e-13       0.000000000000e+00       1.174794357758e-10       1.173577781690e-11      -8.541430898737e-15 
   36       1.665551347765e-10       5.900545595876e-15       2.769732023949e-13       0.000000000000e+00       1.110912892287e-10       1.112374360399e-11      -8.660836194548e-15 
   37       1.691107144272e-10       6.470955890910e-15       2.730730917596e-13       0.000000000000e+00       1.051475271403e-10       1.056480352071e-11      -8.754759203872e-15 
   38       1.716974007552e-10       7.076448643309e-15       2.677561533905e-13       0.000000000000e+00       9.963286814945e-11       1.005693316939e-11      -8.828667463772e-15 
   39       1.743149597560e-10       7.717817940151e-15       2.609843632330e-13       0.000000000000e+00       9.452988367155e-11       9.593203289821e-12      -8.893412568210e-15 
   40       1.769567031390e-10       8.395808500628e-15       2.527226491482e-13       0.000000000000e+00       8.978998730914e-11       9.162367909603e-12      -8.962196213820e-15 
   41       1.796136352492e-10       9.111127288120e-15       2.429351443728e-13       0.000000000000e+00       8.535037784043e-11       8.752244623587e-12      -9.046319325017e-15 
   42       1.822900873081e-10       9.864490247622e-15       2.315723501991e-13       0.000000000000e+00       8.119803640633e-11       8.362014920820e-12      -9.140430167143e-15 
   43       1.849920734566e-10       1.065658563327e-14       2.185798859444e-13       0.000000000000e+00       7.732198712354e-11       7.993342649317e-12      -9.232708536109e-15 
   44       1.877226128697e-10       1.148805863635e-14       2.039017261435e-13       0.000000000000e+00       7.369409202223e-11       7.646901722483e-12      -9.308681987429e-15 
   45       1.904825185974e-10       1.235949035429e-14       1.874866114377e-13       0.000000000000e+00       7.027911236489e-11       7.322508083859e-12      -9.355246113942e-15 
   46       1.932738079807e-10       1.327133207029e-14       1.693100513103e-13       0.000000000000e+00       6.707169968491e-11       7.019778096744e-12      -9.374540524646e-15 
   47       1.960967612874e-10       1.422394781015e-14       1.493585495288e-13       0.000000000000e+00       6.406813914065e-11       6.737511465480e-12      -9.373945567384e-15 
   48       1.989486449086e-10       1.521762852379e-14       1.276237295783e-13       0.000000000000e+00       6.125519180563e-11       6.473408408467e-12      -9.362336896216e-15 
   49       2.018234517848e-10       1.625258892625e-14       1.041025100905e-13       0.000000000000e+00       5.860938630855e-11       6.223991096127e-12      -9.350164277194e-15 
   50       2.047146800917e-10       1.732898412144e-14       7.879158996695e-14       0.000000000000e+00       5.610409220677e-11       5.985593951079e-12      -9.347312726876e-15 
   51       2.076251606836e-10       1.844697212174e-14       5.166873199458e-14       0.000000000000e+00       5.373464698131e-11       5.757833708622e-12      -9.355818662761e-15 
   52       2.105594485099e-10       1.960666283816e-14       2.270670211849e-14       0.000000000000e+00       5.149882503700e-11       5.540945465657e-12      -9.375312854847e-15 
   53       2.135209036731e-10       2.080809760567e-14      -8.121574439062e-15       0.000000000000e+00       4.938931803702e-11       5.334768549842e-12      -9.405040342535e-15 
