# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.447365576462e-10       3.014082029112e-15       3.267931919003e-13       0.000000000000e+00       8.749731584963e-09       4.731588122332e-10      -1.542555831789e-12 
    3       1.374164500400e-10       3.367588980720e-15       3.576447529775e-13       0.000000000000e+00       5.346997699921e-09       3.335917626593e-10      -1.033311403201e-12 
    4       1.306367219523e-10       2.783029814831e-15       3.404746602332e-13       0.000000000000e+00       3.699293907146e-09       2.516411881689e-10      -6.046763803332e-13 
    5       1.256633225498e-10       2.053098664941e-15       3.109829352201e-13       0.000000000000e+00       2.751356398921e-09       1.983220589467e-10      -3.155683697314e-13 
    6       1.222983676275e-10       1.546881206235e-15       2.858001561354e-13       0.000000000000e+00       2.142945506405e-09       1.612106697967e-10      -1.475262703839e-13 
    7       1.201315825088e-10       1.306901673301e-15       2.723146926864e-13       0.000000000000e+00       1.724379088486e-09       1.341070800014e-10      -6.434123713868e-14 
    8       1.188447154876e-10       1.263951099080e-15       2.714795324208e-13       0.000000000000e+00       1.421822287999e-09       1.135805218417e-10      -3.172345289422e-14 
    9       1.182001486183e-10       1.358596393437e-15       2.812879650331e-13       0.000000000000e+00       1.194802456095e-09       9.760317162316e-11      -2.457311541258e-14 
   10       1.180155496734e-10       1.565106269154e-15       2.988669701536e-13       0.000000000000e+00       1.019365592452e-09       8.488805763972e-11      -2.752671131205e-14 
   11       1.181994167278e-10       1.880252524085e-15       3.214888623090e-13       0.000000000000e+00       8.723716031375e-10       7.536073313187e-11      -3.239944498895e-14 
   12       1.186545437448e-10       2.310476144832e-15       3.469399034581e-13       0.000000000000e+00       7.620098371781e-10       6.659045094386e-11      -3.783137399022e-14 
   13       1.193168605476e-10       2.864785130255e-15       3.735727627087e-13       0.000000000000e+00       6.714279032127e-10       5.946825507717e-11      -4.095399927820e-14 
