# Matter power spectrum P(k) at redshift z=0
# for k=1.04316e-05 to 0.626618 h/Mpc,
# number of wavenumbers equal to 560
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.043156132665e-05       5.133367183987e+01 
       2.330652249516e-05       1.114632778718e+02 
       3.622668291288e-05       1.705589097596e+02 
       4.922677287187e-05       2.292490065540e+02 
       6.234209625802e-05       2.878922448073e+02 
       7.560884505426e-05       3.467581340663e+02 
       8.906442388706e-05       4.060776245823e+02 
       1.027477889291e-04       4.660638021975e+02 
       1.166998055042e-04       5.269225419702e+02 
       1.309636287742e-04       5.888589500291e+02 
       1.455851118935e-04       6.520818426990e+02 
       1.606132459585e-04       7.168072388145e+02 
       1.761006359005e-04       7.832613492594e+02 
       1.921040161068e-04       8.516833073780e+02 
       2.086848088944e-04       9.223277870830e+02 
       2.259097278950e-04       9.954675977818e+02 
       2.438514267501e-04       1.071396280258e+03 
       2.625891910556e-04       1.150430731393e+03 
       2.822096679627e-04       1.232913832136e+03 
       3.028076229032e-04       1.319217029805e+03 
       3.244867061943e-04       1.409742809791e+03 
       3.473602033775e-04       1.504926913037e+03 
       3.715517316950e-04       1.605240149146e+03 
       3.971958308330e-04       1.711189577358e+03 
       4.244383790048e-04       1.823318723563e+03 
       4.534367461083e-04       1.942206529688e+03 
       4.843595754345e-04       2.068464537918e+03 
       5.173860667387e-04       2.202731850042e+03 
       5.527046205016e-04       2.345667332735e+03 
       5.905107017232e-04       2.497938583882e+03 
       6.310037989614e-04       2.660207277624e+03 
       6.743833984580e-04       2.833110756838e+03 
       7.208439705323e-04       3.017240075009e+03 
       7.705690778044e-04       3.213115116920e+03 
       8.237248557034e-04       3.421158179515e+03 
       8.804532671601e-04       3.641667735023e+03 
       9.408656657810e-04       3.874794734036e+03 
       1.005037278510e-03       4.120523948341e+03 
       1.073003206201e-03       4.378662753791e+03 
       1.144756421237e-03       4.648838970156e+03 
       1.220248024846e-03       4.930508697515e+03 
       1.299389751686e-03       5.222973500049e+03 
       1.382058433763e-03       5.525385973439e+03 
       1.468101918838e-03       5.836812924364e+03 
       1.557345821047e-03       6.156280325970e+03 
       1.649600474775e-03       6.482756706786e+03 
       1.744667549302e-03       6.815203654278e+03 
       1.842345925892e-03       7.152599970561e+03 
       1.942436601323e-03       7.493961361522e+03 
       2.044746530487e-03       7.838355184798e+03 
       2.149091436437e-03       8.184910083107e+03 
       2.255297692995e-03       8.532822286956e+03 
       2.363203425588e-03       8.881357846408e+03 
       2.472658988220e-03       9.229852638443e+03 
       2.583526967618e-03       9.577709711297e+03 
       2.695681847733e-03       9.924396761205e+03 
       2.809009445235e-03       1.026944076646e+04 
       2.923406203630e-03       1.061242289018e+04 
       3.038778412543e-03       1.095297772536e+04 
       3.155041400685e-03       1.129078395844e+04 
       3.272118736492e-03       1.162555982311e+04 
       3.389941458967e-03       1.195706704832e+04 
       3.508447352779e-03       1.228508828185e+04 
       3.627580275320e-03       1.260944619404e+04 
       3.747289539077e-03       1.292998583056e+04 
       3.867529349587e-03       1.324657263068e+04 
       3.988258297271e-03       1.355909641850e+04 
       4.109438900248e-03       1.386746157662e+04 
       4.231037194491e-03       1.417159237113e+04 
       4.353022367427e-03       1.447142378836e+04 
       4.475366431002e-03       1.476690473542e+04 
       4.598043930328e-03       1.505799726438e+04 
       4.721031684247e-03       1.534466367162e+04 
       4.844308554422e-03       1.562686487083e+04 
       4.967855239801e-03       1.590463236785e+04 
       5.091654093653e-03       1.617791697769e+04 
       5.215688960614e-03       1.644682179604e+04 
       5.339945031469e-03       1.671084743796e+04 
       5.464408713635e-03       1.697065560782e+04 
       5.589067515568e-03       1.722618738561e+04 
       5.713909943465e-03       1.747736395320e+04 
       5.838925408889e-03       1.772410866321e+04 
       5.964104146046e-03       1.796648406294e+04 
       6.089437137641e-03       1.820430018263e+04 
       6.214916048329e-03       1.843817095637e+04 
       6.340533164920e-03       1.866764114366e+04 
       6.466281342584e-03       1.889280407876e+04 
       6.592153956394e-03       1.911351071490e+04 
       6.718144857631e-03       1.933031424138e+04 
       6.844248334316e-03       1.954294230101e+04 
       6.970459075540e-03       1.975184404437e+04 
       7.096772139170e-03       1.995632464667e+04 
       7.223182922581e-03       2.015670694574e+04 
