9.1488878 9.1451098 9.1413176 9.1375109 9.1336897 9.1298538 9.1260031 9.1221376 9.118257 9.1143614 9.1104505 9.1065242 9.1025825 9.0986252 9.0946521 9.0906632 9.0866583 9.0826374 9.0786001 9.0745466 9.0704765 9.0663898 9.0622863 9.0581659 9.0540285 9.0498739 9.0457019 9.0415125 9.0373054 9.0330806 9.0288378 9.024577 9.0202979 9.0160005 9.0116845 9.0073497 9.0029962 8.9986235 8.9942317 8.9898205 8.9853898 8.9809393 8.9764689 8.9719785 8.9674678 8.9629367 8.9583849 8.9538124 8.9492188 8.944604 8.9399679 8.9353101 8.9306306 8.925929 8.9212053 8.9164591 8.9116903 8.9068986 8.9020839 8.8972458 8.8923843 8.887499 8.8825897 8.8776562 8.8726982 8.8677156 8.8627079 8.8576751 8.8526168 8.8475328 8.8424229 8.8372866 8.8321239 8.8269344 8.8217178 8.8164738 8.8112022 8.8059027 8.8005749 8.7952186 8.7898334 8.7844191 8.7789753 8.7735017 8.767998 8.7624639 8.7568989 8.7513028 8.7456752 8.7400157 8.7343241 8.7285998 8.7228426 8.7170521 8.7112278 8.7053695 8.6994765 8.6935487 8.6875855 8.6815866 8.6755514 8.6694796 8.6633707 8.6572242 8.6510398 8.6448168 8.6385549 8.6322535 8.6259122 8.6195304 8.6131076 8.6066433 8.6001369 8.593588 8.5869958 8.5803599 8.5736797 8.5669545 8.5601838 8.553367 8.5465034 8.5395923 8.5326331 8.5256252 8.5185678 8.5114603 8.5043019 8.4970918 8.4898294 8.4825139 8.4751444 8.4677203 8.4602406 8.4527045 8.4451113 8.4374599 8.4297495 8.4219792 8.4141481 8.4062551 8.3982994 8.3902799 8.3821955 8.3740452 8.365828 8.3575427 8.3491881 8.3407632 8.3322667 8.3236974 
TB
-5.09301 -4.8322085 -4.5714069 -4.3106054 -4.0498039 -3.7890023 -3.5282008 -3.2673993 -3.0065977 -2.7457962 -2.4849947 -2.2241931 -1.9633916 -1.70259 -1.4417885 -1.180987 -0.92018545 -0.65938391 -0.39858238 -0.13778085 0.12302069 0.38382222 0.64462375 0.90542529 1.1662268 1.4270284 1.6878299 1.9486314 2.209433 2.4702345 2.731036 
tS
-1.4621233 -1.2013218 -0.94052026 -0.67971873 -0.41891719 -0.15811566 0.10268587 0.36348741 0.62428894 0.88509048 1.145892 1.4066935 1.6674951 1.9282966 2.1890981 2.4498997 2.7107012 2.9715027 3.2323043 3.4931058 3.7539073 4.0147089 4.2755104 4.5363119 4.7971135 5.057915 5.3187165 5.5795181 5.8403196 6.1011211 6.3619227 
tT
-13.046528 -12.785726 -12.524925 -12.264123 -12.003321 -11.74252 -11.481718 -11.220917 -10.960115 -10.699314 -10.438512 -10.177711 -9.9169092 -9.6561077 -9.3953061 -9.1345046 -8.8737031 -8.6129015 -8.3521 -8.0912985 -7.8304969 -7.5696954 -7.3088939 -7.0480923 -6.7872908 -6.5264893 -6.2656877 -6.0048862 -5.7440847 -5.4832831 -5.2224816 
DP_S
9.5494935e-07 1.190712e-06 1.4677545e-06 1.7831458e-06 2.1270654e-06 2.4802888e-06 2.8128169e-06 3.0855283e-06 3.2568928e-06 3.2952278e-06 3.1928984e-06 2.9739284e-06 2.6864591e-06 2.3815633e-06 2.0934431e-06 1.8352704e-06 1.6077956e-06 1.408011e-06 1.2326188e-06 1.078657e-06 9.4351452e-07 8.2489481e-07 7.2078038e-07 6.2939931e-07 5.4919535e-07 4.7880214e-07 4.1702048e-07 3.627981e-07 3.1521197e-07 2.734526e-07 2.3681047e-07 
1.0884958e-06 1.3572441e-06 1.6730578e-06 2.0326032e-06 2.4246963e-06 2.8274368e-06 3.2066434e-06 3.5177345e-06 3.7133743e-06 3.7574368e-06 3.6411888e-06 3.3919709e-06 3.0646176e-06 2.7173247e-06 2.389083e-06 2.0949257e-06 1.8357267e-06 1.6080705e-06 1.4082058e-06 1.2327605e-06 1.0787609e-06 9.4359052e-07 8.2495048e-07 7.2082155e-07 6.2943e-07 5.4921833e-07 4.7881944e-07 4.1703358e-07 3.6280811e-07 3.1521969e-07 2.7345866e-07 
1.2405813e-06 1.5468968e-06 1.9068683e-06 2.3167049e-06 2.7636714e-06 3.2228215e-06 3.655213e-06 4.0100469e-06 4.2333746e-06 4.2840059e-06 4.15195e-06 3.8683165e-06 3.4955561e-06 3.0999762e-06 2.7260253e-06 2.3908625e-06 2.0955075e-06 1.8360833e-06 1.6083233e-06 1.4083897e-06 1.2328954e-06 1.0788596e-06 9.4366278e-07 8.2500391e-07 7.2086138e-07 6.2945983e-07 5.4924078e-07 4.7883644e-07 4.1704656e-07 3.6281814e-07 3.1522756e-07 
1.4137704e-06 1.7628691e-06 2.1731318e-06 2.6402479e-06 3.1497179e-06 3.6731291e-06 4.16612e-06 4.570812e-06 4.825725e-06 4.8838966e-06 4.7338946e-06 4.4111104e-06 3.9866601e-06 3.5360872e-06 3.110061e-06 2.7281697e-06 2.3916056e-06 2.0959699e-06 1.8364114e-06 1.6085621e-06 1.4085648e-06 1.2330234e-06 1.0789534e-06 9.4373213e-07 8.2505562e-07 7.209001e-07 6.2948897e-07 5.4926285e-07 4.788533e-07 4.1705958e-07 3.6282835e-07 
1.6109801e-06 2.0088e-06 2.4763365e-06 3.0086895e-06 3.5893525e-06 4.1859688e-06 4.7480083e-06 5.2095327e-06 5.5004833e-06 5.5673185e-06 5.3969532e-06 5.0296406e-06 4.5463542e-06 4.0331536e-06 3.5477994e-06 3.112656e-06 2.7291206e-06 2.3922053e-06 2.0963957e-06 1.8367212e-06 1.6087893e-06 1.408731e-06 1.2331452e-06 1.0790434e-06 9.4379924e-07 8.2510588e-07 7.2093792e-07 6.2951761e-07 5.4928473e-07 4.788702e-07 4.1707284e-07 
1.8355277e-06 2.2888281e-06 2.8215876e-06 3.4282373e-06 4.089989e-06 4.7699986e-06 5.4107161e-06 5.9370273e-06 6.2691039e-06 6.3459039e-06 6.1524454e-06 5.7344993e-06 5.1842505e-06 4.5997311e-06 4.0467854e-06 3.5509528e-06 3.1138746e-06 2.7298986e-06 2.3927581e-06 2.0967979e-06 1.8370162e-06 1.609005e-06 1.408889e-06 1.233262e-06 1.0791305e-06 9.4386448e-07 8.2515497e-07 7.209751e-07 6.2954601e-07 5.4930666e-07 4.788874e-07 
2.091185e-06 2.6076592e-06 3.2146906e-06 3.9059518e-06 4.6600608e-06 5.4350696e-06 6.1654396e-06 6.7656122e-06 7.1446322e-06 7.2329072e-06 7.0132757e-06 6.5377685e-06 5.9113184e-06 5.245587e-06 4.6156347e-06 4.0506335e-06 3.5525168e-06 3.1148838e-06 2.730616e-06 2.3932801e-06 2.0971808e-06 1.8372962e-06 1.6092101e-06 1.4090406e-06 1.2333751e-06 1.0792152e-06 9.439282e-07 8.2520323e-07 7.2101196e-07 6.2957448e-07 5.4932899e-07 
2.3822398e-06 2.9706435e-06 3.6622465e-06 4.4498619e-06 5.3091602e-06 6.1923886e-06 7.0249202e-06 7.7093081e-06 8.1419258e-06 8.2434318e-06 7.9941582e-06 7.4532327e-06 6.74008e-06 5.9818758e-06 5.2641893e-06 4.6203505e-06 4.0526434e-06 3.5538261e-06 3.1158151e-06 2.7312936e-06 2.3937771e-06 2.0975442e-06 1.8375624e-06 1.609407e-06 1.4091874e-06 1.233485e-06 1.0792979e-06 9.4399083e-07 8.2525106e-07 7.2104891e-07 6.2960346e-07 
2.7135658e-06 3.383863e-06 4.17176e-06 5.0690972e-06 6.0481964e-06 7.054705e-06 8.0036574e-06 8.7840773e-06 9.2779078e-06 9.3946911e-06 9.1118733e-06 8.496623e-06 7.6848342e-06 6.8213409e-06 6.0036959e-06 5.2699921e-06 4.6229362e-06 4.054342e-06 3.5550348e-06 3.1166946e-06 2.7319386e-06 2.3942488e-06 2.0978897e-06 1.8378179e-06 1.6095974e-06 1.40933e-06 1.2335923e-06 1.0793792e-06 9.4405293e-07 8.2529903e-07 7.2108653e-07 
3.0907021e-06 3.8542303e-06 4.7517624e-06 5.7740379e-06 6.8895758e-06 8.0365217e-06 9.1181513e-06 1.0008092e-05 1.0571856e-05 1.0706307e-05 1.0385563e-05 9.6858978e-06 8.7619157e-06 7.7785474e-06 6.8470131e-06 6.0108653e-06 5.2733221e-06 4.6251401e-06 4.0559109e-06 3.5561763e-06 3.1175318e-06 2.7325509e-06 2.3946973e-06 2.0982214e-06 1.8380651e-06 1.6097826e-06 1.4094694e-06 1.2336979e-06 1.0794598e-06 9.4411518e-07 8.2534786e-07 
3.5199431e-06 4.3896021e-06 5.4119512e-06 6.5764856e-06 7.8474076e-06 9.1543375e-06 1.038718e-05 1.1402047e-05 1.2045736e-05 1.2200652e-05 1.1837072e-05 1.1041567e-05 9.9899938e-06 8.870151e-06 7.8088498e-06 6.8559058e-06 6.0151577e-06 5.2761817e-06 4.6271765e-06 4.0573926e-06 3.557263e-06 3.1183265e-06 2.733133e-06 2.3951277e-06 2.0985423e-06 1.8383055e-06 1.6099635e-06 1.4096063e-06 1.2338025e-06 1.0795406e-06 9.4417856e-07 
