500 6
6.30577333617 6.3114997871 6.31722623803 6.32295268896 6.32867913988 6.33440559081 6.34013204174 6.34585849267 6.3515849436 6.35731139452 6.36303784545 6.36876429638 6.37449074731 6.38021719823 6.38594364916 6.39167010009 6.39739655102 6.40312300194 6.40884945287 6.4145759038 6.42030235473 6.42602880565 6.43175525658 6.43748170751 6.44320815844 6.44893460937 6.45466106029 6.46038751122 6.46611396215 6.47184041308 6.477566864 6.48329331493 6.48901976586 6.49474621679 6.50047266771 6.50619911864 6.51192556957 6.5176520205 6.52337847142 6.52910492235 6.53483137328 6.54055782421 6.54628427514 6.55201072606 6.55773717699 6.56346362792 6.56919007885 6.57491652977 6.5806429807 6.58636943163 6.59209588256 6.59782233348 6.60354878441 6.60927523534 6.61500168627 6.62072813719 6.62645458812 6.63218103905 6.63790748998 6.64363394091 6.64936039183 6.65508684276 6.66081329369 6.66653974462 6.67226619554 6.67799264647 6.6837190974 6.68944554833 6.69517199925 6.70089845018 6.70662490111 6.71235135204 6.71807780296 6.72380425389 6.72953070482 6.73525715575 6.74098360668 6.7467100576 6.75243650853 6.75816295946 6.76388941039 6.76961586131 6.77534231224 6.78106876317 6.7867952141 6.79252166502 6.79824811595 6.80397456688 6.80970101781 6.81542746873 6.82115391966 6.82688037059 6.83260682152 6.83833327245 6.84405972337 6.8497861743 6.85551262523 6.86123907616 6.86696552708 6.87269197801 6.87841842894 6.88414487987 6.88987133079 6.89559778172 6.90132423265 6.90705068358 6.9127771345 6.91850358543 6.92423003636 6.92995648729 6.93568293822 6.94140938914 6.94713584007 6.952862291 6.95858874193 6.96431519285 6.97004164378 6.97576809471 6.98149454564 6.98722099656 6.99294744749 6.99867389842 7.00440034935 7.01012680027 7.0158532512 7.02157970213 7.02730615306 7.03303260399 7.03875905491 7.04448550584 7.05021195677 7.0559384077 7.06166485862 7.06739130955 7.07311776048 7.07884421141 7.08457066233 7.09029711326 7.09602356419 7.10175001512 7.10747646604 7.11320291697 7.1189293679 7.12465581883 7.13038226976 7.13610872068 7.14183517161 7.14756162254 7.15328807347 7.15901452439 7.16474097532 7.17046742625 7.17619387718 7.1819203281 7.18764677903 7.19337322996 7.19909968089 7.20482613181 7.21055258274 7.21627903367 7.2220054846 7.22773193553 7.23345838645 7.23918483738 7.24491128831 7.25063773924 7.25636419016 7.26209064109 7.26781709202 7.27354354295 7.27926999387 7.2849964448 7.29072289573 7.29644934666 7.30217579758 7.30790224851 7.31362869944 7.31935515037 7.3250816013 7.33080805222 7.33653450315 7.34226095408 7.34798740501 7.35371385593 7.35944030686 7.36516675779 7.37089320872 7.37661965964 7.38234611057 7.3880725615 7.39379901243 7.39952546335 7.40525191428 7.41097836521 7.41670481614 7.42243126707 7.42815771799 7.43388416892 7.43961061985 7.44533707078 7.4510635217 7.45678997263 7.46251642356 7.46824287449 7.47396932541 7.47969577634 7.48542222727 7.4911486782 7.49687512912 7.50260158005 7.50832803098 7.51405448191 7.51978093284 7.52550738376 7.53123383469 7.53696028562 7.54268673655 7.54841318747 7.5541396384 7.55986608933 7.56559254026 7.57131899118 7.57704544211 7.58277189304 7.58849834397 7.59422479489 7.59995124582 7.60567769675 7.61140414768 7.61713059861 7.62285704953 7.62858350046 7.63430995139 7.64003640232 7.64576285324 7.65148930417 7.6572157551 7.66294220603 7.66866865695 7.67439510788 7.68012155881 7.68584800974 7.69157446066 7.69730091159 7.70302736252 7.70875381345 7.71448026438 7.7202067153 7.72593316623 7.73165961716 7.73738606809 7.74311251901 7.74883896994 7.75456542087 7.7602918718 7.76601832272 7.77174477365 7.77747122458 7.78319767551 7.78892412643 7.79465057736 7.80037702829 7.80610347922 7.81182993015 7.81755638107 7.823282832 7.82900928293 7.83473573386 7.84046218478 7.84618863571 7.85191508664 7.85764153757 7.86336798849 7.86909443942 7.87482089035 7.88054734128 7.8862737922 7.89200024313 7.89772669406 7.90345314499 7.90917959592 7.91490604684 7.92063249777 7.9263589487 7.93208539963 7.93781185055 7.94353830148 7.94926475241 7.95499120334 7.96071765426 7.96644410519 7.97217055612 7.97789700705 7.98362345797 7.9893499089 7.99507635983 8.00080281076 8.00652926169 8.01225571261 8.01798216354 8.02370861447 8.0294350654 8.03516151632 8.04088796725 8.04661441818 8.05234086911 8.05806732003 8.06379377096 8.06952022189 8.07524667282 8.08097312374 8.08669957467 8.0924260256 8.09815247653 8.10387892746 8.10960537838 8.11533182931 8.12105828024 8.12678473117 8.13251118209 8.13823763302 8.14396408395 8.14969053488 8.1554169858 8.16114343673 8.16686988766 8.17259633859 8.17832278951 8.18404924044 8.18977569137 8.1955021423 8.20122859323 8.20695504415 8.21268149508 8.21840794601 8.22413439694 8.22986084786 8.23558729879 8.24131374972 8.24704020065 8.25276665157 8.2584931025 8.26421955343 8.26994600436 8.27567245528 8.28139890621 8.28712535714 8.29285180807 8.298578259 8.30430470992 8.31003116085 8.31575761178 8.32148406271 8.32721051363 8.33293696456 8.33866341549 8.34438986642 8.35011631734 8.35584276827 8.3615692192 8.36729567013 8.37302212105 8.37874857198 8.38447502291 8.39020147384 8.39592792477 8.40165437569 8.40738082662 8.41310727755 8.41883372848 8.4245601794 8.43028663033 8.43601308126 8.44173953219 8.44746598311 8.45319243404 8.45891888497 8.4646453359 8.47037178682 8.47609823775 8.48182468868 8.48755113961 8.49327759054 8.49900404146 8.50473049239 8.51045694332 8.51618339425 8.52190984517 8.5276362961 8.53336274703 8.53908919796 8.54481564888 8.55054209981 8.55626855074 8.56199500167 8.56772145259 8.57344790352 8.57917435445 8.58490080538 8.59062725631 8.59635370723 8.60208015816 8.60780660909 8.61353306002 8.61925951094 8.62498596187 8.6307124128 8.63643886373 8.64216531465 8.64789176558 8.65361821651 8.65934466744 8.66507111836 8.67079756929 8.67652402022 8.68225047115 8.68797692208 8.693703373 8.69942982393 8.70515627486 8.71088272579 8.71660917671 8.72233562764 8.72806207857 8.7337885295 8.73951498042 8.74524143135 8.75096788228 8.75669433321 8.76242078413 8.76814723506 8.77387368599 8.77960013692 8.78532658785 8.79105303877 8.7967794897 8.80250594063 8.80823239156 8.81395884248 8.81968529341 8.82541174434 8.83113819527 8.83686464619 8.84259109712 8.84831754805 8.85404399898 8.8597704499 8.86549690083 8.87122335176 8.87694980269 8.88267625362 8.88840270454 8.89412915547 8.8998556064 8.90558205733 8.91130850825 8.91703495918 8.92276141011 8.92848786104 8.93421431196 8.93994076289 8.94566721382 8.95139366475 8.95712011567 8.9628465666 8.96857301753 8.97429946846 8.98002591939 8.98575237031 8.99147882124 8.99720527217 9.0029317231 9.00865817402 9.01438462495 9.02011107588 9.02583752681 9.03156397773 9.03729042866 9.04301687959 9.04874333052 9.05446978144 9.06019623237 9.0659226833 9.07164913423 9.07737558516 9.08310203608 9.08882848701 9.09455493794 9.10028138887 9.10600783979 9.11173429072 9.11746074165 9.12318719258 9.1289136435 9.13464009443 9.14036654536 9.14609299629 9.15181944721 9.15754589814 9.16327234907 
-1.866968121773e+01 1.617235060534e+01 -1.643643250009e+01 8.533559397820e-01 -8.986729887789e+00 1.613733285820e+01 1.280272611360e+01 -6.907755278982e+02 -3.035368441619e+01 
-1.847258755819e+01 1.617236576499e+01 -1.630030837492e+01 8.640633313086e-01 -8.903940780037e+00 1.613734085836e+01 1.280293275821e+01 -6.907755278982e+02 -3.035638483244e+01 
-1.827660969481e+01 1.617238122163e+01 -1.616461902595e+01 8.747401609930e-01 -8.820967934467e+00 1.613734904395e+01 1.280314249929e+01 -6.907755278982e+02 -3.035908424951e+01 
-1.808181073526e+01 1.617239698129e+01 -1.602937171877e+01 8.853868630949e-01 -8.737842997351e+00 1.613735741899e+01 1.280335539005e+01 -6.907755278982e+02 -3.036187797127e+01 
-1.788801443866e+01 1.617241305010e+01 -1.589457336470e+01 8.960038845244e-01 -8.654595655606e+00 1.613736598757e+01 1.280357148446e+01 -6.907755278982e+02 -3.036459742614e+01 
-1.769527021773e+01 1.617242943429e+01 -1.576023051876e+01 9.065916858576e-01 -8.571253695634e+00 1.613737475382e+01 1.280379083733e+01 -6.907755278982e+02 -3.036729074215e+01 
-1.750358419100e+01 1.617244614019e+01 -1.562634939343e+01 9.171507424176e-01 -8.487843069234e+00 1.613738372197e+01 1.280401350428e+01 -6.907755278982e+02 -3.036997764613e+01 
-1.731301122210e+01 1.617246317424e+01 -1.549293586075e+01 9.276815454253e-01 -8.404387964800e+00 1.613739289629e+01 1.280423954177e+01 -6.907755278982e+02 -3.037271661523e+01 
-1.712351936932e+01 1.617248054296e+01 -1.535999546809e+01 9.381846032230e-01 -8.320910882352e+00 1.613740228112e+01 1.280446900709e+01 -6.907755278982e+02 -3.037548143663e+01 
-1.693498786128e+01 1.617249825299e+01 -1.522753344465e+01 9.486604425752e-01 -8.237432711043e+00 1.613741188087e+01 1.280470195839e+01 -6.907755278982e+02 -3.037815809918e+01 
-1.674751356104e+01 1.617251631108e+01 -1.509555470402e+01 9.591096100526e-01 -8.153972807991e+00 1.613742170001e+01 1.280493845468e+01 -6.907755278982e+02 -3.038085089871e+01 
-1.656106927504e+01 1.617253472406e+01 -1.496406385967e+01 9.695326735012e-01 -8.070549077644e+00 1.613743174310e+01 1.280517855584e+01 -6.907755278982e+02 -3.038353709666e+01 
-1.637566179793e+01 1.617255349888e+01 -1.483306523448e+01 9.799302236045e-01 -7.987178050682e+00 1.613744201473e+01 1.280542232263e+01 -6.907755278982e+02 -3.038622439478e+01 
-1.619042089138e+01 1.617257264260e+01 -1.470256286402e+01 9.903028755419e-01 -7.903874961904e+00 1.613745251959e+01 1.280566981670e+01 -6.907755278982e+02 -3.038899660718e+01 
-1.600701605268e+01 1.617259216239e+01 -1.457256051813e+01 1.000651270748e+00 -7.820653826646e+00 1.613746326242e+01 1.280592110060e+01 -6.907755278982e+02 -3.039168909869e+01 
-1.582465203384e+01 1.617261206552e+01 -1.444306169546e+01 1.010976078783e+00 -7.737527514993e+00 1.613747424804e+01 1.280617623782e+01 -6.907755278982e+02 -3.039436595376e+01 
-1.564332135233e+01 1.617263235938e+01 -1.431406964065e+01 1.021277999312e+00 -7.654507823860e+00 1.613748548133e+01 1.280643529275e+01 -6.907755278982e+02 -3.039705032880e+01 
-1.546293218613e+01 1.617265305146e+01 -1.418558735423e+01 1.031557764206e+00 -7.571605546432e+00 1.613749696725e+01 1.280669833073e+01 -6.907755278982e+02 -3.039971857228e+01 
-1.528365848777e+01 1.617267414939e+01 -1.405761759519e+01 1.041816139770e+00 -7.488830538784e+00 1.613750871083e+01 1.280696541807e+01 -6.907755278982e+02 -3.040246534998e+01 
-1.510533009867e+01 1.617269566089e+01 -1.393016290278e+01 1.052053929103e+00 -7.406191783824e+00 1.613752071716e+01 1.280723662204e+01 -6.907755278982e+02 -3.040517461406e+01 
-1.492794417101e+01 1.617271759380e+01 -1.380322559332e+01 1.062271974591e+00 -7.323697452033e+00 1.613753299141e+01 1.280751201089e+01 -6.907755278982e+02 -3.040784074692e+01 
-1.475151697579e+01 1.617273995610e+01 -1.367680777078e+01 1.072471160555e+00 -7.241354959379e+00 1.613754553884e+01 1.280779165388e+01 -6.907755278982e+02 -3.041050294824e+01 
-1.457614612437e+01 1.617276275586e+01 -1.355091133539e+01 1.082652416048e+00 -7.159171022241e+00 1.613755836475e+01 1.280807562127e+01 -6.907755278982e+02 -3.041323003584e+01 
-1.440172672442e+01 1.617278600130e+01 -1.342553800007e+01 1.092816717805e+00 -7.077151709512e+00 1.613757147454e+01 1.280836398439e+01 -6.907755278982e+02 -3.041594503774e+01 
-1.422820128831e+01 1.617280970074e+01 -1.330068929110e+01 1.102965093372e+00 -6.995302491643e+00 1.613758487368e+01 1.280865681557e+01 -6.907755278982e+02 -3.041860070269e+01 
-1.405564844152e+01 1.617283386265e+01 -1.317636655068e+01 1.113098624407e+00 -6.913628286879e+00 1.613759856770e+01 1.280895418826e+01 -6.907755278982e+02 -3.042127160151e+01 
-1.388402993564e+01 1.617285849560e+01 -1.305257095623e+01 1.123218450155e+00 -6.832133505028e+00 1.613761256224e+01 1.280925617696e+01 -6.907755278982e+02 -3.042392492422e+01 
-1.371343319237e+01 1.617288360832e+01 -1.292930351459e+01 1.133325771125e+00 -6.750822088255e+00 1.613762686299e+01 1.280956285730e+01 -6.907755278982e+02 -3.042664123372e+01 
-1.354375102728e+01 1.617290920966e+01 -1.280656508661e+01 1.143421852959e+00 -6.669697549813e+00 1.613764147571e+01 1.280987430604e+01 -6.907755278982e+02 -3.042934397228e+01 
-1.337496158115e+01 1.617293530858e+01 -1.268435638194e+01 1.153508030511e+00 -6.588763009916e+00 1.613765640628e+01 1.281019060107e+01 -6.907755278982e+02 -3.043199680236e+01 
-1.320709696901e+01 1.617296191421e+01 -1.256267796223e+01 1.163585712135e+00 -6.508021229425e+00 1.613767166063e+01 1.281051182149e+01 -6.907755278982e+02 -3.043464775176e+01 
-1.304022101648e+01 1.617298903581e+01 -1.244153025036e+01 1.173656384205e+00 -6.427474641448e+00 1.613768724477e+01 1.281083804756e+01 -6.907755278982e+02 -3.043736128429e+01 
-1.287423316839e+01 1.617301668276e+01 -1.232091355191e+01 1.183721615851e+00 -6.347125381076e+00 1.613770316479e+01 1.281116936077e+01 -6.907755278982e+02 -3.044004740962e+01 
-1.270912796007e+01 1.617304486462e+01 -1.220082804222e+01 1.193783063945e+00 -6.266975312560e+00 1.613771942689e+01 1.281150584389e+01 -6.907755278982e+02 -3.044269552071e+01 
-1.254493153635e+01 1.617307359106e+01 -1.208127377343e+01 1.203842478326e+00 -6.187026054935e+00 1.613773603733e+01 1.281184758092e+01 -6.907755278982e+02 -3.044534905143e+01 
-1.238163231272e+01 1.617310287192e+01 -1.196225069098e+01 1.213901707278e+00 -6.107279006079e+00 1.613775300246e+01 1.281219465718e+01 -6.907755278982e+02 -3.044799224273e+01 
