# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.467559370872e-10       6.313927205855e-15       4.422153699295e-13       0.000000000000e+00       8.553427732837e-09       4.791138941092e-10      -2.329268959306e-12 
    3       1.384838178940e-10       9.922417523681e-15       5.396308226121e-13       0.000000000000e+00       5.347828318524e-09       3.417663890500e-10      -1.973077887584e-12 
    4       1.304269831030e-10       1.068475339220e-14       5.424795103198e-13       0.000000000000e+00       3.730478552414e-09       2.596697001002e-10      -1.502034290257e-12 
    5       1.241540169683e-10       9.029431372340e-15       4.943510586965e-13       0.000000000000e+00       2.787570425380e-09       2.056446785605e-10      -1.046735509114e-12 
    6       1.196298433993e-10       6.312939301090e-15       4.235624385662e-13       0.000000000000e+00       2.177775332106e-09       1.676627213070e-10      -6.519421474929e-13 
    7       1.165685429931e-10       3.803729521884e-15       3.486230777045e-13       0.000000000000e+00       1.755732327826e-09       1.397230636747e-10      -3.378745323883e-13 
    8       1.145789014685e-10       2.137453120435e-15       2.801846340220e-13       0.000000000000e+00       1.450081662605e-09       1.184255501778e-10      -1.099249064641e-13 
    9       1.134430423622e-10       1.325105032552e-15       2.239005900675e-13       0.000000000000e+00       1.221129154501e-09       1.017223744610e-10       3.640204122470e-14 
   10       1.129568030875e-10       1.046477959664e-15       1.821458093021e-13       0.000000000000e+00       1.044508994542e-09       8.839488634937e-11       1.125387390344e-13 
   11       1.129617755646e-10       9.608222664736e-16       1.550071057252e-13       0.000000000000e+00       8.789282909481e-10       7.787937894593e-11       1.337130030363e-13 
   12       1.134032486191e-10       8.762153172938e-16       1.407562213723e-13       0.000000000000e+00       7.680637800499e-10       6.896362781532e-11       1.181278115797e-13 
   13       1.141152562469e-10       7.589081645165e-16       1.366477881573e-13       0.000000000000e+00       6.770494553559e-10       6.156811200690e-11       8.159946723253e-14 
   14       1.150260242779e-10       6.541011410207e-16       1.396803396046e-13       0.000000000000e+00       6.013129534543e-10       5.517768488707e-11       3.766595203466e-14 
   15       1.161454764644e-10       6.043161026058e-16       1.469970796653e-13       0.000000000000e+00       5.375589789135e-10       4.982172610228e-11      -3.034002295861e-15 
   16       1.174724736223e-10       6.133039546589e-16       1.562059192016e-13       0.000000000000e+00       4.833494583650e-10       4.529850110402e-11      -3.405533336587e-14 
   17       1.188661729438e-10       6.554463689639e-16       1.656752947977e-13       0.000000000000e+00       4.368430967519e-10       4.139440119863e-11      -5.252201492027e-14 
   18       1.203836365164e-10       7.019480922709e-16       1.743687225435e-13       0.000000000000e+00       3.964731675873e-10       3.787358088566e-11      -5.870344607979e-14 
   19       1.220355783443e-10       7.489865740135e-16       1.820384107371e-13       0.000000000000e+00       3.616024909217e-10       3.472917794253e-11      -5.466271137075e-14 
   20       1.237388267925e-10       8.026074951790e-16       1.887259333882e-13       0.000000000000e+00       3.308874431603e-10       3.196061495859e-11      -4.403898375109e-14 
   21       1.255078059364e-10       8.769114043180e-16       1.947971266575e-13       0.000000000000e+00       3.038465082495e-10       2.953930734165e-11      -3.024816454493e-14 
   22       1.273537183268e-10       9.878384533108e-16       2.007852028217e-13       0.000000000000e+00       2.798338846703e-10       2.738454442386e-11      -1.704735712443e-14 
   23       1.292615937728e-10       1.135874068598e-15       2.070880731193e-13       0.000000000000e+00       2.585198149109e-10       2.545096683024e-11      -6.635312435438e-15 
   24       1.311906026594e-10       1.315208547812e-15       2.140274528964e-13       0.000000000000e+00       2.394118499601e-10       2.368405577170e-11      -5.831050254498e-16 
   25       1.331577370639e-10       1.521654411454e-15       2.216154717380e-13       0.000000000000e+00       2.222858959859e-10       2.207973463201e-11       9.589754282342e-16 
   26       1.351804518115e-10       1.751404168585e-15       2.296833285324e-13       0.000000000000e+00       2.068328023835e-10       2.063464751310e-11      -1.360334312980e-15 
   27       1.372523023737e-10       2.005031514125e-15       2.378785606406e-13       0.000000000000e+00       1.928675430208e-10       1.933982550970e-11      -6.134305267003e-15 
   28       1.393507017804e-10       2.283975810577e-15       2.457387250352e-13       0.000000000000e+00       1.801495686014e-10       1.817380324631e-11      -1.158440563338e-14 
   29       1.414820810377e-10       2.587285322399e-15       2.528932806150e-13       0.000000000000e+00       1.686140125833e-10       1.712133494104e-11      -1.670673529710e-14 
   30       1.436502370594e-10       2.912719603875e-15       2.589372790136e-13       0.000000000000e+00       1.581370499736e-10       1.615578550117e-11      -2.058205829229e-14 
   31       1.458483629457e-10       3.258246623570e-15       2.634624281523e-13       0.000000000000e+00       1.485050635122e-10       1.524330361937e-11      -2.233101991181e-14 
   32       1.480796782199e-10       3.625771510667e-15       2.663586306275e-13       0.000000000000e+00       1.396684893426e-10       1.438541885855e-11      -2.198115126917e-14 
   33       1.503418163229e-10       4.018858769230e-15       2.676271024710e-13       0.000000000000e+00       1.315650822573e-10       1.359099648044e-11      -1.993820436207e-14 
   34       1.526258467214e-10       4.441297059195e-15       2.673149619364e-13       0.000000000000e+00       1.240817108715e-10       1.286395182084e-11      -1.675909585433e-14 
   35       1.549364507687e-10       4.895259263009e-15       2.655477438010e-13       0.000000000000e+00       1.171801683239e-10       1.220065829017e-11      -1.309227700284e-14 
   36       1.572771002393e-10       5.382528971579e-15       2.625146109808e-13       0.000000000000e+00       1.108051397688e-10       1.159064829567e-11      -9.737780644522e-15 
   37       1.596463278247e-10       5.904727033227e-15       2.584079592924e-13       0.000000000000e+00       1.048737223515e-10       1.102076635770e-11      -7.475745813391e-15 
   38       1.620460892918e-10       6.462410358966e-15       2.532319628194e-13       0.000000000000e+00       9.937063985321e-11       1.048912035045e-11      -6.382693608203e-15 
   39       1.644749514497e-10       7.055658531329e-15       2.469322216800e-13       0.000000000000e+00       9.427848331408e-11       9.995116210577e-12      -6.291024287374e-15 
