# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.549857942891e-10       6.622893801599e-15       4.391875953892e-13       0.000000000000e+00       8.397984264981e-09       5.245072411411e-10      -2.371570627167e-12 
    3       1.447088224917e-10       1.018978870805e-14       5.378927933663e-13       0.000000000000e+00       5.167609575460e-09       3.705498027057e-10      -1.991623451389e-12 
    4       1.352547363180e-10       1.070557640144e-14       5.396976667781e-13       0.000000000000e+00       3.591163752620e-09       2.803330111204e-10      -1.494155675955e-12 
    5       1.280231902631e-10       8.795858633116e-15       4.894609033803e-13       0.000000000000e+00       2.679808762553e-09       2.213928351332e-10      -1.018827674416e-12 
    6       1.228351242217e-10       5.964919262607e-15       4.166669494794e-13       0.000000000000e+00       2.092988044181e-09       1.800521247661e-10      -6.128968443222e-13 
    7       1.192321723766e-10       3.497934378132e-15       3.405408257229e-13       0.000000000000e+00       1.688377781880e-09       1.496750716034e-10      -2.963004529738e-13 
    8       1.169015873719e-10       1.954126628963e-15       2.718757741238e-13       0.000000000000e+00       1.395236652677e-09       1.265989671535e-10      -7.293352668374e-14 
    9       1.155297036860e-10       1.253336844212e-15       2.163015529759e-13       0.000000000000e+00       1.174611655437e-09       1.085981147550e-10       6.399635291180e-14 
   10       1.148202215239e-10       1.027738209527e-15       1.760578538357e-13       0.000000000000e+00       1.003590552198e-09       9.427731718963e-11       1.285322208813e-13 
   11       1.147089399269e-10       9.429106302649e-16       1.507658020323e-13       0.000000000000e+00       8.485185155079e-10       8.313801402419e-11       1.385939694210e-13 
   12       1.150177333773e-10       8.409595140492e-16       1.383030125862e-13       0.000000000000e+00       7.413408374966e-10       7.338589267873e-11       1.135498707663e-13 
   13       1.156113336009e-10       7.167782221589e-16       1.357061689719e-13       0.000000000000e+00       6.533385793611e-10       6.543353840162e-11       7.104509315316e-14 
   14       1.165114822443e-10       6.223295213608e-16       1.397397066197e-13       0.000000000000e+00       5.801212962419e-10       5.870360292662e-11       2.484042347475e-14 
   15       1.175868258489e-10       5.893643507163e-16       1.474811820971e-13       0.000000000000e+00       5.184875694315e-10       5.293441653831e-11      -1.509512336635e-14 
   16       1.188692461637e-10       6.081626230939e-16       1.566170410616e-13       0.000000000000e+00       4.660808491597e-10       4.804010826447e-11      -4.290479530506e-14 
   17       1.202601737970e-10       6.485887524086e-16       1.655764415814e-13       0.000000000000e+00       4.211234615722e-10       4.378719174852e-11      -5.685745199732e-14 
   18       1.217585843388e-10       6.878784185846e-16       1.736321681958e-13       0.000000000000e+00       3.821037180520e-10       4.002746398097e-11      -5.832442942569e-14 
