# Matter power spectrum P(k) at redshift z=0
# for k=8.71307e-06 to 0.52301 h/Mpc,
# number of wavenumbers equal to 567
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.713072991056e-06       8.565784351198e+01 
       1.946447216362e-05       1.859689983846e+02 
       3.024221411392e-05       2.844509049193e+02 
       4.106648713532e-05       3.820755327670e+02 
       5.195771268915e-05       4.793637698757e+02 
       6.293667240900e-05       5.766853605457e+02 
       7.402463797189e-05       6.743419372031e+02 
       8.524350506845e-05       7.726003577205e+02 
       9.661593271402e-05       8.717090543178e+02 
       1.081654891562e-04       9.719074162095e+02 
       1.199168056474e-04       1.073431776694e+03 
       1.318957393601e-04       1.176519638535e+03 
       1.441295467201e-04       1.281412940172e+03 
       1.566470684121e-04       1.388360756093e+03 
       1.694789272650e-04       1.497621660935e+03 
       1.826577401277e-04       1.609465942397e+03 
       1.962183446985e-04       1.724177668258e+03 
       2.101980420351e-04       1.842056743009e+03 
       2.246368551273e-04       1.963420928478e+03 
       2.395778034280e-04       2.088607856572e+03 
       2.550671925579e-04       2.217977055888e+03 
       2.711549174887e-04       2.351911940450e+03 
       2.878947762928e-04       2.490821766959e+03 
       3.053447899741e-04       2.635143493484e+03 
       3.235675218759e-04       2.785343479863e+03 
       3.426303876453e-04       2.941918960894e+03 
       3.626059436372e-04       3.105399140718e+03 
       3.835721379534e-04       3.276345832025e+03 
       4.056125040204e-04       3.455353398051e+03 
       4.288162718261e-04       3.643047830329e+03 
       4.532783668561e-04       3.840084721389e+03 
       4.790992617682e-04       4.047145847317e+03 
       5.063846415218e-04       4.264934084651e+03 
       5.352448398578e-04       4.494166341752e+03 
       5.657940048355e-04       4.735564269774e+03 
       5.981489549003e-04       4.989842492795e+03 
       6.324276961157e-04       5.257694307322e+03 
       6.687475870456e-04       5.539774739973e+03 
       7.072231610849e-04       5.836681505183e+03 
       7.479636466110e-04       6.148933961561e+03 
       7.910702614879e-04       6.476951278027e+03 
       8.366333967030e-04       6.821030759946e+03 
       8.847298389844e-04       7.181327573349e+03 
       9.354202076003e-04       7.557837716434e+03 
       9.887467896264e-04       7.950385650865e+03 
       1.044731945802e-03       8.358617773064e+03 
       1.103377224021e-03       8.782002089439e+03 
       1.164663262246e-03       9.219790267589e+03 
       1.228550494417e-03       9.671168111497e+03 
       1.294980601973e-03       1.013514188233e+04 
       1.363878591052e-03       1.061060613413e+04 
       1.435155330358e-03       1.109637069168e+04 
       1.508710362412e-03       1.159118855067e+04 
       1.584434801887e-03       1.209378297899e+04 
       1.662214155317e-03       1.260287269842e+04 
       1.741930930347e-03       1.311719533467e+04 
       1.823466942657e-03       1.363552461240e+04 
       1.906705268429e-03       1.415668793302e+04 
       1.991531825070e-03       1.467957555656e+04 
       2.077836590244e-03       1.520314832920e+04 
       2.165514488427e-03       1.572644678655e+04 
       2.254465985623e-03       1.624858257746e+04 
       2.344597437971e-03       1.676875043374e+04 
       2.435821240286e-03       1.728621776831e+04 
       2.528055817740e-03       1.780032635890e+04 
       2.621225499126e-03       1.831048582594e+04 
       2.715260304584e-03       1.881617099781e+04 
       2.810095674968e-03       1.931691426102e+04 
       2.905672164652e-03       1.981230468670e+04 
       3.001935114759e-03       2.030198112241e+04 
       3.098834319727e-03       2.078562857909e+04 
       3.196323696669e-03       2.126297337590e+04 
       3.294360964267e-03       2.173377841496e+04 
       3.392907335740e-03       2.219784768962e+04 
       3.491927228772e-03       2.265500502314e+04 
       3.591387993999e-03       2.310511675187e+04 
       3.691259662716e-03       2.354805857600e+04 
       3.791514713812e-03       2.398374476355e+04 
       3.892127859439e-03       2.441210101879e+04 
       3.993075848637e-03       2.483282561944e+04 
       4.094337287912e-03       2.524626470269e+04 
       4.195892477675e-03       2.565237040230e+04 
       4.297723263390e-03       2.605091424275e+04 
       4.399812900284e-03       2.644191348089e+04 
       4.502145930489e-03       2.682579740794e+04 
       4.604708071553e-03       2.720222120335e+04 
       4.707486115291e-03       2.757117628523e+04 
       4.810467836042e-03       2.793274954679e+04 
       4.913641907454e-03       2.828693674173e+04 
       5.016997826984e-03       2.863386666265e+04 
       5.120525847383e-03       2.897231828022e+04 
       5.224216914498e-03       2.930474837377e+04 
       5.328062610771e-03       2.963018838201e+04 
       5.432055103890e-03       2.994825343941e+04 
       5.536187100096e-03       3.025943391964e+04 
       5.640451801686e-03       3.056465617336e+04 
       5.744842868320e-03       3.086182994892e+04 
       5.849354381745e-03       3.115232140451e+04 
       5.953980813632e-03       3.143627655318e+04 
       6.058716996214e-03       3.171348587126e+04 
       6.163558095456e-03       3.198411151804e+04 
       6.268499586536e-03       3.224780592807e+04 
       6.373537231393e-03       3.250563809559e+04 
       6.478667058177e-03       3.275671130711e+04 
       6.583885342406e-03       3.300286460666e+04 
       6.689188589680e-03       3.324146997373e+04 
       6.794573519809e-03       3.347398072727e+04 
       6.900037052230e-03       3.370033595655e+04 
       7.005576292595e-03       3.392073770186e+04 
       7.111188520421e-03       3.413529893140e+04 
       7.216871177719e-03       3.434381517513e+04 
       7.322621858510e-03       3.454651084862e+04 
       7.428438299148e-03       3.474352999054e+04 
       7.534318369392e-03       3.493491247638e+04 
       7.640260064148e-03       3.512069718026e+04 
       7.746261495836e-03       3.530092347209e+04 
       7.852320887334e-03       3.547567565926e+04 
       7.958436565429e-03       3.564517423378e+04 
       8.064606954762e-03       3.580925921466e+04 
       8.170830572206e-03       3.596813140919e+04 
       8.277106021654e-03       3.612200241926e+04 
       8.383431989174e-03       3.627044228662e+04 
       8.489807238516e-03       3.641405543322e+04 
       8.596230606929e-03       3.655262330187e+04 
       8.702701001275e-03       3.668620348004e+04 
       8.809217394410e-03       3.681502109362e+04 
       8.915778821819e-03       3.693906067721e+04 
       9.022384378476e-03       3.705830609990e+04 
       9.129033215927e-03       3.717299906808e+04 
       9.235724539560e-03       3.728304437904e+04 
       9.342457606067e-03       3.738851616222e+04 
       9.449231721076e-03       3.748962110124e+04 
       9.556046236937e-03       3.758617007846e+04 
       9.662900550663e-03       3.767846896097e+04 
       9.769794101996e-03       3.776652874463e+04 
       9.876726371616e-03       3.785003572436e+04 
       9.983696879458e-03       3.792955589519e+04 
       1.009070518314e-02       3.800513819013e+04 
       1.019775087651e-02       3.807621290730e+04 
       1.030483358827e-02       3.814349536234e+04 
       1.041195298068e-02       3.820678481900e+04 
       1.051910874840e-02       3.826618013061e+04 
