# Matter power spectrum P(k) at redshift z=0
# for k=1.03262e-05 to 0.622295 h/Mpc,
# number of wavenumbers equal to 561
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.032623918073e-05       5.375042197073e+01 
       2.307099885155e-05       1.167090072982e+02 
       3.585960261950e-05       1.785789962145e+02 
       4.872573379737e-05       2.400142495630e+02 
       6.170362090469e-05       3.013861147829e+02 
       7.482833647800e-05       3.629723851083e+02 
       8.813610523972e-05       4.250101830291e+02 
       1.016646256448e-04       4.877175545633e+02 
       1.154534088557e-04       5.513045094113e+02 
       1.295441392290e-04       6.159796643297e+02 
       1.439810604065e-04       6.819547987358e+02 
       1.588113910565e-04       7.494483952087e+02 
       1.740857741593e-04       8.186886009325e+02 
       1.898587634152e-04       8.899159137686e+02 
       2.061893497773e-04       9.633857470025e+02 
       2.231415301820e-04       1.039370877594e+03 
       2.407849190891e-04       1.118163968833e+03 
       2.591954012914e-04       1.200079998796e+03 
       2.784558213461e-04       1.285458721532e+03 
       2.986567006390e-04       1.374667018304e+03 
       3.198969671825e-04       1.468101128486e+03 
       3.422846753973e-04       1.566188592951e+03 
       3.659376829931e-04       1.669389766155e+03 
       3.909842393777e-04       1.778198684090e+03 
       4.175634247468e-04       1.893142998462e+03 
       4.458253614919e-04       2.014782630184e+03 
       4.759311008452e-04       2.143706771321e+03 
       5.080520697821e-04       2.280528742140e+03 
       5.423689494614e-04       2.425878268718e+03 
       5.790698518204e-04       2.580390755645e+03 
       6.183476717139e-04       2.744693240316e+03 
       6.603965253952e-04       2.919386911340e+03 
       7.054072486400e-04       3.105026444312e+03 
       7.535620226087e-04       3.302096871754e+03 
       8.050283192536e-04       3.510989066104e+03 
       8.599524977036e-04       3.731975686550e+03 
       9.184535147648e-04       3.965189520517e+03 
       9.806173044365e-04       4.210606687307e+03 
       1.046492400447e-03       4.468036482431e+03 
       1.116087300125e-03       4.737119719374e+03 
       1.189369896846e-03       5.017335873857e+03 
       1.266269067958e-03       5.308018756000e+03 
       1.346678243424e-03       5.608370634035e+03 
       1.430460553095e-03       5.917479553394e+03 
       1.517455002667e-03       6.234426172729e+03 
       1.607483081452e-03       6.558221784926e+03 
       1.700355252801e-03       6.887867222091e+03 
       1.795876893391e-03       7.222376363661e+03 
       1.893853394717e-03       7.560794850621e+03 
       1.994094286138e-03       7.902214652849e+03 
       2.096416360981e-03       8.245784693797e+03 
       2.200645874923e-03       8.590716773437e+03 
       2.306619938403e-03       8.936289364801e+03 
       2.414187247656e-03       9.281847590912e+03 
       2.523208300273e-03       9.626800870426e+03 
       2.633555228868e-03       9.970622073587e+03 
       2.745111367269e-03       1.031284121043e+04 
       2.857770642165e-03       1.065304421188e+04 
       2.971436862556e-03       1.099086522374e+04 
       3.086022961073e-03       1.132598317382e+04 
       3.201450226030e-03       1.165812059455e+04 
       3.317647550939e-03       1.198703212455e+04 
       3.434550718847e-03       1.231250858286e+04 
       3.552101731941e-03       1.263436741722e+04 
       3.670248191776e-03       1.295245532598e+04 
       3.788942731974e-03       1.326663571692e+04 
       3.908142502866e-03       1.357679834953e+04 
       4.027808705983e-03       1.388284849466e+04 
       4.147906175386e-03       1.418470456502e+04 
       4.268403002345e-03       1.448230639169e+04 
       4.389270199663e-03       1.477559867516e+04 
       4.510481401956e-03       1.506454345540e+04 
       4.632012598333e-03       1.534911140472e+04 
       4.753841894124e-03       1.562926638687e+04 
       4.875949298564e-03       1.590500087765e+04 
       4.998316535593e-03       1.617634079846e+04 
       5.120926875213e-03       1.644325668662e+04 
       5.243764983098e-03       1.670575485251e+04 
       5.366816786393e-03       1.696385287458e+04 
       5.490069353867e-03       1.721756165237e+04 
       5.613510788795e-03       1.746689098701e+04 
       5.737130133121e-03       1.771186513986e+04 
       5.860917281621e-03       1.795251226579e+04 
       5.984862904953e-03       1.818885346590e+04 
       6.108958380576e-03       1.842091181254e+04 
       6.233195730680e-03       1.864872324371e+04 
       6.357567566339e-03       1.887231212924e+04 
       6.482067037205e-03       1.909171303788e+04 
       6.606687786142e-03       1.930696544614e+04 
       6.731423908256e-03       1.951809945522e+04 
       6.856269913866e-03       1.972514329882e+04 
       6.981220694981e-03       1.992814853914e+04 
       7.106271494925e-03       2.012713812264e+04 
       7.231417880776e-03       2.032215139225e+04 
       7.356655718335e-03       2.051323400884e+04 
       7.481981149359e-03       2.070042945877e+04 
       7.607390570838e-03       2.088375818702e+04 
       7.732880616103e-03       2.106327588674e+04 
       7.858448137593e-03       2.123898821365e+04 
       7.984090191112e-03       2.141098047693e+04 
       8.109804021429e-03       2.157926813083e+04 
       8.235587049111e-03       2.174389110409e+04 
       8.361436858444e-03       2.190490437956e+04 
       8.487351186363e-03       2.206231671757e+04 
       8.613327912289e-03       2.221618622373e+04 
       8.739365048789e-03       2.236654720308e+04 
       8.865460732986e-03       2.251343186019e+04 
       8.991613218652e-03       2.265688787335e+04 
       9.117820868925e-03       2.279694556961e+04 
       9.244082149592e-03       2.293367765084e+04 
       9.370395622887e-03       2.306702449558e+04 
       9.496759941774e-03       2.319712121018e+04 
       9.623173844650e-03       2.332397684692e+04 
       9.749636150457e-03       2.344765044460e+04 
       9.876145754154e-03       2.356808964129e+04 
       1.000270162252e-02       2.368541732427e+04 
       1.012930279027e-02       2.379965951337e+04 
       1.025594835647e-02       2.391081372658e+04 
       1.038263748115e-02       2.401895446453e+04 
       1.050936938226e-02       2.412408620387e+04 
       1.063614333275e-02       2.422626738519e+04 
       1.076295865789e-02       2.432551084265e+04 
       1.088981473284e-02       2.442186762477e+04 
       1.101671098027e-02       2.451535579343e+04 
       1.114364686824e-02       2.460601849900e+04 
       1.127062190821e-02       2.469388555039e+04 
       1.139763565318e-02       2.477897081082e+04 
       1.152468769593e-02       2.486137458232e+04 
       1.165177766744e-02       2.494105415493e+04 
       1.177890523541e-02       2.501805751584e+04 
       1.190607010280e-02       2.509244662358e+04 
       1.203327200660e-02       2.516419807745e+04 
       1.216051071660e-02       2.523335348785e+04 
       1.228778603427e-02       2.530009718650e+04 
       1.241509779170e-02       2.536419896818e+04 
       1.254244585068e-02       2.542589600621e+04 
       1.266983010175e-02       2.548509425985e+04 
       1.279725046341e-02       2.554192276944e+04 
       1.292470688132e-02       2.559633654345e+04 
       1.305219932761e-02       2.564838906334e+04 
       1.317972780019e-02       2.569808769405e+04 
       1.330729232219e-02       2.574548145232e+04 
       1.343489294134e-02       2.579063538338e+04 
       1.356252972950e-02       2.583349420598e+04 
       1.369020278220e-02       2.587411985775e+04 
       1.381791221815e-02       2.591258923593e+04 
       1.394565817889e-02       2.594881706538e+04 
       1.407344082845e-02       2.598302044244e+04 
       1.420126035299e-02       2.601503008936e+04 
       1.432911696053e-02       2.604502903755e+04 
       1.445701088071e-02       2.607287252982e+04 
       1.458494236453e-02       2.609879553947e+04 
       1.471291168419e-02       2.612260571978e+04 
       1.484091913289e-02       2.614453267430e+04 
       1.496896502470e-02       2.616442003107e+04 
       1.509704969447e-02       2.618245818662e+04 
       1.522517349767e-02       2.619851483506e+04 
       1.535333681041e-02       2.621269901345e+04 
       1.548154002930e-02       2.622504033935e+04 
       1.560978357151e-02       2.623553148482e+04 
       1.573806787471e-02       2.624426372511e+04 
       1.586639339709e-02       2.625119739680e+04 
       1.599476061746e-02       2.625635709603e+04 
       1.612317003523e-02       2.625977208316e+04 
       1.625162217052e-02       2.626139602108e+04 
       1.638011756427e-02       2.626150607165e+04 
       1.650865677833e-02       2.625983227841e+04 
       1.663724039560e-02       2.625659548755e+04 
       1.676586902018e-02       2.625171849143e+04 
       1.689454327755e-02       2.624518530845e+04 
       1.702326381472e-02       2.623713244316e+04 
       1.715203130048e-02       2.622751663473e+04 
       1.728084642556e-02       2.621624556409e+04 
       1.740970990293e-02       2.620367983236e+04 
       1.753862246800e-02       2.618955783542e+04 
       1.766758487891e-02       2.617388655687e+04 
       1.779659791680e-02       2.615688701455e+04 
       1.792566238615e-02       2.613842350061e+04 
       1.805477911505e-02       2.611854177612e+04 
       1.818394895556e-02       2.609730971439e+04 
       1.831317278407e-02       2.607453705371e+04 
       1.844245150162e-02       2.605074441783e+04 
       1.857178603436e-02       2.602550891098e+04 
       1.870117733389e-02       2.599894197725e+04 
       1.883062637771e-02       2.597113976791e+04 
       1.896013416964e-02       2.594195898245e+04 
       1.908970174028e-02       2.591171591889e+04 
       1.921933014748e-02       2.588013370346e+04 
       1.934902047686e-02       2.584731023503e+04 
       1.947877384225e-02       2.581336093105e+04 
       1.960859138628e-02       2.577843260222e+04 
       1.973847428091e-02       2.574214677837e+04 
       1.986842372798e-02       2.570461174738e+04 
       1.999844095980e-02       2.566641926320e+04 
       2.012852723976e-02       2.562679359422e+04 
       2.025868386296e-02       2.558635938279e+04 
       2.038891215686e-02       2.554471845788e+04 
       2.051921348192e-02       2.550200888641e+04 
       2.064958923232e-02       2.545844777255e+04 
       2.078004083665e-02       2.541379725648e+04 
       2.091056975869e-02       2.536819287737e+04 
       2.104117749809e-02       2.532161476976e+04 
       2.117186559125e-02       2.527414224089e+04 
       2.130263561204e-02       2.522558388929e+04 
       2.143348917270e-02       2.517629752563e+04 
       2.156442792466e-02       2.512603528207e+04 
       2.169545355945e-02       2.507494009804e+04 
       2.182656780961e-02       2.502308439638e+04 
       2.195777244963e-02       2.497026877597e+04 
       2.208906929693e-02       2.491653600706e+04 
       2.222046021285e-02       2.486208604130e+04 
       2.235194710372e-02       2.480697086609e+04 
       2.248353192189e-02       2.475098991437e+04 
       2.261521666686e-02       2.469442360510e+04 
       2.274700338639e-02       2.463682349205e+04 
       2.287889417770e-02       2.457862037970e+04 
       2.301089118868e-02       2.451984646173e+04 
       2.314299661908e-02       2.446012554908e+04 
       2.327521272189e-02       2.439985606236e+04 
       2.340754180460e-02       2.433902963241e+04 
       2.353998623058e-02       2.427750264711e+04 
       2.367254842050e-02       2.421520333008e+04 
       2.380523085381e-02       2.415240111611e+04 
       2.393803607019e-02       2.408893462103e+04 
       2.407096667118e-02       2.402493697179e+04 
       2.420402532171e-02       2.396034020454e+04 
       2.433721475180e-02       2.389512877962e+04 
       2.447053775824e-02       2.382959985974e+04 
       2.460399720640e-02       2.376320442310e+04 
