# Matter power spectrum P(k) at redshift z=0
# for k=9.99374e-06 to 0.601588 h/Mpc,
# number of wavenumbers equal to 562
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.993735635336e-06       5.799160142192e+01 
       2.232752149665e-05       1.259155410753e+02 
       3.470105180848e-05       1.926523348727e+02 
       4.714484428276e-05       2.588977822039e+02 
       5.968987951677e-05       3.250427581059e+02 
       7.236785434814e-05       3.913768759827e+02 
       8.521144266197e-05       4.581453832246e+02 
       9.825456685115e-05       5.255722957029e+02 
       1.115326831573e-04       5.938721338026e+02 
       1.250830841483e-04       6.632569009631e+02 
       1.389452216048e-04       7.339408298742e+02 
       1.531610530671e-04       8.061439813804e+02 
       1.677754152066e-04       8.800952453839e+02 
       1.828364269877e-04       9.560350226153e+02 
       1.983959252194e-04       1.034217744293e+03 
       2.145099344917e-04       1.114914335056e+03 
       2.312391725400e-04       1.198414662970e+03 
       2.486495906682e-04       1.285030005185e+03 
       2.668129468191e-04       1.375095512619e+03 
       2.858074060177e-04       1.468972687041e+03 
       3.057181590007e-04       1.567051768077e+03 
       3.266380446225e-04       1.669754002991e+03 
       3.486681548302e-04       1.777533638923e+03 
       3.719183923838e-04       1.890879514636e+03 
       3.965079409209e-04       2.010316009568e+03 
       4.225655944741e-04       2.136403108901e+03 
       4.502298795356e-04       2.269735244390e+03 
       4.796488881607e-04       2.410938516105e+03 
       5.109797271091e-04       2.560665909062e+03 
       5.443874783356e-04       2.719589972954e+03 
       5.800435640729e-04       2.888392601721e+03 
       6.181234201086e-04       3.067751537075e+03 
       6.588034089462e-04       3.258323450333e+03 
       7.022569549480e-04       3.460723659423e+03 
       7.486499583959e-04       3.675503018749e+03 
       7.981356419871e-04       3.903122989264e+03 
       8.508490919804e-04       4.143930197376e+03 
       9.069018597306e-04       4.398132568735e+03 
       9.663770643471e-04       4.665779194439e+03 
       1.029325459440e-03       4.946745988460e+03 
       1.095762878797e-03       5.240729308667e+03 
       1.165669354325e-03       5.547248300030e+03 
       1.238990020581e-03       5.865656618425e+03 
       1.315637716371e-03       6.195143798664e+03 
       1.395497005944e-03       6.534789680969e+03 
       1.478429206562e-03       6.883615876708e+03 
