# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
    2       1.492007084773e-10       6.356215011901e-15       4.496131594523e-13       0.000000000000e+00 
    3       1.407580749378e-10       1.003366883091e-14       5.488605878914e-13       0.000000000000e+00 
    4       1.325161534271e-10       1.086921724468e-14       5.527740032743e-13       0.000000000000e+00 
    5       1.260983809817e-10       9.251562842769e-15       5.048156477284e-13       0.000000000000e+00 
    6       1.214653478886e-10       6.525760950850e-15       4.336595958904e-13       0.000000000000e+00 
    7       1.183002592485e-10       3.972517685187e-15       3.580834936743e-13       0.000000000000e+00 
    8       1.162150591802e-10       2.253333592787e-15       2.888063802917e-13       0.000000000000e+00 
    9       1.150094784103e-10       1.400567287045e-15       2.316808639849e-13       0.000000000000e+00 
   10       1.144916576727e-10       1.100573510616e-15       1.892298200330e-13       0.000000000000e+00 
   11       1.144408582111e-10       1.008039717207e-15       1.615437319956e-13       0.000000000000e+00 
   12       1.148129547802e-10       9.228389669246e-16       1.471115946379e-13       0.000000000000e+00 
   13       1.154800049076e-10       8.038922269306e-16       1.430305892911e-13       0.000000000000e+00 
   14       1.163653038088e-10       6.936787484439e-16       1.459259206464e-13       0.000000000000e+00 
   15       1.174744994489e-10       6.376482246367e-16       1.528568534557e-13       0.000000000000e+00 
   16       1.187042222404e-10       6.451147540046e-16       1.616716796835e-13       0.000000000000e+00 
   17       1.201158594027e-10       6.928651461917e-16       1.710919872888e-13       0.000000000000e+00 
   18       1.216183911677e-10       7.480306770159e-16       1.797059292796e-13       0.000000000000e+00 
   19       1.232074537428e-10       8.055704839560e-16       1.872293481666e-13       0.000000000000e+00 
   20       1.248700054167e-10       8.713240722873e-16       1.937978650149e-13       0.000000000000e+00 
   21       1.266113940496e-10       9.576537783782e-16       1.995066693161e-13       0.000000000000e+00 
   22       1.284112095311e-10       1.078695468290e-15       2.045779768449e-13       0.000000000000e+00 
   23       1.302737627320e-10       1.237021052529e-15       2.097911921535e-13       0.000000000000e+00 
   24       1.321883056021e-10       1.429455299383e-15       2.160026343910e-13       0.000000000000e+00 
   25       1.341507787778e-10       1.648450363749e-15       2.229513053722e-13       0.000000000000e+00 
   26       1.361447113581e-10       1.885229452232e-15       2.299777585219e-13       0.000000000000e+00 
   27       1.381730652530e-10       2.140248445566e-15       2.367985487596e-13       0.000000000000e+00 
   28       1.402346718325e-10       2.416768905987e-15       2.431880415811e-13       0.000000000000e+00 
   29       1.423363825678e-10       2.716296136914e-15       2.488214781340e-13       0.000000000000e+00 
   30       1.444745083862e-10       3.039829493887e-15       2.532785845806e-13       0.000000000000e+00 
   31       1.466352412586e-10       3.388923405180e-15       2.561721598105e-13       0.000000000000e+00 
   32       1.488259135304e-10       3.767591326195e-15       2.576035935365e-13       0.000000000000e+00 
   33       1.510528449159e-10       4.181200720473e-15       2.578853118380e-13       0.000000000000e+00 
   34       1.533141461395e-10       4.634323567695e-15       2.573161544980e-13       0.000000000000e+00 
   35       1.556073647407e-10       5.124760871556e-15       2.557840762379e-13       0.000000000000e+00 
   36       1.579225864058e-10       5.647318474808e-15       2.530226157536e-13       0.000000000000e+00 
   37       1.602463797784e-10       6.196827891190e-15       2.487784101372e-13       0.000000000000e+00 
   38       1.625859296920e-10       6.773479154708e-15       2.430404632428e-13       0.000000000000e+00 
   39       1.649517226399e-10       7.379215414687e-15       2.358862751038e-13       0.000000000000e+00 
   40       1.673504817554e-10       8.016337848539e-15       2.274227167879e-13       0.000000000000e+00 
   41       1.697848231905e-10       8.687105524290e-15       2.177374177219e-13       0.000000000000e+00 
   42       1.722532290293e-10       9.392317093805e-15       2.067296959300e-13       0.000000000000e+00 
   43       1.747492685468e-10       1.013231026705e-14       1.942275299535e-13       0.000000000000e+00 
   44       1.772610114176e-10       1.090734385422e-14       1.800314839087e-13       0.000000000000e+00 
   45       1.797761200808e-10       1.171765265926e-14       1.639596101137e-13       0.000000000000e+00 
