# Matter power spectrum P(k) at redshift z=0
# for k=9.33795e-06 to 0.563093 h/Mpc,
# number of wavenumbers equal to 565
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.337945868099e-06       1.262345784651e+07 
       2.086113282258e-05       1.122974813240e+06 
       3.241674263592e-05       3.052823701561e+05 
       4.402964585924e-05       1.267070965382e+05 
       5.572504268005e-05       6.607421848015e+04 
       6.752864288619e-05       3.982141889129e+04 
       7.946685047450e-05       2.656134487814e+04 
       9.156695490003e-05       1.908909841312e+04 
       1.038573309784e-04       1.453352796784e+04 
       1.163676494740e-04       1.160115552847e+04 
       1.291291004250e-04       9.607492666741e+03 
       1.421746312584e-04       8.208110050268e+03 
       1.555392017261e-04       7.197670157775e+03 
       1.692600576218e-04       6.450032065243e+03 
       1.833770250990e-04       5.889641507392e+03 
       1.979328271674e-04       5.464620738913e+03 
       2.129734235579e-04       5.140623732707e+03 
       2.285483745609e-04       4.893982808629e+03 
       2.447112285942e-04       4.708055256362e+03 
       2.615199320555e-04       4.570884694051e+03 
       2.790372583687e-04       4.473338650524e+03 
       2.973312509126e-04       4.408994262843e+03 
       3.164756716062e-04       4.372952009563e+03 
       3.365504431582e-04       4.361455410275e+03 
       3.576420682577e-04       4.371889378262e+03 
       3.798440031736e-04       4.401960290511e+03 
       4.032569563202e-04       4.450010715782e+03 
       4.279890744556e-04       4.514910276334e+03 
       4.541559706091e-04       4.595664434029e+03 
       4.818805392391e-04       4.691580104691e+03 
       5.112924965436e-04       4.802015516328e+03 
       5.425275788635e-04       4.926666433814e+03 
       5.757263318529e-04       5.065029387576e+03 
       6.110324301299e-04       5.216872652478e+03 
       6.485904842501e-04       5.381769728111e+03 
       6.885433214485e-04       5.559410516693e+03 
       7.310287698524e-04       5.749363716057e+03 
       7.761760316520e-04       5.951189535375e+03 
       8.241017945943e-04       6.164344754932e+03 
       8.749062948969e-04       6.388275695969e+03 
       9.286695966674e-04       6.622216865182e+03 
       9.854483801850e-04       6.865563645750e+03 
       1.045273522755e-03       7.117595291617e+03 
       1.108148705754e-03       7.377459008616e+03 
       1.174050193019e-03       7.644493118766e+03 
       1.242927811325e-03       7.917889212105e+03 
       1.314707042714e-03       8.196974532009e+03 
       1.389292032343e-03       8.481012988771e+03 
       1.466569241864e-03       8.769396047785e+03 
       1.546411446653e-03       9.061462027022e+03 
       1.628681785027e-03       9.356528659448e+03 
       1.713237610554e-03       9.654039910742e+03 
       1.799933961441e-03       9.953387981330e+03 
       1.888626530246e-03       1.025408657977e+04 
       1.979174081653e-03       1.055545741223e+04 
       2.071440318694e-03       1.085727021651e+04 
       2.165295235659e-03       1.115870458707e+04 
       2.260616019198e-03       1.145964510978e+04 
       2.357287570082e-03       1.175954948588e+04 
       2.455202719695e-03       1.205816327458e+04 
       2.554262210861e-03       1.235507021892e+04 
       2.654374504449e-03       1.264999867239e+04 
       2.755455463693e-03       1.294271413465e+04 
       2.857427958323e-03       1.323300075462e+04 
       2.960221421611e-03       1.352061130174e+04 
       3.063771385480e-03       1.380532377578e+04 
       3.168019012158e-03       1.408709466184e+04 
       3.272910635508e-03       1.436569523635e+04 
       3.378397320919e-03       1.464093868453e+04 
       3.484434449363e-03       1.491294803328e+04 
       3.590981328847e-03       1.518128257976e+04 
       3.698000834666e-03       1.544611236103e+04 
       3.805459078634e-03       1.570730603608e+04 
       3.913325106602e-03       1.596482445042e+04 
       4.021570622997e-03       1.621857286189e+04 
       4.130169740801e-03       1.646854271553e+04 
       4.239098755158e-03       1.671467309756e+04 
       4.348335938791e-03       1.695696687229e+04 
       4.457861357344e-03       1.719537327121e+04 
       4.567656702894e-03       1.742994057475e+04 
       4.677705143908e-03       1.766067049026e+04 
       4.787991190088e-03       1.788748632978e+04 
       4.898500570607e-03       1.811046080549e+04 
       5.009220124415e-03       1.832951198346e+04 
       5.120137701381e-03       1.854470401336e+04 
       5.231242073162e-03       1.875606692391e+04 
       5.342522852795e-03       1.896353063871e+04 
       5.453970422122e-03       1.916726511323e+04 
       5.565575866222e-03       1.936712750154e+04 
       5.677330914140e-03       1.956321578363e+04 
       5.789227885261e-03       1.975549131641e+04 
