# Matter power spectrum P(k) at redshift z=0
# for k=9.33973e-06 to 0.563222 h/Mpc,
# number of wavenumbers equal to 565
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.339726969095e-06       1.261299047983e+07 
       2.086511574166e-05       1.121987448624e+06 
       3.242294593150e-05       3.049822472211e+05 
       4.403810239347e-05       1.265879984350e+05 
       5.573579993346e-05       6.601676995405e+04 
       6.754176344539e-05       3.977633173867e+04 
       7.948241269905e-05       2.653733762365e+04 
       9.158505377731e-05       1.907479209687e+04 
       1.038780791780e-04       1.453019998259e+04 
       1.163911786160e-04       1.159339391454e+04 
       1.291555625786e-04       9.600538356818e+03 
       1.422042006910e-04       8.201953185737e+03 
       1.555720769248e-04       7.192292851130e+03 
       1.692964636116e-04       6.445616105079e+03 
       1.834172160846e-04       5.885446323661e+03 
       1.979770895261e-04       5.460722892834e+03 
       2.130220792118e-04       5.137011229983e+03 
       2.286017847558e-04       4.890719937102e+03 
       2.447697981083e-04       4.705065602107e+03 
       2.615841138561e-04       4.567906261314e+03 
       2.791075587242e-04       4.470527561400e+03 
       2.974082349521e-04       4.406163633051e+03 
       3.165599692948e-04       4.370284232774e+03 
       3.366427556265e-04       4.358954287816e+03 
       3.577431743810e-04       4.369359635027e+03 
       3.799547662395e-04       4.399443886698e+03 
       4.033783305553e-04       4.447585045148e+03 
       4.281221110936e-04       4.512502368188e+03 
       4.543018230852e-04       4.593272235969e+03 
       4.820404669831e-04       4.689157782191e+03 
       5.114678667310e-04       4.799683505756e+03 
       5.427198653837e-04       4.924307492055e+03 
       5.759371106798e-04       5.062696084995e+03 
       6.112633702722e-04       5.214510570250e+03 
       6.488433335339e-04       5.379409398916e+03 
       6.888198865876e-04       5.557037563222e+03 
       7.313308906064e-04       5.746978050508e+03 
       7.765055493700e-04       5.948787766175e+03 
       8.244605160603e-04       6.161904702856e+03 
       8.752959530688e-04       6.385778710679e+03 
       9.290918105294e-04       6.619690856378e+03 
       9.859046163842e-04       6.863002209591e+03 
       1.045765061846e-03       7.114930815033e+03 
       1.108676615648e-03       7.374743477216e+03 
       1.174615311638e-03       7.641674523672e+03 
       1.243530739535e-03       7.914960820465e+03 
       1.315348147591e-03       8.193933212117e+03 
       1.389971459807e-03       8.477844652022e+03 
       1.467286936923e-03       8.766077413297e+03 
       1.547167179028e-03       9.057973063707e+03 
       1.629475177815e-03       9.352875089581e+03 
       1.714068169727e-03       9.650166533121e+03 
       1.800801104381e-03       9.949303388085e+03 
       1.889529611980e-03       1.024976749259e+04 
       1.980112417958e-03       1.055090856344e+04 
       2.072413205665e-03       1.085234725986e+04 
       2.166301965686e-03       1.115355006982e+04 
       2.261655893541e-03       1.145420804604e+04 
       2.358359908386e-03       1.175380464408e+04 
       2.456306866872e-03       1.205209750738e+04 
       2.555397541756e-03       1.234866630852e+04 
       2.655540426733e-03       1.264322806699e+04 
       2.756651419347e-03       1.293557999292e+04 
       2.858653424051e-03       1.322549880148e+04 
       2.961475908458e-03       1.351268722374e+04 
       3.065054437872e-03       1.379703727619e+04 
       3.169330206554e-03       1.407836737373e+04 
       3.274249578802e-03       1.435648721135e+04 
       3.379763648690e-03       1.463135937740e+04 
       3.485827824069e-03       1.490281042355e+04 
       3.592401438006e-03       1.517077735101e+04 
       3.699447389073e-03       1.543513994099e+04 
       3.806931810644e-03       1.569585319471e+04 
       3.914823768492e-03       1.595288712991e+04 
       4.023094985426e-03       1.620613387192e+04 
       4.131719591362e-03       1.645559834888e+04 
