# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.161872849145e-10       5.220548398608e-15       4.723346433404e-13       0.000000000000e+00       9.847091276229e-09       2.044708474915e-10      -2.180595882388e-12 
    3       1.144022092549e-10       8.834049502996e-15       5.605891721443e-13       0.000000000000e+00       6.111305427441e-09       1.600775825208e-10      -1.899693886584e-12 
    4       1.114174898408e-10       1.041791414545e-14       5.659099077708e-13       0.000000000000e+00       4.224420793066e-09       1.274908437970e-10      -1.519813680010e-12 
    5       1.088483916570e-10       9.770535749378e-15       5.246945366343e-13       0.000000000000e+00       3.131523124423e-09       1.039049977988e-10      -1.138983418801e-12 
    6       1.069947000564e-10       7.670705851760e-15       4.602982385047e-13       0.000000000000e+00       2.430834153355e-09       8.632416789885e-11      -7.919534432871e-13 
    7       1.058340518074e-10       5.189663470062e-15       3.890210759867e-13       0.000000000000e+00       1.948738767525e-09       7.278149265092e-11      -4.975281583138e-13 
    8       1.052733218479e-10       3.129045376177e-15       3.206969197280e-13       0.000000000000e+00       1.600250716047e-09       6.215369819316e-11      -2.640108517438e-13 
    9       1.052101596035e-10       1.818045588232e-15       2.610317005994e-13       0.000000000000e+00       1.339425312305e-09       5.371765816259e-11      -9.278638245823e-14 
   10       1.055620214493e-10       1.187480606665e-15       2.129993960127e-13       0.000000000000e+00       1.138938410325e-09       4.688733080176e-11       1.998547821625e-14 
   11       1.061947903226e-10       9.746456521099e-16       1.777488488303e-13       0.000000000000e+00       9.558309994435e-10       4.178626494405e-11       8.144429212697e-14 
   12       1.070536471904e-10       9.185580303311e-16       1.550797627831e-13       0.000000000000e+00       8.316129718675e-10       3.698556698957e-11       1.034005679510e-13 
   13       1.081332337197e-10       8.664715098133e-16       1.435929282200e-13       0.000000000000e+00       7.299415173692e-10       3.289280019889e-11       9.615514112427e-14 
   14       1.093714444792e-10       7.829920921353e-16       1.411227938456e-13       0.000000000000e+00       6.455994022327e-10       2.962940551658e-11       7.120703066129e-14 
   15       1.106947819405e-10       7.002649013364e-16       1.452666341946e-13       0.000000000000e+00       5.748187267483e-10       2.687240201681e-11       3.803361448851e-14 
   16       1.121146918312e-10       6.591532981407e-16       1.536776295639e-13       0.000000000000e+00       5.148071299457e-10       2.432660281531e-11       4.140634496088e-15 
   17       1.136483102092e-10       6.746936086227e-16       1.642581550503e-13       0.000000000000e+00       4.634670195375e-10       2.215465303372e-11      -2.465162872250e-14 
   18       1.152218480501e-10       7.317260125506e-16       1.753944686902e-13       0.000000000000e+00       4.190261729629e-10       2.031194892706e-11      -4.508167735704e-14 
   19       1.168544483382e-10       8.089457327886e-16       1.861997112233e-13       0.000000000000e+00       3.807474180970e-10       1.871518765660e-11      -5.620292947868e-14 
   20       1.185502481026e-10       8.833831912843e-16       1.959231569265e-13       0.000000000000e+00       3.471220947344e-10       1.725887130436e-11      -5.843787682633e-14 
   21       1.203005234826e-10       9.561519787649e-16       2.044544995865e-13       0.000000000000e+00       3.175994918572e-10       1.594029962426e-11      -5.340859952986e-14 
   22       1.220662670162e-10       1.038461506005e-15       2.119730798511e-13       0.000000000000e+00       2.914528657493e-10       1.477064585568e-11      -4.376418394765e-14 
   23       1.238650298262e-10       1.143811398974e-15       2.188026525427e-13       0.000000000000e+00       2.683069324590e-10       1.374261637842e-11      -3.184425655679e-14 
   24       1.257087303160e-10       1.285714978108e-15       2.253627783508e-13       0.000000000000e+00       2.476108251553e-10       1.282631364318e-11      -2.015841766201e-14 
   25       1.275823067477e-10       1.465369954490e-15       2.319665900128e-13       0.000000000000e+00       2.291096312779e-10       1.198970656183e-11      -1.037439172812e-14 
   26       1.294528521379e-10       1.678848344947e-15       2.388776011327e-13       0.000000000000e+00       2.124575802743e-10       1.119821691378e-11      -3.818952737701e-15 
   27       1.313389295725e-10       1.921790213981e-15       2.461423497662e-13       0.000000000000e+00       1.974472697077e-10       1.047066212814e-11      -7.706518896186e-16 
   28       1.332637965600e-10       2.189626128938e-15       2.536859574957e-13       0.000000000000e+00       1.838124613587e-10       9.834195005457e-12      -9.910894916616e-16 
   29       1.352326403760e-10       2.482458130992e-15       2.612832941823e-13       0.000000000000e+00       1.714776793135e-10       9.280356705616e-12      -3.826395771232e-15 
   30       1.372308434822e-10       2.801812343001e-15       2.685924676710e-13       0.000000000000e+00       1.603040779638e-10       8.779812321606e-12      -8.244288358516e-15 
   31       1.392340875556e-10       3.148804207100e-15       2.752127298793e-13       0.000000000000e+00       1.500562138236e-10       8.299352409198e-12      -1.302612412054e-14 
   32       1.412492475436e-10       3.522425920832e-15       2.808495029922e-13       0.000000000000e+00       1.406774080215e-10       7.841785063478e-12      -1.742367705464e-14 
   33       1.432863948586e-10       3.920547568974e-15       2.852030477024e-13       0.000000000000e+00       1.320983142610e-10       7.420316843141e-12      -2.072430047155e-14 
   34       1.453484197592e-10       4.341291055355e-15       2.879836835185e-13       0.000000000000e+00       1.241951907179e-10       7.044668627117e-12      -2.226366728807e-14 
   35       1.474356667351e-10       4.786448379843e-15       2.891252712442e-13       0.000000000000e+00       1.169248033368e-10       6.709065906119e-12      -2.209242704976e-14 
   36       1.495411753886e-10       5.259293871457e-15       2.886480313038e-13       0.000000000000e+00       1.102258366836e-10       6.399415199631e-12      -2.055072412978e-14 
   37       1.516547114603e-10       5.763232008571e-15       2.866021530484e-13       0.000000000000e+00       1.040076821744e-10       6.100740245164e-12      -1.806475500267e-14 
