# Matter power spectrum P(k) at redshift z=0
# for k=1.01188e-05 to 0.607451 h/Mpc,
# number of wavenumbers equal to 561
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.011878484506e-05       5.765022861773e+01 
       2.260705086247e-05       1.251726605357e+02 
       3.513657111478e-05       1.915148280715e+02 
       4.773902870110e-05       2.573693539863e+02 
       6.044659929271e-05       3.231256734900e+02 
       7.329222087027e-05       3.890724730627e+02 
       8.630987158635e-05       4.554542457389e+02 
       9.953485924395e-05       5.224942769989e+02 
       1.130041259088e-04       5.904062710510e+02 
       1.267565712045e-04       6.594012754535e+02 
       1.408333978529e-04       7.296923221371e+02 
       1.552784829943e-04       8.014979716918e+02 
       1.701387787125e-04       8.750451767997e+02 
       1.854647449526e-04       9.505718850765e+02 
       2.013108175868e-04       1.028329376093e+03 
       2.177359136662e-04       1.108584478336e+03 
       2.348039747816e-04       1.191621875953e+03 
       2.525845477952e-04       1.277746229919e+03 
       2.711533998092e-04       1.367284205209e+03 
       2.905931608864e-04       1.460586489868e+03 
       3.109939834560e-04       1.558029638411e+03 
       3.324542012414e-04       1.660017531946e+03 
       3.550809626260e-04       1.766982513938e+03 
       3.789908033851e-04       1.879385873394e+03 
       4.043101115229e-04       1.997717517122e+03 
       4.311754227110e-04       2.122494605916e+03 
       4.597334690989e-04       2.254258607454e+03 
       4.901408883257e-04       2.393570718409e+03 
       5.225634856266e-04       2.541005151294e+03 
       5.571749333959e-04       2.697139915969e+03 
       5.941547941252e-04       2.862544956572e+03 
       6.336857699629e-04       3.037767537526e+03 
       6.759501211105e-04       3.223314906644e+03 
       7.211252603498e-04       3.419634818471e+03 
       7.693786228950e-04       3.627094589524e+03 
       8.208620237827e-04       3.845959643255e+03 
       8.757058349926e-04       4.076373358415e+03 
       9.340134188289e-04       4.318339191385e+03 
       9.958563152604e-04       4.571707131786e+03 
       1.061270673628e-03       4.836167738861e+03 
       1.130255329739e-03       5.111249316260e+03 
       1.202771763642e-03       5.396327804337e+03 
       1.278745958529e-03       5.690641157711e+03 
       1.358071959790e-03       5.993315725794e+03 
       1.440616750431e-03       6.303393389240e+03 
       1.526225948737e-03       6.619862361829e+03 
       1.614729809162e-03       6.941690525758e+03 
       1.705949059328e-03       7.267849582764e+03 
       1.799700210395e-03       7.597341243385e+03 
       1.895800105197e-03       7.929209930157e+03 
       1.994069592123e-03       8.262552646696e+03 
       2.094336315022e-03       8.596529831521e+03 
       2.196436682494e-03       8.930353481028e+03 
       2.300217123635e-03       9.263330975210e+03 
       2.405534756346e-03       9.594828574513e+03 
